solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,1,,90,0.5,0.1,fixed,1000,4005,469921,537.8333669689999,515.969823309,21.86354365999989,190.99999999999847
0,iterative,auto,warm,1,,90,0.5,0.1,fixed,1000,4005,7275,38.24021089000007,22.912732435000066,15.327478455000005,190.99999999999812
1,once,auto,cold,1,,90,0.5,0.1,fixed,10000,4005,469921,552.564540885,528.59657009,23.967970795000042,194.9999999999998
1,iterative,auto,warm,1,,90,0.5,0.1,fixed,10000,4005,20687,11.453102467000008,4.455957496999645,6.997144970000363,194.99999999999997
2,once,auto,cold,1,,90,0.5,0.1,fixed,100000,4005,469921,638.0891127719999,614.8479024549999,23.241210316999968,211.00000000001566
2,iterative,auto,warm,1,,90,0.5,0.1,fixed,100000,4005,86246,195.58205504500006,186.5587409110001,9.023314133999975,210.99999999999704
3,once,auto,cold,1,,90,0.5,0.1,fixed,1000000,4005,469921,567.6203499000003,544.9692803869998,22.651069513000493,220.0000000000023
4,once,auto,cold,1,,90,0.5,0.2,fixed,1000,4005,469921,779.6027299910002,757.0342864510003,22.568443539999862,388.99999999999613
4,iterative,auto,warm,1,,90,0.5,0.2,fixed,1000,4005,8793,144.4221688990001,128.36714900400057,16.055019894999532,389.00000000000074
5,once,auto,cold,1,,90,0.5,0.2,fixed,10000,4005,469921,698.1756971049999,675.9641374600001,22.211559644999852,384.00000000000585
5,iterative,auto,warm,1,,90,0.5,0.2,fixed,10000,4005,20101,99.67982330500035,93.52034881399959,6.159474491000765,383.9999999999986
6,once,auto,cold,1,,90,0.5,0.2,fixed,100000,4005,469921,533.7511954409993,511.91859008700067,21.832605353998588,418.0000000000009
6,iterative,auto,warm,1,,90,0.5,0.2,fixed,100000,4005,85880,1237.5217560600004,1227.4444304529989,10.077325607001512,418.00000000000017
7,once,auto,cold,1,,90,0.5,0.2,fixed,1000000,4005,469921,373.9740009010002,350.79418637600065,23.17981452499953,411.3177570093448
8,once,auto,cold,1,,90,0.8,0.1,fixed,1000,4005,469921,288.0276864790003,266.3084460989994,21.719240380000883,220.9999999999997
8,iterative,auto,warm,1,,90,0.8,0.1,fixed,1000,4005,4101,8.007870807000472,0.16498977200080844,7.842881034999664,221.0
9,once,auto,cold,1,,90,0.8,0.1,fixed,10000,4005,469921,295.2388948180005,272.53798884999924,22.70090596800128,202.00000000000244
9,iterative,auto,warm,1,,90,0.8,0.1,fixed,10000,4005,16056,6.508830072999444,0.6153005939995637,5.893529478999881,202.0
10,once,auto,cold,1,,90,0.8,0.1,fixed,100000,4005,469921,226.48719459199947,203.9645354610002,22.522659130999273,193.00000000000017
10,iterative,auto,warm,1,,90,0.8,0.1,fixed,100000,4005,53078,32.32504036899991,24.850494966000042,7.4745454029998655,193.0
11,once,auto,cold,1,,90,0.8,0.1,fixed,1000000,4005,469921,268.2834153620006,245.61780195700067,22.66561340499993,219.00000000000122
12,once,auto,cold,1,,90,0.8,0.2,fixed,1000,4005,469921,431.02218530200025,408.35609146499974,22.666093837000517,424.9999999999883
12,iterative,auto,warm,1,,90,0.8,0.2,fixed,1000,4005,5275,10.473719678000634,0.3707888520002598,10.102930826000375,425.0
13,once,auto,cold,1,,90,0.8,0.2,fixed,10000,4005,469921,316.9778042249991,294.51392907400077,22.46387515099832,412.0000000000133
13,iterative,auto,warm,1,,90,0.8,0.2,fixed,10000,4005,11499,6.350393188000453,0.6796050949997152,5.670788093000738,412.0
14,once,auto,cold,1,,90,0.8,0.2,fixed,100000,4005,469921,381.0425423680008,358.8477205859999,22.194821782000872,408.0000000000184
14,iterative,auto,warm,1,,90,0.8,0.2,fixed,100000,4005,47209,67.43388618100107,60.46357011100008,6.97031607000099,408.00000000000045
15,once,auto,cold,1,,90,0.8,0.2,fixed,1000000,4005,469921,426.8142931559996,404.4856759189988,22.3286172370008,395.99999999999693
16,once,auto,cold,1,,90,0.5,0.1,fixed,1000,4005,469921,628.7583112190005,605.8636502310001,22.894660988000396,199.00000000000122
16,iterative,auto,warm,1,,90,0.5,0.1,fixed,1000,4005,8101,47.8818095989991,33.25875032800104,14.623059270998056,199.00000000000043
17,once,auto,cold,1,,90,0.5,0.1,fixed,10000,4005,469921,525.7807575360002,501.4000552639991,24.380702272001145,194.00000000001077
17,iterative,auto,warm,1,,90,0.5,0.1,fixed,10000,4005,21215,21.42031344300085,14.211828466999577,7.208484976001273,193.99999999999844
18,once,auto,cold,1,,90,0.5,0.1,fixed,100000,4005,469921,594.3389984789992,571.4955094859997,22.843488992999482,214.99999999999716
18,iterative,auto,warm,1,,90,0.5,0.1,fixed,100000,4005,85481,158.70297233100064,149.67611994300205,9.026852387998588,215.00000000000068
19,once,auto,cold,1,,90,0.5,0.1,fixed,1000000,4005,469921,483.1014099950007,458.97109025200007,24.130319743000655,195.0000000000187
20,once,auto,cold,1,,90,0.5,0.2,fixed,1000,4005,469921,382.76939606199994,359.74989355599973,23.019502506000208,403.3728813559334
20,iterative,auto,warm,1,,90,0.5,0.2,fixed,1000,4005,10437,310.0332661600005,290.30725804199756,19.726008118002937,403.3728813559323
21,once,auto,cold,1,,90,0.5,0.2,fixed,10000,4005,469921,738.2649608249994,715.7417382490003,22.52322257599917,365.99999999998727
21,iterative,auto,warm,1,,90,0.5,0.2,fixed,10000,4005,20955,100.99796747099936,93.61640850700132,7.381558963998032,365.9999999999999
22,once,auto,cold,1,,90,0.5,0.2,fixed,100000,4005,469921,719.2353708939991,697.0662270599987,22.16914383400035,408.9999999999928
22,iterative,auto,warm,1,,90,0.5,0.2,fixed,100000,4005,92719,693.5581544629986,684.5138017530007,9.044352709997838,408.9999999999963
23,once,auto,cold,1,,90,0.5,0.2,fixed,1000000,4005,469921,202.06484076800007,178.51548773800096,23.54935302999911,413.4019843656056
24,once,auto,cold,1,,90,0.8,0.1,fixed,1000,4005,469921,246.69598170999961,223.2368604000003,23.45912130999932,189.99999999999966
24,iterative,auto,warm,1,,90,0.8,0.1,fixed,1000,4005,3616,8.821526591000293,0.1319260989985196,8.689600492001773,190.0
25,once,auto,cold,1,,90,0.8,0.1,fixed,10000,4005,469921,250.82914235099997,227.15069576599853,23.67844658500144,204.9999999999963
25,iterative,auto,warm,1,,90,0.8,0.1,fixed,10000,4005,20101,7.814386287000161,1.2667391289978696,6.547647158002292,205.0
26,once,auto,cold,1,,90,0.8,0.1,fixed,100000,4005,469921,256.2082787640011,233.3704625930004,22.837816171000668,224.00000000000145
26,iterative,auto,warm,1,,90,0.8,0.1,fixed,100000,4005,47453,46.15846317899923,38.65141753800344,7.507045640995784,224.00000000000009
