solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
8,iterative,auto,warm,1,,True,0,130,0.5,0.2,fixed,1000,100,100,0,1,,8385,101,0.01787651699851267
8,iterative,auto,warm,1,,True,1,130,0.5,0.2,fixed,1000,1000,1000,100,1,,8385,1001,0.04831100800220156
8,iterative,auto,warm,1,,True,2,130,0.5,0.2,fixed,1000,1000,1000,1000,1,,8385,1001,0.03380594499321887
8,iterative,auto,warm,1,,True,3,130,0.5,0.2,fixed,1000,1000,1000,1000,1,,8385,1001,0.036424234000151046
8,iterative,auto,warm,1,,True,4,130,0.5,0.2,fixed,1000,1000,1000,599,1,,8385,1402,0.04835147799894912
8,iterative,auto,warm,1,,True,5,130,0.5,0.2,fixed,1000,1000,1000,588,1,,8385,1814,0.07925228200474521
8,iterative,auto,warm,1,,True,6,130,0.5,0.2,fixed,1000,1000,1000,530,1,,8385,2284,0.10608977700030664
8,iterative,auto,warm,1,,True,7,130,0.5,0.2,fixed,1000,1000,1000,340,1,,8385,2944,0.15067124900087947
8,iterative,auto,warm,1,,True,8,130,0.5,0.2,fixed,1000,1000,1000,441,1,,8385,3503,0.22681982000358403
8,iterative,auto,warm,1,,True,9,130,0.5,0.2,fixed,1000,1000,1000,682,1,,8385,3821,0.32726943099987693
8,iterative,auto,warm,1,,True,10,130,0.5,0.2,fixed,1000,1000,1000,743,1,,8385,4078,0.31927530499524437
8,iterative,auto,warm,1,,True,11,130,0.5,0.2,fixed,1000,1000,1000,760,1,,8385,4318,0.3997037410008488
8,iterative,auto,warm,1,,True,12,130,0.5,0.2,fixed,1000,1000,1000,803,1,,8385,4515,0.42803621400526026
8,iterative,auto,warm,1,,True,13,130,0.5,0.2,fixed,1000,1000,1000,810,1,,8385,4705,0.5569891899940558
8,iterative,auto,warm,1,,True,14,130,0.5,0.2,fixed,1000,1000,1000,847,1,,8385,4858,0.6798126110006706
8,iterative,auto,warm,1,,True,15,130,0.5,0.2,fixed,1000,1000,1000,897,1,,8385,4961,0.8732024569981149
8,iterative,auto,warm,1,,True,16,130,0.5,0.2,fixed,1000,1000,1000,780,1,,8385,5181,1.833027596003376
8,iterative,auto,warm,1,,True,17,130,0.5,0.2,fixed,1000,1000,1000,868,1,,8385,5313,2.34168110700557
8,iterative,auto,warm,1,,True,18,130,0.5,0.2,fixed,1000,1000,1000,838,1,,8385,5475,3.5606098740026937
8,iterative,auto,warm,1,,True,19,130,0.5,0.2,fixed,1000,1000,1000,769,1,,8385,5706,4.676510550001694
8,iterative,auto,warm,1,,True,20,130,0.5,0.2,fixed,1000,1000,1000,886,1,,8385,5820,8.226266029996623
8,iterative,auto,warm,1,,True,21,130,0.5,0.2,fixed,1000,1000,1000,819,1,,8385,6001,11.645592565000698
8,iterative,auto,warm,1,,True,22,130,0.5,0.2,fixed,1000,1000,1000,871,1,,8385,6130,14.143540042001405
8,iterative,auto,warm,1,,True,23,130,0.5,0.2,fixed,1000,1000,1000,864,1,,8385,6266,19.035289157996885
8,iterative,auto,warm,1,,True,24,130,0.5,0.2,fixed,1000,1000,1000,839,1,,8385,6427,23.14773724200495
8,iterative,auto,warm,1,,True,25,130,0.5,0.2,fixed,1000,1000,1000,813,1,,8385,6614,27.994581257997197
8,iterative,auto,warm,1,,True,26,130,0.5,0.2,fixed,1000,1000,1000,827,1,,8385,6787,35.010540239993134
8,iterative,auto,warm,1,,True,27,130,0.5,0.2,fixed,1000,1000,1000,848,1,,8385,6939,42.04289506100031
8,iterative,auto,warm,1,,True,28,130,0.5,0.2,fixed,1000,1000,1000,860,1,,8385,7079,45.12225964599929
8,iterative,auto,warm,1,,True,29,130,0.5,0.2,fixed,1000,1000,1000,853,1,,8385,7226,57.61551383299957
8,iterative,auto,warm,1,,True,30,130,0.5,0.2,fixed,1000,1000,1000,864,1,,8385,7362,63.61226080900087
8,iterative,auto,warm,1,,True,31,130,0.5,0.2,fixed,1000,1000,1000,817,1,,8385,7545,69.83375624199834
8,iterative,auto,warm,1,,True,32,130,0.5,0.2,fixed,1000,1000,1000,873,1,,8385,7672,76.86551524200331
8,iterative,auto,warm,1,,True,33,130,0.5,0.2,fixed,1000,1000,1000,896,1,,8385,7776,80.77437928500149
8,iterative,auto,warm,1,,True,34,130,0.5,0.2,fixed,1000,1000,1000,865,1,,8385,7911,87.45260683599918
8,iterative,auto,warm,1,,True,35,130,0.5,0.2,fixed,1000,1000,1000,884,1,,8385,8027,95.21545187300217
8,iterative,auto,warm,1,,True,36,130,0.5,0.2,fixed,1000,1000,1000,903,1,,8385,8124,100.73908068899618
8,iterative,auto,warm,1,,True,37,130,0.5,0.2,fixed,1000,1000,1000,919,1,,8385,8205,113.94726563200675
8,iterative,auto,warm,1,,True,38,130,0.5,0.2,fixed,1000,1000,1000,923,1,,8385,8282,106.3616570630038
8,iterative,auto,warm,1,,True,39,130,0.5,0.2,fixed,1000,1000,1000,949,1,,8385,8333,108.68141171600291
8,iterative,auto,warm,1,,True,40,130,0.5,0.2,fixed,1000,1000,1000,946,1,,8385,8387,123.21549235200655
8,iterative,auto,warm,1,,True,41,130,0.5,0.2,fixed,1000,1000,1000,961,1,,8385,8426,112.51417205500184
8,iterative,auto,warm,1,,True,42,130,0.5,0.2,fixed,1000,1000,1000,964,1,,8385,8462,114.59253103499941
8,iterative,auto,warm,1,,True,43,130,0.5,0.2,fixed,1000,1000,1000,980,1,,8385,8482,119.41131667200534
8,iterative,auto,warm,1,,True,44,130,0.5,0.2,fixed,1000,1000,1000,953,1,,8385,8529,116.76521620800486
8,iterative,auto,warm,1,,True,45,130,0.5,0.2,fixed,1000,1000,1000,969,1,,8385,8560,116.84250812800019
8,iterative,auto,warm,1,,True,46,130,0.5,0.2,fixed,1000,1000,1000,964,1,,8385,8596,128.04175766899425
8,iterative,auto,warm,1,,True,47,130,0.5,0.2,fixed,1000,1000,1000,1000,1,,8385,8596,112.56544353500067
8,iterative,auto,warm,1,,True,48,130,0.5,0.2,fixed,1000,1000,1000,1038,1,,8385,8558,116.5895853280017
8,iterative,auto,warm,1,,True,49,130,0.5,0.2,fixed,1000,1000,1000,1011,1,,8385,8547,118.7783527520005
8,iterative,auto,warm,1,,True,50,130,0.5,0.2,fixed,1000,1000,1000,971,1,,8385,8576,117.4081162789953
8,iterative,auto,warm,1,,True,51,130,0.5,0.2,fixed,1000,1000,1000,1009,1,,8385,8567,120.79062869899644
8,iterative,auto,warm,1,,True,52,130,0.5,0.2,fixed,1000,1000,1000,1025,1,,8385,8542,121.2297168619989
8,iterative,auto,warm,1,,True,53,130,0.5,0.2,fixed,1000,1000,1000,955,1,,8385,8587,128.64641592400585
8,iterative,auto,warm,1,,True,54,130,0.5,0.2,fixed,1000,1000,1000,1030,1,,8385,8557,126.3540513179978
8,iterative,auto,warm,1,,True,55,130,0.5,0.2,fixed,1000,1000,1000,980,1,,8385,8577,168.3830887399963
8,iterative,auto,warm,1,,True,56,130,0.5,0.2,fixed,1000,1000,1000,955,1,,8385,8622,156.67020895500173
8,iterative,auto,warm,1,,True,57,130,0.5,0.2,fixed,1000,1000,1000,904,1,,8385,8718,114.16507696700137
8,iterative,auto,warm,1,,True,58,130,0.5,0.2,fixed,1000,1000,1000,889,1,,8385,8829,118.80220226999518
8,iterative,auto,warm,1,,True,59,130,0.5,0.2,fixed,1000,1000,1000,929,1,,8385,8900,137.80239058000006
8,iterative,auto,warm,1,,True,60,130,0.5,0.2,fixed,1000,1000,508,925,1,,8385,8483,144.16073080199567
8,iterative,auto,warm,1,,True,61,130,0.5,0.2,fixed,1000,1000,508,466,1,,8385,8525,145.7651407930025
8,iterative,auto,warm,1,,True,62,130,0.5,0.2,fixed,1000,1000,254,419,1,,8385,8360,137.79248818599444
