solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,1,,100,0.5,0.1,fixed,1000,4950,646801,1145.874516996,1113.463429195,32.41108780100012,268.99999999991564
0,iterative,auto,warm,1,,100,0.5,0.1,fixed,1000,4950,9101,79.20895198800008,56.13298962699946,23.07596236100062,269.00000000000034
1,once,auto,cold,1,,100,0.5,0.1,fixed,10000,4950,646801,1083.948387161,1048.0499636329998,35.898423528000194,250.99999999998866
1,iterative,auto,warm,1,,100,0.5,0.1,fixed,10000,4950,22585,31.8899057980002,21.91119968699968,9.97870611100052,250.99999999999616
2,once,auto,cold,1,,100,0.5,0.1,fixed,100000,4950,646801,1297.6907676720002,1264.0155880839998,33.67517958800045,246.9999999999911
2,iterative,auto,warm,1,,100,0.5,0.1,fixed,100000,4950,121608,787.51941953,773.5529761130001,13.966443416999937,247.0000000000083
3,once,auto,cold,1,,100,0.5,0.1,fixed,1000000,4950,646801,871.2952518680004,839.9286150910002,31.366636777000167,242.9999999999435
4,once,auto,cold,1,,100,0.5,0.2,fixed,1000,4950,646801,1370.7018738770003,1339.0348124029997,31.667061474000548,501.0000000000031
4,iterative,auto,warm,1,,100,0.5,0.2,fixed,1000,4950,12101,601.4778222180003,572.8431349980019,28.63468721999834,501.0000000000011
5,once,auto,cold,1,,100,0.5,0.2,fixed,10000,4950,646801,693.7056158519999,661.1892361990003,32.5163796529996,509.31531531531533
5,iterative,auto,warm,1,,100,0.5,0.2,fixed,10000,4950,30154,550.1764896430004,537.4021924790004,12.774297164000018,509.3153153153145
6,once,auto,cold,1,,100,0.5,0.2,fixed,100000,4950,646801,705.3095210829997,670.4474103549983,34.862110728001426,519.2760180995492
6,iterative,auto,warm,1,,100,0.5,0.2,fixed,100000,4950,127687,1822.791830131,1808.1516910060018,14.640139124998313,519.2760180995458
7,once,auto,cold,1,,100,0.5,0.2,fixed,1000000,4950,646801,1408.1438034639996,1375.2033819099997,32.94042155399984,490.0000000000004
8,once,auto,cold,1,,100,0.8,0.1,fixed,1000,4950,646801,422.4235277730004,391.2871301860014,31.13639758699901,238.99999999998948
8,iterative,auto,warm,1,,100,0.8,0.1,fixed,1000,4950,4101,10.733040039998741,0.11675880599796074,10.61628123400078,239.0
9,once,auto,cold,1,,100,0.8,0.1,fixed,10000,4950,646801,365.83417426400047,333.4326211740008,32.40155308999965,259.9999999999904
9,iterative,auto,warm,1,,100,0.8,0.1,fixed,10000,4950,18244,9.131082784000682,0.8970250740003394,8.234057710000343,260.0
10,once,auto,cold,1,,100,0.8,0.1,fixed,100000,4950,646801,400.76994600099897,366.2322104949999,34.53773550599908,259.9999999999959
10,iterative,auto,warm,1,,100,0.8,0.1,fixed,100000,4950,67528,99.47760675499921,89.15299162100018,10.324615133999032,260.0
11,once,auto,cold,1,,100,0.8,0.1,fixed,1000000,4950,646801,497.73557564399925,464.6145234409996,33.121052202999635,273.9999999999987
12,once,auto,cold,1,,100,0.8,0.2,fixed,1000,4950,646801,745.2074690299996,711.8871416109996,33.32032741900002,485.9999999999969
12,iterative,auto,warm,1,,100,0.8,0.2,fixed,1000,4950,6101,16.082814575000157,0.7987363829979586,15.284078192002198,486.0
13,once,auto,cold,1,,100,0.8,0.2,fixed,10000,4950,646801,688.6236062280004,654.2109323879995,34.412673840000934,512.9999999999948
13,iterative,auto,warm,1,,100,0.8,0.2,fixed,10000,4950,10583,8.752665207999598,0.8647026340004231,7.887962573999175,513.0
14,once,auto,cold,1,,100,0.8,0.2,fixed,100000,4950,646801,661.8385227740018,628.644116589001,33.194406185000844,503.0000000000006
14,iterative,auto,warm,1,,100,0.8,0.2,fixed,100000,4950,64607,200.8198378950001,190.81820418599818,10.001633709001908,502.9999999999919
15,once,auto,cold,1,,100,0.8,0.2,fixed,1000000,4950,646801,751.5834402440014,719.4560503620014,32.12738988199999,528.000000000002
16,once,auto,cold,1,,100,0.5,0.1,fixed,1000,4950,646801,970.4510044119997,937.9936004010015,32.45740401099829,252.99999999999372
16,iterative,auto,warm,1,,100,0.5,0.1,fixed,1000,4950,9101,68.75285508899833,47.570860854000784,21.181994234997546,252.9999999999991
