solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,140,0.5,0.1,fixed,3000,0,1,9730,1790321,7973.164023927,7875.051924841,98.11209908599994,495.0000000000063
0,iterative,dual,warm,140,0.5,0.1,fixed,3000,0,0.01,9730,706280,3202.719928388,2509.1342211560013,693.5857072319986,495.000000000004
1,once,auto,cold,140,0.5,0.1,fixed,3000,1,1,9730,1790321,7116.577307067999,7021.749609863999,94.82769720400029,492.9999999999542
1,iterative,dual,warm,140,0.5,0.1,fixed,3000,1,0.1,9730,634723,1542.4823263109975,403.23681435502294,1139.2455119559745,493.0
2,once,auto,cold,140,0.5,0.1,fixed,3000,2,1,9730,1790321,7049.237338351999,6946.482353430001,102.75498492199767,484.9999999999998
2,iterative,dual,warm,140,0.5,0.1,fixed,3000,2,1,9730,672081,7111.278472496997,659.0035275390073,6452.27494495799,485.00000000000784
3,once,auto,cold,140,0.5,0.1,fixed,10000,0,1,9730,1790321,7330.566130619001,7226.201207803002,104.36492281599931,484.99999999997783
3,iterative,dual,warm,140,0.5,0.1,fixed,10000,0,0.01,9730,623003,780.1668084449993,248.916109814003,531.2506986309963,484.99999999998005
4,once,auto,cold,140,0.5,0.1,fixed,10000,1,1,9730,1790321,6896.83002763,6805.128423512004,91.70160411799588,492.9999999999899
4,iterative,dual,warm,140,0.5,0.1,fixed,10000,1,0.1,9730,658677,728.4646895249971,214.6731636880213,513.7915258369758,493.0000000000064
5,once,auto,cold,140,0.5,0.1,fixed,10000,2,1,9730,1790321,7031.411908870003,6935.861182891,95.55072597900289,494.9999999999735
5,iterative,dual,warm,140,0.5,0.1,fixed,10000,2,1,9730,676791,2484.2756613320016,500.9255822489795,1983.3500790830221,494.9999999999991
6,once,auto,cold,140,0.5,0.1,fixed,30000,0,1,9730,1790321,6754.869435199995,6661.2976972980105,93.5717379019843,479.9999999999954
6,iterative,dual,warm,140,0.5,0.1,fixed,30000,0,0.1,9730,676901,660.4590223050036,206.87449472297158,453.584527582032,479.9999999999956
7,once,auto,cold,140,0.5,0.1,fixed,30000,1,1,9730,1790321,6663.585906790991,6563.804488984999,99.78141780599253,492.9999999999915
7,iterative,dual,warm,140,0.5,0.1,fixed,30000,1,1,9730,586206,772.9448897460097,142.00375526298012,630.9411344830296,493.0000000000021
8,once,auto,cold,140,0.5,0.1,fixed,100000,0,1,9730,1790321,6273.3308716399915,6171.992428186,101.3384434539912,472.9999999999952
8,iterative,dual,warm,140,0.5,0.1,fixed,100000,0,0.1,9730,723448,1385.0118873669999,1070.5916581750207,314.42022919197916,473.0000000000007
9,once,auto,cold,140,0.5,0.1,fixed,100000,1,1,9730,1790321,7803.277573237006,7708.01291001901,95.26466321799671,455.9999999999829
9,iterative,dual,warm,140,0.5,0.1,fixed,100000,1,1,9730,711627,1628.0912480620027,1336.4071831589972,291.6840649030055,455.9999999999974
10,once,auto,cold,140,0.5,0.1,fixed,300000,0,1,9730,1790321,7734.8548969709955,7632.226459530008,102.62843744098791,525.0000000000065
10,iterative,dual,warm,140,0.5,0.1,fixed,300000,0,1,9730,1027582,8895.916366958001,8719.534231074998,176.38213588300277,524.9999999999883
