solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,min_order,min_proportion,proportion_used,variables,constraints,cpu_time
0,once,dual,cold,0,70,0.5,0.1,fixed,1000,218960,218960,2,1,1,2415,218961,28.528932455999996
0,iterative,dual,warm,0,70,0.5,0.1,fixed,1000,100,100,2,1,1,2415,101,0.005557338999999217
0,iterative,dual,warm,1,70,0.5,0.1,fixed,1000,1000,1000,2,1,1,2415,1101,0.02884896100000134
0,iterative,dual,warm,2,70,0.5,0.1,fixed,1000,1000,1000,2,1,1,2415,2101,0.05286671700000056
0,iterative,dual,warm,3,70,0.5,0.1,fixed,1000,1000,1000,2,1,1,2415,3101,1.8455176539999982
0,iterative,dual,warm,4,70,0.5,0.1,fixed,1000,1000,1000,2,1,1,2415,4101,3.160447022999996
0,iterative,dual,warm,5,70,0.5,0.1,fixed,1000,1000,1000,2,1,1,2415,5101,0.6831480200000044
0,iterative,dual,warm,6,70,0.5,0.1,fixed,1000,1000,1000,2,1,1,2415,6101,0.018568994000006
1,once,dual,cold,0,70,0.5,0.1,fixed,1000,218960,218960,1,1,1,2415,218961,27.262832657000004
1,iterative,dual,warm,0,70,0.5,0.1,fixed,1000,100,100,1,0.1,1,2415,101,0.005604149000006942
1,iterative,dual,warm,1,70,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,2415,1101,0.034753570999995986
1,iterative,dual,warm,2,70,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,2415,2101,0.056224667000009276
1,iterative,dual,warm,3,70,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,2415,3101,1.7082343459999976
1,iterative,dual,warm,4,70,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,2415,4101,2.294435391999997
1,iterative,dual,warm,5,70,0.5,0.1,fixed,1000,1000,1000,1,0.1,1,2415,5101,0.05073784799999714
2,once,dual,cold,0,70,0.5,0.1,fixed,1000,218960,218960,0,1,1,2415,218961,31.449748625000012
2,iterative,dual,warm,0,70,0.5,0.1,fixed,1000,100,100,0,0.01,1,2415,101,0.005579379000010931
2,iterative,dual,warm,1,70,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.1,2415,1101,0.02784312800000066
2,iterative,dual,warm,2,70,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.1,2415,2101,0.052523198000017146
2,iterative,dual,warm,3,70,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.1,2415,3101,1.5238732740000103
2,iterative,dual,warm,4,70,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.1,2415,4101,3.1359633609999946
2,iterative,dual,warm,5,70,0.5,0.1,fixed,1000,1000,1000,0,0.01,1,2415,5101,0.02390828800000122
3,once,dual,cold,0,70,0.5,0.1,fixed,3000,218960,218960,1,1,1,2415,218961,23.870056258999995
3,iterative,dual,warm,0,70,0.5,0.1,fixed,3000,100,100,1,1,1,2415,101,0.00569065999999907
3,iterative,dual,warm,1,70,0.5,0.1,fixed,3000,3000,3000,1,1,1,2415,3101,0.15139224399999307
3,iterative,dual,warm,2,70,0.5,0.1,fixed,3000,3000,3000,1,1,1,2415,6101,0.6558165790000032
3,iterative,dual,warm,3,70,0.5,0.1,fixed,3000,3000,780,1,1,1,2415,6881,0.12936309600002005
4,once,dual,cold,0,70,0.5,0.1,fixed,3000,218960,218960,0,1,1,2415,218961,33.54154169999998
4,iterative,dual,warm,0,70,0.5,0.1,fixed,3000,100,100,0,0.1,1,2415,101,0.005577084999970339
4,iterative,dual,warm,1,70,0.5,0.1,fixed,3000,3000,3000,0,0.1,1,2415,3101,0.12337893900001973
4,iterative,dual,warm,2,70,0.5,0.1,fixed,3000,3000,3000,0,0.1,0.1,2415,6101,6.264399755999989
4,iterative,dual,warm,3,70,0.5,0.1,fixed,3000,3000,3000,0,0.1,1,2415,9101,0.29146913900001437
5,once,dual,cold,0,70,0.5,0.1,fixed,10000,218960,218960,1,1,1,2415,218961,32.997427754
5,iterative,dual,warm,0,70,0.5,0.1,fixed,10000,100,100,1,1,1,2415,101,0.0063810799999828305
5,iterative,dual,warm,1,70,0.5,0.1,fixed,10000,10000,10000,1,1,1,2415,10101,1.8038407110000207
5,iterative,dual,warm,2,70,0.5,0.1,fixed,10000,10000,10000,1,1,1,2415,20101,19.779093814999953
5,iterative,dual,warm,3,70,0.5,0.1,fixed,10000,10000,520,1,1,1,2415,20621,0.08666888300001574
6,once,dual,cold,0,70,0.5,0.1,fixed,10000,218960,218960,0,1,1,2415,218961,33.84216175400002
6,iterative,dual,warm,0,70,0.5,0.1,fixed,10000,100,100,0,0.1,1,2415,101,0.006279274999997142
6,iterative,dual,warm,1,70,0.5,0.1,fixed,10000,10000,10000,0,0.1,1,2415,10101,1.036789490999979
6,iterative,dual,warm,2,70,0.5,0.1,fixed,10000,10000,10000,0,0.1,1,2415,20101,5.200330930000007
7,once,dual,cold,0,70,0.5,0.1,fixed,30000,218960,218960,0,1,1,2415,218961,27.837715559000003
7,iterative,dual,warm,0,70,0.5,0.1,fixed,30000,100,100,0,1,1,2415,101,0.006408915000008619
7,iterative,dual,warm,1,70,0.5,0.1,fixed,30000,30000,26684,0,1,1,2415,26785,26.613633230000005
7,iterative,dual,warm,2,70,0.5,0.1,fixed,30000,30000,15755,0,1,1,2415,42540,2.35174341000004
8,once,dual,cold,0,70,0.5,0.1,fixed,100000,218960,218960,0,1,1,2415,218961,30.616292086000044
8,iterative,dual,warm,0,70,0.5,0.1,fixed,100000,100,100,0,1,1,2415,101,0.006119329999933143
8,iterative,dual,warm,1,70,0.5,0.1,fixed,100000,100000,26376,0,1,1,2415,26477,33.191311782999946
8,iterative,dual,warm,2,70,0.5,0.1,fixed,100000,100000,16152,0,1,1,2415,42629,6.734654058999922
9,once,dual,cold,0,70,0.5,0.1,fixed,300000,218960,218960,0,1,1,2415,218961,28.037735746999942
9,iterative,dual,warm,0,70,0.5,0.1,fixed,300000,100,100,0,1,1,2415,101,0.006352822999929231
9,iterative,dual,warm,1,70,0.5,0.1,fixed,300000,300000,26606,0,1,1,2415,26707,21.666124141999944
9,iterative,dual,warm,2,70,0.5,0.1,fixed,300000,300000,16082,0,1,1,2415,42789,3.249002360000077
10,once,dual,cold,0,70,0.5,0.2,fixed,1000,218960,218960,2,1,1,2415,218961,136.28761331099997
10,iterative,dual,warm,0,70,0.5,0.2,fixed,1000,100,100,2,1,1,2415,101,0.0062197140000535
10,iterative,dual,warm,1,70,0.5,0.2,fixed,1000,1000,1000,2,1,1,2415,1101,0.029698596000002908
10,iterative,dual,warm,2,70,0.5,0.2,fixed,1000,1000,1000,2,1,1,2415,2101,0.24374454400003742
10,iterative,dual,warm,3,70,0.5,0.2,fixed,1000,1000,1000,2,1,1,2415,3101,3.9965791380000155
10,iterative,dual,warm,4,70,0.5,0.2,fixed,1000,1000,1000,2,1,1,2415,4101,12.166461659999982
10,iterative,dual,warm,5,70,0.5,0.2,fixed,1000,1000,1000,2,1,1,2415,5101,21.226323468000032
10,iterative,dual,warm,6,70,0.5,0.2,fixed,1000,1000,1000,2,1,1,2415,6101,23.988188452999907
10,iterative,dual,warm,7,70,0.5,0.2,fixed,1000,1000,1000,2,1,1,2415,7101,15.549484405000044
10,iterative,dual,warm,8,70,0.5,0.2,fixed,1000,1000,1000,2,1,1,2415,8101,8.47180276000006
10,iterative,dual,warm,9,70,0.5,0.2,fixed,1000,1000,214,2,1,1,2415,8315,2.7276758500000824
10,iterative,dual,warm,10,70,0.5,0.2,fixed,1000,1000,108,2,1,1,2415,8423,1.1029918770000222
10,iterative,dual,warm,11,70,0.5,0.2,fixed,1000,1000,38,2,1,1,2415,8461,0.06677991900005509
11,once,dual,cold,0,70,0.5,0.2,fixed,1000,218960,218960,1,1,1,2415,218961,71.49386058699997
11,iterative,dual,warm,0,70,0.5,0.2,fixed,1000,100,100,1,0.1,1,2415,101,0.006530182999995304
11,iterative,dual,warm,1,70,0.5,0.2,fixed,1000,1000,1000,1,0.1,0.1,2415,1101,0.030868832999885853
11,iterative,dual,warm,2,70,0.5,0.2,fixed,1000,1000,1000,1,0.1,0.1,2415,2101,0.24221194400001878
11,iterative,dual,warm,3,70,0.5,0.2,fixed,1000,1000,1000,1,0.1,0.1,2415,3101,4.375511653999865
11,iterative,dual,warm,4,70,0.5,0.2,fixed,1000,1000,1000,1,0.1,0.1,2415,4101,13.966958927000178
11,iterative,dual,warm,5,70,0.5,0.2,fixed,1000,1000,1000,1,0.1,0.1,2415,5101,21.30308433600021
11,iterative,dual,warm,6,70,0.5,0.2,fixed,1000,1000,1000,1,0.1,0.1,2415,6101,1.6944717330000003
12,once,dual,cold,0,70,0.5,0.2,fixed,1000,218960,218960,0,1,1,2415,218961,70.44864789100006
12,iterative,dual,warm,0,70,0.5,0.2,fixed,1000,100,100,0,0.01,1,2415,101,0.006342380999967645
12,iterative,dual,warm,1,70,0.5,0.2,fixed,1000,1000,1000,0,0.01,0.1,2415,1101,0.028990039000063916
12,iterative,dual,warm,2,70,0.5,0.2,fixed,1000,1000,1000,0,0.01,0.1,2415,2101,0.1523849010000049
12,iterative,dual,warm,3,70,0.5,0.2,fixed,1000,1000,1000,0,0.01,0.1,2415,3101,3.296941681000135
12,iterative,dual,warm,4,70,0.5,0.2,fixed,1000,1000,1000,0,0.01,0.1,2415,4101,12.608158056000093
12,iterative,dual,warm,5,70,0.5,0.2,fixed,1000,1000,1000,0,0.01,0.1,2415,5101,20.89184757099997
12,iterative,dual,warm,6,70,0.5,0.2,fixed,1000,1000,1000,0,0.01,0.1,2415,6101,4.23585005599989
13,once,dual,cold,0,70,0.5,0.2,fixed,3000,218960,218960,1,1,1,2415,218961,75.74907453600008
13,iterative,dual,warm,0,70,0.5,0.2,fixed,3000,100,100,1,1,1,2415,101,0.006478955000147835
13,iterative,dual,warm,1,70,0.5,0.2,fixed,3000,3000,3000,1,1,1,2415,3101,0.767802391000032
13,iterative,dual,warm,2,70,0.5,0.2,fixed,3000,3000,3000,1,1,1,2415,6101,25.833743566000066
13,iterative,dual,warm,3,70,0.5,0.2,fixed,3000,3000,3000,1,1,1,2415,9101,3.2864113069999803
14,once,dual,cold,0,70,0.5,0.2,fixed,3000,218960,218960,0,1,1,2415,218961,101.00134506799986
14,iterative,dual,warm,0,70,0.5,0.2,fixed,3000,100,100,0,0.1,1,2415,101,0.006359539999948538
14,iterative,dual,warm,1,70,0.5,0.2,fixed,3000,3000,3000,0,0.1,1,2415,3101,0.5797364349998588
14,iterative,dual,warm,2,70,0.5,0.2,fixed,3000,3000,3000,0,0.1,0.1,2415,6101,24.86954344800006
14,iterative,dual,warm,3,70,0.5,0.2,fixed,3000,3000,3000,0,0.1,1,2415,9101,35.546038713999906
15,once,dual,cold,0,70,0.5,0.2,fixed,10000,218960,218960,1,1,1,2415,218961,140.73450684600016
15,iterative,dual,warm,0,70,0.5,0.2,fixed,10000,100,100,1,1,1,2415,101,0.006087783999873864
15,iterative,dual,warm,1,70,0.5,0.2,fixed,10000,10000,10000,1,1,1,2415,10101,30.95503692200009
15,iterative,dual,warm,2,70,0.5,0.2,fixed,10000,10000,10000,1,1,1,2415,20101,68.77854596299994
15,iterative,dual,warm,3,70,0.5,0.2,fixed,10000,10000,247,1,1,1,2415,20348,5.371459807999827
15,iterative,dual,warm,4,70,0.5,0.2,fixed,10000,10000,26,1,1,1,2415,20374,1.3871036190000723
15,iterative,dual,warm,5,70,0.5,0.2,fixed,10000,10000,4,1,1,1,2415,20378,0.3839746770001966
16,once,dual,cold,0,70,0.5,0.2,fixed,10000,218960,218960,0,1,1,2415,218961,67.8388346889999
16,iterative,dual,warm,0,70,0.5,0.2,fixed,10000,100,100,0,0.1,1,2415,101,0.006197081999971488
16,iterative,dual,warm,1,70,0.5,0.2,fixed,10000,10000,10000,0,0.1,1,2415,10101,30.865344606999997
16,iterative,dual,warm,2,70,0.5,0.2,fixed,10000,10000,10000,0,0.1,1,2415,20101,11.347925515999805
17,once,dual,cold,0,70,0.5,0.2,fixed,30000,218960,218960,0,1,1,2415,218961,122.86037716099986
17,iterative,dual,warm,0,70,0.5,0.2,fixed,30000,100,100,0,1,1,2415,101,0.0058543420000205515
17,iterative,dual,warm,1,70,0.5,0.2,fixed,30000,30000,27294,0,1,1,2415,27395,76.51100153700008
17,iterative,dual,warm,2,70,0.5,0.2,fixed,30000,30000,16664,0,1,1,2415,44059,71.07591643299975
18,once,dual,cold,0,70,0.5,0.2,fixed,100000,218960,218960,0,1,1,2415,218961,130.75851342899978
18,iterative,dual,warm,0,70,0.5,0.2,fixed,100000,100,100,0,1,1,2415,101,0.006349002000206383
18,iterative,dual,warm,1,70,0.5,0.2,fixed,100000,100000,27094,0,1,1,2415,27195,81.23114243300006
18,iterative,dual,warm,2,70,0.5,0.2,fixed,100000,100000,13611,0,1,1,2415,40806,97.56265753099979
18,iterative,dual,warm,3,70,0.5,0.2,fixed,100000,100000,193,0,1,1,2415,40999,3.5032459050003126
18,iterative,dual,warm,4,70,0.5,0.2,fixed,100000,100000,6,0,1,1,2415,41005,0.7167649980001443
