solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,1,,40,0.5,0.1,fixed,1000,780,39521,10.717521102,9.026204488000001,1.691316613999998,39.00000000000002
0,iterative,auto,warm,1,,40,0.5,0.1,fixed,1000,780,2101,0.7439379620000004,0.08636391999999837,0.657574042000002,39.0
1,once,auto,cold,1,,40,0.5,0.1,fixed,10000,780,39521,10.477977022000001,8.782748801,1.6952282210000007,33.99999999999996
1,iterative,auto,warm,1,,40,0.5,0.1,fixed,10000,780,8802,1.1893180209999983,0.24796221300000099,0.9413558079999973,34.0
2,once,auto,cold,1,,40,0.5,0.1,fixed,100000,780,39521,10.912764875,9.211369705,1.7013951700000014,35.99999999999999
3,once,auto,cold,1,,40,0.5,0.1,fixed,1000000,780,39521,10.534362304999995,8.758111887999995,1.776250417,47.999999999999915
4,once,auto,cold,1,,40,0.5,0.2,fixed,1000,780,39521,11.658466957000002,9.925437723000002,1.733029234,88.28979980934217
4,iterative,auto,warm,1,,40,0.5,0.2,fixed,1000,780,3850,3.7890536650000044,2.749577004999999,1.0394766600000054,88.28979980934236
5,once,auto,cold,1,,40,0.5,0.2,fixed,10000,780,39521,10.96565691,9.221876058999996,1.743780851000004,86.63339731285987
5,iterative,auto,warm,1,,40,0.5,0.2,fixed,10000,780,7725,4.664361974000002,3.7692195910000095,0.8951423829999925,86.6333973128598
6,once,auto,cold,1,,40,0.5,0.2,fixed,100000,780,39521,10.226176304999996,8.547781767000004,1.678394537999992,76.28571428571425
7,once,auto,cold,1,,40,0.5,0.2,fixed,1000000,780,39521,18.378226434,16.53906854200001,1.8391578919999887,78.00000000000006
8,once,auto,cold,1,,40,0.8,0.1,fixed,1000,780,39521,7.498105576,5.767207161999991,1.7308984140000092,46.0
8,iterative,auto,warm,1,,40,0.8,0.1,fixed,1000,780,1576,0.6664392939999999,0.03950127499999212,0.6269380190000078,46.0
9,once,auto,cold,1,,40,0.8,0.1,fixed,10000,780,39521,7.000183519999993,5.25043705600001,1.7497464639999833,38.0
9,iterative,auto,warm,1,,40,0.8,0.1,fixed,10000,780,4849,0.8810441420000075,0.13534029299999872,0.7457038490000087,38.0
