solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
13,once,auto,cold,120,0.5,0.2,fixed,3000,2,1,7140,1123361,5391.552477301004,5334.721516753998,56.830960547005816,676.0000000000043
13,iterative,dual,warm,120,0.5,0.2,fixed,3000,2,1,7140,387324,3465.750819020992,1104.3403299199854,2361.4104891010065,675.9999999999992
14,once,auto,cold,120,0.5,0.2,fixed,10000,0,1,7140,1123361,5085.453911920005,5027.320412966001,58.13349895400461,680.9999999999957
14,iterative,dual,warm,120,0.5,0.2,fixed,10000,0,0.01,7140,492827,1809.0996808259952,1504.8906861210125,304.2089947049826,680.999999999995
15,once,auto,cold,120,0.5,0.2,fixed,10000,1,1,7140,1123361,5504.638756624001,5444.759797748004,59.87895887599734,743.0000000000045
15,iterative,dual,warm,120,0.5,0.2,fixed,10000,1,0.1,7140,452605,2797.9332194860035,2518.400952579017,279.5322669069865,742.9999999999972
16,once,auto,cold,120,0.5,0.2,fixed,10000,2,1,7140,1123361,4967.085427787999,4908.568702844001,58.51672494399827,700.0000000000042
16,iterative,dual,warm,120,0.5,0.2,fixed,10000,2,1,7140,475573,2297.0095407909976,1432.4960061959864,864.5135345950112,700.0000000000105
17,once,auto,cold,120,0.5,0.2,fixed,30000,0,1,7140,1123361,5229.902651486002,5171.615966889993,58.286684596008854,723.9999999999957
17,iterative,dual,warm,120,0.5,0.2,fixed,30000,0,0.1,7140,446540,1624.3125339499966,1352.9560243339947,271.35650961600186,723.9999999999667
18,once,auto,cold,120,0.5,0.2,fixed,30000,1,1,7140,1123361,5106.829640614,5051.072410712994,55.75722990100621,688.9999999999984
18,iterative,dual,warm,120,0.5,0.2,fixed,30000,1,1,7140,438510,1541.5608994579961,1241.751462043001,299.80943741499505,688.9999999999848
19,once,auto,cold,120,0.5,0.2,fixed,100000,0,1,7140,1123361,5510.970806026002,5453.526305419,57.44450060700183,722.9999999999995
19,iterative,dual,warm,120,0.5,0.2,fixed,100000,0,0.1,7140,525243,3792.794481817007,3641.890536737017,150.90394507999008,723.0000000000372
