solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,search_proportion_used,current_threshold,variables,constraints,cpu_time
0,once,auto,cold,1,,0,90,0.5,0.1,fixed,1000,469920,469920,1,,4005,469921,515.969823309
0,iterative,auto,warm,1,,0,90,0.5,0.1,fixed,1000,100,100,1,,4005,101,0.010373193000077663
0,iterative,auto,warm,1,,1,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,1101,0.03764413500005048
0,iterative,auto,warm,1,,2,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,2101,0.09663486700003432
0,iterative,auto,warm,1,,3,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,3101,0.13976394199994502
0,iterative,auto,warm,1,,4,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,4101,3.619980213999952
0,iterative,auto,warm,1,,5,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,5101,13.153863288000025
0,iterative,auto,warm,1,,6,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,6101,5.258422967000001
0,iterative,auto,warm,1,,7,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,7101,0.556062982999947
0,iterative,auto,warm,1,,8,90,0.5,0.1,fixed,1000,1000,174,1,,4005,7275,0.03998684600003344
1,once,auto,cold,1,,0,90,0.5,0.1,fixed,10000,469920,469920,1,,4005,469921,528.59657009
1,iterative,auto,warm,1,,0,90,0.5,0.1,fixed,10000,100,100,1,,4005,101,0.00841525499981799
1,iterative,auto,warm,1,,1,90,0.5,0.1,fixed,10000,10000,10000,1,,4005,10101,0.55485571600002
1,iterative,auto,warm,1,,2,90,0.5,0.1,fixed,10000,10000,10000,1,,4005,20101,3.831109349999906
1,iterative,auto,warm,1,,3,90,0.5,0.1,fixed,10000,10000,586,1,,4005,20687,0.061577175999900646
2,once,auto,cold,1,,0,90,0.5,0.1,fixed,100000,469920,469920,1,,4005,469921,614.8479024549999
2,iterative,auto,warm,1,,0,90,0.5,0.1,fixed,100000,100,100,1,,4005,101,0.010102131999929043
2,iterative,auto,warm,1,,1,90,0.5,0.1,fixed,100000,100000,47072,1,,4005,47173,67.49168422499997
2,iterative,auto,warm,1,,2,90,0.5,0.1,fixed,100000,100000,39073,1,,4005,86246,119.05695455400019
3,once,auto,cold,1,,0,90,0.5,0.1,fixed,1000000,469920,469920,1,,4005,469921,544.9692803869998
4,once,auto,cold,1,,0,90,0.5,0.2,fixed,1000,469920,469920,1,,4005,469921,757.0342864510003
4,iterative,auto,warm,1,,0,90,0.5,0.2,fixed,1000,100,100,1,,4005,101,0.009068501000001561
4,iterative,auto,warm,1,,1,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,1101,0.035710346000087156
4,iterative,auto,warm,1,,2,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,2101,0.0706889940001929
4,iterative,auto,warm,1,,3,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,3101,0.4886173600002621
4,iterative,auto,warm,1,,4,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,4101,7.770086944000013
4,iterative,auto,warm,1,,5,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,5101,19.527616432000286
4,iterative,auto,warm,1,,6,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,6101,32.09190793200014
4,iterative,auto,warm,1,,7,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,7101,50.02095961299983
4,iterative,auto,warm,1,,8,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,8101,18.29932245300006
4,iterative,auto,warm,1,,9,90,0.5,0.2,fixed,1000,1000,692,1,,4005,8793,0.053170428999692376
5,once,auto,cold,1,,0,90,0.5,0.2,fixed,10000,469920,469920,1,,4005,469921,675.9641374600001
5,iterative,auto,warm,1,,0,90,0.5,0.2,fixed,10000,100,100,1,,4005,101,0.009790625999812619
5,iterative,auto,warm,1,,1,90,0.5,0.2,fixed,10000,10000,10000,1,,4005,10101,47.08512332999999
5,iterative,auto,warm,1,,2,90,0.5,0.2,fixed,10000,10000,10000,1,,4005,20101,46.42543485799979
6,once,auto,cold,1,,0,90,0.5,0.2,fixed,100000,469920,469920,1,,4005,469921,511.91859008700067
6,iterative,auto,warm,1,,0,90,0.5,0.2,fixed,100000,100,100,1,,4005,101,0.010007132999817259
6,iterative,auto,warm,1,,1,90,0.5,0.2,fixed,100000,100000,52134,1,,4005,52235,320.95361875399976
6,iterative,auto,warm,1,,2,90,0.5,0.2,fixed,100000,100000,32956,1,,4005,85191,891.9227337479997
6,iterative,auto,warm,1,,3,90,0.5,0.2,fixed,100000,100000,689,1,,4005,85880,14.558070817999578
7,once,auto,cold,1,,0,90,0.5,0.2,fixed,1000000,469920,469920,1,,4005,469921,350.79418637600065
8,once,auto,cold,1,,0,90,0.8,0.1,fixed,1000,469920,469920,1,,4005,469921,266.3084460989994
8,iterative,auto,warm,1,,0,90,0.8,0.1,fixed,1000,100,100,1,,4005,101,0.009301314999902388
8,iterative,auto,warm,1,,1,90,0.8,0.1,fixed,1000,1000,1000,1,,4005,1101,0.028092927999750827
8,iterative,auto,warm,1,,2,90,0.8,0.1,fixed,1000,1000,1000,1,,4005,2101,0.06736841299971275
8,iterative,auto,warm,1,,3,90,0.8,0.1,fixed,1000,1000,1000,1,,4005,3101,0.04944716900081403
8,iterative,auto,warm,1,,4,90,0.8,0.1,fixed,1000,1000,1000,1,,4005,4101,0.010779947000628454
9,once,auto,cold,1,,0,90,0.8,0.1,fixed,10000,469920,469920,1,,4005,469921,272.53798884999924
9,iterative,auto,warm,1,,0,90,0.8,0.1,fixed,10000,100,100,1,,4005,101,0.009472030999859271
9,iterative,auto,warm,1,,1,90,0.8,0.1,fixed,10000,10000,10000,1,,4005,10101,0.5598663029995805
9,iterative,auto,warm,1,,2,90,0.8,0.1,fixed,10000,10000,5955,1,,4005,16056,0.04596226000012393
10,once,auto,cold,1,,0,90,0.8,0.1,fixed,100000,469920,469920,1,,4005,469921,203.9645354610002
10,iterative,auto,warm,1,,0,90,0.8,0.1,fixed,100000,100,100,1,,4005,101,0.009916891000102623
10,iterative,auto,warm,1,,1,90,0.8,0.1,fixed,100000,100000,39786,1,,4005,39887,24.35767824499999
10,iterative,auto,warm,1,,2,90,0.8,0.1,fixed,100000,100000,13191,1,,4005,53078,0.4828998299999512
11,once,auto,cold,1,,0,90,0.8,0.1,fixed,1000000,469920,469920,1,,4005,469921,245.61780195700067
12,once,auto,cold,1,,0,90,0.8,0.2,fixed,1000,469920,469920,1,,4005,469921,408.35609146499974
12,iterative,auto,warm,1,,0,90,0.8,0.2,fixed,1000,100,100,1,,4005,101,0.010219761000371363
12,iterative,auto,warm,1,,1,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,1101,0.03463986800034036
12,iterative,auto,warm,1,,2,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,2101,0.030148263999763003
12,iterative,auto,warm,1,,3,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,3101,0.09017921299982845
12,iterative,auto,warm,1,,4,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,4101,0.16237756699956662
12,iterative,auto,warm,1,,5,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,5101,0.03252553499987698
12,iterative,auto,warm,1,,6,90,0.8,0.2,fixed,1000,1000,174,1,,4005,5275,0.010698644000513013
13,once,auto,cold,1,,0,90,0.8,0.2,fixed,10000,469920,469920,1,,4005,469921,294.51392907400077
13,iterative,auto,warm,1,,0,90,0.8,0.2,fixed,10000,100,100,1,,4005,101,0.01106565000009141
13,iterative,auto,warm,1,,1,90,0.8,0.2,fixed,10000,10000,10000,1,,4005,10101,0.6329452760001004
13,iterative,auto,warm,1,,2,90,0.8,0.2,fixed,10000,10000,1398,1,,4005,11499,0.03559416899952339
14,once,auto,cold,1,,0,90,0.8,0.2,fixed,100000,469920,469920,1,,4005,469921,358.8477205859999
14,iterative,auto,warm,1,,0,90,0.8,0.2,fixed,100000,100,100,1,,4005,101,0.011037041000236059
14,iterative,auto,warm,1,,1,90,0.8,0.2,fixed,100000,100000,46230,1,,4005,46331,59.74110786100027
14,iterative,auto,warm,1,,2,90,0.8,0.2,fixed,100000,100000,878,1,,4005,47209,0.7114252089995716
15,once,auto,cold,1,,0,90,0.8,0.2,fixed,1000000,469920,469920,1,,4005,469921,404.4856759189988
16,once,auto,cold,1,,0,90,0.5,0.1,fixed,1000,469920,469920,1,,4005,469921,605.8636502310001
16,iterative,auto,warm,1,,0,90,0.5,0.1,fixed,1000,100,100,1,,4005,101,0.009740166000483441
16,iterative,auto,warm,1,,1,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,1101,0.034923514000183786
16,iterative,auto,warm,1,,2,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,2101,0.07930501800001366
16,iterative,auto,warm,1,,3,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,3101,0.09699269100019592
16,iterative,auto,warm,1,,4,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,4101,2.644386399999348
16,iterative,auto,warm,1,,5,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,5101,13.647318008999719
16,iterative,auto,warm,1,,6,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,6101,14.807375399001103
16,iterative,auto,warm,1,,7,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,7101,1.9074596770005883
16,iterative,auto,warm,1,,8,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,8101,0.031249453999407706
17,once,auto,cold,1,,0,90,0.5,0.1,fixed,10000,469920,469920,1,,4005,469921,501.4000552639991
17,iterative,auto,warm,1,,0,90,0.5,0.1,fixed,10000,100,100,1,,4005,101,0.009251039000446326
17,iterative,auto,warm,1,,1,90,0.5,0.1,fixed,10000,10000,10000,1,,4005,10101,0.7253682819991809
17,iterative,auto,warm,1,,2,90,0.5,0.1,fixed,10000,10000,10000,1,,4005,20101,13.416519192000123
17,iterative,auto,warm,1,,3,90,0.5,0.1,fixed,10000,10000,1114,1,,4005,21215,0.060689953999826685
18,once,auto,cold,1,,0,90,0.5,0.1,fixed,100000,469920,469920,1,,4005,469921,571.4955094859997
18,iterative,auto,warm,1,,0,90,0.5,0.1,fixed,100000,100,100,1,,4005,101,0.009400337999977637
18,iterative,auto,warm,1,,1,90,0.5,0.1,fixed,100000,100000,47254,1,,4005,47355,63.203342272001464
18,iterative,auto,warm,1,,2,90,0.5,0.1,fixed,100000,100000,38126,1,,4005,85481,86.46337733300061
19,once,auto,cold,1,,0,90,0.5,0.1,fixed,1000000,469920,469920,1,,4005,469921,458.97109025200007
20,once,auto,cold,1,,0,90,0.5,0.2,fixed,1000,469920,469920,1,,4005,469921,359.74989355599973
20,iterative,auto,warm,1,,0,90,0.5,0.2,fixed,1000,100,100,1,,4005,101,0.008688845000506262
20,iterative,auto,warm,1,,1,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,1101,0.0367529220002325
20,iterative,auto,warm,1,,2,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,2101,0.045145407999370946
20,iterative,auto,warm,1,,3,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,3101,0.6800319150006544
20,iterative,auto,warm,1,,4,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,4101,6.773168417001216
20,iterative,auto,warm,1,,5,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,5101,20.886128583000755
20,iterative,auto,warm,1,,6,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,6101,38.79005653400054
20,iterative,auto,warm,1,,7,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,7101,69.86913156399896
20,iterative,auto,warm,1,,8,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,8101,73.13323305799895
20,iterative,auto,warm,1,,9,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,9101,43.05060531599884
20,iterative,auto,warm,1,,10,90,0.5,0.2,fixed,1000,1000,258,1,,4005,9359,19.956192671999816
20,iterative,auto,warm,1,,11,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,10359,17.006096297998738
20,iterative,auto,warm,1,,12,90,0.5,0.2,fixed,1000,1000,78,1,,4005,10437,0.07202650999897742
21,once,auto,cold,1,,0,90,0.5,0.2,fixed,10000,469920,469920,1,,4005,469921,715.7417382490003
21,iterative,auto,warm,1,,0,90,0.5,0.2,fixed,10000,100,100,1,,4005,101,0.009298957000282826
21,iterative,auto,warm,1,,1,90,0.5,0.2,fixed,10000,10000,10000,1,,4005,10101,41.88603944700117
21,iterative,auto,warm,1,,2,90,0.5,0.2,fixed,10000,10000,10000,1,,4005,20101,50.03785104899907
21,iterative,auto,warm,1,,3,90,0.5,0.2,fixed,10000,10000,854,1,,4005,20955,1.6832190540008014
22,once,auto,cold,1,,0,90,0.5,0.2,fixed,100000,469920,469920,1,,4005,469921,697.0662270599987
22,iterative,auto,warm,1,,0,90,0.5,0.2,fixed,100000,100,100,1,,4005,101,0.009424410000065109
22,iterative,auto,warm,1,,1,90,0.5,0.2,fixed,100000,100000,57288,1,,4005,57389,535.5661658300014
22,iterative,auto,warm,1,,2,90,0.5,0.2,fixed,100000,100000,35330,1,,4005,92719,148.93821151299926
23,once,auto,cold,1,,0,90,0.5,0.2,fixed,1000000,469920,469920,1,,4005,469921,178.51548773800096
24,once,auto,cold,1,,0,90,0.8,0.1,fixed,1000,469920,469920,1,,4005,469921,223.2368604000003
24,iterative,auto,warm,1,,0,90,0.8,0.1,fixed,1000,100,100,1,,4005,101,0.009459374001380638
24,iterative,auto,warm,1,,1,90,0.8,0.1,fixed,1000,1000,1000,1,,4005,1101,0.030298391999167507
24,iterative,auto,warm,1,,2,90,0.8,0.1,fixed,1000,1000,1000,1,,4005,2101,0.06899005999912333
24,iterative,auto,warm,1,,3,90,0.8,0.1,fixed,1000,1000,1000,1,,4005,3101,0.01429394699880504
24,iterative,auto,warm,1,,4,90,0.8,0.1,fixed,1000,1000,515,1,,4005,3616,0.008884326000043075
25,once,auto,cold,1,,0,90,0.8,0.1,fixed,10000,469920,469920,1,,4005,469921,227.15069576599853
25,iterative,auto,warm,1,,0,90,0.8,0.1,fixed,10000,100,100,1,,4005,101,0.009372922999318689
25,iterative,auto,warm,1,,1,90,0.8,0.1,fixed,10000,10000,10000,1,,4005,10101,1.1320626919987262
25,iterative,auto,warm,1,,2,90,0.8,0.1,fixed,10000,10000,10000,1,,4005,20101,0.12530351399982464
26,once,auto,cold,1,,0,90,0.8,0.1,fixed,100000,469920,469920,1,,4005,469921,233.3704625930004
26,iterative,auto,warm,1,,0,90,0.8,0.1,fixed,100000,100,100,1,,4005,101,0.009415223001269624
26,iterative,auto,warm,1,,1,90,0.8,0.1,fixed,100000,100000,40594,1,,4005,40695,38.45236999700137
26,iterative,auto,warm,1,,2,90,0.8,0.1,fixed,100000,100000,6758,1,,4005,47453,0.18963231800080393
27,once,auto,cold,1,,0,90,0.8,0.1,fixed,1000000,469920,469920,1,,4005,469921,286.2950396489996
28,once,auto,cold,1,,0,90,0.8,0.2,fixed,1000,469920,469920,1,,4005,469921,404.6893386560005
28,iterative,auto,warm,1,,0,90,0.8,0.2,fixed,1000,100,100,1,,4005,101,0.01120764400002372
28,iterative,auto,warm,1,,1,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,1101,0.033561455999006284
28,iterative,auto,warm,1,,2,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,2101,0.04600207099974796
28,iterative,auto,warm,1,,3,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,3101,0.1631630749998294
28,iterative,auto,warm,1,,4,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,4101,0.4319339180001407
28,iterative,auto,warm,1,,5,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,5101,0.030578840000089258
29,once,auto,cold,1,,0,90,0.8,0.2,fixed,10000,469920,469920,1,,4005,469921,276.0658991179989
29,iterative,auto,warm,1,,0,90,0.8,0.2,fixed,10000,100,100,1,,4005,101,0.011126023000542773
29,iterative,auto,warm,1,,1,90,0.8,0.2,fixed,10000,10000,10000,1,,4005,10101,0.660366381998756
29,iterative,auto,warm,1,,2,90,0.8,0.2,fixed,10000,10000,774,1,,4005,10875,0.02347878200089326
30,once,auto,cold,1,,0,90,0.8,0.2,fixed,100000,469920,469920,1,,4005,469921,308.75941480599795
30,iterative,auto,warm,1,,0,90,0.8,0.2,fixed,100000,100,100,1,,4005,101,0.012514388999989023
30,iterative,auto,warm,1,,1,90,0.8,0.2,fixed,100000,100000,44476,1,,4005,44577,29.90438525799982
30,iterative,auto,warm,1,,2,90,0.8,0.2,fixed,100000,100000,350,1,,4005,44927,0.8830950080009643
31,once,auto,cold,1,,0,90,0.8,0.2,fixed,1000000,469920,469920,1,,4005,469921,406.6201107779998
32,once,auto,cold,1,,0,90,0.5,0.1,fixed,1000,469920,469920,1,,4005,469921,558.9500064620006
32,iterative,auto,warm,1,,0,90,0.5,0.1,fixed,1000,100,100,1,,4005,101,0.009368135000840994
32,iterative,auto,warm,1,,1,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,1101,0.039249007000762504
32,iterative,auto,warm,1,,2,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,2101,0.08131014299942763
32,iterative,auto,warm,1,,3,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,3101,0.10578532499857829
32,iterative,auto,warm,1,,4,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,4101,3.0151326180020988
32,iterative,auto,warm,1,,5,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,5101,9.971124591997068
32,iterative,auto,warm,1,,6,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,6101,13.989298042997689
32,iterative,auto,warm,1,,7,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,7101,6.922695888999442
32,iterative,auto,warm,1,,8,90,0.5,0.1,fixed,1000,1000,1000,1,,4005,8101,0.04073127399897203
33,once,auto,cold,1,,0,90,0.5,0.1,fixed,10000,469920,469920,1,,4005,469921,529.1215969580007
33,iterative,auto,warm,1,,0,90,0.5,0.1,fixed,10000,100,100,1,,4005,101,0.00888623699938762
33,iterative,auto,warm,1,,1,90,0.5,0.1,fixed,10000,10000,10000,1,,4005,10101,0.48548374500023783
33,iterative,auto,warm,1,,2,90,0.5,0.1,fixed,10000,10000,10000,1,,4005,20101,27.851044760998775
33,iterative,auto,warm,1,,3,90,0.5,0.1,fixed,10000,10000,598,1,,4005,20699,0.06792460400174605
34,once,auto,cold,1,,0,90,0.5,0.1,fixed,100000,469920,469920,1,,4005,469921,470.9136695060006
34,iterative,auto,warm,1,,0,90,0.5,0.1,fixed,100000,100,100,1,,4005,101,0.009250922998035094
34,iterative,auto,warm,1,,1,90,0.5,0.1,fixed,100000,100000,55766,1,,4005,55867,189.82105882699761
34,iterative,auto,warm,1,,2,90,0.5,0.1,fixed,100000,100000,32270,1,,4005,88137,137.88412901700212
34,iterative,auto,warm,1,,3,90,0.5,0.1,fixed,100000,100000,827,1,,4005,88964,0.811322769997787
35,once,auto,cold,1,,0,90,0.5,0.1,fixed,1000000,469920,469920,1,,4005,469921,579.0499955060004
36,once,auto,cold,1,,0,90,0.5,0.2,fixed,1000,469920,469920,1,,4005,469921,731.7668832419986
36,iterative,auto,warm,1,,0,90,0.5,0.2,fixed,1000,100,100,1,,4005,101,0.012023613999190275
36,iterative,auto,warm,1,,1,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,1101,0.034348614997725235
36,iterative,auto,warm,1,,2,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,2101,0.062175158000172814
36,iterative,auto,warm,1,,3,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,3101,0.4461440800005221
36,iterative,auto,warm,1,,4,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,4101,7.3243535319998045
36,iterative,auto,warm,1,,5,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,5101,19.917320655000367
36,iterative,auto,warm,1,,6,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,6101,39.661768727997696
36,iterative,auto,warm,1,,7,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,7101,67.42199406900181
36,iterative,auto,warm,1,,8,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,8101,87.97918117199879
36,iterative,auto,warm,1,,9,90,0.5,0.2,fixed,1000,1000,1000,1,,4005,9101,51.51013158299975
36,iterative,auto,warm,1,,10,90,0.5,0.2,fixed,1000,1000,692,1,,4005,9793,0.0754105129999516
37,once,auto,cold,1,,0,90,0.5,0.2,fixed,10000,469920,469920,1,,4005,469921,794.8283750040027
37,iterative,auto,warm,1,,0,90,0.5,0.2,fixed,10000,100,100,1,,4005,101,0.035513728002115386
37,iterative,auto,warm,1,,1,90,0.5,0.2,fixed,10000,10000,10000,1,,4005,10101,32.85882064500038
37,iterative,auto,warm,1,,2,90,0.5,0.2,fixed,10000,10000,10000,1,,4005,20101,94.67060891700021
37,iterative,auto,warm,1,,3,90,0.5,0.2,fixed,10000,10000,1473,1,,4005,21574,9.539559676999488
37,iterative,auto,warm,1,,4,90,0.5,0.2,fixed,10000,10000,174,1,,4005,21748,0.11033153900280013
38,once,auto,cold,1,,0,90,0.5,0.2,fixed,100000,469920,469920,1,,4005,469921,664.2971987710007
38,iterative,auto,warm,1,,0,90,0.5,0.2,fixed,100000,100,100,1,,4005,101,0.034351729998888914
38,iterative,auto,warm,1,,1,90,0.5,0.2,fixed,100000,100000,57308,1,,4005,57409,527.8283444339977
38,iterative,auto,warm,1,,2,90,0.5,0.2,fixed,100000,100000,28679,1,,4005,86088,280.7378381350027
38,iterative,auto,warm,1,,3,90,0.5,0.2,fixed,100000,100000,1552,1,,4005,87640,1.6753261720004957
39,once,auto,cold,1,,0,90,0.5,0.2,fixed,1000000,469920,469920,1,,4005,469921,683.2121147639991
40,once,auto,cold,1,,0,90,0.8,0.1,fixed,1000,469920,469920,1,,4005,469921,198.98833834299876
40,iterative,auto,warm,1,,0,90,0.8,0.1,fixed,1000,100,100,1,,4005,101,0.009230990999640198
40,iterative,auto,warm,1,,1,90,0.8,0.1,fixed,1000,1000,1000,1,,4005,1101,0.027243237000220688
40,iterative,auto,warm,1,,2,90,0.8,0.1,fixed,1000,1000,1000,1,,4005,2101,0.05579117799788946
40,iterative,auto,warm,1,,3,90,0.8,0.1,fixed,1000,1000,1000,1,,4005,3101,0.015076200998009881
40,iterative,auto,warm,1,,4,90,0.8,0.1,fixed,1000,1000,1000,1,,4005,4101,0.009612801000912441
41,once,auto,cold,1,,0,90,0.8,0.1,fixed,10000,469920,469920,1,,4005,469921,205.5365259240025
41,iterative,auto,warm,1,,0,90,0.8,0.1,fixed,10000,100,100,1,,4005,101,0.008575595998991048
41,iterative,auto,warm,1,,1,90,0.8,0.1,fixed,10000,10000,10000,1,,4005,10101,1.03415425500134
41,iterative,auto,warm,1,,2,90,0.8,0.1,fixed,10000,10000,10000,1,,4005,20101,0.12926682899706066
42,once,auto,cold,1,,0,90,0.8,0.1,fixed,100000,469920,469920,1,,4005,469921,239.97053741999844
42,iterative,auto,warm,1,,0,90,0.8,0.1,fixed,100000,100,100,1,,4005,101,0.009216189999278868
42,iterative,auto,warm,1,,1,90,0.8,0.1,fixed,100000,100000,39846,1,,4005,39947,34.55413356200006
42,iterative,auto,warm,1,,2,90,0.8,0.1,fixed,100000,100000,11765,1,,4005,51712,0.35203819399976055
43,once,auto,cold,1,,0,90,0.8,0.1,fixed,1000000,469920,469920,1,,4005,469921,216.87009315700197
44,once,auto,cold,1,,0,90,0.8,0.2,fixed,1000,469920,469920,1,,4005,469921,404.18392694999784
44,iterative,auto,warm,1,,0,90,0.8,0.2,fixed,1000,100,100,1,,4005,101,0.011564058000658406
44,iterative,auto,warm,1,,1,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,1101,0.03427945799921872
44,iterative,auto,warm,1,,2,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,2101,0.03894798199689831
44,iterative,auto,warm,1,,3,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,3101,0.08266692499819328
44,iterative,auto,warm,1,,4,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,4101,0.0742789760006417
44,iterative,auto,warm,1,,5,90,0.8,0.2,fixed,1000,1000,1000,1,,4005,5101,0.01606104900201899
45,once,auto,cold,1,,0,90,0.8,0.2,fixed,10000,469920,469920,1,,4005,469921,408.8378958479989
