solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,iterative,auto,warm,1,,True,50,0.5,0.2,fixed,1000,1225,1831,45.611694729999996,36.935428697999996,8.676266032000001,129.27333333333337
