solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
4,once,auto,cold,1,,False,0,0,90,0.5,0.2,fixed,1000,469920,469920,0,1,,4005,469921,685.5489370919986
4,iterative,auto,warm,1,,False,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.008563619001506595
4,iterative,auto,warm,1,,False,0,1,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,1101,0.03480158200000005
4,iterative,auto,warm,1,,False,0,2,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,2101,0.04169188000014401
4,iterative,auto,warm,1,,False,0,3,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,3101,0.4776267529996403
4,iterative,auto,warm,1,,False,0,4,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,4101,6.717087053000796
4,iterative,auto,warm,1,,False,0,5,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,5101,17.996598527999595
4,iterative,auto,warm,1,,False,0,6,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,6101,34.17181009399974
4,iterative,auto,warm,1,,False,0,7,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,7101,53.51021647400012
4,iterative,auto,warm,1,,False,0,8,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,8101,65.27550397400046
4,iterative,auto,warm,1,,False,0,9,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,9101,6.022618727000008
4,iterative,auto,warm,1,,True,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.008892132998880697
4,iterative,auto,warm,1,,True,0,1,90,0.5,0.2,fixed,1000,1000,1000,90,1,,4005,1011,0.03435670900034893
4,iterative,auto,warm,1,,True,0,2,90,0.5,0.2,fixed,1000,1000,1000,127,1,,4005,1884,0.03840608000064094
4,iterative,auto,warm,1,,True,0,3,90,0.5,0.2,fixed,1000,1000,1000,203,1,,4005,2681,0.07531564300006721
4,iterative,auto,warm,1,,True,0,4,90,0.5,0.2,fixed,1000,1000,1000,444,1,,4005,3237,0.8345641539999633
4,iterative,auto,warm,1,,True,0,5,90,0.5,0.2,fixed,1000,1000,1000,942,1,,4005,3295,1.9913076920001913
4,iterative,auto,warm,1,,True,0,6,90,0.5,0.2,fixed,1000,1000,1000,726,1,,4005,3569,4.687673640999492
4,iterative,auto,warm,1,,True,0,7,90,0.5,0.2,fixed,1000,1000,1000,799,1,,4005,3770,6.599362287999611
4,iterative,auto,warm,1,,True,0,8,90,0.5,0.2,fixed,1000,1000,1000,826,1,,4005,3944,8.155652976000056
4,iterative,auto,warm,1,,True,0,9,90,0.5,0.2,fixed,1000,1000,1000,819,1,,4005,4125,9.760919115000434
4,iterative,auto,warm,1,,True,0,10,90,0.5,0.2,fixed,1000,1000,1000,879,1,,4005,4246,11.003565049999452
4,iterative,auto,warm,1,,True,0,11,90,0.5,0.2,fixed,1000,1000,1000,903,1,,4005,4343,11.800026554999931
4,iterative,auto,warm,1,,True,0,12,90,0.5,0.2,fixed,1000,1000,1000,887,1,,4005,4456,12.49820614499913
4,iterative,auto,warm,1,,True,0,13,90,0.5,0.2,fixed,1000,1000,1000,940,1,,4005,4516,12.669229637000171
4,iterative,auto,warm,1,,True,0,14,90,0.5,0.2,fixed,1000,1000,1000,974,1,,4005,4542,11.330596007999702
4,iterative,auto,warm,1,,True,0,15,90,0.5,0.2,fixed,1000,1000,1000,959,1,,4005,4583,4.716207854999084
4,iterative,auto,warm,1,,True,0,16,90,0.5,0.2,fixed,1000,1000,1000,49,1,,4005,5534,0.06330216799869959
4,iterative,auto,warm,1,,True,0.1,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.009229676999893854
4,iterative,auto,warm,1,,True,0.1,1,90,0.5,0.2,fixed,1000,1000,1000,94,1,,4005,1007,0.03398116599964851
4,iterative,auto,warm,1,,True,0.1,2,90,0.5,0.2,fixed,1000,1000,1000,223,1,,4005,1784,0.06829279099838459
4,iterative,auto,warm,1,,True,0.1,3,90,0.5,0.2,fixed,1000,1000,1000,263,1,,4005,2521,0.18336231200009934
4,iterative,auto,warm,1,,True,0.1,4,90,0.5,0.2,fixed,1000,1000,1000,470,1,,4005,3051,0.7339023269996687
4,iterative,auto,warm,1,,True,0.1,5,90,0.5,0.2,fixed,1000,1000,1000,842,1,,4005,3209,1.392299005001405
4,iterative,auto,warm,1,,True,0.1,6,90,0.5,0.2,fixed,1000,1000,1000,749,1,,4005,3460,3.1004608269995515
4,iterative,auto,warm,1,,True,0.1,7,90,0.5,0.2,fixed,1000,1000,1000,795,1,,4005,3665,5.878846266999972
4,iterative,auto,warm,1,,True,0.1,8,90,0.5,0.2,fixed,1000,1000,1000,768,1,,4005,3897,7.93900740800018
4,iterative,auto,warm,1,,True,0.1,9,90,0.5,0.2,fixed,1000,1000,1000,808,1,,4005,4089,10.762279116001082
4,iterative,auto,warm,1,,True,0.1,10,90,0.5,0.2,fixed,1000,1000,1000,863,1,,4005,4226,14.240091763000237
4,iterative,auto,warm,1,,True,0.1,11,90,0.5,0.2,fixed,1000,1000,1000,881,1,,4005,4345,16.986944501000835
4,iterative,auto,warm,1,,True,0.1,12,90,0.5,0.2,fixed,1000,1000,1000,891,1,,4005,4454,18.907493636001163
4,iterative,auto,warm,1,,True,0.1,13,90,0.5,0.2,fixed,1000,1000,1000,960,1,,4005,4494,18.958592377999594
