solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
43,iterative,auto,warm,1,,True,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.015625
43,iterative,auto,warm,1,,True,1,90,0.5,0.2,fixed,1000,1000,1000,100,1,,4005,1001,0.015625
43,iterative,auto,warm,1,,True,2,90,0.5,0.2,fixed,1000,1000,1000,1000,1,,4005,1001,0.015625
43,iterative,auto,warm,1,,True,3,90,0.5,0.2,fixed,1000,1000,1000,1000,1,,4005,1001,0.015625
43,iterative,auto,warm,1,,True,4,90,0.5,0.2,fixed,1000,1000,1000,533,1,,4005,1468,0.03125
43,iterative,auto,warm,1,,True,5,90,0.5,0.2,fixed,1000,1000,1000,389,1,,4005,2079,0.046875
43,iterative,auto,warm,1,,True,6,90,0.5,0.2,fixed,1000,1000,1000,571,1,,4005,2508,0.09375
43,iterative,auto,warm,1,,True,7,90,0.5,0.2,fixed,1000,1000,1000,799,1,,4005,2709,0.125
43,iterative,auto,warm,1,,True,8,90,0.5,0.2,fixed,1000,1000,1000,869,1,,4005,2840,0.15625
43,iterative,auto,warm,1,,True,9,90,0.5,0.2,fixed,1000,1000,1000,771,1,,4005,3069,0.40625
43,iterative,auto,warm,1,,True,10,90,0.5,0.2,fixed,1000,1000,1000,818,1,,4005,3251,0.875
43,iterative,auto,warm,1,,True,11,90,0.5,0.2,fixed,1000,1000,1000,807,1,,4005,3444,1.53125
43,iterative,auto,warm,1,,True,12,90,0.5,0.2,fixed,1000,1000,1000,865,1,,4005,3579,2.0
43,iterative,auto,warm,1,,True,13,90,0.5,0.2,fixed,1000,1000,1000,820,1,,4005,3759,3.484375
43,iterative,auto,warm,1,,True,14,90,0.5,0.2,fixed,1000,1000,1000,844,1,,4005,3915,3.921875
43,iterative,auto,warm,1,,True,15,90,0.5,0.2,fixed,1000,1000,1000,871,1,,4005,4044,5.40625
43,iterative,auto,warm,1,,True,16,90,0.5,0.2,fixed,1000,1000,1000,862,1,,4005,4182,6.5
43,iterative,auto,warm,1,,True,17,90,0.5,0.2,fixed,1000,1000,1000,902,1,,4005,4280,7.015625
43,iterative,auto,warm,1,,True,18,90,0.5,0.2,fixed,1000,1000,1000,977,1,,4005,4303,7.390625
43,iterative,auto,warm,1,,True,19,90,0.5,0.2,fixed,1000,1000,1000,904,1,,4005,4399,8.640625
43,iterative,auto,warm,1,,True,20,90,0.5,0.2,fixed,1000,1000,1000,915,1,,4005,4484,9.078125
43,iterative,auto,warm,1,,True,21,90,0.5,0.2,fixed,1000,1000,1000,938,1,,4005,4546,10.109375
43,iterative,auto,warm,1,,True,22,90,0.5,0.2,fixed,1000,1000,1000,954,1,,4005,4592,9.75
43,iterative,auto,warm,1,,True,23,90,0.5,0.2,fixed,1000,1000,1000,990,1,,4005,4602,11.515625
43,iterative,auto,warm,1,,True,24,90,0.5,0.2,fixed,1000,1000,1000,967,1,,4005,4635,10.8125
43,iterative,auto,warm,1,,True,25,90,0.5,0.2,fixed,1000,1000,1000,976,1,,4005,4659,10.890625
43,iterative,auto,warm,1,,True,26,90,0.5,0.2,fixed,1000,1000,1000,1012,1,,4005,4647,9.765625
43,iterative,auto,warm,1,,True,27,90,0.5,0.2,fixed,1000,1000,1000,994,1,,4005,4653,10.296875
43,iterative,auto,warm,1,,True,28,90,0.5,0.2,fixed,1000,1000,1000,1020,1,,4005,4633,10.640625
43,iterative,auto,warm,1,,True,29,90,0.5,0.2,fixed,1000,1000,1000,983,1,,4005,4650,7.140625
43,iterative,auto,warm,1,,True,30,90,0.5,0.2,fixed,1000,1000,1000,1027,1,,4005,4623,8.046875
43,iterative,auto,warm,1,,True,31,90,0.5,0.2,fixed,1000,1000,1000,1038,1,,4005,4585,8.828125
43,iterative,auto,warm,1,,True,32,90,0.5,0.2,fixed,1000,1000,1000,988,1,,4005,4597,7.421875
43,iterative,auto,warm,1,,True,33,90,0.5,0.2,fixed,1000,1000,1000,934,1,,4005,4663,8.609375
43,iterative,auto,warm,1,,True,34,90,0.5,0.2,fixed,1000,1000,348,943,1,,4005,4068,6.6875
43,iterative,auto,warm,1,,True,35,90,0.5,0.2,fixed,1000,1000,856,313,1,,4005,4611,8.21875
43,iterative,auto,warm,1,,True,36,90,0.5,0.2,fixed,1000,1000,174,674,1,,4005,4111,7.4375
43,iterative,auto,warm,1,,True,37,90,0.5,0.2,fixed,1000,1000,340,110,1,,4005,4341,7.875
