solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,act_tol,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
4,iterative,auto,warm,1,0.0,0.0001,130,0.5,0.2,fixed,1000,8385,8643,753.5168369880048,574.3716976610085,179.14513932699631,773.9999999999977
4,iterative,auto,warm,1,0.0,1e-05,130,0.5,0.2,fixed,1000,8385,8206,783.4112397790013,602.3685653920184,181.04267438698295,773.9999999999995
0,iterative,auto,warm,1,0.0,0.0,140,0.5,0.2,fixed,1000,9730,18101,3198.01472193,3072.7505155620006,125.26420636799914,941.9999999999966
0,iterative,auto,warm,1,0.0,0.125,140,0.5,0.2,fixed,1000,9730,11595,1656.125310691,1439.8219703040027,216.30334038699718,942.0000000000017
0,iterative,auto,warm,1,0.0,0.1,140,0.5,0.2,fixed,1000,9730,11837,1621.9922637979998,1391.8221702630008,230.1700935349991,941.9999999999997
0,iterative,auto,warm,1,0.0,0.075,140,0.5,0.2,fixed,1000,9730,10902,1514.4159331210003,1294.8913328839978,219.52460023700226,942.0000000000003
0,iterative,auto,warm,1,0.0,0.05,140,0.5,0.2,fixed,1000,9730,11610,1585.6429870969996,1341.0455776300005,244.59740946699912,941.9999999999981
0,iterative,auto,warm,1,0.0,0.01,140,0.5,0.2,fixed,1000,9730,10532,1575.2975222739988,1327.8258965189964,247.4716257550026,941.9999999999976
0,iterative,auto,warm,1,0.0,0.001,140,0.5,0.2,fixed,1000,9730,10538,1543.6464465059998,1284.5017283100042,259.14471819599567,942.0000000000017
0,iterative,auto,warm,1,0.0,0.0001,140,0.5,0.2,fixed,1000,9730,9578,1593.1089102560002,1342.5296341869998,250.5792760690001,941.9999999999983
0,iterative,auto,warm,1,0.0,1e-05,140,0.5,0.2,fixed,1000,9730,9565,1716.7994972260003,1437.5411796479966,279.2583175780037,941.9999999999964
1,iterative,auto,warm,1,0.0,0.0,140,0.5,0.2,fixed,1000,9730,19923,5031.960569645,4885.020253799994,146.94031584500593,999.9999999999992
1,iterative,auto,warm,1,0.0,0.125,140,0.5,0.2,fixed,1000,9730,11494,2720.0010687639992,2470.131680847997,249.8693879160019,1000.000000000001
1,iterative,auto,warm,1,0.0,0.1,140,0.5,0.2,fixed,1000,9730,11233,2617.244473300001,2338.958060619989,278.28641268001235,1000.0000000000032
1,iterative,auto,warm,1,0.0,0.075,140,0.5,0.2,fixed,1000,9730,10326,2517.609420245001,2251.969878552984,265.63954169201685,999.9999999999976
1,iterative,auto,warm,1,0.0,0.05,140,0.5,0.2,fixed,1000,9730,10281,2393.9256468650024,2127.0988209000093,266.82682596499217,1000.0000000000008
1,iterative,auto,warm,1,0.0,0.01,140,0.5,0.2,fixed,1000,9730,10126,2445.258929476,2153.3760803359946,291.88284914000536,999.9999999999964
1,iterative,auto,warm,1,0.0,0.001,140,0.5,0.2,fixed,1000,9730,10890,2392.9897815500008,2112.9180061090083,280.0717754409925,999.9999999999986
1,iterative,auto,warm,1,0.0,0.0001,140,0.5,0.2,fixed,1000,9730,10729,2522.7895980590038,2224.435525494977,298.35407256402686,999.9999999999994
1,iterative,auto,warm,1,0.0,1e-05,140,0.5,0.2,fixed,1000,9730,10792,2422.107393443003,2137.0244959779957,285.0828974650067,1000.0000000000003
2,iterative,auto,warm,1,0.0,0.0,140,0.5,0.2,fixed,1000,9730,19101,4107.195574976999,3975.9540737519856,131.24150122501305,952.9999999999992
2,iterative,auto,warm,1,0.0,0.125,140,0.5,0.2,fixed,1000,9730,11362,2212.596283118997,1976.3035164370008,236.292766681996,953.0000000000008
2,iterative,auto,warm,1,0.0,0.1,140,0.5,0.2,fixed,1000,9730,10472,2220.8732561599973,1973.8172227779944,247.0560333820031,953.0000000000024
2,iterative,auto,warm,1,0.0,0.075,140,0.5,0.2,fixed,1000,9730,11105,2343.7729502250004,2087.9685768439886,255.80437338101186,953.0000000000014
2,iterative,auto,warm,1,0.0,0.05,140,0.5,0.2,fixed,1000,9730,10993,2498.0025195729972,2199.853961509012,298.14855806398555,952.9999999999976
2,iterative,auto,warm,1,0.0,0.01,140,0.5,0.2,fixed,1000,9730,10344,2439.679087395001,2127.0888461699797,312.59024122502166,953.0
2,iterative,auto,warm,1,0.0,0.001,140,0.5,0.2,fixed,1000,9730,10704,2407.542558121997,2097.668459993984,309.87409812801343,953.0000000000026
2,iterative,auto,warm,1,0.0,0.0001,140,0.5,0.2,fixed,1000,9730,10763,2270.8620951310004,1958.4521717999814,312.40992333101894,953.0000000000036
2,iterative,auto,warm,1,0.0,1e-05,140,0.5,0.2,fixed,1000,9730,10287,2288.276225850997,1963.9509393210028,324.3252865299946,953.0000000000023
3,iterative,auto,warm,1,0.0,0.0,140,0.5,0.2,fixed,1000,9730,19649,4271.547433842004,4123.816302891982,147.7311309500219,961.0000000000003
3,iterative,auto,warm,1,0.0,0.125,140,0.5,0.2,fixed,1000,9730,10607,2258.779948091993,2028.3231234269479,230.45682466504516,960.9999999999992
3,iterative,auto,warm,1,0.0,0.1,140,0.5,0.2,fixed,1000,9730,11234,2222.7186901720124,1980.001124767019,242.71756540499337,961.0000000000048
3,iterative,auto,warm,1,0.0,0.075,140,0.5,0.2,fixed,1000,9730,11206,2302.0421326200008,2027.882281300976,274.1598513190256,960.9999999999969
3,iterative,auto,warm,1,0.0,0.05,140,0.5,0.2,fixed,1000,9730,10087,2103.579877542012,1850.2777359390454,253.302141602966,960.9999999999997
3,iterative,auto,warm,1,0.0,0.01,140,0.5,0.2,fixed,1000,9730,10775,2157.8246861640077,1886.718336041013,271.10635012299457,960.9999999999974
3,iterative,auto,warm,1,0.0,0.001,140,0.5,0.2,fixed,1000,9730,10561,2179.365388391001,1898.5663968569281,280.79899153407314,960.9999999999992
3,iterative,auto,warm,1,0.0,0.0001,140,0.5,0.2,fixed,1000,9730,9786,2076.9777929249976,1803.472617817024,273.50517510797357,960.9999999999981
3,iterative,auto,warm,1,0.0,1e-05,140,0.5,0.2,fixed,1000,9730,9971,2181.943734812012,1895.6007111359795,286.3430236760323,960.9999999999983
4,iterative,auto,warm,1,0.0,0.0,140,0.5,0.2,fixed,1000,9730,19101,3713.4158032190026,3584.380720456,129.03508276300272,973.9999999999997
4,iterative,auto,warm,1,0.0,0.125,140,0.5,0.2,fixed,1000,9730,11734,1842.0066220510053,1615.0766384310266,226.92998361997886,973.9999999999997
4,iterative,auto,warm,1,0.0,0.1,140,0.5,0.2,fixed,1000,9730,10588,1737.6055232390063,1505.9628906869912,231.64263255201516,973.9999999999933
4,iterative,auto,warm,1,0.0,0.075,140,0.5,0.2,fixed,1000,9730,10592,1800.0539588859976,1563.764432926022,236.28952595997544,974.0000000000032
4,iterative,auto,warm,1,0.0,0.05,140,0.5,0.2,fixed,1000,9730,10799,1819.2227397389945,1560.4319689660333,258.79077077296097,974.0
4,iterative,auto,warm,1,0.0,0.01,140,0.5,0.2,fixed,1000,9730,10618,1691.9838247950104,1433.8909295439953,258.09289525101485,973.9999999999973
4,iterative,auto,warm,1,0.0,0.001,140,0.5,0.2,fixed,1000,9730,10590,1729.8417864209914,1471.6090997699796,258.23268665101205,973.999999999996
4,iterative,auto,warm,1,0.0,0.0001,140,0.5,0.2,fixed,1000,9730,9621,1714.1995593409954,1462.0006661889636,252.19889315203181,974.0000000000073
4,iterative,auto,warm,1,0.0,1e-05,140,0.5,0.2,fixed,1000,9730,10619,1810.0173142050046,1545.6110362289471,264.406277976057,974.0000000000008
0,iterative,auto,warm,1,0.0,0.0,150,0.5,0.2,fixed,1000,11175,21101,6667.821928249,6471.299609386001,196.52231886299887,1125.9999999999966
0,iterative,auto,warm,1,0.0,0.125,150,0.5,0.2,fixed,1000,11175,12727,3828.708781327,3493.043183241998,335.6655980850019,1126.0000000000016
0,iterative,auto,warm,1,0.0,0.1,150,0.5,0.2,fixed,1000,11175,12762,3718.329507977,3368.7622407820013,349.5672671949978,1126.0000000000043
0,iterative,auto,warm,1,0.0,0.075,150,0.5,0.2,fixed,1000,11175,12929,3612.7043832890004,3251.0229515240117,361.6814317649878,1125.999999999997
0,iterative,auto,warm,1,0.0,0.05,150,0.5,0.2,fixed,1000,11175,11295,3283.935342895001,2880.2912183970147,403.6441244979869,1125.9999999999989
0,iterative,auto,warm,1,0.0,0.01,150,0.5,0.2,fixed,1000,11175,11024,3530.2719892940004,3144.700288123011,385.5717011709894,1126.0000000000027
0,iterative,auto,warm,1,0.0,0.001,150,0.5,0.2,fixed,1000,11175,11156,3452.6642880090003,3063.3564248520124,389.3078631569878,1125.9999999999975
0,iterative,auto,warm,1,0.0,0.0001,150,0.5,0.2,fixed,1000,11175,11013,3486.0520322650013,3108.067818817009,377.9842134479914,1126.0000000000016
0,iterative,auto,warm,1,0.0,1e-05,150,0.5,0.2,fixed,1000,11175,11285,3341.8699032180048,2965.3023420239915,376.5675611940132,1126.0000000000048
1,iterative,auto,warm,1,0.0,0.0,150,0.5,0.2,fixed,1000,11175,23395,9521.479459233,9319.170289305002,202.3091699279976,1108.9999999999984
1,iterative,auto,warm,1,0.0,0.125,150,0.5,0.2,fixed,1000,11175,13016,5125.088653630002,4736.412777863996,388.6758757660064,1109.000000000006
1,iterative,auto,warm,1,0.0,0.1,150,0.5,0.2,fixed,1000,11175,13118,5285.336496122996,4844.530771997008,440.8057241259885,1109.0000000000016
1,iterative,auto,warm,1,0.0,0.075,150,0.5,0.2,fixed,1000,11175,11988,5391.896471331005,4989.971632228007,401.9248391029978,1109.000000000003
1,iterative,auto,warm,1,0.0,0.05,150,0.5,0.2,fixed,1000,11175,12591,4585.787607685002,4139.647441906971,446.14016577802977,1108.9999999999989
1,iterative,auto,warm,1,0.0,0.01,150,0.5,0.2,fixed,1000,11175,11278,4833.448269344997,4322.21776984504,511.23049949995766,1108.9999999999964
1,iterative,auto,warm,1,0.0,0.001,150,0.5,0.2,fixed,1000,11175,12226,5116.930609165996,4617.759994749024,499.17061441697297,1109.000000000005
1,iterative,auto,warm,1,0.0,0.0001,150,0.5,0.2,fixed,1000,11175,11326,5126.318694753005,4614.129162238969,512.1895325140358,1108.999999999998
1,iterative,auto,warm,1,0.0,1e-05,150,0.5,0.2,fixed,1000,11175,12309,5613.173830764994,5118.539916601992,494.63391416300146,1109.0000000000011
2,iterative,auto,warm,1,0.0,0.0,150,0.5,0.2,fixed,1000,11175,23101,9101.76237138,8879.692866971003,222.06950440899527,1132.000000000002
2,iterative,auto,warm,1,0.0,0.125,150,0.5,0.2,fixed,1000,11175,12468,4883.409302152009,4481.156024876997,402.2532772750128,1131.9999999999998
2,iterative,auto,warm,1,0.0,0.1,150,0.5,0.2,fixed,1000,11175,12432,4855.423181246995,4409.260018572051,446.163162674944,1132.0000000000066
2,iterative,auto,warm,1,0.0,0.075,150,0.5,0.2,fixed,1000,11175,12278,4804.101621216003,4353.6160044230055,450.4856167929975,1132.0000000000011
2,iterative,auto,warm,1,0.0,0.05,150,0.5,0.2,fixed,1000,11175,12511,4693.960130060004,4243.269987478008,450.690142581996,1132.0000000000011
2,iterative,auto,warm,1,0.0,0.01,150,0.5,0.2,fixed,1000,11175,12295,5033.231025841,4538.941305319997,494.2897205210029,1131.9999999999993
2,iterative,auto,warm,1,0.0,0.001,150,0.5,0.2,fixed,1000,11175,12080,4558.74923019101,4066.74001093705,492.00921925395966,1132.0000000000016
2,iterative,auto,warm,1,0.0,0.0001,150,0.5,0.2,fixed,1000,11175,12182,4886.373259902,4388.564874279036,497.8083856229641,1131.9999999999945
2,iterative,auto,warm,1,0.0,1e-05,150,0.5,0.2,fixed,1000,11175,12708,4672.241144816013,4178.26279891406,493.97834590195265,1132.0000000000007
0,iterative,auto,warm,1,0.0,0.0,20,0.5,0.2,fixed,1000,190,1199,0.19835315699999967,0.07180231200000042,0.12655084499999925,17.999999999999975
0,iterative,auto,warm,1,0.0,0.125,20,0.5,0.2,fixed,1000,190,663,0.18982443900000007,0.05746606700000001,0.1323583720000001,18.000000000000018
0,iterative,auto,warm,1,0.0,0.1,20,0.5,0.2,fixed,1000,190,747,0.2108088610000003,0.06242526800000015,0.14838359300000015,18.0
0,iterative,auto,warm,1,0.0,0.075,20,0.5,0.2,fixed,1000,190,689,0.19954275099999966,0.06314910299999976,0.13639364799999987,18.0
0,iterative,auto,warm,1,0.0,0.05,20,0.5,0.2,fixed,1000,190,610,0.18837648500000004,0.05600819400000034,0.1323682909999997,18.000000000000004
0,iterative,auto,warm,1,0.0,0.01,20,0.5,0.2,fixed,1000,190,732,0.202670602,0.06615570599999954,0.13651489600000044,18.0
0,iterative,auto,warm,1,0.0,0.001,20,0.5,0.2,fixed,1000,190,656,0.1852849619999999,0.05570511700000047,0.12957984499999942,17.99999999999999
0,iterative,auto,warm,1,0.0,0.0001,20,0.5,0.2,fixed,1000,190,653,0.1928842590000004,0.06271525300000036,0.13016900600000006,18.0
0,iterative,auto,warm,1,0.0,1e-05,20,0.5,0.2,fixed,1000,190,672,0.19164854200000025,0.061073394000000114,0.13057514800000014,17.999999999999996
1,iterative,auto,warm,1,0.0,0.0,20,0.5,0.2,fixed,1000,190,1167,0.2881454130000005,0.10352777100000043,0.18461764200000008,14.782608695652161
1,iterative,auto,warm,1,0.0,0.125,20,0.5,0.2,fixed,1000,190,1114,0.2711127849999997,0.10042409499999838,0.1706886900000013,14.782608695652161
1,iterative,auto,warm,1,0.0,0.1,20,0.5,0.2,fixed,1000,190,1293,0.308972614,0.11188030199999943,0.19709231200000052,14.782608695652176
1,iterative,auto,warm,1,0.0,0.075,20,0.5,0.2,fixed,1000,190,980,0.3283185500000005,0.10352464899999968,0.22479390100000085,14.78260869565218
1,iterative,auto,warm,1,0.0,0.05,20,0.5,0.2,fixed,1000,190,779,0.3014962720000005,0.09657814800000253,0.204918123999998,14.782608695652176
1,iterative,auto,warm,1,0.0,0.01,20,0.5,0.2,fixed,1000,190,1047,0.295038591,0.0977029889999992,0.1973356020000008,14.78260869565217
1,iterative,auto,warm,1,0.0,0.001,20,0.5,0.2,fixed,1000,190,431,0.3664809859999991,0.10757495800000072,0.2589060279999984,14.782608695652176
1,iterative,auto,warm,1,0.0,0.0001,20,0.5,0.2,fixed,1000,190,332,0.24885318000000026,0.07398753199999941,0.17486564800000082,14.782608695652169
1,iterative,auto,warm,1,0.0,1e-05,20,0.5,0.2,fixed,1000,190,595,0.2691170129999998,0.08413075300000017,0.1849862599999996,14.782608695652176
2,iterative,auto,warm,1,0.0,0.0,20,0.5,0.2,fixed,1000,190,986,0.15592641200000035,0.055577658999998995,0.10034875300000136,20.999999999999975
2,iterative,auto,warm,1,0.0,0.125,20,0.5,0.2,fixed,1000,190,629,0.18833646999999945,0.06418175100000045,0.12415471899999896,21.0
2,iterative,auto,warm,1,0.0,0.1,20,0.5,0.2,fixed,1000,190,581,0.17937854899999994,0.04985221600000056,0.12952633299999938,21.0
2,iterative,auto,warm,1,0.0,0.075,20,0.5,0.2,fixed,1000,190,444,0.17531520300000025,0.05611744299999977,0.11919776000000047,21.0
2,iterative,auto,warm,1,0.0,0.05,20,0.5,0.2,fixed,1000,190,604,0.1637688319999988,0.048117504999998666,0.11565132700000015,20.999999999999996
2,iterative,auto,warm,1,0.0,0.01,20,0.5,0.2,fixed,1000,190,672,0.16714606400000065,0.050328541000000726,0.11681752299999992,20.999999999999996
2,iterative,auto,warm,1,0.0,0.001,20,0.5,0.2,fixed,1000,190,450,0.250579501999999,0.06177632000000166,0.18880318199999732,20.999999999999964
2,iterative,auto,warm,1,0.0,0.0001,20,0.5,0.2,fixed,1000,190,577,0.16661016200000134,0.04690677599999837,0.11970338600000295,21.000000000000025
2,iterative,auto,warm,1,0.0,1e-05,20,0.5,0.2,fixed,1000,190,500,0.17200595100000093,0.053159729999997296,0.11884622100000365,20.999999999999996
3,iterative,auto,warm,1,0.0,0.0,20,0.5,0.2,fixed,1000,190,1070,0.2596193699999993,0.11242268999999716,0.1471966800000022,14.640000000000002
3,iterative,auto,warm,1,0.0,0.125,20,0.5,0.2,fixed,1000,190,957,0.2798901760000003,0.09968152200000267,0.18020865399999764,14.639999999999993
3,iterative,auto,warm,1,0.0,0.1,20,0.5,0.2,fixed,1000,190,1001,0.28597870599999986,0.09245674999999663,0.1935219560000032,14.640000000000004
3,iterative,auto,warm,1,0.0,0.075,20,0.5,0.2,fixed,1000,190,1096,0.3308791590000002,0.1178475849999998,0.2130315740000004,14.640000000000011
3,iterative,auto,warm,1,0.0,0.05,20,0.5,0.2,fixed,1000,190,876,0.26982049099999905,0.08620306100000086,0.1836174299999982,14.639999999999993
3,iterative,auto,warm,1,0.0,0.01,20,0.5,0.2,fixed,1000,190,648,0.3118401370000008,0.1002821119999986,0.2115580250000022,14.639999999999993
3,iterative,auto,warm,1,0.0,0.001,20,0.5,0.2,fixed,1000,190,401,0.4715781259999989,0.13940523800000193,0.332172887999997,14.64
3,iterative,auto,warm,1,0.0,0.0001,20,0.5,0.2,fixed,1000,190,534,0.30367768600000034,0.09953367799999846,0.20414400800000188,14.640000000000017
3,iterative,auto,warm,1,0.0,1e-05,20,0.5,0.2,fixed,1000,190,536,0.3122481429999997,0.10411294499999713,0.20813519800000255,14.640000000000004
4,iterative,auto,warm,1,0.0,0.0,20,0.5,0.2,fixed,1000,190,1007,0.19045869300000007,0.08269091399999873,0.10776777900000134,18.61111111111111
4,iterative,auto,warm,1,0.0,0.125,20,0.5,0.2,fixed,1000,190,995,0.259260964000001,0.0947866289999979,0.16447433500000308,18.611111111111114
4,iterative,auto,warm,1,0.0,0.1,20,0.5,0.2,fixed,1000,190,1096,0.29788278099999843,0.08977067099999836,0.20811211000000007,18.611111111111104
4,iterative,auto,warm,1,0.0,0.075,20,0.5,0.2,fixed,1000,190,1064,0.2809997780000017,0.1297746670000013,0.15122511100000047,18.611111111111114
4,iterative,auto,warm,1,0.0,0.05,20,0.5,0.2,fixed,1000,190,652,0.2459411229999997,0.08870910999999992,0.15723201299999978,18.61111111111111
4,iterative,auto,warm,1,0.0,0.01,20,0.5,0.2,fixed,1000,190,544,0.3443238310000005,0.10482732500000223,0.2394965059999983,18.61111111111112
4,iterative,auto,warm,1,0.0,0.001,20,0.5,0.2,fixed,1000,190,519,0.3157413309999999,0.09809674599999953,0.2176445850000004,18.61111111111111
4,iterative,auto,warm,1,0.0,0.0001,20,0.5,0.2,fixed,1000,190,410,0.22763285200000105,0.07232678299999762,0.15530606900000346,18.611111111111114
4,iterative,auto,warm,1,0.0,1e-05,20,0.5,0.2,fixed,1000,190,731,0.2836771699999989,0.0938063149999966,0.18987085500000234,18.61111111111112
0,iterative,auto,warm,1,0.0,0.0,30,0.5,0.2,fixed,1000,435,2101,0.7964005269999999,0.4998162550000002,0.2965842719999996,47.39024390243903
0,iterative,auto,warm,1,0.0,0.125,30,0.5,0.2,fixed,1000,435,2284,0.938673703,0.5006257770000007,0.4380479259999994,47.39024390243903
0,iterative,auto,warm,1,0.0,0.1,30,0.5,0.2,fixed,1000,435,1481,0.8457934690000002,0.4773740770000003,0.3684193919999999,47.390243902439025
0,iterative,auto,warm,1,0.0,0.075,30,0.5,0.2,fixed,1000,435,1664,1.0605963460000003,0.5838892959999997,0.4767070500000008,47.39024390243897
0,iterative,auto,warm,1,0.0,0.05,30,0.5,0.2,fixed,1000,435,1863,0.933029758,0.459658406,0.473371352,47.39024390243905
0,iterative,auto,warm,1,0.0,0.01,30,0.5,0.2,fixed,1000,435,1449,0.9877908359999994,0.5485727700000007,0.4392180659999987,47.39024390243894
0,iterative,auto,warm,1,0.0,0.001,30,0.5,0.2,fixed,1000,435,1461,1.243263808,0.5813396639999997,0.6619241440000003,47.390243902439
0,iterative,auto,warm,1,0.0,0.0001,30,0.5,0.2,fixed,1000,435,1178,1.2161170299999997,0.5742912649999976,0.6418257650000019,47.39024390243908
0,iterative,auto,warm,1,0.0,1e-05,30,0.5,0.2,fixed,1000,435,1428,1.2424441500000007,0.5851241450000018,0.657320004999999,47.390243902439
1,iterative,auto,warm,1,0.0,0.0,30,0.5,0.2,fixed,1000,435,2101,0.7508631179999998,0.4452104400000003,0.3056526779999995,42.99999999999992
1,iterative,auto,warm,1,0.0,0.125,30,0.5,0.2,fixed,1000,435,1462,0.7679212070000005,0.451598047000001,0.3163231599999996,42.99999999999977
1,iterative,auto,warm,1,0.0,0.1,30,0.5,0.2,fixed,1000,435,1466,0.8502002939999986,0.4339255550000001,0.41627473899999856,42.99999999999992
1,iterative,auto,warm,1,0.0,0.075,30,0.5,0.2,fixed,1000,435,1378,0.9113423770000004,0.443252717,0.4680896600000004,42.99999999999992
1,iterative,auto,warm,1,0.0,0.05,30,0.5,0.2,fixed,1000,435,1516,0.8431915220000015,0.4169173659999963,0.4262741560000052,42.999999999999936
1,iterative,auto,warm,1,0.0,0.01,30,0.5,0.2,fixed,1000,435,1446,0.8216964169999983,0.3961966120000042,0.4254998049999941,42.99999999999958
1,iterative,auto,warm,1,0.0,0.001,30,0.5,0.2,fixed,1000,435,1433,0.9172950649999976,0.4305176760000009,0.4867773889999967,42.99999999999997
1,iterative,auto,warm,1,0.0,0.0001,30,0.5,0.2,fixed,1000,435,1420,0.8875133800000015,0.4568061109999988,0.43070726900000267,42.999999999999964
1,iterative,auto,warm,1,0.0,1e-05,30,0.5,0.2,fixed,1000,435,1428,0.8971028210000007,0.4703136900000011,0.4267891309999996,43.0000000000008
2,iterative,auto,warm,1,0.0,0.0,30,0.5,0.2,fixed,1000,435,2101,0.7528605860000006,0.4344891350000033,0.3183714509999973,50.000000000002224
2,iterative,auto,warm,1,0.0,0.125,30,0.5,0.2,fixed,1000,435,2450,0.8685862680000014,0.4691905780000027,0.3993956899999985,49.999999999999744
2,iterative,auto,warm,1,0.0,0.1,30,0.5,0.2,fixed,1000,435,2401,0.8916574640000015,0.4837023359999933,0.4079551280000082,49.999999999999964
2,iterative,auto,warm,1,0.0,0.075,30,0.5,0.2,fixed,1000,435,2416,0.9736562060000012,0.5077897819999997,0.4658664240000014,49.999999999999964
2,iterative,auto,warm,1,0.0,0.05,30,0.5,0.2,fixed,1000,435,1924,0.8816540020000012,0.4637204129999972,0.41793358900000394,50.00000000000128
2,iterative,auto,warm,1,0.0,0.01,30,0.5,0.2,fixed,1000,435,1535,1.050180903000001,0.5096545149999976,0.5405263880000035,49.99999999999991
2,iterative,auto,warm,1,0.0,0.001,30,0.5,0.2,fixed,1000,435,1454,0.9735619729999988,0.4912356210000013,0.4823263519999976,50.000000000001286
2,iterative,auto,warm,1,0.0,0.0001,30,0.5,0.2,fixed,1000,435,1431,1.0339661800000002,0.4955400700000041,0.5384261099999961,50.00000000000005
2,iterative,auto,warm,1,0.0,1e-05,30,0.5,0.2,fixed,1000,435,1417,0.8259369819999982,0.3956187619999945,0.43031822000000375,49.99999999999947
3,iterative,auto,warm,1,0.0,0.0,30,0.5,0.2,fixed,1000,435,2101,0.680791653,0.3690149240000018,0.3117767289999982,46.99999999999999
3,iterative,auto,warm,1,0.0,0.125,30,0.5,0.2,fixed,1000,435,1514,0.6682576200000021,0.3586755420000003,0.3095820780000018,46.99999999999975
3,iterative,auto,warm,1,0.0,0.1,30,0.5,0.2,fixed,1000,435,1407,0.7660805970000021,0.3518582460000061,0.4142223509999958,46.99999999999999
3,iterative,auto,warm,1,0.0,0.075,30,0.5,0.2,fixed,1000,435,1435,0.6578914899999972,0.3469793380000006,0.3109121519999967,47.00000000000001
3,iterative,auto,warm,1,0.0,0.05,30,0.5,0.2,fixed,1000,435,1399,0.6167504990000019,0.3052971120000052,0.3114533869999967,46.99999999999963
3,iterative,auto,warm,1,0.0,0.01,30,0.5,0.2,fixed,1000,435,1389,0.7034429600000003,0.3422812690000008,0.3611616909999995,46.99999999999989
3,iterative,auto,warm,1,0.0,0.001,30,0.5,0.2,fixed,1000,435,1464,0.7839503800000003,0.36350593199998826,0.420444448000012,47.00000000000106
3,iterative,auto,warm,1,0.0,0.0001,30,0.5,0.2,fixed,1000,435,1362,0.6409041170000052,0.3240723580000022,0.3168317590000029,47.00000000000002
3,iterative,auto,warm,1,0.0,1e-05,30,0.5,0.2,fixed,1000,435,1365,0.6242423269999975,0.30771005799999074,0.31653226900000675,46.999999999999964
4,iterative,auto,warm,1,0.0,0.0,30,0.5,0.2,fixed,1000,435,2101,0.4901851360000009,0.1689282789999993,0.3212568570000016,38.0
4,iterative,auto,warm,1,0.0,0.125,30,0.5,0.2,fixed,1000,435,1409,0.518057976999998,0.19884736699999195,0.3192106100000061,38.000000000000014
4,iterative,auto,warm,1,0.0,0.1,30,0.5,0.2,fixed,1000,435,1802,0.5615967670000046,0.2146874209999936,0.34690934600001094,38.0
4,iterative,auto,warm,1,0.0,0.075,30,0.5,0.2,fixed,1000,435,1615,0.4805777030000016,0.16771274999999974,0.31286495300000183,38.0
4,iterative,auto,warm,1,0.0,0.05,30,0.5,0.2,fixed,1000,435,1869,0.5389748899999987,0.13050492700001115,0.4084699629999875,38.0
4,iterative,auto,warm,1,0.0,0.01,30,0.5,0.2,fixed,1000,435,1363,0.4565488440000038,0.14057395700000794,0.3159748869999959,38.00000000000001
4,iterative,auto,warm,1,0.0,0.001,30,0.5,0.2,fixed,1000,435,1344,0.454228834999995,0.1377337520000026,0.3164950829999924,38.0
4,iterative,auto,warm,1,0.0,0.0001,30,0.5,0.2,fixed,1000,435,1487,0.5561051349999957,0.1422800119999934,0.4138251230000023,38.0
4,iterative,auto,warm,1,0.0,1e-05,30,0.5,0.2,fixed,1000,435,1395,0.4812321650000016,0.1233364620000046,0.35789570299999696,38.0
0,iterative,auto,warm,1,0.0,0.0,40,0.5,0.2,fixed,1000,780,3875,3.904608603,2.9477183699999987,0.9568902330000012,89.67933491686453
0,iterative,auto,warm,1,0.0,0.125,40,0.5,0.2,fixed,1000,780,1687,4.160763558,2.6912755229999963,1.4694880350000041,89.6793349168647
0,iterative,auto,warm,1,0.0,0.1,40,0.5,0.2,fixed,1000,780,2372,3.724431510000001,2.4539558769999967,1.2704756330000038,89.67933491686453
0,iterative,auto,warm,1,0.0,0.075,40,0.5,0.2,fixed,1000,780,1771,3.771934791,2.372760277,1.3991745140000005,89.67933491686462
0,iterative,auto,warm,1,0.0,0.05,40,0.5,0.2,fixed,1000,780,1980,4.475880686,2.7561053559999955,1.7197753300000045,89.67933491686462
0,iterative,auto,warm,1,0.0,0.01,40,0.5,0.2,fixed,1000,780,1771,6.227688583999998,3.0339625339999934,3.1937260500000058,89.67933491686445
0,iterative,auto,warm,1,0.0,0.001,40,0.5,0.2,fixed,1000,780,1485,9.314263038,3.28023092800003,6.03403210999997,89.67933491686462
0,iterative,auto,warm,1,0.0,0.0001,40,0.5,0.2,fixed,1000,780,1783,9.142617893999995,3.2252506299999983,5.917367263999998,89.6793349168647
0,iterative,auto,warm,1,0.0,1e-05,40,0.5,0.2,fixed,1000,780,1781,10.210915835000002,3.423073210999995,6.7878426240000085,89.67933491686466
1,iterative,auto,warm,1,0.0,0.0,40,0.5,0.2,fixed,1000,780,3101,1.2109704309999998,0.5421867030000058,0.668783727999994,70.99999999999929
1,iterative,auto,warm,1,0.0,0.125,40,0.5,0.2,fixed,1000,780,3120,1.4744432320000058,0.4824349880000014,0.9920082440000044,71.00000000000003
1,iterative,auto,warm,1,0.0,0.1,40,0.5,0.2,fixed,1000,780,2957,1.8346497009999965,0.8975049200000029,0.9371447809999937,70.99999999999973
1,iterative,auto,warm,1,0.0,0.075,40,0.5,0.2,fixed,1000,780,2588,1.1962082850000044,0.3867009479999908,0.8095073370000136,71.00000000000007
1,iterative,auto,warm,1,0.0,0.05,40,0.5,0.2,fixed,1000,780,2826,1.6393590079999996,0.7125689249999851,0.9267900830000144,71.0
