solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time,act_tol,removal_method
15,iterative,auto,warm,1,0.0,True,6,140,0.5,0.2,fixed,1000,1000,1000,738.0,1,,9730,1877,0.08709055700455792,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,7,140,0.5,0.2,fixed,1000,1000,1000,643.0,1,,9730,2234,0.1025871250021737,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,8,140,0.5,0.2,fixed,1000,1000,1000,339.0,1,,9730,2895,0.12657671300985385,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,9,140,0.5,0.2,fixed,1000,1000,1000,352.0,1,,9730,3543,0.226489393011434,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,10,140,0.5,0.2,fixed,1000,1000,1000,579.0,1,,9730,3964,0.2587403299985453,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,11,140,0.5,0.2,fixed,1000,1000,1000,713.0,1,,9730,4251,0.3832240189949516,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,12,140,0.5,0.2,fixed,1000,1000,1000,760.0,1,,9730,4491,0.3656092519959202,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,13,140,0.5,0.2,fixed,1000,1000,1000,712.0,1,,9730,4779,0.5459114230034174,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,14,140,0.5,0.2,fixed,1000,1000,1000,742.0,1,,9730,5037,0.6722206529957475,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,15,140,0.5,0.2,fixed,1000,1000,1000,736.0,1,,9730,5301,0.8670908460044302,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,16,140,0.5,0.2,fixed,1000,1000,1000,948.0,1,,9730,5353,0.5480116929975338,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,17,140,0.5,0.2,fixed,1000,1000,1000,946.0,1,,9730,5407,0.5692521650053095,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,18,140,0.5,0.2,fixed,1000,1000,1000,849.0,1,,9730,5558,1.0364325929986078,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,19,140,0.5,0.2,fixed,1000,1000,1000,873.0,1,,9730,5685,0.81063407700276,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,20,140,0.5,0.2,fixed,1000,1000,1000,858.0,1,,9730,5827,1.456552351010032,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,21,140,0.5,0.2,fixed,1000,1000,1000,878.0,1,,9730,5949,1.4048638780077454,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,22,140,0.5,0.2,fixed,1000,1000,1000,891.0,1,,9730,6058,1.947392967995256,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,23,140,0.5,0.2,fixed,1000,1000,1000,840.0,1,,9730,6218,4.954077372996835,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,24,140,0.5,0.2,fixed,1000,1000,1000,851.0,1,,9730,6367,6.681037583010037,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,25,140,0.5,0.2,fixed,1000,1000,1000,864.0,1,,9730,6503,9.58165272999031,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,26,140,0.5,0.2,fixed,1000,1000,1000,849.0,1,,9730,6654,8.783927443000719,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,27,140,0.5,0.2,fixed,1000,1000,1000,883.0,1,,9730,6771,33.23261822298809,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,28,140,0.5,0.2,fixed,1000,1000,1000,874.0,1,,9730,6897,38.25586762800231,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,29,140,0.5,0.2,fixed,1000,1000,1000,832.0,1,,9730,7065,43.45702035201247,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,30,140,0.5,0.2,fixed,1000,1000,1000,859.0,1,,9730,7206,43.792794651002616,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,31,140,0.5,0.2,fixed,1000,1000,1000,828.0,1,,9730,7378,47.58072412799812,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,32,140,0.5,0.2,fixed,1000,1000,1000,829.0,1,,9730,7549,44.720416049996864,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,33,140,0.5,0.2,fixed,1000,1000,1000,802.0,1,,9730,7747,62.10221516599996,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,34,140,0.5,0.2,fixed,1000,1000,1000,830.0,1,,9730,7917,63.25790302999667,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,35,140,0.5,0.2,fixed,1000,1000,1000,823.0,1,,9730,8094,69.96777837199625,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,36,140,0.5,0.2,fixed,1000,1000,1000,893.0,1,,9730,8201,67.26928240500274,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,37,140,0.5,0.2,fixed,1000,1000,1000,830.0,1,,9730,8371,84.8804899990064,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,38,140,0.5,0.2,fixed,1000,1000,1000,890.0,1,,9730,8481,84.56032021400459,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,39,140,0.5,0.2,fixed,1000,1000,1000,911.0,1,,9730,8570,93.3954259089951,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,40,140,0.5,0.2,fixed,1000,1000,1000,870.0,1,,9730,8700,104.5936163689912,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,41,140,0.5,0.2,fixed,1000,1000,1000,858.0,1,,9730,8842,104.15662560999044,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,42,140,0.5,0.2,fixed,1000,1000,1000,873.0,1,,9730,8969,115.78470236201248,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,43,140,0.5,0.2,fixed,1000,1000,1000,924.0,1,,9730,9045,116.73367196600883,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,44,140,0.5,0.2,fixed,1000,1000,1000,895.0,1,,9730,9150,118.79177799000172,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,45,140,0.5,0.2,fixed,1000,1000,1000,907.0,1,,9730,9243,116.54171992800549,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,46,140,0.5,0.2,fixed,1000,1000,1000,935.0,1,,9730,9308,119.5355868829938,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,47,140,0.5,0.2,fixed,1000,1000,1000,921.0,1,,9730,9387,123.55913457999122,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,48,140,0.5,0.2,fixed,1000,1000,1000,912.0,1,,9730,9475,140.68389407900395,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,49,140,0.5,0.2,fixed,1000,1000,1000,920.0,1,,9730,9555,139.24259141999934,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,50,140,0.5,0.2,fixed,1000,1000,1000,963.0,1,,9730,9592,139.05402509200212,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,51,140,0.5,0.2,fixed,1000,1000,1000,986.0,1,,9730,9606,151.9645460030006,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,52,140,0.5,0.2,fixed,1000,1000,1000,973.0,1,,9730,9633,155.727371845991,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,53,140,0.5,0.2,fixed,1000,1000,1000,987.0,1,,9730,9646,150.60246811099933,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,54,140,0.5,0.2,fixed,1000,1000,1000,939.0,1,,9730,9707,149.9896023459878,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,55,140,0.5,0.2,fixed,1000,1000,1000,997.0,1,,9730,9710,152.9251312550041,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,56,140,0.5,0.2,fixed,1000,1000,1000,970.0,1,,9730,9740,153.48378215999398,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,57,140,0.5,0.2,fixed,1000,1000,1000,996.0,1,,9730,9744,143.9730932099919,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,58,140,0.5,0.2,fixed,1000,1000,1000,932.0,1,,9730,9812,159.97194014700653,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,59,140,0.5,0.2,fixed,1000,1000,1000,981.0,1,,9730,9831,170.20715138799278,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,60,140,0.5,0.2,fixed,1000,1000,1000,988.0,1,,9730,9843,173.71116149600132,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,61,140,0.5,0.2,fixed,1000,1000,1000,1019.0,1,,9730,9824,144.3170751019934,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,62,140,0.5,0.2,fixed,1000,1000,1000,1019.0,1,,9730,9805,143.89608585400856,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,63,140,0.5,0.2,fixed,1000,1000,1000,1016.0,1,,9730,9789,178.46383401298954,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,64,140,0.5,0.2,fixed,1000,1000,1000,1007.0,1,,9730,9782,153.75151416299926,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,65,140,0.5,0.2,fixed,1000,1000,1000,988.0,1,,9730,9794,178.05966589300078,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,66,140,0.5,0.2,fixed,1000,1000,1000,947.0,1,,9730,9847,182.41287776299575,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,67,140,0.5,0.2,fixed,1000,1000,1000,906.0,1,,9730,9941,139.3042832939973,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,68,140,0.5,0.2,fixed,1000,1000,1000,979.0,1,,9730,9962,164.70015322200197,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,69,140,0.5,0.2,fixed,1000,1000,822,889.0,1,,9730,9895,157.84797480900306,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,70,140,0.5,0.2,fixed,1000,1000,274,763.0,1,,9730,9406,183.8095508029946,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,71,140,0.5,0.2,fixed,1000,1000,274,238.0,1,,9730,9442,200.11510048800847,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,72,140,0.5,0.2,fixed,1000,1000,544,276.0,1,,9730,9710,245.00364696899487,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,73,140,0.5,0.2,fixed,1000,1000,548,531.0,1,,9730,9727,191.5541727380041,0.0001,dual_0_once
15,iterative,auto,warm,1,0.0,True,74,140,0.5,0.2,fixed,1000,1000,548,497.0,1,,9730,9778,224.3860329540039,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,0,140,0.5,0.2,fixed,1000,100,100,0.0,1,,9730,101,0.018340819995501082,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,1,140,0.5,0.2,fixed,1000,1000,1000,100.0,1,,9730,1001,0.05835553900396918,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,2,140,0.5,0.2,fixed,1000,1000,1000,1000.0,1,,9730,1001,0.036989340995205566,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,3,140,0.5,0.2,fixed,1000,1000,1000,1000.0,1,,9730,1001,0.08002377299999353,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,4,140,0.5,0.2,fixed,1000,1000,1000,527.0,1,,9730,1474,0.0605855580070056,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,5,140,0.5,0.2,fixed,1000,1000,1000,750.0,1,,9730,1724,0.07220566000614781,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,6,140,0.5,0.2,fixed,1000,1000,1000,520.0,1,,9730,2204,0.10167053299664984,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,7,140,0.5,0.2,fixed,1000,1000,1000,303.0,1,,9730,2901,0.13793916800932493,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,8,140,0.5,0.2,fixed,1000,1000,1000,367.0,1,,9730,3534,0.2114846399927046,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,9,140,0.5,0.2,fixed,1000,1000,1000,605.0,1,,9730,3929,0.279471856993041,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,10,140,0.5,0.2,fixed,1000,1000,1000,713.0,1,,9730,4216,0.28613912900618743,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,11,140,0.5,0.2,fixed,1000,1000,1000,781.0,1,,9730,4435,0.3544448389875471,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,12,140,0.5,0.2,fixed,1000,1000,1000,775.0,1,,9730,4660,0.4162810540001374,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,13,140,0.5,0.2,fixed,1000,1000,1000,778.0,1,,9730,4882,0.4631527879973874,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,14,140,0.5,0.2,fixed,1000,1000,1000,782.0,1,,9730,5100,0.605998113998794,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,15,140,0.5,0.2,fixed,1000,1000,1000,876.0,1,,9730,5224,0.7754268930002581,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,16,140,0.5,0.2,fixed,1000,1000,1000,788.0,1,,9730,5436,1.459551829000702,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,17,140,0.5,0.2,fixed,1000,1000,1000,871.0,1,,9730,5565,0.9006930449977517,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,18,140,0.5,0.2,fixed,1000,1000,1000,821.0,1,,9730,5744,1.5301588239963166,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,19,140,0.5,0.2,fixed,1000,1000,1000,841.0,1,,9730,5903,2.5949052020005183,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,20,140,0.5,0.2,fixed,1000,1000,1000,843.0,1,,9730,6060,3.6414384639938366,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,21,140,0.5,0.2,fixed,1000,1000,1000,840.0,1,,9730,6220,6.025000687994178,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,22,140,0.5,0.2,fixed,1000,1000,1000,845.0,1,,9730,6375,6.933923739998137,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,23,140,0.5,0.2,fixed,1000,1000,1000,839.0,1,,9730,6536,9.112023770998348,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,24,140,0.5,0.2,fixed,1000,1000,1000,858.0,1,,9730,6678,12.017337202996714,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,25,140,0.5,0.2,fixed,1000,1000,1000,863.0,1,,9730,6815,35.94480372100952,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,26,140,0.5,0.2,fixed,1000,1000,1000,851.0,1,,9730,6964,35.432067764006206,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,27,140,0.5,0.2,fixed,1000,1000,1000,846.0,1,,9730,7118,39.983457487003754,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,28,140,0.5,0.2,fixed,1000,1000,1000,834.0,1,,9730,7284,46.61244230899321,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,29,140,0.5,0.2,fixed,1000,1000,1000,875.0,1,,9730,7409,43.748517255997285,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,30,140,0.5,0.2,fixed,1000,1000,1000,837.0,1,,9730,7572,52.58444679500826,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,31,140,0.5,0.2,fixed,1000,1000,1000,859.0,1,,9730,7713,58.13895151200995,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,32,140,0.5,0.2,fixed,1000,1000,1000,827.0,1,,9730,7886,61.48396096398938,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,33,140,0.5,0.2,fixed,1000,1000,1000,832.0,1,,9730,8054,66.32634631199471,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,34,140,0.5,0.2,fixed,1000,1000,1000,880.0,1,,9730,8174,71.4394041320047,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,35,140,0.5,0.2,fixed,1000,1000,1000,820.0,1,,9730,8354,81.08551427299972,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,36,140,0.5,0.2,fixed,1000,1000,1000,853.0,1,,9730,8501,86.4937879969948,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,37,140,0.5,0.2,fixed,1000,1000,1000,876.0,1,,9730,8625,97.43540986099106,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,38,140,0.5,0.2,fixed,1000,1000,1000,886.0,1,,9730,8739,100.6266769460053,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,39,140,0.5,0.2,fixed,1000,1000,1000,895.0,1,,9730,8844,107.64769078799871,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,40,140,0.5,0.2,fixed,1000,1000,1000,891.0,1,,9730,8953,110.49546962500608,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,41,140,0.5,0.2,fixed,1000,1000,1000,902.0,1,,9730,9051,107.8604688679916,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,42,140,0.5,0.2,fixed,1000,1000,1000,918.0,1,,9730,9133,117.28514453400568,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,43,140,0.5,0.2,fixed,1000,1000,1000,918.0,1,,9730,9215,112.98538763800751,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,44,140,0.5,0.2,fixed,1000,1000,1000,904.0,1,,9730,9311,116.43555623899738,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,45,140,0.5,0.2,fixed,1000,1000,1000,961.0,1,,9730,9350,117.28313727599743,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,46,140,0.5,0.2,fixed,1000,1000,1000,943.0,1,,9730,9407,138.88611119400593,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,47,140,0.5,0.2,fixed,1000,1000,1000,976.0,1,,9730,9431,150.88349591298902,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,48,140,0.5,0.2,fixed,1000,1000,1000,962.0,1,,9730,9469,134.985624945999,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,49,140,0.5,0.2,fixed,1000,1000,1000,966.0,1,,9730,9503,141.24982635500783,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,50,140,0.5,0.2,fixed,1000,1000,1000,996.0,1,,9730,9507,164.51773557400156,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,51,140,0.5,0.2,fixed,1000,1000,1000,1000.0,1,,9730,9507,136.62713243700273,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,52,140,0.5,0.2,fixed,1000,1000,1000,991.0,1,,9730,9516,153.14270813199983,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,53,140,0.5,0.2,fixed,1000,1000,1000,1036.0,1,,9730,9480,155.39285312200082,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,54,140,0.5,0.2,fixed,1000,1000,1000,1022.0,1,,9730,9458,161.02081025500956,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,55,140,0.5,0.2,fixed,1000,1000,1000,944.0,1,,9730,9514,206.5861102899944,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,56,140,0.5,0.2,fixed,1000,1000,1000,1041.0,1,,9730,9473,115.62349533199448,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,57,140,0.5,0.2,fixed,1000,1000,1000,987.0,1,,9730,9486,197.66798348700104,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,58,140,0.5,0.2,fixed,1000,1000,1000,982.0,1,,9730,9504,156.8899941559939,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,59,140,0.5,0.2,fixed,1000,1000,1000,943.0,1,,9730,9561,117.13633775599008,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,60,140,0.5,0.2,fixed,1000,1000,1000,926.0,1,,9730,9635,154.33486117699067,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,61,140,0.5,0.2,fixed,1000,1000,1000,881.0,1,,9730,9754,176.4287021850032,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,62,140,0.5,0.2,fixed,1000,1000,548,984.0,1,,9730,9318,109.73982766200787,0.0001,dual_0_once
16,iterative,auto,warm,1,0.0,True,63,140,0.5,0.2,fixed,1000,1000,548,495.0,1,,9730,9371,161.5465836420044,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,0,140,0.5,0.2,fixed,1000,100,100,0.0,1,,9730,101,0.019302176995552145,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,1,140,0.5,0.2,fixed,1000,1000,1000,100.0,1,,9730,1001,0.0646279970096657,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,2,140,0.5,0.2,fixed,1000,1000,1000,1000.0,1,,9730,1001,0.0403361149947159,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,3,140,0.5,0.2,fixed,1000,1000,1000,1000.0,1,,9730,1001,0.03588930099795107,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,4,140,0.5,0.2,fixed,1000,1000,1000,622.0,1,,9730,1379,0.04801919500459917,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,5,140,0.5,0.2,fixed,1000,1000,1000,580.0,1,,9730,1799,0.07662116100254934,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,6,140,0.5,0.2,fixed,1000,1000,1000,572.0,1,,9730,2227,0.1004414640046889,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,7,140,0.5,0.2,fixed,1000,1000,1000,313.0,1,,9730,2914,0.15319290300249122,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,8,140,0.5,0.2,fixed,1000,1000,1000,373.0,1,,9730,3541,0.19343572299112569,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,9,140,0.5,0.2,fixed,1000,1000,1000,538.0,1,,9730,4003,0.2717493320087669,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,10,140,0.5,0.2,fixed,1000,1000,1000,745.0,1,,9730,4258,0.3382575870055007,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,11,140,0.5,0.2,fixed,1000,1000,1000,744.0,1,,9730,4514,0.3944714490062324,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,12,140,0.5,0.2,fixed,1000,1000,1000,773.0,1,,9730,4741,0.4363900129974354,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,13,140,0.5,0.2,fixed,1000,1000,1000,766.0,1,,9730,4975,0.5092648169957101,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,14,140,0.5,0.2,fixed,1000,1000,1000,799.0,1,,9730,5176,0.6023492189997341,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,15,140,0.5,0.2,fixed,1000,1000,1000,853.0,1,,9730,5323,0.7916419949906413,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,16,140,0.5,0.2,fixed,1000,1000,1000,883.0,1,,9730,5440,0.9971737029991344,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,17,140,0.5,0.2,fixed,1000,1000,1000,795.0,1,,9730,5645,1.6758445790037513,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,18,140,0.5,0.2,fixed,1000,1000,1000,869.0,1,,9730,5776,2.2506864000024507,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,19,140,0.5,0.2,fixed,1000,1000,1000,862.0,1,,9730,5914,3.0284833110054024,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,20,140,0.5,0.2,fixed,1000,1000,1000,857.0,1,,9730,6057,4.076110772002721,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,21,140,0.5,0.2,fixed,1000,1000,1000,841.0,1,,9730,6216,4.605749234004179,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,22,140,0.5,0.2,fixed,1000,1000,1000,834.0,1,,9730,6382,6.881566620999365,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,23,140,0.5,0.2,fixed,1000,1000,1000,837.0,1,,9730,6545,8.520920266993926,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,24,140,0.5,0.2,fixed,1000,1000,1000,855.0,1,,9730,6690,12.24831766699208,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,25,140,0.5,0.2,fixed,1000,1000,1000,839.0,1,,9730,6851,35.240181895991554,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,26,140,0.5,0.2,fixed,1000,1000,1000,867.0,1,,9730,6984,38.06165782999597,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,27,140,0.5,0.2,fixed,1000,1000,1000,847.0,1,,9730,7137,42.35080224000558,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,28,140,0.5,0.2,fixed,1000,1000,1000,871.0,1,,9730,7266,39.56215823799721,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,29,140,0.5,0.2,fixed,1000,1000,1000,800.0,1,,9730,7466,47.10666252199735,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,30,140,0.5,0.2,fixed,1000,1000,1000,853.0,1,,9730,7613,54.7147712809965,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,31,140,0.5,0.2,fixed,1000,1000,1000,861.0,1,,9730,7752,59.076980076002656,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,32,140,0.5,0.2,fixed,1000,1000,1000,835.0,1,,9730,7917,65.22334363100526,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,33,140,0.5,0.2,fixed,1000,1000,1000,819.0,1,,9730,8098,67.99329081899485,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,34,140,0.5,0.2,fixed,1000,1000,1000,858.0,1,,9730,8240,76.39007202201174,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,35,140,0.5,0.2,fixed,1000,1000,1000,880.0,1,,9730,8360,76.72116000499227,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,36,140,0.5,0.2,fixed,1000,1000,1000,854.0,1,,9730,8506,86.62364777499171,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,37,140,0.5,0.2,fixed,1000,1000,1000,902.0,1,,9730,8604,105.33009863299958,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,38,140,0.5,0.2,fixed,1000,1000,1000,927.0,1,,9730,8677,95.84629543600022,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,39,140,0.5,0.2,fixed,1000,1000,1000,882.0,1,,9730,8795,99.24480198799574,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,40,140,0.5,0.2,fixed,1000,1000,1000,942.0,1,,9730,8853,100.1452648070117,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,41,140,0.5,0.2,fixed,1000,1000,1000,910.0,1,,9730,8943,113.699467628001,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,42,140,0.5,0.2,fixed,1000,1000,1000,961.0,1,,9730,8982,108.9718226900004,0.0001,dual_0_once
17,iterative,auto,warm,1,0.0,True,43,140,0.5,0.2,fixed,1000,1000,1000,926.0,1,,9730,9056,114.44917229699786,0.0001,dual_0_once
