solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time,dual_0_constraints,dual_0_with_slack,dual_0_no_slack
86,once,auto,cold,1,,False,0,0,140,0.5,0.2,fixed,1000,1790320,1790320,0,1,,9730,1790321,3494.484375,0,0,0
86,iterative,auto,warm,1,,False,0,0,140,0.5,0.2,fixed,1000,100,100,0,1,,9730,101,0.0,0,0,0
86,iterative,auto,warm,1,,False,0,1,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,1101,0.015625,0,0,0
86,iterative,auto,warm,1,,False,0,2,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,2101,0.0625,0,0,0
86,iterative,auto,warm,1,,False,0,3,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,3101,0.0625,0,0,0
86,iterative,auto,warm,1,,False,0,4,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,4101,0.0625,0,0,0
86,iterative,auto,warm,1,,False,0,5,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,5101,0.109375,0,0,0
86,iterative,auto,warm,1,,False,0,6,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,6101,0.421875,0,0,0
86,iterative,auto,warm,1,,False,0,7,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,7101,4.9375,0,0,0
86,iterative,auto,warm,1,,False,0,8,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,8101,13.6875,0,0,0
86,iterative,auto,warm,1,,False,0,9,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,9101,28.09375,0,0,0
86,iterative,auto,warm,1,,False,0,10,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,10101,48.3125,0,0,0
86,iterative,auto,warm,1,,False,0,11,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,11101,67.078125,0,0,0
86,iterative,auto,warm,1,,False,0,12,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,12101,97.96875,0,0,0
86,iterative,auto,warm,1,,False,0,13,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,13101,128.71875,0,0,0
86,iterative,auto,warm,1,,False,0,14,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,14101,175.15625,0,0,0
86,iterative,auto,warm,1,,False,0,15,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,15101,219.1875,0,0,0
86,iterative,auto,warm,1,,False,0,16,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,16101,243.0625,0,0,0
86,iterative,auto,warm,1,,False,0,17,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,17101,268.453125,0,0,0
86,iterative,auto,warm,1,,False,0,18,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,18101,268.0,0,0,0
86,iterative,auto,warm,1,,False,0,19,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,19101,275.09375,0,0,0
86,iterative,auto,warm,1,,False,0,20,140,0.5,0.2,fixed,1000,1000,1000,0,1,,9730,20101,106.625,0,0,0
86,iterative,auto,warm,1,,True,0,0,140,0.5,0.2,fixed,1000,100,100,0,1,,9730,101,0.0,0,0,0
86,iterative,auto,warm,1,,True,0,1,140,0.5,0.2,fixed,1000,1000,1000,77,1,,9730,1024,0.046875,100,77,23
86,iterative,auto,warm,1,,True,0,2,140,0.5,0.2,fixed,1000,1000,1000,54,1,,9730,1970,0.046875,1023,54,969
86,iterative,auto,warm,1,,True,0,3,140,0.5,0.2,fixed,1000,1000,1000,114,1,,9730,2856,0.046875,1969,114,1855
86,iterative,auto,warm,1,,True,0,4,140,0.5,0.2,fixed,1000,1000,1000,195,1,,9730,3661,0.046875,1043,195,848
86,iterative,auto,warm,1,,True,0,5,140,0.5,0.2,fixed,1000,1000,1000,249,1,,9730,4412,0.09375,1335,249,1086
86,iterative,auto,warm,1,,True,0,6,140,0.5,0.2,fixed,1000,1000,1000,330,1,,9730,5082,0.078125,1693,330,1363
86,iterative,auto,warm,1,,True,0,7,140,0.5,0.2,fixed,1000,1000,1000,515,1,,9730,5567,0.328125,2074,515,1559
86,iterative,auto,warm,1,,True,0,8,140,0.5,0.2,fixed,1000,1000,1000,810,1,,9730,5757,0.78125,1988,810,1178
86,iterative,auto,warm,1,,True,0,9,140,0.5,0.2,fixed,1000,1000,1000,691,1,,9730,6066,1.578125,1606,691,915
86,iterative,auto,warm,1,,True,0,10,140,0.5,0.2,fixed,1000,1000,1000,754,1,,9730,6312,2.59375,1547,754,793
86,iterative,auto,warm,1,,True,0,11,140,0.5,0.2,fixed,1000,1000,1000,835,1,,9730,6477,3.34375,1471,835,636
86,iterative,auto,warm,1,,True,0,12,140,0.5,0.2,fixed,1000,1000,1000,736,1,,9730,6741,4.84375,1400,736,664
86,iterative,auto,warm,1,,True,0,13,140,0.5,0.2,fixed,1000,1000,1000,812,1,,9730,6929,7.609375,1347,812,535
86,iterative,auto,warm,1,,True,0,14,140,0.5,0.2,fixed,1000,1000,1000,840,1,,9730,7089,8.859375,1329,840,489
86,iterative,auto,warm,1,,True,0,15,140,0.5,0.2,fixed,1000,1000,1000,786,1,,9730,7303,12.484375,1215,786,429
86,iterative,auto,warm,1,,True,0,16,140,0.5,0.2,fixed,1000,1000,1000,810,1,,9730,7493,15.328125,1153,810,343
86,iterative,auto,warm,1,,True,0,17,140,0.5,0.2,fixed,1000,1000,1000,791,1,,9730,7702,17.1875,1098,791,307
86,iterative,auto,warm,1,,True,0,18,140,0.5,0.2,fixed,1000,1000,1000,810,1,,9730,7892,21.484375,1066,810,256
86,iterative,auto,warm,1,,True,0,19,140,0.5,0.2,fixed,1000,1000,1000,817,1,,9730,8075,21.203125,1055,817,238
86,iterative,auto,warm,1,,True,0,20,140,0.5,0.2,fixed,1000,1000,1000,849,1,,9730,8226,24.546875,1047,849,198
86,iterative,auto,warm,1,,True,0,21,140,0.5,0.2,fixed,1000,1000,1000,821,1,,9730,8405,27.8125,951,821,130
86,iterative,auto,warm,1,,True,0,22,140,0.5,0.2,fixed,1000,1000,1000,773,1,,9730,8632,32.078125,920,773,147
86,iterative,auto,warm,1,,True,0,23,140,0.5,0.2,fixed,1000,1000,1000,805,1,,9730,8827,38.609375,942,805,137
86,iterative,auto,warm,1,,True,0,24,140,0.5,0.2,fixed,1000,1000,1000,868,1,,9730,8959,41.046875,984,868,116
86,iterative,auto,warm,1,,True,0,25,140,0.5,0.2,fixed,1000,1000,1000,868,1,,9730,9091,38.375,970,868,102
86,iterative,auto,warm,1,,True,0,26,140,0.5,0.2,fixed,1000,1000,1000,835,1,,9730,9256,43.484375,927,835,92
86,iterative,auto,warm,1,,True,0,27,140,0.5,0.2,fixed,1000,1000,1000,901,1,,9730,9355,46.09375,973,901,72
86,iterative,auto,warm,1,,True,0,28,140,0.5,0.2,fixed,1000,1000,1000,887,1,,9730,9468,49.78125,957,887,70
86,iterative,auto,warm,1,,True,0,29,140,0.5,0.2,fixed,1000,1000,1000,890,1,,9730,9578,53.078125,941,890,51
86,iterative,auto,warm,1,,True,0,30,140,0.5,0.2,fixed,1000,1000,1000,901,1,,9730,9677,50.34375,964,901,63
86,iterative,auto,warm,1,,True,0,31,140,0.5,0.2,fixed,1000,1000,1000,929,1,,9730,9748,55.078125,986,929,57
86,iterative,auto,warm,1,,True,0,32,140,0.5,0.2,fixed,1000,1000,1000,983,1,,9730,9765,55.53125,1037,983,54
86,iterative,auto,warm,1,,True,0,33,140,0.5,0.2,fixed,1000,1000,1000,950,1,,9730,9815,50.671875,999,950,49
86,iterative,auto,warm,1,,True,0,34,140,0.5,0.2,fixed,1000,1000,1000,970,1,,9730,9845,49.296875,1026,970,56
86,iterative,auto,warm,1,,True,0,35,140,0.5,0.2,fixed,1000,1000,1000,934,1,,9730,9911,51.578125,991,934,57
86,iterative,auto,warm,1,,True,0,36,140,0.5,0.2,fixed,1000,1000,1000,994,1,,9730,9917,50.0625,1037,994,43
86,iterative,auto,warm,1,,True,0,37,140,0.5,0.2,fixed,1000,1000,1000,970,1,,9730,9947,46.671875,1028,970,58
86,iterative,auto,warm,1,,True,0,38,140,0.5,0.2,fixed,1000,1000,1000,966,1,,9730,9981,49.125,1020,966,54
86,iterative,auto,warm,1,,True,0,39,140,0.5,0.2,fixed,1000,1000,1000,1025,1,,9730,9956,43.703125,1054,1025,29
86,iterative,auto,warm,1,,True,0,40,140,0.5,0.2,fixed,1000,1000,1000,996,1,,9730,9960,28.109375,1033,996,37
86,iterative,auto,warm,1,,True,0,41,140,0.5,0.2,fixed,1000,1000,1000,1003,1,,9730,9957,22.046875,1033,1003,30
86,iterative,auto,warm,1,,True,0,42,140,0.5,0.2,fixed,1000,1000,1000,18,1,,9730,10939,0.109375,1017,18,999
