solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
11,iterative,auto,warm,1,,True,0,150,0.5,0.2,fixed,1000,100,100,0,1,,11175,101,0.020368771991343237
11,iterative,auto,warm,1,,True,1,150,0.5,0.2,fixed,1000,1000,1000,100,1,,11175,1001,0.06681365700205788
11,iterative,auto,warm,1,,True,2,150,0.5,0.2,fixed,1000,1000,1000,1000,1,,11175,1001,0.02461245899030473
11,iterative,auto,warm,1,,True,3,150,0.5,0.2,fixed,1000,1000,1000,1000,1,,11175,1001,0.058220363993314095
11,iterative,auto,warm,1,,True,4,150,0.5,0.2,fixed,1000,1000,1000,451,1,,11175,1550,0.05126123799709603
11,iterative,auto,warm,1,,True,5,150,0.5,0.2,fixed,1000,1000,1000,867,1,,11175,1683,0.057314081001095474
11,iterative,auto,warm,1,,True,6,150,0.5,0.2,fixed,1000,1000,1000,669,1,,11175,2014,0.08880494500044733
11,iterative,auto,warm,1,,True,7,150,0.5,0.2,fixed,1000,1000,1000,604,1,,11175,2410,0.10667598099098541
11,iterative,auto,warm,1,,True,8,150,0.5,0.2,fixed,1000,1000,1000,308,1,,11175,3102,0.14271992500289343
11,iterative,auto,warm,1,,True,9,150,0.5,0.2,fixed,1000,1000,1000,376,1,,11175,3726,0.20663442400109489
11,iterative,auto,warm,1,,True,10,150,0.5,0.2,fixed,1000,1000,1000,537,1,,11175,4189,0.2694181450060569
11,iterative,auto,warm,1,,True,11,150,0.5,0.2,fixed,1000,1000,1000,632,1,,11175,4557,0.34318786700896453
11,iterative,auto,warm,1,,True,12,150,0.5,0.2,fixed,1000,1000,1000,647,1,,11175,4910,0.44261431199265644
11,iterative,auto,warm,1,,True,13,150,0.5,0.2,fixed,1000,1000,1000,813,1,,11175,5097,0.41555943999264855
11,iterative,auto,warm,1,,True,14,150,0.5,0.2,fixed,1000,1000,1000,777,1,,11175,5320,0.5821856610127725
11,iterative,auto,warm,1,,True,15,150,0.5,0.2,fixed,1000,1000,1000,849,1,,11175,5471,0.6069838759867707
11,iterative,auto,warm,1,,True,16,150,0.5,0.2,fixed,1000,1000,1000,814,1,,11175,5657,0.6893235699972138
11,iterative,auto,warm,1,,True,17,150,0.5,0.2,fixed,1000,1000,1000,810,1,,11175,5847,0.864455774993985
11,iterative,auto,warm,1,,True,18,150,0.5,0.2,fixed,1000,1000,1000,860,1,,11175,5987,0.7732500260026427
11,iterative,auto,warm,1,,True,19,150,0.5,0.2,fixed,1000,1000,1000,883,1,,11175,6104,0.9451977470016573
11,iterative,auto,warm,1,,True,20,150,0.5,0.2,fixed,1000,1000,1000,909,1,,11175,6195,1.0504314910067478
11,iterative,auto,warm,1,,True,21,150,0.5,0.2,fixed,1000,1000,1000,885,1,,11175,6310,16.6377968040033
11,iterative,auto,warm,1,,True,22,150,0.5,0.2,fixed,1000,1000,1000,874,1,,11175,6436,22.03547081099532
11,iterative,auto,warm,1,,True,23,150,0.5,0.2,fixed,1000,1000,1000,912,1,,11175,6524,25.614112703988212
11,iterative,auto,warm,1,,True,24,150,0.5,0.2,fixed,1000,1000,1000,823,1,,11175,6701,27.882768095994834
