solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time,dual_0_constraints,dual_0_with_slack,dual_0_no_slack
3,iterative,auto,warm,1,,False,0,0,80,0.5,0.2,fixed,1000,100,100,0,1,,3160,101,0.007149083000058454,0,0,0
3,iterative,auto,warm,1,,False,0,1,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,1101,0.034555340999986583,0,0,0
3,iterative,auto,warm,1,,False,0,2,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,2101,0.057552242999918235,0,0,0
3,iterative,auto,warm,1,,False,0,3,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,3101,1.7386747739999464,0,0,0
3,iterative,auto,warm,1,,False,0,4,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,4101,9.915485418999879,0,0,0
3,iterative,auto,warm,1,,False,0,5,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,5101,20.77747884900009,0,0,0
3,iterative,auto,warm,1,,False,0,6,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,6101,33.313467345999925,0,0,0
3,iterative,auto,warm,1,,False,0,7,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,7101,5.756649516999914,0,0,0
3,iterative,auto,warm,1,,False,0,8,80,0.5,0.2,fixed,1000,1000,462,0,1,,3160,7563,0.04248997500008045,0,0,0
3,iterative,auto,warm,1,,True,0,0,80,0.5,0.2,fixed,1000,100,100,0,1,,3160,101,0.007547797000142964,0,0,0
3,iterative,auto,warm,1,,True,0,1,80,0.5,0.2,fixed,1000,1000,1000,91,1,,3160,1010,0.03480119500000001,100,91,9
3,iterative,auto,warm,1,,True,0,2,80,0.5,0.2,fixed,1000,1000,1000,160,1,,3160,1850,0.06141860499997165,503,160,343
3,iterative,auto,warm,1,,True,0,3,80,0.5,0.2,fixed,1000,1000,1000,262,1,,3160,2588,0.26374907399986114,858,262,596
3,iterative,auto,warm,1,,True,0,4,80,0.5,0.2,fixed,1000,1000,1000,751,1,,3160,2837,1.7470698189999894,1145,751,394
3,iterative,auto,warm,1,,True,0,5,80,0.5,0.2,fixed,1000,1000,1000,779,1,,3160,3058,3.399658436000209,1004,779,225
3,iterative,auto,warm,1,,True,0,6,80,0.5,0.2,fixed,1000,1000,1000,784,1,,3160,3274,4.775215250999963,928,784,144
3,iterative,auto,warm,1,,True,0,7,80,0.5,0.2,fixed,1000,1000,1000,839,1,,3160,3435,5.464820308000071,940,839,101
3,iterative,auto,warm,1,,True,0,8,80,0.5,0.2,fixed,1000,1000,1000,881,1,,3160,3554,6.339423227000225,975,881,94
3,iterative,auto,warm,1,,True,0,9,80,0.5,0.2,fixed,1000,1000,1000,924,1,,3160,3630,6.849243327000067,998,924,74
3,iterative,auto,warm,1,,True,0,10,80,0.5,0.2,fixed,1000,1000,1000,930,1,,3160,3700,6.512865821000105,997,930,67
3,iterative,auto,warm,1,,True,0,11,80,0.5,0.2,fixed,1000,1000,1000,949,1,,3160,3751,0.15733999600024617,1013,949,64
3,iterative,auto,warm,1,,True,0,12,80,0.5,0.2,fixed,1000,1000,750,7,1,,3160,4494,0.03401113500012798,1056,7,1049
3,iterative,auto,warm,1,,True,0.1,0,80,0.5,0.2,fixed,1000,100,100,0,1,,3160,101,0.007396631000119669,0,0,0
3,iterative,auto,warm,1,,True,0.1,1,80,0.5,0.2,fixed,1000,1000,1000,90,1,,3160,1011,0.03259173300011753,100,88,12
3,iterative,auto,warm,1,,True,0.1,2,80,0.5,0.2,fixed,1000,1000,1000,200,1,,3160,1811,0.08687914300026023,509,162,347
3,iterative,auto,warm,1,,True,0.1,3,80,0.5,0.2,fixed,1000,1000,1000,329,1,,3160,2482,0.2511197799999536,783,269,514
3,iterative,auto,warm,1,,True,0.1,4,80,0.5,0.2,fixed,1000,1000,1000,661,1,,3160,2821,1.0725131039998814,1107,613,494
3,iterative,auto,warm,1,,True,0.1,5,80,0.5,0.2,fixed,1000,1000,1000,875,1,,3160,2946,2.256262137000249,1103,848,255
