solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,1,,10,0.5,0.1,fixed,1000,45,481,0.04119839900000022,0.003740006000000129,0.03745839300000009,1.0
1,once,auto,cold,1,,10,0.5,0.1,fixed,10000,45,481,0.03357198600000011,0.005071378000000237,0.028500607999999872,1.0000000000000002
2,once,auto,cold,1,,10,0.5,0.1,fixed,100000,45,481,0.028565023000000078,0.004646103999999873,0.023918919000000205,2.0
3,once,auto,cold,1,,10,0.5,0.1,fixed,1000000,45,481,0.032133190000000145,0.0036149249999999356,0.02851826500000021,2.0
4,once,auto,cold,1,,10,0.5,0.2,fixed,1000,45,481,0.03275676800000005,0.004309205000000205,0.028447562999999843,4.0
5,once,auto,cold,1,,10,0.5,0.2,fixed,10000,45,481,0.031914195000000145,0.006847497000000313,0.025066697999999832,3.0
6,once,auto,cold,1,,10,0.5,0.2,fixed,100000,45,481,0.0332490609999998,0.00373853199999985,0.029510528999999952,3.0
7,once,auto,cold,1,,10,0.5,0.2,fixed,1000000,45,481,0.026699695999999662,0.0030781069999998856,0.023621588999999776,3.0
8,once,auto,cold,1,,10,0.8,0.1,fixed,1000,45,481,0.034298619999999946,0.003350339999999896,0.03094828000000005,1.0
9,once,auto,cold,1,,10,0.8,0.1,fixed,10000,45,481,0.02887216100000023,0.005160272000000354,0.023711888999999875,3.8888888888888964
10,once,auto,cold,1,,10,0.8,0.1,fixed,100000,45,481,0.0326919189999999,0.002976407999999875,0.029715511000000028,2.0
11,once,auto,cold,1,,10,0.8,0.1,fixed,1000000,45,481,0.03372876400000013,0.003303419999999946,0.030425344000000187,1.0
12,once,auto,cold,1,,10,0.8,0.2,fixed,1000,45,481,0.026688177000000035,0.003022922999999622,0.023665254000000413,4.0
13,once,auto,cold,1,,10,0.8,0.2,fixed,10000,45,481,0.031158857000000317,0.002715640999999991,0.028443216000000326,5.0
