solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,100,0.5,0.1,fixed,1000,2,1,4950,646801,220.610996364,188.961085426,31.649910937999977,253.0000000000057
0,iterative,dual,warm,100,0.5,0.1,fixed,1000,2,1,4950,9101,162.90770288800002,46.54620959399992,116.3614932940001,253.00000000000128
1,once,dual,cold,100,0.5,0.1,fixed,1000,1,1,4950,646801,238.29408139799995,207.00917286500004,31.284908532999907,257.9999999999884
1,iterative,dual,warm,100,0.5,0.1,fixed,1000,1,0.1,4950,8101,83.67744990100005,45.06786126999975,38.60958863100029,258.000000000001
2,once,dual,cold,100,0.5,0.1,fixed,1000,0,1,4950,646801,210.20673059699993,179.29071952799995,30.91601106899998,227.99999999999557
2,iterative,dual,warm,100,0.5,0.1,fixed,1000,0,0.01,4950,7683,72.99964938999995,35.18712870500008,37.81252068499987,228.00000000000023
3,once,dual,cold,100,0.5,0.1,fixed,3000,2,1,4950,646801,241.9103983120001,210.19124639400002,31.71915191800008,230.99999999999832
3,iterative,dual,warm,100,0.5,0.1,fixed,3000,2,1,4950,12295,87.2076803729999,16.703428835000068,70.50425153799983,230.99999999999972
4,once,dual,cold,100,0.5,0.1,fixed,3000,1,1,4950,646801,250.543120758,219.283280182,31.259840575999988,242.99999999999278
4,iterative,dual,warm,100,0.5,0.1,fixed,3000,1,0.1,4950,12101,47.882292074000134,15.370332198999904,32.51195987500023,242.9999999999978
5,once,dual,cold,100,0.5,0.1,fixed,3000,0,1,4950,646801,236.6316349189999,204.57089560099985,32.06073931800006,225.00000000000526
5,iterative,dual,warm,100,0.5,0.1,fixed,3000,0,0.01,4950,12101,55.69363161599995,21.049735084000076,34.64389653199987,224.99999999999847
6,once,dual,cold,100,0.5,0.1,fixed,10000,1,1,4950,646801,244.90861327699986,214.42905949300007,30.47955378399979,265.0000000000242
6,iterative,dual,warm,100,0.5,0.1,fixed,10000,1,1,4950,30101,239.31454250900015,191.34704840699987,47.96749410200027,264.9999999999769
7,once,dual,cold,100,0.5,0.1,fixed,10000,0,1,4950,646801,264.8186030820002,234.2082057980001,30.6103972840001,258.0000000000348
7,iterative,dual,warm,100,0.5,0.1,fixed,10000,0,0.1,4950,20863,126.92736617900027,83.63793251299967,43.289433666000605,258.00000000000574
8,once,dual,cold,100,0.5,0.1,fixed,30000,1,1,4950,646801,215.99940096799992,185.27588763799986,30.72351333000006,233.00000000000176
8,iterative,dual,warm,100,0.5,0.1,fixed,30000,1,1,4950,86005,345.619866129,296.8508926550003,48.76897347399972,233.00000000000034
9,once,dual,cold,100,0.5,0.1,fixed,30000,0,1,4950,646801,224.78689158999987,193.7766932039999,31.010198385999956,261.0000000000002
9,iterative,dual,warm,100,0.5,0.1,fixed,30000,0,0.1,4950,60101,90.08117820200005,48.424869167,41.65630903500005,261.00000000000045
