solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,min_order,min_proportion,proportion_used,variables,constraints,cpu_time
0,once,dual,cold,0,100,0.5,0.1,fixed,1000,646800,646800,2,1,1,4950,646801,188.961085426
0,iterative,dual,warm,0,100,0.5,0.1,fixed,1000,100,100,2,1,1,4950,101,0.010133980000006204
0,iterative,dual,warm,1,100,0.5,0.1,fixed,1000,1000,1000,2,1,1,4950,1101,0.038483447999993814
0,iterative,dual,warm,2,100,0.5,0.1,fixed,1000,1000,1000,2,1,1,4950,2101,0.08363472599998545
0,iterative,dual,warm,3,100,0.5,0.1,fixed,1000,1000,1000,2,1,1,4950,3101,0.08714351399999032
0,iterative,dual,warm,4,100,0.5,0.1,fixed,1000,1000,1000,2,1,1,4950,4101,0.8878272200000197
0,iterative,dual,warm,5,100,0.5,0.1,fixed,1000,1000,1000,2,1,1,4950,5101,7.055395670999985
0,iterative,dual,warm,6,100,0.5,0.1,fixed,1000,1000,1000,2,1,1,4950,6101,18.637932956999975
0,iterative,dual,warm,7,100,0.5,0.1,fixed,1000,1000,1000,2,1,1,4950,7101,11.645588973999963
0,iterative,dual,warm,8,100,0.5,0.1,fixed,1000,1000,1000,2,1,1,4950,8101,7.638338290000036
0,iterative,dual,warm,9,100,0.5,0.1,fixed,1000,1000,1000,2,1,1,4950,9101,0.46173081399996363
1,once,dual,cold,0,100,0.5,0.1,fixed,1000,646800,646800,1,1,1,4950,646801,207.00917286500004
1,iterative,dual,warm,0,100,0.5,0.1,fixed,1000,100,100,1,0.1,1,4950,101,0.010267956000006961
1,iterative,dual,warm,1,100,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,4950,1101,0.03709420999996382
1,iterative,dual,warm,2,100,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,4950,2101,0.0761360889999878
1,iterative,dual,warm,3,100,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,4950,3101,0.0579448290000073
1,iterative,dual,warm,4,100,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,4950,4101,0.8083727920000001
1,iterative,dual,warm,5,100,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,4950,5101,11.248004230999982
1,iterative,dual,warm,6,100,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,4950,6101,25.55011596199995
1,iterative,dual,warm,7,100,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,4950,7101,7.239132483999924
1,iterative,dual,warm,8,100,0.5,0.1,fixed,1000,1000,1000,1,0.1,1,4950,8101,0.040792716999931145
2,once,dual,cold,0,100,0.5,0.1,fixed,1000,646800,646800,0,1,1,4950,646801,179.29071952799995
2,iterative,dual,warm,0,100,0.5,0.1,fixed,1000,100,100,0,0.01,1,4950,101,0.010401735999948869
2,iterative,dual,warm,1,100,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.1,4950,1101,0.039375180999968507
2,iterative,dual,warm,2,100,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.1,4950,2101,0.07972684100002425
2,iterative,dual,warm,3,100,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.1,4950,3101,0.07358822000003329
2,iterative,dual,warm,4,100,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.1,4950,4101,1.2592964579999943
2,iterative,dual,warm,5,100,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.01,4950,5101,9.99605808900003
2,iterative,dual,warm,6,100,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.01,4950,6101,16.591986526000028
2,iterative,dual,warm,7,100,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.1,4950,7101,7.108281287000068
2,iterative,dual,warm,8,100,0.5,0.1,fixed,1000,1000,582,0,0.01,1,4950,7683,0.02841436699998212
3,once,dual,cold,0,100,0.5,0.1,fixed,3000,646800,646800,2,1,1,4950,646801,210.19124639400002
3,iterative,dual,warm,0,100,0.5,0.1,fixed,3000,100,100,2,1,1,4950,101,0.010498909000034473
3,iterative,dual,warm,1,100,0.5,0.1,fixed,3000,3000,3000,2,1,1,4950,3101,0.16568052799993893
3,iterative,dual,warm,2,100,0.5,0.1,fixed,3000,3000,3000,2,1,1,4950,6101,7.899222498999961
3,iterative,dual,warm,3,100,0.5,0.1,fixed,3000,3000,3000,2,1,1,4950,9101,8.073128634000113
3,iterative,dual,warm,4,100,0.5,0.1,fixed,3000,3000,3000,2,1,1,4950,12101,0.5200102010001046
3,iterative,dual,warm,5,100,0.5,0.1,fixed,3000,3000,194,2,1,1,4950,12295,0.034888063999915175
4,once,dual,cold,0,100,0.5,0.1,fixed,3000,646800,646800,1,1,1,4950,646801,219.283280182
4,iterative,dual,warm,0,100,0.5,0.1,fixed,3000,100,100,1,0.1,1,4950,101,0.010882969000022058
4,iterative,dual,warm,1,100,0.5,0.1,fixed,3000,3000,3000,1,0.1,0.1,4950,3101,0.19562947700001132
4,iterative,dual,warm,2,100,0.5,0.1,fixed,3000,3000,3000,1,0.1,0.1,4950,6101,1.870515356999931
4,iterative,dual,warm,3,100,0.5,0.1,fixed,3000,3000,3000,1,0.1,0.1,4950,9101,13.051454250999996
4,iterative,dual,warm,4,100,0.5,0.1,fixed,3000,3000,3000,1,0.1,1,4950,12101,0.24185014499994395
5,once,dual,cold,0,100,0.5,0.1,fixed,3000,646800,646800,0,1,1,4950,646801,204.57089560099985
5,iterative,dual,warm,0,100,0.5,0.1,fixed,3000,100,100,0,0.01,1,4950,101,0.01057362100004866
5,iterative,dual,warm,1,100,0.5,0.1,fixed,3000,3000,3000,0,0.01,0.1,4950,3101,0.18380503399998815
5,iterative,dual,warm,2,100,0.5,0.1,fixed,3000,3000,3000,0,0.01,0.1,4950,6101,3.3180890559999625
5,iterative,dual,warm,3,100,0.5,0.1,fixed,3000,3000,3000,0,0.01,0.1,4950,9101,17.425317335000045
5,iterative,dual,warm,4,100,0.5,0.1,fixed,3000,3000,3000,0,0.01,1,4950,12101,0.11195003800003178
6,once,dual,cold,0,100,0.5,0.1,fixed,10000,646800,646800,1,1,1,4950,646801,214.42905949300007
6,iterative,dual,warm,0,100,0.5,0.1,fixed,10000,100,100,1,1,1,4950,101,0.010740375999830576
6,iterative,dual,warm,1,100,0.5,0.1,fixed,10000,10000,10000,1,1,1,4950,10101,11.425772382000105
6,iterative,dual,warm,2,100,0.5,0.1,fixed,10000,10000,10000,1,1,1,4950,20101,166.569613914
6,iterative,dual,warm,3,100,0.5,0.1,fixed,10000,10000,10000,1,1,1,4950,30101,13.340921734999938
7,once,dual,cold,0,100,0.5,0.1,fixed,10000,646800,646800,0,1,1,4950,646801,234.2082057980001
7,iterative,dual,warm,0,100,0.5,0.1,fixed,10000,100,100,0,0.1,1,4950,101,0.010806612000124005
7,iterative,dual,warm,1,100,0.5,0.1,fixed,10000,10000,10000,0,0.1,1,4950,10101,11.287290448000022
7,iterative,dual,warm,2,100,0.5,0.1,fixed,10000,10000,10000,0,0.1,0.1,4950,20101,72.25816392199977
7,iterative,dual,warm,3,100,0.5,0.1,fixed,10000,10000,762,0,0.1,1,4950,20863,0.08167153099975621
8,once,dual,cold,0,100,0.5,0.1,fixed,30000,646800,646800,1,1,1,4950,646801,185.27588763799986
8,iterative,dual,warm,0,100,0.5,0.1,fixed,30000,100,100,1,1,1,4950,101,0.010333013000035862
8,iterative,dual,warm,1,100,0.5,0.1,fixed,30000,30000,30000,1,1,1,4950,30101,4.59213049400023
8,iterative,dual,warm,2,100,0.5,0.1,fixed,30000,30000,30000,1,1,1,4950,60101,292.031073484
8,iterative,dual,warm,3,100,0.5,0.1,fixed,30000,30000,25904,1,1,1,4950,86005,0.21735566400002426
9,once,dual,cold,0,100,0.5,0.1,fixed,30000,646800,646800,0,1,1,4950,646801,193.7766932039999
9,iterative,dual,warm,0,100,0.5,0.1,fixed,30000,100,100,0,0.1,1,4950,101,0.010626379999848723
9,iterative,dual,warm,1,100,0.5,0.1,fixed,30000,30000,30000,0,0.1,1,4950,30101,5.1657307870000295
9,iterative,dual,warm,2,100,0.5,0.1,fixed,30000,30000,30000,0,0.1,1,4950,60101,43.24851200000012
10,once,dual,cold,0,100,0.5,0.1,fixed,100000,646800,646800,0,1,1,4950,646801,177.11685449299966
10,iterative,dual,warm,0,100,0.5,0.1,fixed,100000,100,100,0,1,1,4950,101,0.010256085000037274
10,iterative,dual,warm,1,100,0.5,0.1,fixed,100000,100000,75928,0,1,1,4950,76029,491.2376629639998
10,iterative,dual,warm,2,100,0.5,0.1,fixed,100000,100000,42513,0,1,1,4950,118542,47.75169233500037
11,once,dual,cold,0,100,0.5,0.1,fixed,300000,646800,646800,0,1,1,4950,646801,204.1461080549998
11,iterative,dual,warm,0,100,0.5,0.1,fixed,300000,100,100,0,1,1,4950,101,0.010448772999552602
11,iterative,dual,warm,1,100,0.5,0.1,fixed,300000,300000,62156,0,1,1,4950,62257,101.89494430800005
11,iterative,dual,warm,2,100,0.5,0.1,fixed,300000,300000,55285,0,1,1,4950,117542,150.8015766589997
12,once,dual,cold,0,100,0.5,0.2,fixed,1000,646800,646800,2,1,1,4950,646801,742.1112381129997
12,iterative,dual,warm,0,100,0.5,0.2,fixed,1000,100,100,2,1,1,4950,101,0.010363898999457888
12,iterative,dual,warm,1,100,0.5,0.2,fixed,1000,1000,1000,2,1,1,4950,1101,0.039788687000509526
12,iterative,dual,warm,2,100,0.5,0.2,fixed,1000,1000,1000,2,1,1,4950,2101,0.043236022999735724
12,iterative,dual,warm,3,100,0.5,0.2,fixed,1000,1000,1000,2,1,1,4950,3101,0.27567458100020303
12,iterative,dual,warm,4,100,0.5,0.2,fixed,1000,1000,1000,2,1,1,4950,4101,3.707949802999792
12,iterative,dual,warm,5,100,0.5,0.2,fixed,1000,1000,1000,2,1,1,4950,5101,14.611854261999724
12,iterative,dual,warm,6,100,0.5,0.2,fixed,1000,1000,1000,2,1,1,4950,6101,31.742193715999747
12,iterative,dual,warm,7,100,0.5,0.2,fixed,1000,1000,1000,2,1,1,4950,7101,52.720790056000624
12,iterative,dual,warm,8,100,0.5,0.2,fixed,1000,1000,1000,2,1,1,4950,8101,80.65437618600026
12,iterative,dual,warm,9,100,0.5,0.2,fixed,1000,1000,1000,2,1,1,4950,9101,110.40526692200001
12,iterative,dual,warm,10,100,0.5,0.2,fixed,1000,1000,1000,2,1,1,4950,10101,69.40929255399988
12,iterative,dual,warm,11,100,0.5,0.2,fixed,1000,1000,1000,2,1,1,4950,11101,6.691191717000038
13,once,dual,cold,0,100,0.5,0.2,fixed,1000,646800,646800,1,1,1,4950,646801,560.6523376220002
13,iterative,dual,warm,0,100,0.5,0.2,fixed,1000,100,100,1,0.1,1,4950,101,0.010510504000194487
13,iterative,dual,warm,1,100,0.5,0.2,fixed,1000,1000,1000,1,0.1,0.1,4950,1101,0.039135324000199034
13,iterative,dual,warm,2,100,0.5,0.2,fixed,1000,1000,1000,1,0.1,0.1,4950,2101,0.04827073400065274
