solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,170,0.5,0.1,fixed,1000,3,1,14365,3217761,4405.970963058,4228.888143466,177.0828195920003,718.9999999999947
0,iterative,dual,warm,170,0.5,0.1,fixed,1000,3,1,14365,20101,2952.7991299980004,1606.3252088840018,1346.4739211139986,718.9999999999967
1,once,dual,cold,170,0.5,0.1,fixed,1000,2,1,14365,3217761,5592.802519049999,5418.220991036999,174.58152801300002,683.9999999999992
1,iterative,dual,warm,170,0.5,0.1,fixed,1000,2,0.1,14365,18101,1167.9533112130011,865.586206660997,302.3671045520041,683.9999999999751
2,once,dual,cold,170,0.5,0.1,fixed,1000,1,1,14365,3217761,5822.696589294001,5640.752499961,181.9440893330011,775.0000000001427
2,iterative,dual,warm,170,0.5,0.1,fixed,1000,1,0.01,14365,19101,2197.554143057998,2003.4665630380186,194.0875800199792,774.9999999999998
3,once,dual,cold,170,0.5,0.1,fixed,1000,0,1,14365,3217761,4311.475562698,4149.990655373,161.48490732500068,714.9999999999892
3,iterative,dual,warm,170,0.5,0.1,fixed,1000,0,0.001,14365,18101,1528.20516623,1329.3722781099932,198.83288812000683,715.0000000000023
4,once,dual,cold,170,0.5,0.1,fixed,3000,3,1,14365,3217761,5264.476975641002,5079.567702920998,184.90927272000408,731.0000000000338
4,iterative,dual,warm,170,0.5,0.1,fixed,3000,3,1,14365,27091,1664.0711934749997,1012.239020807996,651.8321726670038,731.0000000000011
5,once,dual,cold,170,0.5,0.1,fixed,3000,2,1,14365,3217761,4103.910360439004,3927.208403333003,176.70195710600092,699.9999999999983
5,iterative,dual,warm,170,0.5,0.1,fixed,3000,2,0.1,14365,24101,1135.0417416909986,923.2099470110115,211.83179467998707,700.000000000005
6,once,dual,cold,170,0.5,0.1,fixed,3000,1,1,14365,3217761,4769.582913660997,4578.1105048009995,191.4724088599978,766.0000000003151
6,iterative,dual,warm,170,0.5,0.1,fixed,3000,1,0.01,14365,27091,3183.8708386689977,3011.5077857210126,172.36305294798512,766.0000000000013
7,once,dual,cold,170,0.5,0.1,fixed,3000,0,1,14365,3217761,4489.179431828001,4322.021480698,167.15795113000058,730.9999999999535
7,iterative,dual,warm,170,0.5,0.1,fixed,3000,0,0.001,14365,26435,1467.484438298001,1231.4358100039972,236.04862829400372,730.9999999999937
8,once,dual,cold,170,0.5,0.1,fixed,10000,2,1,14365,3217761,4969.287331810003,4799.922744067997,169.36458774200582,714.9999999999478
8,iterative,dual,warm,170,0.5,0.1,fixed,10000,2,1,14365,44099,1384.204185427996,992.1901832950098,392.0140021329862,715.0000000001531
9,once,dual,cold,170,0.5,0.1,fixed,10000,1,1,14365,3217761,4307.409062999999,4148.951175094,158.4578879059991,695.0000000000302
9,iterative,dual,warm,170,0.5,0.1,fixed,10000,1,0.1,14365,40101,843.9529359129956,674.8905827350027,169.06235317799292,694.9999999999856
10,once,dual,cold,170,0.5,0.1,fixed,10000,0,1,14365,3217761,4749.470591689998,4586.001094215986,163.46949747401231,737.0000000000512
10,iterative,dual,warm,170,0.5,0.1,fixed,10000,0,0.01,14365,40435,913.3137480310106,666.8805475530098,246.4332004780008,736.9999999999842
11,once,dual,cold,170,0.5,0.1,fixed,30000,2,1,14365,3217761,4190.549438075002,4037.5285797889956,153.02085828600684,719.000000000059
11,iterative,dual,warm,170,0.5,0.1,fixed,30000,2,1,14365,93593,4721.053138053991,4404.61896404899,316.4341740050004,718.9999999999811
12,once,dual,cold,170,0.5,0.1,fixed,30000,1,1,14365,3217761,5808.097594941006,5649.60545028199,158.49214465901605,717.000000000003
12,iterative,dual,warm,170,0.5,0.1,fixed,30000,1,0.1,14365,90101,4607.193250947006,4436.368956799983,170.82429414702347,716.9999999999984
13,once,dual,cold,170,0.5,0.1,fixed,30000,0,1,14365,3217761,4748.237256458,4587.512548890998,160.72470756700204,753.9999999998469
13,iterative,dual,warm,170,0.5,0.1,fixed,30000,0,0.01,14365,62215,1580.9675635080057,1404.3935004800005,176.57406302800518,754.0000000000014
14,once,dual,cold,170,0.5,0.1,fixed,100000,1,1,14365,3217761,4308.341304069996,4142.937001907994,165.40430216200184,722.0000000000158
