solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,180,0.5,0.1,fixed,1000,3,1,16110,3823441,8072.756072742,7857.470564179001,215.28550856299898,805.9999999999701
0,iterative,dual,warm,180,0.5,0.1,fixed,1000,3,1,16110,22101,4399.81952901,2640.0782921289983,1759.741236881002,805.9999999999992
1,once,dual,cold,180,0.5,0.1,fixed,1000,2,1,16110,3823441,7121.625200802,6894.803636938001,226.82156386399947,802.9999999999944
1,iterative,dual,warm,180,0.5,0.1,fixed,1000,2,0.1,16110,19101,1832.4337984869999,1546.3111202350046,286.12267825199524,803.0000000000027
2,once,dual,cold,180,0.5,0.1,fixed,1000,1,1,16110,3823441,6707.041042092002,6480.743214618,226.29782747400168,768.9999999999972
2,iterative,dual,warm,180,0.5,0.1,fixed,1000,1,0.01,16110,19101,1481.1889147059992,1263.8804732390054,217.30844146699383,769.0000000000014
3,once,dual,cold,180,0.5,0.1,fixed,1000,0,1,16110,3823441,7358.718183386998,7127.353459349004,231.36472403799416,781.0000000000086
3,iterative,dual,warm,180,0.5,0.1,fixed,1000,0,0.001,16110,19455,1874.872542774996,1634.2979940239748,240.5745487510212,780.9999999999897
4,once,dual,cold,180,0.5,0.1,fixed,3000,3,1,16110,3823441,7705.144995736999,7495.154343004993,209.9906527320054,790.9999999999744
4,iterative,dual,warm,180,0.5,0.1,fixed,3000,3,1,16110,30101,2981.1204652950037,2142.8014887040044,838.3189765909992,791.000000000001
5,once,dual,cold,180,0.5,0.1,fixed,3000,2,1,16110,3823441,7882.934799186005,7664.263299883001,218.67149930300366,840.9999999999976
5,iterative,dual,warm,180,0.5,0.1,fixed,3000,2,0.1,16110,26919,1347.9254836220061,1098.5380803519947,249.38740327001142,840.999999999997
6,once,dual,cold,180,0.5,0.1,fixed,3000,1,1,16110,3823441,7993.443503080998,7803.174169405007,190.26933367599122,766.9999999999616
6,iterative,dual,warm,180,0.5,0.1,fixed,3000,1,0.01,16110,28847,2470.2334902529983,2192.7344892010005,277.49900105199777,766.9999999999973
7,once,dual,cold,180,0.5,0.1,fixed,3000,0,1,16110,3823441,8188.021008466007,7989.4442735330085,198.57673493299808,779.9999999999715
7,iterative,dual,warm,180,0.5,0.1,fixed,3000,0,0.001,16110,27101,1914.057014414997,1706.3579677679954,207.69904664700152,780.0000000000022
8,once,dual,cold,180,0.5,0.1,fixed,10000,2,1,16110,3823441,8152.940709605013,7919.695562925001,233.2451466800121,820.0000000000641
8,iterative,dual,warm,180,0.5,0.1,fixed,10000,2,1,16110,50101,1700.3135034949955,1253.1117551690113,447.2017483259842,819.9999999999493
9,once,dual,cold,180,0.5,0.1,fixed,10000,1,1,16110,3823441,7501.442781973994,7281.754614861988,219.68816711200634,803.0000000002252
9,iterative,dual,warm,180,0.5,0.1,fixed,10000,1,0.1,16110,41871,1088.466772461994,793.5914473809971,294.87532508099684,803.0000000000055
10,once,dual,cold,180,0.5,0.1,fixed,10000,0,1,16110,3823441,7471.602049723006,7238.754859919005,232.84718980400066,802.9999999999832
10,iterative,dual,warm,180,0.5,0.1,fixed,10000,0,0.01,16110,41163,932.1439139020076,637.4519470300002,294.69196687200747,803.0000000000117
11,once,dual,cold,180,0.5,0.1,fixed,30000,2,1,16110,3823441,8022.98638775399,7828.5011293319985,194.4852584219916,782.0000000000988
11,iterative,dual,warm,180,0.5,0.1,fixed,30000,2,1,16110,62385,634.5303751409956,330.8202046509832,303.7101704900124,781.9999999999947
12,once,dual,cold,180,0.5,0.1,fixed,30000,1,1,16110,3823441,7736.530918110002,7540.297388263993,196.23352984600933,820.9999999999795
12,iterative,dual,warm,180,0.5,0.1,fixed,30000,1,0.1,16110,94823,4966.1682623470115,4688.247451521005,277.92081082600635,821.0000000000052
13,once,dual,cold,180,0.5,0.1,fixed,30000,0,1,16110,3823441,8695.621318328005,8506.756524975994,188.86479335201147,822.0000000000127
13,iterative,dual,warm,180,0.5,0.1,fixed,30000,0,0.01,16110,91687,4621.939630687004,4329.607291234977,292.33233945202664,821.9999999998726
14,once,dual,cold,180,0.5,0.1,fixed,100000,1,1,16110,3823441,9091.971175085986,8883.68620720401,208.28496788197663,826.0000000000869
14,iterative,dual,warm,180,0.5,0.1,fixed,100000,1,1,16110,202380,1730.7193652029964,1432.3076256630302,298.4117395399662,825.9999999999992
15,once,dual,cold,180,0.5,0.1,fixed,100000,0,1,16110,3823441,7310.092698302993,7105.384576144017,204.70812215897604,813.0000000000271
15,iterative,dual,warm,180,0.5,0.1,fixed,100000,0,0.1,16110,207836,4445.673335158994,4106.360004234011,339.31333092498244,813.0000000000023
16,once,dual,cold,180,0.5,0.1,fixed,300000,1,1,16110,3823441,9709.065791939996,9482.178035027988,226.88775691200863,849.9999999999804
16,iterative,dual,warm,180,0.5,0.1,fixed,300000,1,1,16110,543510,28157.61162651301,27918.215874232003,239.39575228100875,850.0000000000005
