solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,min_order,min_proportion,proportion_used,variables,constraints,cpu_time
0,once,dual,cold,0,140,0.5,0.1,fixed,1000,1790320,1790320,3,1,1,9730,1790321,1702.536840728
0,iterative,dual,warm,0,140,0.5,0.1,fixed,1000,100,100,3,1,1,9730,101,0.019134905000100844
0,iterative,dual,warm,1,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,1101,0.08046935400011535
0,iterative,dual,warm,2,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,2101,0.12099226000009367
0,iterative,dual,warm,3,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,3101,0.16971967199992832
0,iterative,dual,warm,4,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,4101,0.31979042499983734
0,iterative,dual,warm,5,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,5101,0.17122397599996475
0,iterative,dual,warm,6,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,6101,0.4835396280000168
0,iterative,dual,warm,7,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,7101,3.1448013290000745
0,iterative,dual,warm,8,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,8101,14.549850071000037
0,iterative,dual,warm,9,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,9101,39.011751469000046
0,iterative,dual,warm,10,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,10101,71.84055606899983
0,iterative,dual,warm,11,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,11101,97.89307808800004
0,iterative,dual,warm,12,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,12101,130.42845523300002
0,iterative,dual,warm,13,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,13101,46.43756618599991
0,iterative,dual,warm,14,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,14101,10.153619803999845
0,iterative,dual,warm,15,140,0.5,0.1,fixed,1000,1000,1000,3,1,1,9730,15101,0.07001602699983778
1,once,dual,cold,0,140,0.5,0.1,fixed,1000,1790320,1790320,2,1,1,9730,1790321,1459.8622567720004
1,iterative,dual,warm,0,140,0.5,0.1,fixed,1000,100,100,2,0.1,1,9730,101,0.018791112000144494
1,iterative,dual,warm,1,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,0.1,9730,1101,0.05809827800021594
1,iterative,dual,warm,2,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,0.1,9730,2101,0.13820541800032515
1,iterative,dual,warm,3,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,0.1,9730,3101,0.1644810919997326
1,iterative,dual,warm,4,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,0.1,9730,4101,0.22567180099940742
1,iterative,dual,warm,5,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,0.1,9730,5101,0.1441370749998896
1,iterative,dual,warm,6,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,0.1,9730,6101,0.37817261000054714
1,iterative,dual,warm,7,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,0.1,9730,7101,2.4284066460004397
1,iterative,dual,warm,8,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,0.1,9730,8101,14.956921960000727
1,iterative,dual,warm,9,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,0.1,9730,9101,38.827079978000256
1,iterative,dual,warm,10,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,0.1,9730,10101,88.02574933899996
1,iterative,dual,warm,11,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,0.1,9730,11101,67.74464187000012
1,iterative,dual,warm,12,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,0.1,9730,12101,10.602722796999842
1,iterative,dual,warm,13,140,0.5,0.1,fixed,1000,1000,1000,2,0.1,1,9730,13101,0.08230832499975804
2,once,dual,cold,0,140,0.5,0.1,fixed,1000,1790320,1790320,1,1,1,9730,1790321,1718.1125020810005
2,iterative,dual,warm,0,140,0.5,0.1,fixed,1000,100,100,1,0.01,1,9730,101,0.01898788499966031
2,iterative,dual,warm,1,140,0.5,0.1,fixed,1000,1000,1000,1,0.01,0.01,9730,1101,0.07611685599931661
2,iterative,dual,warm,2,140,0.5,0.1,fixed,1000,1000,1000,1,0.01,0.01,9730,2101,0.09937710899976082
