solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,140,0.5,0.1,fixed,1000,3,1,9730,1790321,1794.230334871,1702.536840728,91.69349414299995,481.000000000019
0,iterative,dual,warm,140,0.5,0.1,fixed,1000,3,1,9730,15101,960.2611886699999,414.8945644959997,545.3666241740002,480.9999999999983
1,once,dual,cold,140,0.5,0.1,fixed,1000,2,1,9730,1790321,1557.9100334940003,1459.8622567720004,98.04777672199998,465.99999999998107
1,iterative,dual,warm,140,0.5,0.1,fixed,1000,2,0.1,9730,13101,354.4787765660003,223.79538830100137,130.68338826499894,465.99999999999915
2,once,dual,cold,140,0.5,0.1,fixed,1000,1,1,9730,1790321,1813.8821077540006,1718.1125020810005,95.76960567300011,468.0000000000241
2,iterative,dual,warm,140,0.5,0.1,fixed,1000,1,0.01,9730,13923,527.577973036,431.00699365499986,96.57097938100014,467.9999999999888
3,once,dual,cold,140,0.5,0.1,fixed,1000,0,1,9730,1790321,1557.0949053670001,1472.1543415430006,84.94056382399958,493.9999999999813
3,iterative,dual,warm,140,0.5,0.1,fixed,1000,0,0.001,9730,14101,647.9160526929991,550.8613224479996,97.05473024499952,494.0000000000024
4,once,dual,cold,140,0.5,0.1,fixed,3000,2,1,9730,1790321,1933.400143933999,1846.6680587770006,86.73208515699844,472.9999999999921
4,iterative,dual,warm,140,0.5,0.1,fixed,3000,2,1,9730,21101,622.4799221539997,347.7103920860027,274.76953006799704,472.9999999999977
5,once,dual,cold,140,0.5,0.1,fixed,3000,1,1,9730,1790321,1501.7785052809995,1416.3805806750006,85.39792460599892,499.99999999999574
5,iterative,dual,warm,140,0.5,0.1,fixed,3000,1,0.1,9730,19193,325.9356936860004,189.59009369600062,136.34559998999976,499.999999999998
6,once,dual,cold,140,0.5,0.1,fixed,3000,0,1,9730,1790321,1611.417620821001,1525.1520559389992,86.26556488200185,501.00000000001927
6,iterative,dual,warm,140,0.5,0.1,fixed,3000,0,0.01,9730,20017,602.47707558,498.32411885200054,104.15295672799948,501.0000000000047
7,once,dual,cold,140,0.5,0.1,fixed,10000,2,1,9730,1790321,1502.1949557709995,1415.352958038,86.84199773299952,508.00000000004303
7,iterative,dual,warm,140,0.5,0.1,fixed,10000,2,1,9730,32247,447.8826380700011,272.6428116650022,175.2398264049989,508.0
8,once,dual,cold,140,0.5,0.1,fixed,10000,1,1,9730,1790321,1525.553079374,1434.156834022,91.39624535199982,526.000000000052
8,iterative,dual,warm,140,0.5,0.1,fixed,10000,1,0.1,9730,30375,348.39023398800055,224.24803218000307,124.14220180799748,526.0
9,once,dual,cold,140,0.5,0.1,fixed,10000,0,1,9730,1790321,1938.0282837490013,1853.4258966820016,84.60238706699965,509.9999999999568
9,iterative,dual,warm,140,0.5,0.1,fixed,10000,0,0.01,9730,30919,393.09911751899926,259.1842118079985,133.91490571100076,509.99999999998835
10,once,dual,cold,140,0.5,0.1,fixed,30000,1,1,9730,1790321,1540.4335890760012,1452.9423385420014,87.49125053399985,491.9999999999647
10,iterative,dual,warm,140,0.5,0.1,fixed,30000,1,1,9730,61437,222.20406693100085,86.198657601999,136.00540932900185,492.0000000000039
11,once,dual,cold,140,0.5,0.1,fixed,30000,0,1,9730,1790321,1705.5080543589975,1614.1274652139982,91.38058914499925,484.9999999999855
11,iterative,dual,warm,140,0.5,0.1,fixed,30000,0,0.1,9730,60641,206.00252312700104,54.9264856699956,151.07603745700544,484.99999999998846
12,once,dual,cold,140,0.5,0.1,fixed,100000,1,1,9730,1790321,1533.2837505499992,1446.3121119870011,86.97163856299812,480.99999999998323
12,iterative,dual,warm,140,0.5,0.1,fixed,100000,1,1,9730,200101,2150.557489242001,2042.3088416399987,108.24864760200217,481.000000000008
13,once,dual,cold,140,0.5,0.1,fixed,100000,0,1,9730,1790321,1461.8611163860005,1372.2919909790035,89.56912540699705,498.00000000000165
13,iterative,dual,warm,140,0.5,0.1,fixed,100000,0,0.1,9730,200101,2062.323003966998,1942.5386668030078,119.78433716399013,497.999999999997
14,once,dual,cold,140,0.5,0.1,fixed,300000,0,1,9730,1790321,1455.0330097650003,1357.6102987560007,97.42271100899961,481.99999999995913
14,iterative,dual,warm,140,0.5,0.1,fixed,300000,0,1,9730,311903,9477.075611615,9341.06376908801,136.01184252699022,481.9999999999854
15,once,dual,cold,140,0.5,0.2,fixed,1000,3,1,9730,1790321,7150.961719536004,7057.548737302997,93.41298223300691,994.0000000000143
15,iterative,dual,warm,140,0.5,0.2,fixed,1000,3,1,9730,19917,4859.136523765999,4153.260198440999,705.8763253249999,994.0000000000041
16,once,dual,cold,140,0.5,0.2,fixed,1000,2,1,9730,1790321,7026.190545752004,6930.215975916995,95.97456983500888,987.9999999999977
16,iterative,dual,warm,140,0.5,0.2,fixed,1000,2,0.1,9730,18101,3931.766147188995,3812.4822176580055,119.28392953098955,988.0000000000019
17,once,dual,cold,140,0.5,0.2,fixed,1000,1,1,9730,1790321,6775.8200484929985,6687.177173560995,88.6428749320039,980.9999999999956
17,iterative,dual,warm,140,0.5,0.2,fixed,1000,1,0.01,9730,23101,7640.9023461100005,7576.354855181999,64.54749092800193,981.0000000000003
18,once,dual,cold,140,0.5,0.2,fixed,1000,0,1,9730,1790321,8271.809967956011,8180.070282753004,91.73968520300696,956.000000000136
18,iterative,dual,warm,140,0.5,0.2,fixed,1000,0,0.001,9730,24375,11697.994956551993,11587.787892997003,110.20706355498987,956.0000000000007
19,once,dual,cold,140,0.5,0.2,fixed,3000,2,1,9730,1790321,8324.196090640995,8229.075587318002,95.12050332299259,979.9999999999856
19,iterative,dual,warm,140,0.5,0.2,fixed,3000,2,1,9730,27375,5358.827670184997,4981.315139644008,377.51253054098925,979.9999999999956
20,once,dual,cold,140,0.5,0.2,fixed,3000,1,1,9730,1790321,8080.087186038989,7987.926774300009,92.16041173897975,971.0000000000372
20,iterative,dual,warm,140,0.5,0.2,fixed,3000,1,0.1,9730,24101,4862.327750829005,4784.113429158009,78.21432167099556,970.9999999999977
21,once,dual,cold,140,0.5,0.2,fixed,3000,0,1,9730,1790321,8102.48752745401,8005.62036523901,96.86716221499955,976.9999999999559
21,iterative,dual,warm,140,0.5,0.2,fixed,3000,0,0.01,9730,27101,6071.0443382829835,5989.726689313044,81.31764896993991,976.9999999999978
22,once,dual,cold,140,0.5,0.2,fixed,10000,2,1,9730,1790321,8186.344785069989,8093.495225156017,92.84955991397146,938.9999999999924
