solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,120,0.5,0.1,fixed,1000,3,1,7140,1123361,638.364582812,584.360191464,54.00439134800001,365.00000000007003
0,iterative,dual,warm,120,0.5,0.1,fixed,1000,3,1,7140,11101,390.65569169,147.37368520100028,243.28200648899974,365.00000000000034
1,once,dual,cold,120,0.5,0.1,fixed,1000,2,1,7140,1123361,613.187343069,559.0873237840001,54.10001928499992,360.00000000006213
1,iterative,dual,warm,120,0.5,0.1,fixed,1000,2,0.1,7140,10101,154.616112532,82.78167126899916,71.83444126300083,360.0000000000037
2,once,dual,cold,120,0.5,0.1,fixed,1000,1,1,7140,1123361,631.4321698159999,573.3081906100001,58.12397920599983,366.99999999981696
2,iterative,dual,warm,120,0.5,0.1,fixed,1000,1,0.01,7140,11101,229.83089556100003,172.49009312499902,57.34080243600101,367.0000000000003
3,once,dual,cold,120,0.5,0.1,fixed,1000,0,1,7140,1123361,648.2454872869998,592.3451697800001,55.90031750699973,348.00000000000017
3,iterative,dual,warm,120,0.5,0.1,fixed,1000,0,0.001,7140,11799,336.87646528899995,276.5285371730006,60.347928115999366,347.9999999999847
4,once,dual,cold,120,0.5,0.1,fixed,3000,2,1,7140,1123361,760.8353645050001,706.6588609689998,54.17650353600038,350.00000000001756
4,iterative,dual,warm,120,0.5,0.1,fixed,3000,2,1,7140,16846,235.3094314580003,92.7651579379999,142.5442735200004,350.0000000000003
5,once,dual,cold,120,0.5,0.1,fixed,3000,1,1,7140,1123361,739.4953135380001,685.1117602980003,54.383553239999856,369.00000000000483
5,iterative,dual,warm,120,0.5,0.1,fixed,3000,1,0.1,7140,15101,109.03178494799977,50.4068005070003,58.62498444099947,368.9999999999998
6,once,dual,cold,120,0.5,0.1,fixed,3000,0,1,7140,1123361,627.3245178509997,571.6551949300001,55.66932292099955,334.9999999999894
6,iterative,dual,warm,120,0.5,0.1,fixed,3000,0,0.01,7140,15101,125.37982897199981,63.915793277000375,61.46403569499944,335.00000000000114
7,once,dual,cold,120,0.5,0.1,fixed,10000,2,1,7140,1123361,613.8810276960003,555.8092790720002,58.071748624000065,321.9999999999842
7,iterative,dual,warm,120,0.5,0.1,fixed,10000,2,1,7140,23335,160.85462714499954,75.61085047100005,85.24377667399949,322.0000000000193
8,once,dual,cold,120,0.5,0.1,fixed,10000,1,1,7140,1123361,746.3388638650003,693.0931138360002,53.24575002900019,343.9999999999887
8,iterative,dual,warm,120,0.5,0.1,fixed,10000,1,0.1,7140,25148,94.39498856099999,21.559786963999613,72.83520159700038,344.00000000000097
9,once,dual,cold,120,0.5,0.1,fixed,10000,0,1,7140,1123361,619.8608352050005,568.2198516820008,51.640983522999704,340.9999999999814
9,iterative,dual,warm,120,0.5,0.1,fixed,10000,0,0.01,7140,24925,155.38188088600145,99.65980985799797,55.722071028003484,340.9999999999977
10,once,dual,cold,120,0.5,0.1,fixed,30000,1,1,7140,1123361,793.7379283230002,741.6691916799991,52.0687366430011,365.99999999990825
10,iterative,dual,warm,120,0.5,0.1,fixed,30000,1,1,7140,60101,163.82327080399955,99.41554267600077,64.40772812799878,366.00000000000165
11,once,dual,cold,120,0.5,0.1,fixed,30000,0,1,7140,1123361,672.1614449899989,615.3256291050002,56.83581588499874,374.99999999998533
11,iterative,dual,warm,120,0.5,0.1,fixed,30000,0,0.1,7140,60101,139.3475612250004,67.15296503900026,72.19459618600013,375.00000000000085
12,once,dual,cold,120,0.5,0.1,fixed,100000,1,1,7140,1123361,809.6923300580002,754.479672780999,55.2126572770012,345.99999999999864
12,iterative,dual,warm,120,0.5,0.1,fixed,100000,1,1,7140,179868,1971.2232047390007,1888.6819448850001,82.5412598540006,346.00000000002456
13,once,dual,cold,120,0.5,0.1,fixed,100000,0,1,7140,1123361,682.6721863379989,626.4850973399989,56.187088998000036,374.9999999999901
13,iterative,dual,warm,120,0.5,0.1,fixed,100000,0,0.1,7140,174408,1382.4928312539996,1308.8642928709996,73.62853838299998,374.9999999999686
14,once,dual,cold,120,0.5,0.1,fixed,300000,0,1,7140,1123361,588.0002858780008,531.8159856620005,56.18430021600034,376.00000000000983
14,iterative,dual,warm,120,0.5,0.1,fixed,300000,0,1,7140,209122,2100.2102741400013,2033.3436159679986,66.86665817200264,376.00000000000244
15,once,dual,cold,120,0.5,0.2,fixed,1000,3,1,7140,1123361,2459.711000993997,2406.1296568200014,53.5813441739956,697.0000000000248
15,iterative,dual,warm,120,0.5,0.2,fixed,1000,3,1,7140,14101,1528.284664584,1222.6930160800002,305.59164850399975,697.0000000000053
16,once,dual,cold,120,0.5,0.2,fixed,1000,2,1,7140,1123361,3164.1019853109974,3108.7423732630014,55.35961204799605,684.000000000013
16,iterative,dual,warm,120,0.5,0.2,fixed,1000,2,0.1,7140,13101,1762.8684522129988,1699.1059301260102,63.76252208698861,683.999999999997
17,once,dual,cold,120,0.5,0.2,fixed,1000,1,1,7140,1123361,2365.22775342,2306.099273931999,59.128479488001176,678.0000000000005
17,iterative,dual,warm,120,0.5,0.2,fixed,1000,1,0.01,7140,17101,3054.138960925,3013.437685037985,40.70127588701507,678.0000000000016
18,once,dual,cold,120,0.5,0.2,fixed,1000,0,1,7140,1123361,2329.866162405,2274.172826562997,55.69333584200285,717.0000000000055
18,iterative,dual,warm,120,0.5,0.2,fixed,1000,0,0.001,7140,17101,3039.1038390790054,2995.4150874820116,43.688751596993825,717.0000000000003
19,once,dual,cold,120,0.5,0.2,fixed,3000,2,1,7140,1123361,2907.6152144439984,2849.3479503800045,58.267264063993935,742.0000000000146
19,iterative,dual,warm,120,0.5,0.2,fixed,3000,2,1,7140,21101,1754.2733354330048,1587.1173616540036,167.15597377900122,742.0000000000006
20,once,dual,cold,120,0.5,0.2,fixed,3000,1,1,7140,1123361,4697.299147637001,4639.668074066001,57.63107357099943,751.4474352463156
20,iterative,dual,warm,120,0.5,0.2,fixed,3000,1,0.1,7140,26309,3480.387021544004,3342.865353137,137.52166840700374,751.4474352463197
21,once,dual,cold,120,0.5,0.2,fixed,3000,0,1,7140,1123361,3039.0219671689993,2985.08679383,53.93517333899945,714.9999999998815
21,iterative,dual,warm,120,0.5,0.2,fixed,3000,0,0.01,7140,18101,1175.4177831170018,1130.4025661580017,45.0152169590001,715.0000000000003
22,once,dual,cold,120,0.5,0.2,fixed,10000,2,1,7140,1123361,3109.407123568002,3056.959587088997,52.447536479005066,733.0000000000464
22,iterative,dual,warm,120,0.5,0.2,fixed,10000,2,1,7140,30872,1683.8835110979999,1578.771029055999,105.11248204200092,733.0000000000014
23,once,dual,cold,120,0.5,0.2,fixed,10000,1,1,7140,1123361,4240.306296365001,4185.373988651998,54.932307713002956,749.0000000000166
23,iterative,dual,warm,120,0.5,0.2,fixed,10000,1,0.1,7140,40101,2273.4341065950066,2197.2439025120184,76.1902040829882,749.0000000000011
24,once,dual,cold,120,0.5,0.2,fixed,10000,0,1,7140,1123361,2753.653686054997,2700.6285353429994,53.02515071199741,720.9999999998593
24,iterative,dual,warm,120,0.5,0.2,fixed,10000,0,0.01,7140,30101,1359.4456202589936,1323.603841405973,35.841778853020514,720.9999999999987
25,once,dual,cold,120,0.5,0.2,fixed,30000,1,1,7140,1123361,2660.3106394550123,2607.602703347002,52.70793610801047,700.0000000001714
25,iterative,dual,warm,120,0.5,0.2,fixed,30000,1,1,7140,60101,1172.6092283329926,1108.7470340569998,63.862194275992806,700.0000000000256
26,once,dual,cold,120,0.5,0.2,fixed,30000,0,1,7140,1123361,4172.587304342,4117.431172354001,55.15613198799838,737.9999999999998
