solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
1,iterative,auto,warm,1,,True,20,0.5,0.2,fixed,1000,190,718,0.2980392639999998,0.11973331299999934,0.17830595100000046,21.53846153846153
