solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time,dual_0_constraints,dual_0_with_slack,dual_0_no_slack
145,once,auto,cold,1,,False,0,0,130,0.5,0.2,fixed,1000,1431040,1431040,0,1,,8385,1431041,3061.015625,0,0,0
145,iterative,auto,warm,1,,False,0,0,130,0.5,0.2,fixed,1000,100,100,0,1,,8385,101,0.0,0,0,0
145,iterative,auto,warm,1,,False,0,1,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,1101,0.03125,0,0,0
145,iterative,auto,warm,1,,False,0,2,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,2101,0.0625,0,0,0
145,iterative,auto,warm,1,,False,0,3,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,3101,0.03125,0,0,0
145,iterative,auto,warm,1,,False,0,4,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,4101,0.046875,0,0,0
145,iterative,auto,warm,1,,False,0,5,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,5101,0.28125,0,0,0
145,iterative,auto,warm,1,,False,0,6,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,6101,4.578125,0,0,0
145,iterative,auto,warm,1,,False,0,7,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,7101,17.03125,0,0,0
145,iterative,auto,warm,1,,False,0,8,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,8101,32.1875,0,0,0
145,iterative,auto,warm,1,,False,0,9,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,9101,51.96875,0,0,0
145,iterative,auto,warm,1,,False,0,10,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,10101,80.578125,0,0,0
145,iterative,auto,warm,1,,False,0,11,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,11101,108.234375,0,0,0
145,iterative,auto,warm,1,,False,0,12,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,12101,115.671875,0,0,0
145,iterative,auto,warm,1,,False,0,13,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,13101,166.265625,0,0,0
145,iterative,auto,warm,1,,False,0,14,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,14101,183.046875,0,0,0
145,iterative,auto,warm,1,,False,0,15,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,15101,175.140625,0,0,0
145,iterative,auto,warm,1,,False,0,16,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,16101,181.9375,0,0,0
145,iterative,auto,warm,1,,False,0,17,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,17101,190.484375,0,0,0
145,iterative,auto,warm,1,,False,0,18,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,18101,183.53125,0,0,0
145,iterative,auto,warm,1,,False,0,19,130,0.5,0.2,fixed,1000,1000,508,0,1,,8385,18609,0.171875,0,0,0
145,iterative,auto,warm,1,,True,0,0,130,0.5,0.2,fixed,1000,100,100,0,1,,8385,101,0.0,0,0,0
145,iterative,auto,warm,1,,True,0,1,130,0.5,0.2,fixed,1000,1000,1000,84,1,,8385,1017,0.03125,100,84,16
145,iterative,auto,warm,1,,True,0,2,130,0.5,0.2,fixed,1000,1000,1000,44,1,,8385,1973,0.03125,1016,44,972
145,iterative,auto,warm,1,,True,0,3,130,0.5,0.2,fixed,1000,1000,1000,168,1,,8385,2805,0.015625,1972,168,1804
145,iterative,auto,warm,1,,True,0,4,130,0.5,0.2,fixed,1000,1000,1000,192,1,,8385,3613,0.0625,1062,192,870
145,iterative,auto,warm,1,,True,0,5,130,0.5,0.2,fixed,1000,1000,1000,284,1,,8385,4329,0.046875,1496,284,1212
145,iterative,auto,warm,1,,True,0,6,130,0.5,0.2,fixed,1000,1000,1000,420,1,,8385,4909,0.140625,1801,420,1381
145,iterative,auto,warm,1,,True,0,7,130,0.5,0.2,fixed,1000,1000,1000,710,1,,8385,5199,0.546875,2040,710,1330
145,iterative,auto,warm,1,,True,0,8,130,0.5,0.2,fixed,1000,1000,1000,801,1,,8385,5398,1.828125,1597,801,796
145,iterative,auto,warm,1,,True,0,9,130,0.5,0.2,fixed,1000,1000,1000,825,1,,8385,5573,2.328125,1381,825,556
145,iterative,auto,warm,1,,True,0,10,130,0.5,0.2,fixed,1000,1000,1000,730,1,,8385,5843,3.109375,1332,730,602
145,iterative,auto,warm,1,,True,0,11,130,0.5,0.2,fixed,1000,1000,1000,766,1,,8385,6077,5.25,1326,766,560
