solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,search_proportion_used,current_threshold,variables,constraints,cpu_time
0,once,auto,cold,1,,0,130,0.5,0.1,fixed,1000,1431040,1431040,1,,8385,1431041,3222.856560802
0,iterative,auto,warm,0.01,,0,130,0.5,0.1,fixed,1000,100,100,1,,8385,101,0.018539343000156805
0,iterative,auto,warm,0.01,,1,130,0.5,0.1,fixed,1000,1000,1000,0.01,,8385,1101,0.05268189300022641
0,iterative,auto,warm,0.01,,2,130,0.5,0.1,fixed,1000,1000,1000,0.01,,8385,2101,0.09118618399998013
0,iterative,auto,warm,0.01,,3,130,0.5,0.1,fixed,1000,1000,1000,0.01,,8385,3101,0.15849587299999257
0,iterative,auto,warm,0.01,,4,130,0.5,0.1,fixed,1000,1000,1000,0.01,,8385,4101,0.15401475099997697
0,iterative,auto,warm,0.01,,5,130,0.5,0.1,fixed,1000,1000,1000,0.01,,8385,5101,0.18610083299972757
0,iterative,auto,warm,0.01,,6,130,0.5,0.1,fixed,1000,1000,1000,0.01,,8385,6101,2.1176824549997946
0,iterative,auto,warm,0.01,,7,130,0.5,0.1,fixed,1000,1000,1000,0.01,,8385,7101,12.103298582999741
0,iterative,auto,warm,0.01,,8,130,0.5,0.1,fixed,1000,1000,1000,0.01,,8385,8101,40.69338626700028
0,iterative,auto,warm,0.01,,9,130,0.5,0.1,fixed,1000,1000,1000,0.01,,8385,9101,93.1771839449998
0,iterative,auto,warm,0.01,,10,130,0.5,0.1,fixed,1000,1000,1000,0.01,,8385,10101,130.78966918000015
0,iterative,auto,warm,0.01,,11,130,0.5,0.1,fixed,1000,1000,1000,0.01,,8385,11101,67.34317823499987
0,iterative,auto,warm,0.01,,12,130,0.5,0.1,fixed,1000,1000,1000,0.1,,8385,12101,8.868863305000104
0,iterative,auto,warm,0.01,,13,130,0.5,0.1,fixed,1000,1000,254,1,,8385,12355,0.06738743200003228
0,iterative,auto,warm,0.1,,0,130,0.5,0.1,fixed,1000,100,100,1,,8385,101,0.017676729999948293
0,iterative,auto,warm,0.1,,1,130,0.5,0.1,fixed,1000,1000,1000,0.1,,8385,1101,0.057613645999936125
0,iterative,auto,warm,0.1,,2,130,0.5,0.1,fixed,1000,1000,1000,0.1,,8385,2101,0.12630684799978553
0,iterative,auto,warm,0.1,,3,130,0.5,0.1,fixed,1000,1000,1000,0.1,,8385,3101,0.15812297800039232
0,iterative,auto,warm,0.1,,4,130,0.5,0.1,fixed,1000,1000,1000,0.1,,8385,4101,0.1444579280000653
0,iterative,auto,warm,0.1,,5,130,0.5,0.1,fixed,1000,1000,1000,0.1,,8385,5101,0.2488197869997748
0,iterative,auto,warm,0.1,,6,130,0.5,0.1,fixed,1000,1000,1000,0.1,,8385,6101,2.0290146550000827
0,iterative,auto,warm,0.1,,7,130,0.5,0.1,fixed,1000,1000,1000,0.1,,8385,7101,10.416196460000265
0,iterative,auto,warm,0.1,,8,130,0.5,0.1,fixed,1000,1000,1000,0.1,,8385,8101,42.5936312900003
0,iterative,auto,warm,0.1,,9,130,0.5,0.1,fixed,1000,1000,1000,0.1,,8385,9101,74.39652447800017
0,iterative,auto,warm,0.1,,10,130,0.5,0.1,fixed,1000,1000,1000,0.1,,8385,10101,36.53848636900011
0,iterative,auto,warm,0.1,,11,130,0.5,0.1,fixed,1000,1000,1000,1,,8385,11101,33.74853810200011
0,iterative,auto,warm,0.1,,12,130,0.5,0.1,fixed,1000,1000,1000,1,,8385,12101,5.525317791999896
0,iterative,auto,warm,1,0.5,0,130,0.5,0.1,fixed,1000,100,100,1,,8385,101,0.01816375099997458
0,iterative,auto,warm,1,0.5,1,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,1101,0.09919506899996122
0,iterative,auto,warm,1,0.5,2,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,2101,0.11902142000008098
0,iterative,auto,warm,1,0.5,3,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,3101,0.17311323900003117
0,iterative,auto,warm,1,0.5,4,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,4101,0.177583186999982
0,iterative,auto,warm,1,0.5,5,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,5101,0.17986104300007355
0,iterative,auto,warm,1,0.5,6,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,6101,2.129916451999634
0,iterative,auto,warm,1,0.5,7,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,7101,13.586123429000054
0,iterative,auto,warm,1,0.5,8,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,8101,28.162630369999988
0,iterative,auto,warm,1,0.5,9,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,9101,58.0779062229999
0,iterative,auto,warm,1,0.5,10,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,10101,89.51006453300033
0,iterative,auto,warm,1,0.5,11,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,11101,48.321435321000536
0,iterative,auto,warm,1,0.5,12,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,12101,12.921187382000426
0,iterative,auto,warm,1,0.5,13,130,0.5,0.1,fixed,1000,1000,809,1,,8385,12910,0.0751619689999643
0,iterative,auto,warm,1,0.9,0,130,0.5,0.1,fixed,1000,100,100,1,,8385,101,0.0186629929994524
0,iterative,auto,warm,1,0.9,1,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,1101,0.05312125099953846
0,iterative,auto,warm,1,0.9,2,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,2101,0.09401588800028549
0,iterative,auto,warm,1,0.9,3,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,3101,0.15312573600022006
0,iterative,auto,warm,1,0.9,4,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,4101,0.1494954219997453
0,iterative,auto,warm,1,0.9,5,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,5101,0.21732303599947045
0,iterative,auto,warm,1,0.9,6,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,6101,1.8004921759993522
0,iterative,auto,warm,1,0.9,7,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,7101,12.951159133000147
0,iterative,auto,warm,1,0.9,8,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,8101,31.63938837600017
0,iterative,auto,warm,1,0.9,9,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,9101,57.25055253699975
0,iterative,auto,warm,1,0.9,10,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,10101,93.88596210200012
0,iterative,auto,warm,1,0.9,11,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,11101,35.17523485700076
0,iterative,auto,warm,1,0.9,12,130,0.5,0.1,fixed,1000,1000,1000,1,1.0,8385,12101,2.071868739999445
0,iterative,auto,warm,1,0.9,13,130,0.5,0.1,fixed,1000,1000,0,1,,8385,12101,0.00013590799972007517
1,once,auto,cold,1,,0,130,0.5,0.1,fixed,10000,1431040,1431040,1,,8385,1431041,2606.5419977329993
1,iterative,auto,warm,0.01,,0,130,0.5,0.1,fixed,10000,100,100,1,,8385,101,0.01675004699973215
1,iterative,auto,warm,0.01,,1,130,0.5,0.1,fixed,10000,10000,10000,0.1,,8385,10101,1.5728698599996278
1,iterative,auto,warm,0.01,,2,130,0.5,0.1,fixed,10000,10000,10000,0.1,,8385,20101,85.9549527979998
1,iterative,auto,warm,0.01,,3,130,0.5,0.1,fixed,10000,10000,10000,1,,8385,30101,0.49318266099999164
1,iterative,auto,warm,0.1,,0,130,0.5,0.1,fixed,10000,100,100,1,,8385,101,0.016758435999690846
1,iterative,auto,warm,0.1,,1,130,0.5,0.1,fixed,10000,10000,10000,0.1,,8385,10101,1.8328679300002477
1,iterative,auto,warm,0.1,,2,130,0.5,0.1,fixed,10000,10000,10000,0.1,,8385,20101,153.22540408799978
1,iterative,auto,warm,0.1,,3,130,0.5,0.1,fixed,10000,10000,10000,1,,8385,30101,49.351878486000714
1,iterative,auto,warm,0.1,,4,130,0.5,0.1,fixed,10000,10000,1124,1,,8385,31225,0.0986896650001654
1,iterative,auto,warm,1,0.5,0,130,0.5,0.1,fixed,10000,100,100,1,,8385,101,0.017915427999469102
1,iterative,auto,warm,1,0.5,1,130,0.5,0.1,fixed,10000,10000,10000,1,1.0,8385,10101,1.4204279330006102
1,iterative,auto,warm,1,0.5,2,130,0.5,0.1,fixed,10000,10000,10000,1,1.0,8385,20101,169.44980364599996
1,iterative,auto,warm,1,0.5,3,130,0.5,0.1,fixed,10000,10000,6704,1,,8385,26805,9.835577097999703
1,iterative,auto,warm,1,0.5,4,130,0.5,0.1,fixed,10000,10000,1240,1,,8385,28045,0.14130593900063104
1,iterative,auto,warm,1,0.9,0,130,0.5,0.1,fixed,10000,100,100,1,,8385,101,0.01764250600081141
1,iterative,auto,warm,1,0.9,1,130,0.5,0.1,fixed,10000,10000,10000,1,1.0,8385,10101,1.475651320999532
1,iterative,auto,warm,1,0.9,2,130,0.5,0.1,fixed,10000,10000,10000,1,1.0,8385,20101,164.8886353530006
1,iterative,auto,warm,1,0.9,3,130,0.5,0.1,fixed,10000,10000,8399,1,,8385,28500,14.7230928150002
1,iterative,auto,warm,1,0.9,4,130,0.5,0.1,fixed,10000,10000,758,1,,8385,29258,0.1581763949998276
2,once,auto,cold,1,,0,130,0.5,0.1,fixed,100000,1431040,1431040,1,,8385,1431041,2723.6703238319997
2,iterative,auto,warm,0.1,,0,130,0.5,0.1,fixed,100000,100,100,1,,8385,101,0.019376000000193017
2,iterative,auto,warm,0.1,,1,130,0.5,0.1,fixed,100000,100000,100000,1,,8385,100101,406.13192009200066
2,iterative,auto,warm,0.1,,2,130,0.5,0.1,fixed,100000,100000,100000,1,,8385,200101,4089.0611395199994
2,iterative,auto,warm,0.1,,3,130,0.5,0.1,fixed,100000,100000,2347,1,,8385,202448,2.211371383000369
2,iterative,auto,warm,1,0.5,0,130,0.5,0.1,fixed,100000,100,100,1,,8385,101,0.016928858000028413
2,iterative,auto,warm,1,0.5,1,130,0.5,0.1,fixed,100000,100000,100000,1,,8385,100101,482.27675945699957
2,iterative,auto,warm,1,0.5,2,130,0.5,0.1,fixed,100000,100000,100000,1,,8385,200101,1041.8153036149997
2,iterative,auto,warm,1,0.9,0,130,0.5,0.1,fixed,100000,100,100,1,,8385,101,0.01716625700282748
2,iterative,auto,warm,1,0.9,1,130,0.5,0.1,fixed,100000,100000,100000,1,,8385,100101,441.30264908999743
2,iterative,auto,warm,1,0.9,2,130,0.5,0.1,fixed,100000,100000,100000,1,,8385,200101,4812.0245127570015
2,iterative,auto,warm,1,0.9,3,130,0.5,0.1,fixed,100000,100000,1966,1,,8385,202067,2.300835993999499
