solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time,dual_0_constraints,dual_0_with_slack,dual_0_no_slack
10,iterative,auto,warm,1,,False,0,0,80,0.5,0.2,fixed,1000,100,100,0,1,,3160,101,0.007118941000044288,0,0,0
10,iterative,auto,warm,1,,False,0,1,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,1101,0.035164099000212445,0,0,0
10,iterative,auto,warm,1,,False,0,2,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,2101,0.09082367900009558,0,0,0
10,iterative,auto,warm,1,,False,0,3,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,3101,2.2422558950001985,0,0,0
10,iterative,auto,warm,1,,False,0,4,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,4101,10.2865219790001,0,0,0
10,iterative,auto,warm,1,,False,0,5,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,5101,20.278684613000223,0,0,0
10,iterative,auto,warm,1,,False,0,6,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,6101,34.70468998100023,0,0,0
10,iterative,auto,warm,1,,False,0,7,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,7101,23.312032369000008,0,0,0
10,iterative,auto,warm,1,,False,0,8,80,0.5,0.2,fixed,1000,1000,612,0,1,,3160,7713,0.06374007900012657,0,0,0
10,iterative,auto,warm,1,,True,0,0,80,0.5,0.2,fixed,1000,100,100,0,1,,3160,101,0.006983999999647494,0,0,0
10,iterative,auto,warm,1,,True,0,1,80,0.5,0.2,fixed,1000,1000,1000,95,1,,3160,1006,0.032524598999771115,100,95,5
10,iterative,auto,warm,1,,True,0,2,80,0.5,0.2,fixed,1000,1000,1000,164,1,,3160,1842,0.04289825199975894,1005,164,841
10,iterative,auto,warm,1,,True,0,3,80,0.5,0.2,fixed,1000,1000,1000,266,1,,3160,2576,0.3412078260007547,899,266,633
10,iterative,auto,warm,1,,True,0,4,80,0.5,0.2,fixed,1000,1000,1000,731,1,,3160,2845,1.599653307999688,1122,731,391
10,iterative,auto,warm,1,,True,0,5,80,0.5,0.2,fixed,1000,1000,1000,829,1,,3160,3016,3.302428783000323,1032,829,203
10,iterative,auto,warm,1,,True,0,6,80,0.5,0.2,fixed,1000,1000,1000,760,1,,3160,3256,4.758030962999328,919,760,159
10,iterative,auto,warm,1,,True,0,7,80,0.5,0.2,fixed,1000,1000,1000,816,1,,3160,3440,5.179746413999965,935,816,119
10,iterative,auto,warm,1,,True,0,8,80,0.5,0.2,fixed,1000,1000,1000,898,1,,3160,3542,6.2899748299996645,978,898,80
10,iterative,auto,warm,1,,True,0,9,80,0.5,0.2,fixed,1000,1000,1000,900,1,,3160,3642,6.619937626000137,966,900,66
10,iterative,auto,warm,1,,True,0,10,80,0.5,0.2,fixed,1000,1000,1000,933,1,,3160,3709,8.407787461000225,1002,933,69
10,iterative,auto,warm,1,,True,0,11,80,0.5,0.2,fixed,1000,1000,1000,946,1,,3160,3763,7.082568143000572,999,946,53
10,iterative,auto,warm,1,,True,0,12,80,0.5,0.2,fixed,1000,1000,1000,974,1,,3160,3789,5.478092356000161,1028,974,54
10,iterative,auto,warm,1,,True,0,13,80,0.5,0.2,fixed,1000,1000,1000,982,1,,3160,3807,0.7785131159998855,1027,982,45
10,iterative,auto,warm,1,,True,0,14,80,0.5,0.2,fixed,1000,1000,754,16,1,,3160,4545,0.032859205000022484,1071,16,1055
10,iterative,auto,warm,1,,True,0.1,0,80,0.5,0.2,fixed,1000,100,100,0,1,,3160,101,0.007576651999443129,0,0,0
10,iterative,auto,warm,1,,True,0.1,1,80,0.5,0.2,fixed,1000,1000,1000,91,1,,3160,1010,0.033217156999853614,100,91,9
10,iterative,auto,warm,1,,True,0.1,2,80,0.5,0.2,fixed,1000,1000,1000,246,1,,3160,1764,0.07603784799994173,1009,156,853
10,iterative,auto,warm,1,,True,0.1,3,80,0.5,0.2,fixed,1000,1000,1000,343,1,,3160,2421,0.3337590370001635,840,280,560
10,iterative,auto,warm,1,,True,0.1,4,80,0.5,0.2,fixed,1000,1000,1000,656,1,,3160,2765,0.8831162850001419,1115,604,511
10,iterative,auto,warm,1,,True,0.1,5,80,0.5,0.2,fixed,1000,1000,1000,802,1,,3160,2963,2.4224216019993037,1027,783,244
10,iterative,auto,warm,1,,True,0.1,6,80,0.5,0.2,fixed,1000,1000,1000,776,1,,3160,3187,4.856129429000248,923,756,167
10,iterative,auto,warm,1,,True,0.1,7,80,0.5,0.2,fixed,1000,1000,1000,817,1,,3160,3370,5.8409649200002605,916,805,111
10,iterative,auto,warm,1,,True,0.1,8,80,0.5,0.2,fixed,1000,1000,1000,861,1,,3160,3509,8.028731334999975,964,852,112
10,iterative,auto,warm,1,,True,0.1,9,80,0.5,0.2,fixed,1000,1000,1000,905,1,,3160,3604,8.612241541000003,978,891,87
10,iterative,auto,warm,1,,True,0.1,10,80,0.5,0.2,fixed,1000,1000,1000,920,1,,3160,3684,9.828353246000006,981,914,67
10,iterative,auto,warm,1,,True,0.1,11,80,0.5,0.2,fixed,1000,1000,1000,947,1,,3160,3737,10.416803217000052,995,942,53
10,iterative,auto,warm,1,,True,0.1,12,80,0.5,0.2,fixed,1000,1000,1000,938,1,,3160,3799,13.261611626000558,1002,932,70
10,iterative,auto,warm,1,,True,0.1,13,80,0.5,0.2,fixed,1000,1000,1000,954,1,,3160,3845,10.718507141999908,1005,949,56
10,iterative,auto,warm,1,,True,0.1,14,80,0.5,0.2,fixed,1000,1000,1000,142,1,,3160,4703,11.199722654000652,1076,31,1045
10,iterative,auto,warm,1,,True,0.1,15,80,0.5,0.2,fixed,1000,1000,452,193,1,,3160,4962,12.52476272199965,1954,10,1944
10,iterative,auto,warm,1,,True,0.1,16,80,0.5,0.2,fixed,1000,1000,612,252,1,,3160,5322,14.165240440999696,2181,11,2170
10,iterative,auto,warm,1,,True,0.1,17,80,0.5,0.2,fixed,1000,1000,460,287,1,,3160,5495,12.621000554000602,2562,13,2549
10,iterative,auto,warm,1,,True,0.3,0,80,0.5,0.2,fixed,1000,100,100,274,1,,3160,101,0.007549111000116682,0,0,0
10,iterative,auto,warm,1,,True,0.3,1,80,0.5,0.2,fixed,1000,1000,1000,88,1,,3160,1013,0.03213584700006322,100,87,13
10,iterative,auto,warm,1,,True,0.3,2,80,0.5,0.2,fixed,1000,1000,1000,403,1,,3160,1610,0.06456474799961143,1012,166,846
10,iterative,auto,warm,1,,True,0.3,3,80,0.5,0.2,fixed,1000,1000,1000,412,1,,3160,2198,0.2093131239998911,784,230,554
10,iterative,auto,warm,1,,True,0.3,4,80,0.5,0.2,fixed,1000,1000,1000,646,1,,3160,2552,0.4771567589996266,964,530,434
10,iterative,auto,warm,1,,True,0.3,5,80,0.5,0.2,fixed,1000,1000,1000,716,1,,3160,2836,1.6210460250003962,1016,609,407
10,iterative,auto,warm,1,,True,0.3,6,80,0.5,0.2,fixed,1000,1000,1000,838,1,,3160,2998,2.9628167060000123,967,782,185
10,iterative,auto,warm,1,,True,0.3,7,80,0.5,0.2,fixed,1000,1000,1000,794,1,,3160,3204,4.198217392000515,904,750,154
