solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
49,iterative,auto,warm,1,,True,0,100,0.5,0.2,fixed,1000,100,100,0,1,,4950,101,0.0
49,iterative,auto,warm,1,,True,1,100,0.5,0.2,fixed,1000,1000,1000,100,1,,4950,1001,0.03125
49,iterative,auto,warm,1,,True,2,100,0.5,0.2,fixed,1000,1000,1000,1000,1,,4950,1001,0.015625
49,iterative,auto,warm,1,,True,3,100,0.5,0.2,fixed,1000,1000,1000,1000,1,,4950,1001,0.03125
49,iterative,auto,warm,1,,True,4,100,0.5,0.2,fixed,1000,1000,1000,535,1,,4950,1466,0.03125
49,iterative,auto,warm,1,,True,5,100,0.5,0.2,fixed,1000,1000,1000,385,1,,4950,2081,0.0625
49,iterative,auto,warm,1,,True,6,100,0.5,0.2,fixed,1000,1000,1000,472,1,,4950,2609,0.078125
49,iterative,auto,warm,1,,True,7,100,0.5,0.2,fixed,1000,1000,1000,734,1,,4950,2875,0.09375
49,iterative,auto,warm,1,,True,8,100,0.5,0.2,fixed,1000,1000,1000,851,1,,4950,3024,0.125
49,iterative,auto,warm,1,,True,9,100,0.5,0.2,fixed,1000,1000,1000,762,1,,4950,3262,0.203125
49,iterative,auto,warm,1,,True,10,100,0.5,0.2,fixed,1000,1000,1000,764,1,,4950,3498,0.421875
49,iterative,auto,warm,1,,True,11,100,0.5,0.2,fixed,1000,1000,1000,848,1,,4950,3650,1.0
49,iterative,auto,warm,1,,True,12,100,0.5,0.2,fixed,1000,1000,1000,826,1,,4950,3824,1.84375
49,iterative,auto,warm,1,,True,13,100,0.5,0.2,fixed,1000,1000,1000,806,1,,4950,4018,2.625
49,iterative,auto,warm,1,,True,14,100,0.5,0.2,fixed,1000,1000,1000,833,1,,4950,4185,3.984375
49,iterative,auto,warm,1,,True,15,100,0.5,0.2,fixed,1000,1000,1000,831,1,,4950,4354,5.140625
49,iterative,auto,warm,1,,True,16,100,0.5,0.2,fixed,1000,1000,1000,843,1,,4950,4511,6.34375
49,iterative,auto,warm,1,,True,17,100,0.5,0.2,fixed,1000,1000,1000,856,1,,4950,4655,8.234375
49,iterative,auto,warm,1,,True,18,100,0.5,0.2,fixed,1000,1000,1000,828,1,,4950,4827,9.8125
49,iterative,auto,warm,1,,True,19,100,0.5,0.2,fixed,1000,1000,1000,849,1,,4950,4978,13.625
49,iterative,auto,warm,1,,True,20,100,0.5,0.2,fixed,1000,1000,1000,904,1,,4950,5074,12.46875
49,iterative,auto,warm,1,,True,21,100,0.5,0.2,fixed,1000,1000,1000,905,1,,4950,5169,16.671875
49,iterative,auto,warm,1,,True,22,100,0.5,0.2,fixed,1000,1000,1000,935,1,,4950,5234,17.15625
49,iterative,auto,warm,1,,True,23,100,0.5,0.2,fixed,1000,1000,1000,920,1,,4950,5314,17.234375
49,iterative,auto,warm,1,,True,24,100,0.5,0.2,fixed,1000,1000,1000,939,1,,4950,5375,19.875
49,iterative,auto,warm,1,,True,25,100,0.5,0.2,fixed,1000,1000,1000,940,1,,4950,5435,22.78125
49,iterative,auto,warm,1,,True,26,100,0.5,0.2,fixed,1000,1000,1000,965,1,,4950,5470,24.46875
49,iterative,auto,warm,1,,True,27,100,0.5,0.2,fixed,1000,1000,1000,931,1,,4950,5539,22.703125
49,iterative,auto,warm,1,,True,28,100,0.5,0.2,fixed,1000,1000,1000,977,1,,4950,5562,25.1875
49,iterative,auto,warm,1,,True,29,100,0.5,0.2,fixed,1000,1000,1000,971,1,,4950,5591,24.453125
49,iterative,auto,warm,1,,True,30,100,0.5,0.2,fixed,1000,1000,1000,967,1,,4950,5624,23.640625
49,iterative,auto,warm,1,,True,31,100,0.5,0.2,fixed,1000,1000,1000,989,1,,4950,5635,24.515625
49,iterative,auto,warm,1,,True,32,100,0.5,0.2,fixed,1000,1000,1000,995,1,,4950,5640,25.359375
49,iterative,auto,warm,1,,True,33,100,0.5,0.2,fixed,1000,1000,1000,965,1,,4950,5675,25.34375
49,iterative,auto,warm,1,,True,34,100,0.5,0.2,fixed,1000,1000,1000,986,1,,4950,5689,29.265625
49,iterative,auto,warm,1,,True,35,100,0.5,0.2,fixed,1000,1000,1000,1000,1,,4950,5689,27.734375
49,iterative,auto,warm,1,,True,36,100,0.5,0.2,fixed,1000,1000,1000,1016,1,,4950,5673,26.0625
49,iterative,auto,warm,1,,True,37,100,0.5,0.2,fixed,1000,1000,1000,977,1,,4950,5696,27.484375
49,iterative,auto,warm,1,,True,38,100,0.5,0.2,fixed,1000,1000,1000,981,1,,4950,5715,27.171875
49,iterative,auto,warm,1,,True,39,100,0.5,0.2,fixed,1000,1000,1000,974,1,,4950,5741,29.234375
49,iterative,auto,warm,1,,True,40,100,0.5,0.2,fixed,1000,1000,1000,983,1,,4950,5758,27.453125
49,iterative,auto,warm,1,,True,41,100,0.5,0.2,fixed,1000,1000,1000,1010,1,,4950,5748,26.609375
49,iterative,auto,warm,1,,True,42,100,0.5,0.2,fixed,1000,1000,1000,1001,1,,4950,5747,27.359375
49,iterative,auto,warm,1,,True,43,100,0.5,0.2,fixed,1000,1000,1000,991,1,,4950,5756,24.703125
49,iterative,auto,warm,1,,True,44,100,0.5,0.2,fixed,1000,1000,1000,1035,1,,4950,5721,24.46875
49,iterative,auto,warm,1,,True,45,100,0.5,0.2,fixed,1000,1000,1000,985,1,,4950,5736,21.65625
49,iterative,auto,warm,1,,True,46,100,0.5,0.2,fixed,1000,1000,1000,1017,1,,4950,5719,23.53125
49,iterative,auto,warm,1,,True,47,100,0.5,0.2,fixed,1000,1000,1000,990,1,,4950,5729,22.1875
49,iterative,auto,warm,1,,True,48,100,0.5,0.2,fixed,1000,1000,960,948,1,,4950,5741,22.5625
49,iterative,auto,warm,1,,True,49,100,0.5,0.2,fixed,1000,1000,574,936,1,,4950,5379,20.3125
