solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,100,0.5,0.1,proportion,0.01,4950,646801,204.356486233,176.924926817,27.431559416,218.00000000008123
0,iterative,dual,warm,100,0.5,0.1,proportion,0.01,4950,488667,13326.921181958001,12698.559496919996,628.3616850380058,217.99999999999827
0,iterative,dual,cold,100,0.5,0.1,proportion,0.01,4950,235019,649.5910916079993,271.41866907700205,378.1724225309972,217.99999999999358
0,once,auto,cold,100,0.5,0.1,proportion,0.01,4950,646801,810.9954819700015,783.399359735,27.59612223500153,218.00000000008123
0,iterative,auto,warm,100,0.5,0.1,proportion,0.01,4950,488450,37809.005787213,37162.26927600696,646.7365112060361,217.99999999999605
0,iterative,auto,cold,100,0.5,0.1,proportion,0.01,4950,257181,1174.278954293004,764.8910310510328,409.3879232419713,217.9999999999901
1,once,dual,cold,100,0.5,0.1,proportion,0.1,4950,646801,246.22307726000145,219.07260941099958,27.15046784900187,214.00000000000105
1,iterative,dual,warm,100,0.5,0.1,proportion,0.1,4950,500799,3644.5893587019964,3514.256128149973,130.33323055202345,213.9999999999979
1,iterative,dual,cold,100,0.5,0.1,proportion,0.1,4950,331860,665.9252153719935,590.3249567790044,75.60025859298912,214.00000000004277
1,once,auto,cold,100,0.5,0.1,proportion,0.1,4950,646801,884.9768156869977,856.8844644990022,28.09235118799552,214.00000000000105
1,iterative,auto,warm,100,0.5,0.1,proportion,0.1,4950,500425,14575.620307349003,14438.80805871098,136.81224863802345,213.99999999998224
1,iterative,auto,cold,100,0.5,0.1,proportion,0.1,4950,351049,723.405705283003,645.1608624399814,78.24484284302162,213.99999999999255
2,once,dual,cold,100,0.5,0.2,proportion,0.01,4950,646801,922.9024607090105,895.5847814000008,27.31767930900969,481.9999999999711
2,iterative,dual,warm,100,0.5,0.2,proportion,0.01,4950,489444,55887.05156894401,55255.30938948292,631.7421794610855,481.9999999999261
2,iterative,dual,cold,100,0.5,0.2,proportion,0.01,4950,253197,2557.4389031309984,2153.0830779389653,404.3558251920331,482.0000000000031
2,once,auto,cold,100,0.5,0.2,proportion,0.01,4950,646801,1146.1138823479996,1118.4863636310038,27.627518716995837,482.0000000000019
2,iterative,auto,warm,100,0.5,0.2,proportion,0.01,4950,489806,70566.212507966,69916.03770434001,650.174803625996,481.9999999999962
2,iterative,auto,cold,100,0.5,0.2,proportion,0.01,4950,253775,2596.638251728,2185.8501257090247,410.78812601897516,482.0000000000243
3,once,dual,cold,100,0.5,0.2,proportion,0.1,4950,646801,607.6808616690105,580.0772193680168,27.60364230099367,462.9999999999752
3,iterative,dual,warm,100,0.5,0.2,proportion,0.1,4950,502700,11602.49221356801,11475.551107049949,126.94110651806113,462.9999999999936
3,iterative,dual,cold,100,0.5,0.2,proportion,0.1,4950,365731,1596.7570028209884,1516.9134513779718,79.84355144301662,462.9999999999957
3,once,auto,cold,100,0.5,0.2,proportion,0.1,4950,646801,1153.761642966012,1125.6627242100076,28.098918756004423,462.9999999999954
3,iterative,auto,warm,100,0.5,0.2,proportion,0.1,4950,502630,19474.50537072899,19346.416232351097,128.08913837789441,463.00000000000114
3,iterative,auto,cold,100,0.5,0.2,proportion,0.1,4950,353189,2355.124931328988,2276.754037611012,78.37089371797629,463.00000000000284
4,once,dual,cold,100,0.8,0.1,proportion,0.01,4950,646801,81.6002265829884,54.28322652800125,27.317000054987147,245.00000000000122
4,iterative,dual,warm,100,0.8,0.1,proportion,0.01,4950,485579,7838.236328742991,7085.364082798973,752.8722459440178,245.000000000001
4,iterative,dual,cold,100,0.8,0.1,proportion,0.01,4950,169255,321.82331547298236,30.160049098049058,291.6632663749333,245.0000000000044
4,once,auto,cold,100,0.8,0.1,proportion,0.01,4950,646801,296.1776105359895,268.4417841520044,27.735826383985113,245.00000000000122
4,iterative,auto,warm,100,0.8,0.1,proportion,0.01,4950,485200,26746.74626800802,26050.02829068087,696.7179773271491,245.00000000000176
4,iterative,auto,cold,100,0.8,0.1,proportion,0.01,4950,159354,306.95182801404735,25.133480996009894,281.81834701803746,244.9999999999993
5,once,dual,cold,100,0.8,0.1,proportion,0.1,4950,646801,83.8586106619914,56.85461968299933,27.00399097899208,264.000000000005
5,iterative,dual,warm,100,0.8,0.1,proportion,0.1,4950,486053,3726.286312452983,3461.542783711746,264.74352874123724,264.00000000000034
5,iterative,dual,cold,100,0.8,0.1,proportion,0.1,4950,229056,253.79237771598855,193.46013214607956,60.33224556990899,263.9999999999981
5,once,auto,cold,100,0.8,0.1,proportion,0.1,4950,646801,332.46252949000336,304.26529601501534,28.197233474988025,264.000000000005
5,iterative,auto,warm,100,0.8,0.1,proportion,0.1,4950,486151,18036.75103688304,17782.449585193943,254.30145168909803,264.0000000000154
5,iterative,auto,cold,100,0.8,0.1,proportion,0.1,4950,220757,100.74684438400436,39.142948461987544,61.60389592201682,264.0
