solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
20,iterative,auto,warm,1,,True,0,50,0.5,0.2,fixed,1000,100,100,0,1,,1225,101,0.0
20,iterative,auto,warm,1,,True,1,50,0.5,0.2,fixed,1000,1000,1000,100,1,,1225,1001,0.015625
20,iterative,auto,warm,1,,True,2,50,0.5,0.2,fixed,1000,1000,1000,694,1,,1225,1307,0.015625
20,iterative,auto,warm,1,,True,3,50,0.5,0.2,fixed,1000,1000,1000,768,1,,1225,1539,0.046875
20,iterative,auto,warm,1,,True,4,50,0.5,0.2,fixed,1000,1000,1000,846,1,,1225,1693,0.140625
20,iterative,auto,warm,1,,True,5,50,0.5,0.2,fixed,1000,1000,1000,827,1,,1225,1866,0.296875
20,iterative,auto,warm,1,,True,6,50,0.5,0.2,fixed,1000,1000,1000,924,1,,1225,1942,0.421875
20,iterative,auto,warm,1,,True,7,50,0.5,0.2,fixed,1000,1000,1000,940,1,,1225,2002,0.453125
20,iterative,auto,warm,1,,True,8,50,0.5,0.2,fixed,1000,1000,1000,941,1,,1225,2061,0.59375
20,iterative,auto,warm,1,,True,9,50,0.5,0.2,fixed,1000,1000,1000,959,1,,1225,2102,0.34375
20,iterative,auto,warm,1,,True,10,50,0.5,0.2,fixed,1000,1000,638,1037,1,,1225,1703,0.265625
20,iterative,auto,warm,1,,True,11,50,0.5,0.2,fixed,1000,1000,1000,656,1,,1225,2047,0.265625
20,iterative,auto,warm,1,,True,12,50,0.5,0.2,fixed,1000,1000,646,954,1,,1225,1739,0.234375
20,iterative,auto,warm,1,,True,13,50,0.5,0.2,fixed,1000,1000,548,587,1,,1225,1700,0.25
20,iterative,auto,warm,1,,True,14,50,0.5,0.2,fixed,1000,1000,274,517,1,,1225,1457,0.203125
20,iterative,auto,warm,1,,True,15,50,0.5,0.2,fixed,1000,1000,94,275,1,,1225,1276,0.203125
20,iterative,auto,warm,1,,True,16,50,0.5,0.2,fixed,1000,1000,430,59,1,,1225,1647,0.0
