solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
3,iterative,dual,cold,40,0.5,0.1,fixed,300,780,3101,8.406821716000195,0.6668295889999172,7.739992127000278,29.0
3,once,auto,cold,40,0.5,0.1,fixed,300,780,39521,9.501246080999863,7.806342602000086,1.6949034789997768,28.99999999999999
3,iterative,auto,warm,40,0.5,0.1,fixed,300,780,3101,9.465786679000075,1.6327919829998336,7.832994696000242,29.0
3,iterative,auto,cold,40,0.5,0.1,fixed,300,780,2501,6.971303367000019,0.5705697970004167,6.400733569999602,29.0
4,once,dual,cold,40,0.5,0.1,fixed,1000,780,39521,21.848109894000117,20.178799213000048,1.66931068100007,44.99999999999971
4,iterative,dual,warm,40,0.5,0.1,fixed,1000,780,5101,5.483624906999921,1.119976274000237,4.363648632999684,45.0
4,iterative,dual,cold,40,0.5,0.1,fixed,1000,780,7887,6.774071074999938,0.6836591429998862,6.090411932000052,45.0
4,once,auto,cold,40,0.5,0.1,fixed,1000,780,39521,10.737818337999897,9.042506055999866,1.6953122820000317,45.0
4,iterative,auto,warm,40,0.5,0.1,fixed,1000,780,4101,4.2859315700000025,0.5698286379997626,3.71610293200024,45.0
4,iterative,auto,cold,40,0.5,0.1,fixed,1000,780,12539,9.765367588000117,0.8959892649997983,8.86937832300032,45.0
5,once,dual,cold,40,0.5,0.2,fixed,10,780,39521,25.040748597999936,23.33681821900018,1.7039303789997575,87.82873453853465
5,iterative,dual,warm,40,0.5,0.2,fixed,10,780,3806,534.132689175,284.48574262399666,249.64694655100334,87.82873453853466
5,iterative,dual,cold,40,0.5,0.2,fixed,10,780,2778,190.48310468700015,8.583658466000998,181.89944622099915,87.82873453853489
5,once,auto,cold,40,0.5,0.2,fixed,10,780,39521,8.852117176999855,7.137715436000235,1.7144017409996195,87.8287345385347
5,iterative,auto,warm,40,0.5,0.2,fixed,10,780,3796,529.2253912620004,277.74538607599516,251.4800051860052,87.82873453853473
5,iterative,auto,cold,40,0.5,0.2,fixed,10,780,2921,199.89387695200003,8.865289711002788,191.02858724099724,87.82873453853482
6,once,dual,cold,40,0.5,0.2,fixed,30,780,39521,23.428167121000115,21.76174780800011,1.6664193130000058,70.00000000000013
6,iterative,dual,warm,40,0.5,0.2,fixed,30,780,29801,5594.293981787,5150.475361534988,443.8186202520119,70.00000000000034
6,iterative,dual,cold,40,0.5,0.2,fixed,30,780,12532,253.65049053799885,6.792306152001402,246.85818438599745,69.99999999999889
6,once,auto,cold,40,0.5,0.2,fixed,30,780,39521,13.273516822000602,11.453799754001011,1.8197170679995907,70.00000000000001
6,iterative,auto,warm,40,0.5,0.2,fixed,30,780,25991,5910.263962293,5494.051140037998,416.2128222550018,70.0
6,iterative,auto,cold,40,0.5,0.2,fixed,30,780,12449,254.26357034900138,6.386280635013463,247.87728971398792,69.99999999999864
7,once,dual,cold,40,0.5,0.2,fixed,100,780,39521,23.799262828000792,22.101312771001176,1.6979500569996162,77.49999999999956
7,iterative,dual,warm,40,0.5,0.2,fixed,100,780,5776,100.76812558099846,59.06690457300101,41.70122100799745,77.49999999999987
7,iterative,dual,cold,40,0.5,0.2,fixed,100,780,4355,34.88888122299977,5.482181237000987,29.406699985998785,77.49999999999974
7,once,auto,cold,40,0.5,0.2,fixed,100,780,39521,10.263571374000094,8.544199820000358,1.7193715539997356,77.4999999999993
7,iterative,auto,warm,40,0.5,0.2,fixed,100,780,5721,97.0565452840001,56.12141912099105,40.935126163009045,77.49999999999996
7,iterative,auto,cold,40,0.5,0.2,fixed,100,780,4415,35.45960479899986,5.430656423000983,30.02894837599888,77.50000000000009
8,once,dual,cold,40,0.5,0.2,fixed,300,780,39521,23.83335742499912,22.15059495300011,1.6827624719990126,77.99999999998526
8,iterative,dual,warm,40,0.5,0.2,fixed,300,780,30054,901.8018153829998,853.7596534499917,48.042161933008174,78.00000000000175
8,iterative,dual,cold,40,0.5,0.2,fixed,300,780,18035,40.07892730099957,5.678981385008228,34.39994591599134,77.99999999999804
8,once,auto,cold,40,0.5,0.2,fixed,300,780,39521,13.353752316001192,11.630456269000206,1.7232960470009857,77.99999999999984
8,iterative,auto,warm,40,0.5,0.2,fixed,300,780,27689,821.7997624950003,774.4239940660063,47.37576842899398,78.00000000000004
8,iterative,auto,cold,40,0.5,0.2,fixed,300,780,11860,29.468867864998174,4.017164099004731,25.451703765993443,77.99999999999955
9,once,dual,cold,40,0.5,0.2,fixed,1000,780,39521,24.933967269000277,23.218988373002503,1.714978895997774,92.80314960629916
9,iterative,dual,warm,40,0.5,0.2,fixed,1000,780,4916,26.102673394001613,17.231251302007877,8.871422091993736,92.80314960629929
9,iterative,dual,cold,40,0.5,0.2,fixed,1000,780,4720,9.354361940000672,3.1833384169985948,6.171023523002077,92.80314960629907
9,once,auto,cold,40,0.5,0.2,fixed,1000,780,39521,9.156896747001156,7.452949915001227,1.7039468319999287,92.80314960629926
9,iterative,auto,warm,40,0.5,0.2,fixed,1000,780,5341,30.51872673300022,21.09997021500385,9.418756517996371,92.80314960629929
9,iterative,auto,cold,40,0.5,0.2,fixed,1000,780,4807,9.805347729998175,3.6311412010036292,6.174206528994546,92.80314960629913
10,once,dual,cold,40,0.8,0.1,fixed,10,780,39521,20.970908111998142,19.28594957400128,1.684958537996863,31.000000000000057
10,iterative,dual,warm,40,0.8,0.1,fixed,10,780,681,42.819622679999156,1.1660666479911015,41.653556032008055,31.0
10,iterative,dual,cold,40,0.8,0.1,fixed,10,780,661,40.25998710799831,0.30945035900731455,39.950536748991,31.0
10,once,auto,cold,40,0.8,0.1,fixed,10,780,39521,6.279689783001231,4.569409061998158,1.7102807210030733,31.0
10,iterative,auto,warm,40,0.8,0.1,fixed,10,780,651,40.61450978100038,1.0553148359904299,39.55919494500995,31.0
10,iterative,auto,cold,40,0.8,0.1,fixed,10,780,691,42.53169657499893,0.30944885900316876,42.22224771599576,31.0
11,once,dual,cold,40,0.8,0.1,fixed,30,780,39521,21.070540283999435,19.38620678100051,1.6843335029989248,38.99999999999984
11,iterative,dual,warm,40,0.8,0.1,fixed,30,780,851,19.11113764699985,0.6675700520027021,18.44356759499715,39.0
11,iterative,dual,cold,40,0.8,0.1,fixed,30,780,911,19.912414351001644,0.3411860189953586,19.571228332006285,39.0
11,once,auto,cold,40,0.8,0.1,fixed,30,780,39521,7.325544824001554,5.6219854330011,1.7035593910004536,38.99999999999976
11,iterative,auto,warm,40,0.8,0.1,fixed,30,780,971,22.124990488999174,0.9257478230028937,21.19924266599628,39.0
11,iterative,auto,cold,40,0.8,0.1,fixed,30,780,821,17.776609665997967,0.27161687000261736,17.50499279599535,39.0
12,once,dual,cold,40,0.8,0.1,fixed,100,780,39521,21.101917905001756,19.414510581002105,1.6874073239996505,37.000000000000064
12,iterative,dual,warm,40,0.8,0.1,fixed,100,780,1201,9.04994004100081,0.42314301500300644,8.626797025997803,37.0
12,iterative,dual,cold,40,0.8,0.1,fixed,100,780,1301,9.450830877001863,0.3239085069944849,9.126922370007378,37.0
12,once,auto,cold,40,0.8,0.1,fixed,100,780,39521,7.47694981099994,5.770960895999451,1.7059889150004892,36.99999999999998
12,iterative,auto,warm,40,0.8,0.1,fixed,100,780,1601,12.244641184999637,0.8263102269993396,11.418330958000297,37.0
12,iterative,auto,cold,40,0.8,0.1,fixed,100,780,5173,34.60699568400014,0.4464273389930895,34.16056834500705,37.0
13,once,dual,cold,40,0.8,0.1,fixed,300,780,39521,22.46526706199802,20.784622327999386,1.6806447339986335,36.000000000000014
13,iterative,dual,warm,40,0.8,0.1,fixed,300,780,1601,4.6789281450001,0.23689491800178075,4.442033226998319,36.0
13,iterative,dual,cold,40,0.8,0.1,fixed,300,780,1901,5.188489431999187,0.16610519999812823,5.022384232001059,36.0
13,once,auto,cold,40,0.8,0.1,fixed,300,780,39521,6.864593438000156,5.150503426000796,1.7140900119993603,36.0
13,iterative,auto,warm,40,0.8,0.1,fixed,300,780,1601,4.611926582001615,0.18875790200036136,4.423168680001254,36.0
13,iterative,auto,cold,40,0.8,0.1,fixed,300,780,1601,4.444408969000506,0.13465190599890775,4.309757063001598,36.0
14,once,dual,cold,40,0.8,0.1,fixed,1000,780,39521,21.09941927899854,19.411167348000163,1.6882519309983763,33.000000000000064
14,iterative,dual,warm,40,0.8,0.1,fixed,1000,780,2592,3.9231641110018245,0.1876291750013479,3.7355349360004766,33.0
14,iterative,dual,cold,40,0.8,0.1,fixed,1000,780,2101,2.346653915999923,0.051556530997913796,2.295097385002009,33.0
14,once,auto,cold,40,0.8,0.1,fixed,1000,780,39521,7.163091723003163,5.453800645998854,1.709291077004309,32.999999999999986
14,iterative,auto,warm,40,0.8,0.1,fixed,1000,780,2299,3.2227680450014304,0.14756781900359783,3.0752002259978326,33.0
14,iterative,auto,cold,40,0.8,0.1,fixed,1000,780,2101,2.3227247439972416,0.04535195399148506,2.2773727900057565,33.0
15,once,dual,cold,40,0.8,0.2,fixed,10,780,39521,20.982046348999575,19.295824007000192,1.6862223419993825,78.99999999999548
15,iterative,dual,warm,40,0.8,0.2,fixed,10,780,891,58.62264850599968,2.488361534986325,56.13428697101335,79.0
15,iterative,dual,cold,40,0.8,0.2,fixed,10,780,781,48.73351500100034,0.6032272850170557,48.130287715983286,79.0
15,once,auto,cold,40,0.8,0.2,fixed,10,780,39521,8.429559254000196,6.713228123997396,1.7163311300028,78.99999999999999
15,iterative,auto,warm,40,0.8,0.2,fixed,10,780,791,51.66776786799892,2.2460857779879007,49.42168209001102,79.0
15,iterative,auto,cold,40,0.8,0.2,fixed,10,780,761,47.17268360699745,0.6180139819916803,46.55466962500577,79.0
16,once,dual,cold,40,0.8,0.2,fixed,30,780,39521,21.409096088998922,19.728578499998548,1.6805175890003738,81.9999999999989
16,iterative,dual,warm,40,0.8,0.2,fixed,30,780,1361,32.87085325999942,2.538966644977336,30.331886615022086,82.0
16,iterative,dual,cold,40,0.8,0.2,fixed,30,780,1181,26.54416153800048,0.7841520120018686,25.760009525998612,82.0
16,once,auto,cold,40,0.8,0.2,fixed,30,780,39521,9.618611608999345,7.912338131998695,1.70627347700065,82.00000000000006
16,iterative,auto,warm,40,0.8,0.2,fixed,30,780,1061,25.032071205998363,1.663199105001695,23.36887210099667,82.0
16,iterative,auto,cold,40,0.8,0.2,fixed,30,780,1301,29.412632478000887,0.8867776749939367,28.52585480300695,82.0
17,once,dual,cold,40,0.8,0.2,fixed,100,780,39521,21.156339563000074,19.46596709699952,1.6903724660005537,86.00000000000092
17,iterative,dual,warm,40,0.8,0.2,fixed,100,780,1701,13.363682612001867,1.2713573670007463,12.09232524500112,86.0
17,iterative,dual,cold,40,0.8,0.2,fixed,100,780,1901,13.672820243999013,0.4996833660043194,13.173136877994693,86.0
17,once,auto,cold,40,0.8,0.2,fixed,100,780,39521,8.40879098699952,6.696047607001674,1.7127433799978462,86.00000000000044
17,iterative,auto,warm,40,0.8,0.2,fixed,100,780,1901,15.240189733998704,1.7719856520088797,13.468204081989825,86.0
17,iterative,auto,cold,40,0.8,0.2,fixed,100,780,1675,12.624440540999785,0.5929263170000922,12.031514223999693,86.0
18,once,dual,cold,40,0.8,0.2,fixed,300,780,39521,21.098348935000104,19.409209262998047,1.6891396720020566,80.999999999991
18,iterative,dual,warm,40,0.8,0.2,fixed,300,780,7601,24.77896544399846,7.6515020270053355,17.127463416993123,81.0
18,iterative,dual,cold,40,0.8,0.2,fixed,300,780,2801,7.5288683460021275,0.5413295640028082,6.987538781999319,81.0
18,once,auto,cold,40,0.8,0.2,fixed,300,780,39521,9.19550648600125,7.479160607002996,1.7163458789982542,80.99999999999994
18,iterative,auto,warm,40,0.8,0.2,fixed,300,780,3401,10.14508843799922,1.7178298929939047,8.427258545005316,81.0
18,iterative,auto,cold,40,0.8,0.2,fixed,300,780,7802,18.18463507999695,0.6387890489968413,17.54584603100011,81.00000000000004
19,once,dual,cold,40,0.8,0.2,fixed,1000,780,39521,21.24468123800034,19.547946301001502,1.696734936998837,82.00000000000288
19,iterative,dual,warm,40,0.8,0.2,fixed,1000,780,3101,3.494950656000583,0.4221199879939377,3.0728306680066453,82.0
19,iterative,dual,cold,40,0.8,0.2,fixed,1000,780,5412,5.18762927699936,0.2212769509969803,4.966352326002379,82.0
19,once,auto,cold,40,0.8,0.2,fixed,1000,780,39521,8.616619829001138,6.902203501998883,1.7144163270022545,81.99999999999996
19,iterative,auto,warm,40,0.8,0.2,fixed,1000,780,3101,3.419680162998702,0.37655721900591743,3.0431229439927847,82.0
19,iterative,auto,cold,40,0.8,0.2,fixed,1000,780,7066,5.784995738998987,0.26147443099762313,5.523521308001364,82.0
20,once,dual,cold,40,0.5,0.1,fixed,10,780,39521,21.941117872996983,20.253632380001363,1.68748549299562,42.00000000000015
20,iterative,dual,warm,40,0.5,0.1,fixed,10,780,1611,122.17642788699959,16.146945888005575,106.02948199899402,42.0
20,iterative,dual,cold,40,0.5,0.1,fixed,10,780,11236,684.1635637180007,7.206913089095906,676.9566506289048,42.00000000000007
20,once,auto,cold,40,0.5,0.1,fixed,10,780,39521,11.446930046997295,9.627490397000656,1.8194396499966388,41.99999999999787
20,iterative,auto,warm,40,0.5,0.1,fixed,10,780,1341,96.81091085699882,9.064293942014046,87.74661691498477,42.0
20,iterative,auto,cold,40,0.5,0.1,fixed,10,780,10646,648.7102167199992,6.6287943920178805,642.0814223279813,42.000000000000064
21,once,dual,cold,40,0.5,0.1,fixed,30,780,39521,21.97947835300147,20.27093534600135,1.7085430070001166,37.99999999999921
21,iterative,dual,warm,40,0.5,0.1,fixed,30,780,1751,45.0605455799996,6.006236836994503,39.054308743005095,38.0
21,iterative,dual,cold,40,0.5,0.1,fixed,30,780,1691,38.828643502001796,1.228591819988651,37.600051682013145,38.0
21,once,auto,cold,40,0.5,0.1,fixed,30,780,39521,10.401844590996916,8.694595801000105,1.707248789996811,38.0000000000001
21,iterative,auto,warm,40,0.5,0.1,fixed,30,780,1691,43.255880697000975,5.54382528899805,37.712055408002925,38.0
21,iterative,auto,cold,40,0.5,0.1,fixed,30,780,1571,35.86355335799817,1.1578924029927293,34.70566095500544,38.0
22,once,dual,cold,40,0.5,0.1,fixed,100,780,39521,22.03044990300259,20.33596856100121,1.6944813420013816,52.999999999999964
22,iterative,dual,warm,40,0.5,0.1,fixed,100,780,2201,18.855232336998597,3.398578907006595,15.456653429992002,53.0
22,iterative,dual,cold,40,0.5,0.1,fixed,100,780,10141,64.8263143410004,2.072851286993682,62.753463054006716,53.0
22,once,auto,cold,40,0.5,0.1,fixed,100,780,39521,11.734342324998579,9.998743320000358,1.735599004998221,52.99999999999993
22,iterative,auto,warm,40,0.5,0.1,fixed,100,780,3101,29.00393033599903,7.405825850997644,21.598104485001386,53.0
22,iterative,auto,cold,40,0.5,0.1,fixed,100,780,2301,17.62523721099933,1.6105353900056798,16.01470182099365,53.0
23,once,dual,cold,40,0.5,0.1,fixed,300,780,39521,21.66001020299882,19.966444942001544,1.693565260997275,42.99999999999994
23,iterative,dual,warm,40,0.5,0.1,fixed,300,780,4901,15.627374566000071,3.8688092110096477,11.758565354990424,43.0
23,iterative,dual,cold,40,0.5,0.1,fixed,300,780,3101,9.180969623001147,1.4320038269979705,7.748965796003176,43.0
23,once,auto,cold,40,0.5,0.1,fixed,300,780,39521,11.210755600000994,9.49576798400085,1.714987616000144,43.000000000000036
23,iterative,auto,warm,40,0.5,0.1,fixed,300,780,3101,9.702601765999134,1.8353415450001194,7.867260220999015,43.0
23,iterative,auto,cold,40,0.5,0.1,fixed,300,780,11001,25.424612693997915,1.8930829579985584,23.531529735999356,43.0
24,once,dual,cold,40,0.5,0.1,fixed,1000,780,39521,21.840863010002067,20.150386321998667,1.6904766880034003,46.00000000000109
24,iterative,dual,warm,40,0.5,0.1,fixed,1000,780,4101,4.1902070449978055,0.506208164995769,3.6839988800020365,46.0
24,iterative,dual,cold,40,0.5,0.1,fixed,1000,780,4101,4.319913768998958,0.6048282920055499,3.7150854769934085,46.0
24,once,auto,cold,40,0.5,0.1,fixed,1000,780,39521,11.752980661996844,10.03549626399763,1.7174843979992147,45.999999999999986
24,iterative,auto,warm,40,0.5,0.1,fixed,1000,780,4101,4.319458032001421,0.49712819200067315,3.822329840000748,46.0
24,iterative,auto,cold,40,0.5,0.1,fixed,1000,780,6101,5.74127292599951,0.7800806730010663,4.961192252998444,46.0
25,once,dual,cold,40,0.5,0.2,fixed,10,780,39521,24.26288273499813,22.567945606999274,1.6949371279988554,72.00000000000252
25,iterative,dual,warm,40,0.5,0.2,fixed,10,780,29770,18337.791864656,17008.177514300885,1329.6143503551139,71.99999999999987
25,iterative,dual,cold,40,0.5,0.2,fixed,10,780,14837,881.5735845800009,19.672537731843477,861.9010468481574,71.99999999999473
25,once,auto,cold,40,0.5,0.2,fixed,10,780,39521,13.16349289300706,11.208303975996387,1.9551889170106733,72.00000000000001
25,iterative,auto,warm,40,0.5,0.2,fixed,10,780,25081,17219.215142838002,15986.76317589912,1232.4519669388828,72.0
25,iterative,auto,cold,40,0.5,0.2,fixed,10,780,11747,718.3115326170009,13.772642586933216,704.5388900300677,71.99999999999999
26,once,dual,cold,40,0.5,0.2,fixed,30,780,39521,23.005541104997974,21.2296197129981,1.7759213919998729,78.99999999999875
26,iterative,dual,warm,40,0.5,0.2,fixed,30,780,29780,5263.539418149994,4818.0970131859285,445.44240496406564,79.00000000000007
26,iterative,dual,cold,40,0.5,0.2,fixed,30,780,12106,247.5165124490013,6.014370827018865,241.50214162198245,79.00000000000014
26,once,auto,cold,40,0.5,0.2,fixed,30,780,39521,13.44666347799648,11.679745093999372,1.7669183839971083,79.0000000000001
26,iterative,auto,warm,40,0.5,0.2,fixed,30,780,2111,66.55341054999735,19.009756199040567,47.543654350956785,79.0
26,iterative,auto,cold,40,0.5,0.2,fixed,30,780,10113,211.644705091996,5.629397665026772,206.01530742696923,79.0
27,once,dual,cold,40,0.5,0.2,fixed,100,780,39521,22.516085024995846,20.787395507999463,1.7286895169963827,75.00000000000153
27,iterative,dual,warm,40,0.5,0.2,fixed,100,780,29882,1600.5164955930013,1464.4965431251112,136.0199524678901,74.9999999999965
27,iterative,dual,cold,40,0.5,0.2,fixed,100,780,11049,71.70329525499983,3.501723194072838,68.20157206092699,75.00000000000004
27,once,auto,cold,40,0.5,0.2,fixed,100,780,39521,13.513545765003073,11.747654774000694,1.7658909910023795,75.00000000000001
27,iterative,auto,warm,40,0.5,0.2,fixed,100,780,29835,2378.436000526999,2241.882149978992,136.55385054800718,75.00000000000068
27,iterative,auto,cold,40,0.5,0.2,fixed,100,780,10876,70.68817072200181,3.0073745349945966,67.68079618700722,74.99999999999984
28,once,dual,cold,40,0.5,0.2,fixed,300,780,39521,22.645730292002554,20.91339471700485,1.7323355749977054,72.00000000000044
28,iterative,dual,warm,40,0.5,0.2,fixed,300,780,29997,618.4125223549927,570.9515506200987,47.460971734893974,71.99999999999123
28,iterative,dual,cold,40,0.5,0.2,fixed,300,780,15821,35.37835799799359,4.039358994021313,31.338999003972276,72.00000000000547
28,once,auto,cold,40,0.5,0.2,fixed,300,780,39521,13.171257470996352,11.404195441995398,1.7670620290009538,72.00000000000009
28,iterative,auto,warm,40,0.5,0.2,fixed,300,780,30008,868.8577093220083,820.9031860161049,47.95452330590342,72.00000000000011
28,iterative,auto,cold,40,0.5,0.2,fixed,300,780,15232,34.74531684300746,4.331282213883242,30.414034629124217,72.00000000000851
29,once,dual,cold,40,0.5,0.2,fixed,1000,780,39521,23.084320944006322,21.350008302004426,1.7343126420018962,63.00000000000306
29,iterative,dual,warm,40,0.5,0.2,fixed,1000,780,30057,355.87437131800107,339.10451384702174,16.769857470979332,62.99999999999993
29,iterative,dual,cold,40,0.5,0.2,fixed,1000,780,16301,12.634524549008347,1.6674226610193728,10.967101887988974,63.00000000000052
29,once,auto,cold,40,0.5,0.2,fixed,1000,780,39521,13.203612782992423,11.424332251001033,1.7792805319913896,63.000000000000014
29,iterative,auto,warm,40,0.5,0.2,fixed,1000,780,25698,321.0084554720088,303.9079562010447,17.100499270964065,63.00000000000006
29,iterative,auto,cold,40,0.5,0.2,fixed,1000,780,14651,12.717149699004949,2.6028478679945692,10.11430183101038,63.00000000000004
30,once,dual,cold,40,0.8,0.1,fixed,10,780,39521,21.027272485007416,19.29592694400344,1.731345541003975,45.999999999998366
30,iterative,dual,warm,40,0.8,0.1,fixed,10,780,741,47.625637521006865,1.7697817120497348,45.85585580895713,46.0
30,iterative,dual,cold,40,0.8,0.1,fixed,10,780,1995,131.4546260490024,0.6608184359647566,130.79380761303764,46.0
30,once,auto,cold,40,0.8,0.1,fixed,10,780,39521,7.97398656400037,6.23219679101021,1.7417897729901597,45.999999999999986
30,iterative,auto,warm,40,0.8,0.1,fixed,10,780,691,44.0442766030028,1.46526295793592,42.57901364506688,46.0
30,iterative,auto,cold,40,0.8,0.1,fixed,10,780,2302,152.51076022798952,0.7526268930814695,151.75813333490805,46.0
31,once,dual,cold,40,0.8,0.1,fixed,30,780,39521,20.884603680999135,19.148930868002935,1.7356728129961994,41.00000000000002
31,iterative,dual,warm,40,0.8,0.1,fixed,30,780,1181,27.748116367001785,1.7493205640348606,25.998795802966924,41.0
31,iterative,dual,cold,40,0.8,0.1,fixed,30,780,881,19.499849268991966,0.3423640689870808,19.157485200004885,41.0
31,once,auto,cold,40,0.8,0.1,fixed,30,780,39521,7.904490271990653,6.152326134004397,1.7521641379862558,41.000000000000085
31,iterative,auto,warm,40,0.8,0.1,fixed,30,780,1121,26.005600003001746,1.3930113439710112,24.612588659030735,41.0
31,iterative,auto,cold,40,0.8,0.1,fixed,30,780,911,20.310687801000313,0.3900917150749592,19.920596085925354,41.0
32,once,dual,cold,40,0.8,0.1,fixed,100,780,39521,20.930985825005337,19.206868727997062,1.7241170970082749,40.00000000000125
32,iterative,dual,warm,40,0.8,0.1,fixed,100,780,1301,9.932577763000154,0.5799594040145166,9.352618358985637,40.0
32,iterative,dual,cold,40,0.8,0.1,fixed,100,780,1201,8.739068508992204,0.22693426499608904,8.512134243996115,40.0
32,once,auto,cold,40,0.8,0.1,fixed,100,780,39521,7.410986364004202,5.658656298997812,1.7523300650063902,40.00000000000001
32,iterative,auto,warm,40,0.8,0.1,fixed,100,780,1501,11.46094876799907,0.7008469430002151,10.760101824998856,40.0
32,iterative,auto,cold,40,0.8,0.1,fixed,100,780,1401,10.20728257499286,0.275750385975698,9.931532189017162,40.0
33,once,dual,cold,40,0.8,0.1,fixed,300,780,39521,20.972432640992338,19.237092397001106,1.7353402439912315,52.000000000000036
33,iterative,dual,warm,40,0.8,0.1,fixed,300,780,2501,7.0874975760089,0.6266433609853266,6.4608542150235735,52.0
33,iterative,dual,cold,40,0.8,0.1,fixed,300,780,4234,10.449360871993122,0.2595280909881694,10.189832781004952,52.0
33,once,auto,cold,40,0.8,0.1,fixed,300,780,39521,8.096184415990137,6.341932445007842,1.7542519709822955,51.999999999999986
33,iterative,auto,warm,40,0.8,0.1,fixed,300,780,1901,5.60450059401046,0.3347779210162116,5.269722672994249,52.0
33,iterative,auto,cold,40,0.8,0.1,fixed,300,780,6923,16.450086295997608,0.33521585604466964,16.114870439952938,52.000000000000014
34,once,dual,cold,40,0.8,0.1,fixed,1000,780,39521,21.044476185008534,19.311627731993212,1.7328484530153219,44.00000000000009
34,iterative,dual,warm,40,0.8,0.1,fixed,1000,780,2101,2.417662826992455,0.08934712398331612,2.328315703009139,44.0
34,iterative,dual,cold,40,0.8,0.1,fixed,1000,780,2278,3.022437430001446,0.08836591699218843,2.9340715130092576,44.0
34,once,auto,cold,40,0.8,0.1,fixed,1000,780,39521,7.090535156996339,5.333136569999624,1.7573985869967146,44.0
34,iterative,auto,warm,40,0.8,0.1,fixed,1000,780,2175,3.1207836139947176,0.12805324301007204,2.9927303709846456,44.0
34,iterative,auto,cold,40,0.8,0.1,fixed,1000,780,2101,2.4642943810031284,0.07193084200844169,2.3923635389946867,44.0
35,once,dual,cold,40,0.8,0.2,fixed,10,780,39521,21.276404666001326,19.548102076994837,1.7283025890064891,86.00000000001815
35,iterative,dual,warm,40,0.8,0.2,fixed,10,780,851,57.04119685100159,3.3372938100073952,53.70390304099419,86.0
35,iterative,dual,cold,40,0.8,0.2,fixed,10,780,861,54.80352017200494,0.8544466790772276,53.94907349292771,86.0
35,once,auto,cold,40,0.8,0.2,fixed,10,780,39521,9.421115393997752,7.670824888002244,1.7502905059955083,86.00000000000023
35,iterative,auto,warm,40,0.8,0.2,fixed,10,780,811,53.80226623099588,2.7712491759448312,51.03101705505105,86.0
35,iterative,auto,cold,40,0.8,0.2,fixed,10,780,921,59.171220460004406,0.930160633957712,58.241059826046694,86.0
36,once,dual,cold,40,0.8,0.2,fixed,30,780,39521,21.200737769002444,19.46676058101002,1.7339771879924228,82.99999999999987
36,iterative,dual,warm,40,0.8,0.2,fixed,30,780,1271,30.481109872998786,2.3512844079523347,28.12982546504645,83.0
36,iterative,dual,cold,40,0.8,0.2,fixed,30,780,1061,23.741650437004864,0.6083888230205048,23.13326161398436,83.0
