solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time,dual_0_constraints,dual_0_with_slack,dual_0_no_slack
26,iterative,auto,warm,1,,False,0,0,50,0.5,0.2,fixed,1000,100,100,0,1,,1225,101,0.003827605999958905,0,0,0
26,iterative,auto,warm,1,,False,0,1,50,0.5,0.2,fixed,1000,1000,1000,0,1,,1225,1101,0.035632503000215365,0,0,0
26,iterative,auto,warm,1,,False,0,2,50,0.5,0.2,fixed,1000,1000,1000,0,1,,1225,2101,1.358099569999922,0,0,0
26,iterative,auto,warm,1,,False,0,3,50,0.5,0.2,fixed,1000,1000,1000,0,1,,1225,3101,3.907023047000166,0,0,0
26,iterative,auto,warm,1,,False,0,4,50,0.5,0.2,fixed,1000,1000,1000,0,1,,1225,4101,1.1526024480003798,0,0,0
26,iterative,auto,warm,1,,True,0,0,50,0.5,0.2,fixed,1000,100,100,0,1,,1225,101,0.0035649880001074052,0,0,0
26,iterative,auto,warm,1,,True,0,1,50,0.5,0.2,fixed,1000,1000,1000,80,1,,1225,1021,0.029594030000225757,100,80,20
26,iterative,auto,warm,1,,True,0,2,50,0.5,0.2,fixed,1000,1000,1000,258,1,,1225,1763,0.40537631500001226,685,258,427
26,iterative,auto,warm,1,,True,0,3,50,0.5,0.2,fixed,1000,1000,1000,890,1,,1225,1873,0.9798715550000452,1027,890,137
26,iterative,auto,warm,1,,True,0,4,50,0.5,0.2,fixed,1000,1000,1000,897,1,,1225,1976,1.0008143069999278,977,897,80
26,iterative,auto,warm,1,,True,0,5,50,0.5,0.2,fixed,1000,1000,1000,943,1,,1225,2033,1.1202589909999006,994,943,51
26,iterative,auto,warm,1,,True,0,6,50,0.5,0.2,fixed,1000,1000,1000,933,1,,1225,2100,1.0901891879998402,973,933,40
26,iterative,auto,warm,1,,True,0,7,50,0.5,0.2,fixed,1000,1000,1000,954,1,,1225,2146,0.8011812490003649,968,954,14
26,iterative,auto,warm,1,,True,0,8,50,0.5,0.2,fixed,1000,1000,1000,975,1,,1225,2171,0.08258026400017116,990,975,15
26,iterative,auto,warm,1,,True,0.1,0,50,0.5,0.2,fixed,1000,100,100,6,1,,1225,101,0.004372184999738238,0,0,0
26,iterative,auto,warm,1,,True,0.1,1,50,0.5,0.2,fixed,1000,1000,1000,31,1,,1225,1070,0.02606555500005925,100,23,77
26,iterative,auto,warm,1,,True,0.1,2,50,0.5,0.2,fixed,1000,1000,1000,368,1,,1225,1702,0.27645512799972494,733,323,410
26,iterative,auto,warm,1,,True,0.1,3,50,0.5,0.2,fixed,1000,1000,1000,858,1,,1225,1844,0.7874779959997795,993,842,151
26,iterative,auto,warm,1,,True,0.1,4,50,0.5,0.2,fixed,1000,1000,1000,878,1,,1225,1966,1.2366665449999346,945,871,74
26,iterative,auto,warm,1,,True,0.1,5,50,0.5,0.2,fixed,1000,1000,1000,927,1,,1225,2039,1.4876721390000966,970,923,47
26,iterative,auto,warm,1,,True,0.1,6,50,0.5,0.2,fixed,1000,1000,1000,923,1,,1225,2116,1.7147123740001007,944,920,24
26,iterative,auto,warm,1,,True,0.1,7,50,0.5,0.2,fixed,1000,1000,1000,973,1,,1225,2143,1.9994330549998267,1000,971,29
26,iterative,auto,warm,1,,True,0.1,8,50,0.5,0.2,fixed,1000,1000,1000,982,1,,1225,2161,1.6106855799998812,1000,980,20
26,iterative,auto,warm,1,,True,0.1,9,50,0.5,0.2,fixed,1000,1000,466,154,1,,1225,2473,1.6591020619998744,1030,52,978
26,iterative,auto,warm,1,,True,0.3,0,50,0.5,0.2,fixed,1000,100,100,131,1,,1225,101,0.004414648999954807,0,0,0
26,iterative,auto,warm,1,,True,0.3,1,50,0.5,0.2,fixed,1000,1000,1000,48,1,,1225,1053,0.028856789999736066,100,19,81
26,iterative,auto,warm,1,,True,0.3,2,50,0.5,0.2,fixed,1000,1000,1000,465,1,,1225,1588,0.14999872699991101,729,342,387
26,iterative,auto,warm,1,,True,0.3,3,50,0.5,0.2,fixed,1000,1000,1000,825,1,,1225,1763,0.45311596300007295,932,778,154
26,iterative,auto,warm,1,,True,0.3,4,50,0.5,0.2,fixed,1000,1000,1000,848,1,,1225,1915,0.9539408180003193,909,821,88
26,iterative,auto,warm,1,,True,0.3,5,50,0.5,0.2,fixed,1000,1000,1000,914,1,,1225,2001,1.156903611999951,955,896,59
26,iterative,auto,warm,1,,True,0.3,6,50,0.5,0.2,fixed,1000,1000,1000,938,1,,1225,2063,1.6894141869997839,957,935,22
26,iterative,auto,warm,1,,True,0.3,7,50,0.5,0.2,fixed,1000,1000,1000,941,1,,1225,2122,1.7521871939998164,952,935,17
26,iterative,auto,warm,1,,True,0.3,8,50,0.5,0.2,fixed,1000,1000,1000,982,1,,1225,2140,1.6760909499998888,1000,970,30
26,iterative,auto,warm,1,,True,0.3,9,50,0.5,0.2,fixed,1000,1000,830,350,1,,1225,2620,1.7550373189997117,1011,72,939
26,iterative,auto,warm,1,,True,0.3,10,50,0.5,0.2,fixed,1000,1000,94,469,1,,1225,2245,1.4072086020000825,1493,7,1486
26,iterative,auto,warm,1,,True,0.3,11,50,0.5,0.2,fixed,1000,1000,282,362,1,,1225,2165,1.3676095949999763,1123,17,1106
26,iterative,auto,warm,1,,True,0.3,12,50,0.5,0.2,fixed,1000,1000,94,307,1,,1225,1952,1.2206726330000492,1051,3,1048
