solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
3,iterative,auto,warm,1,,True,0,130,0.5,0.2,fixed,1000,100,100,0,1,,8385,101,0.018760611998004606
3,iterative,auto,warm,1,,True,1,130,0.5,0.2,fixed,1000,1000,1000,100,1,,8385,1001,0.0453999669989571
3,iterative,auto,warm,1,,True,2,130,0.5,0.2,fixed,1000,1000,1000,1000,1,,8385,1001,0.033045497999410145
3,iterative,auto,warm,1,,True,3,130,0.5,0.2,fixed,1000,1000,1000,1000,1,,8385,1001,0.0656931799967424
3,iterative,auto,warm,1,,True,4,130,0.5,0.2,fixed,1000,1000,1000,524,1,,8385,1477,0.06018042399955448
3,iterative,auto,warm,1,,True,5,130,0.5,0.2,fixed,1000,1000,1000,727,1,,8385,1750,0.07432259999768576
3,iterative,auto,warm,1,,True,6,130,0.5,0.2,fixed,1000,1000,1000,515,1,,8385,2235,0.0939935050009808
3,iterative,auto,warm,1,,True,7,130,0.5,0.2,fixed,1000,1000,1000,319,1,,8385,2916,0.14675598200119566
3,iterative,auto,warm,1,,True,8,130,0.5,0.2,fixed,1000,1000,1000,422,1,,8385,3494,0.26216964299965184
3,iterative,auto,warm,1,,True,9,130,0.5,0.2,fixed,1000,1000,1000,674,1,,8385,3820,0.3088261599987163
3,iterative,auto,warm,1,,True,10,130,0.5,0.2,fixed,1000,1000,1000,780,1,,8385,4040,0.353032187998906
3,iterative,auto,warm,1,,True,11,130,0.5,0.2,fixed,1000,1000,1000,770,1,,8385,4270,0.39004641200153856
3,iterative,auto,warm,1,,True,12,130,0.5,0.2,fixed,1000,1000,1000,754,1,,8385,4516,0.6543585609979345
3,iterative,auto,warm,1,,True,13,130,0.5,0.2,fixed,1000,1000,1000,843,1,,8385,4673,0.6468084900006943
3,iterative,auto,warm,1,,True,14,130,0.5,0.2,fixed,1000,1000,1000,847,1,,8385,4826,0.9329381729985471
3,iterative,auto,warm,1,,True,15,130,0.5,0.2,fixed,1000,1000,1000,784,1,,8385,5042,1.8311047349998262
3,iterative,auto,warm,1,,True,16,130,0.5,0.2,fixed,1000,1000,1000,862,1,,8385,5180,1.4979291920026299
3,iterative,auto,warm,1,,True,17,130,0.5,0.2,fixed,1000,1000,1000,876,1,,8385,5304,2.336510081997403
3,iterative,auto,warm,1,,True,18,130,0.5,0.2,fixed,1000,1000,1000,849,1,,8385,5455,3.847832538998773
3,iterative,auto,warm,1,,True,19,130,0.5,0.2,fixed,1000,1000,1000,861,1,,8385,5594,3.6867878820012265
3,iterative,auto,warm,1,,True,20,130,0.5,0.2,fixed,1000,1000,1000,845,1,,8385,5749,6.021834587998455
3,iterative,auto,warm,1,,True,21,130,0.5,0.2,fixed,1000,1000,1000,864,1,,8385,5885,7.528730317997542
3,iterative,auto,warm,1,,True,22,130,0.5,0.2,fixed,1000,1000,1000,859,1,,8385,6026,11.017765849999705
3,iterative,auto,warm,1,,True,23,130,0.5,0.2,fixed,1000,1000,1000,829,1,,8385,6197,16.10577687100158
3,iterative,auto,warm,1,,True,24,130,0.5,0.2,fixed,1000,1000,1000,848,1,,8385,6349,18.523260095000296
3,iterative,auto,warm,1,,True,25,130,0.5,0.2,fixed,1000,1000,1000,901,1,,8385,6448,21.752231790000224
3,iterative,auto,warm,1,,True,26,130,0.5,0.2,fixed,1000,1000,1000,850,1,,8385,6598,31.294637155999226
3,iterative,auto,warm,1,,True,27,130,0.5,0.2,fixed,1000,1000,1000,839,1,,8385,6759,31.119216073002463
3,iterative,auto,warm,1,,True,28,130,0.5,0.2,fixed,1000,1000,1000,873,1,,8385,6886,39.126964055001736
3,iterative,auto,warm,1,,True,29,130,0.5,0.2,fixed,1000,1000,1000,811,1,,8385,7075,48.526639566000085
3,iterative,auto,warm,1,,True,30,130,0.5,0.2,fixed,1000,1000,1000,863,1,,8385,7212,61.010983178999595
3,iterative,auto,warm,1,,True,31,130,0.5,0.2,fixed,1000,1000,1000,847,1,,8385,7365,62.68558719599969
3,iterative,auto,warm,1,,True,32,130,0.5,0.2,fixed,1000,1000,1000,846,1,,8385,7519,69.96306138500222
3,iterative,auto,warm,1,,True,33,130,0.5,0.2,fixed,1000,1000,1000,878,1,,8385,7641,72.87481286600087
3,iterative,auto,warm,1,,True,34,130,0.5,0.2,fixed,1000,1000,1000,888,1,,8385,7753,79.54511342299884
3,iterative,auto,warm,1,,True,35,130,0.5,0.2,fixed,1000,1000,1000,911,1,,8385,7842,82.78007296299984
3,iterative,auto,warm,1,,True,36,130,0.5,0.2,fixed,1000,1000,1000,919,1,,8385,7923,82.30285306500082
3,iterative,auto,warm,1,,True,37,130,0.5,0.2,fixed,1000,1000,1000,917,1,,8385,8006,82.09594169100092
3,iterative,auto,warm,1,,True,38,130,0.5,0.2,fixed,1000,1000,1000,894,1,,8385,8112,96.48553184100092
3,iterative,auto,warm,1,,True,39,130,0.5,0.2,fixed,1000,1000,1000,941,1,,8385,8171,96.20841198600101
3,iterative,auto,warm,1,,True,40,130,0.5,0.2,fixed,1000,1000,1000,898,1,,8385,8273,102.50297137600137
3,iterative,auto,warm,1,,True,41,130,0.5,0.2,fixed,1000,1000,1000,956,1,,8385,8317,103.17669896799998
3,iterative,auto,warm,1,,True,42,130,0.5,0.2,fixed,1000,1000,1000,930,1,,8385,8387,109.67524072399829
3,iterative,auto,warm,1,,True,43,130,0.5,0.2,fixed,1000,1000,1000,961,1,,8385,8426,114.16376717100138
3,iterative,auto,warm,1,,True,44,130,0.5,0.2,fixed,1000,1000,1000,994,1,,8385,8432,112.40911926199988
3,iterative,auto,warm,1,,True,45,130,0.5,0.2,fixed,1000,1000,1000,949,1,,8385,8483,117.94000643899926
3,iterative,auto,warm,1,,True,46,130,0.5,0.2,fixed,1000,1000,1000,961,1,,8385,8522,120.19934694100084
3,iterative,auto,warm,1,,True,47,130,0.5,0.2,fixed,1000,1000,1000,943,1,,8385,8579,125.95027832800042
3,iterative,auto,warm,1,,True,48,130,0.5,0.2,fixed,1000,1000,1000,997,1,,8385,8582,119.05729976599832
3,iterative,auto,warm,1,,True,49,130,0.5,0.2,fixed,1000,1000,1000,968,1,,8385,8614,123.85172220599998
3,iterative,auto,warm,1,,True,50,130,0.5,0.2,fixed,1000,1000,1000,983,1,,8385,8631,133.72302805000072
3,iterative,auto,warm,1,,True,51,130,0.5,0.2,fixed,1000,1000,1000,987,1,,8385,8644,143.67722593100189
3,iterative,auto,warm,1,,True,52,130,0.5,0.2,fixed,1000,1000,1000,1028,1,,8385,8616,151.465594401001
3,iterative,auto,warm,1,,True,53,130,0.5,0.2,fixed,1000,1000,1000,998,1,,8385,8618,178.9797458280009
3,iterative,auto,warm,1,,True,54,130,0.5,0.2,fixed,1000,1000,1000,983,1,,8385,8635,130.11481720400116
3,iterative,auto,warm,1,,True,55,130,0.5,0.2,fixed,1000,1000,1000,932,1,,8385,8703,152.70688077199884
3,iterative,auto,warm,1,,True,56,130,0.5,0.2,fixed,1000,1000,1000,894,1,,8385,8809,155.61309738499767
3,iterative,auto,warm,1,,True,57,130,0.5,0.2,fixed,1000,1000,1000,942,1,,8385,8867,124.00282451499879
3,iterative,auto,warm,1,,True,58,130,0.5,0.2,fixed,1000,1000,254,940,1,,8385,8181,124.68828444199971
3,iterative,auto,warm,1,,True,59,130,0.5,0.2,fixed,1000,1000,1000,265,1,,8385,8916,184.53567533800015
3,iterative,auto,warm,1,,True,60,130,0.5,0.2,fixed,1000,1000,254,979,1,,8385,8191,137.4371604980006
3,iterative,auto,warm,1,,True,61,130,0.5,0.2,fixed,1000,1000,254,274,1,,8385,8171,0.12471889500011457
