solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,1,,20,0.5,0.1,fixed,1000,190,4561,0.4084339029999997,0.1952795890000001,0.21315431399999962,7.823529411764707
0,iterative,auto,warm,1,,20,0.5,0.1,fixed,1000,190,1441,0.2786367849999998,0.11538317900000017,0.1632536059999996,7.823529411764706
1,once,auto,cold,1,,20,0.5,0.1,fixed,10000,190,4561,0.24934997299999972,0.048226325999999986,0.20112364699999974,12.0
2,once,auto,cold,1,,20,0.5,0.1,fixed,100000,190,4561,0.28280999900000037,0.08331363400000047,0.1994963649999999,9.0
3,once,auto,cold,1,,20,0.5,0.1,fixed,1000000,190,4561,0.26095553200000055,0.062341376000000004,0.19861415600000054,8.0
4,once,auto,cold,1,,20,0.5,0.2,fixed,1000,190,4561,0.4421672860000001,0.21117752600000017,0.23098975999999993,13.0
4,iterative,auto,warm,1,,20,0.5,0.2,fixed,1000,190,1470,0.3862583700000002,0.13303068599999968,0.2532276840000005,12.999999999999998
5,once,auto,cold,1,,20,0.5,0.2,fixed,10000,190,4561,0.42288674000000004,0.22044351100000004,0.202443229,20.60869565217391
6,once,auto,cold,1,,20,0.5,0.2,fixed,100000,190,4561,0.25889198800000024,0.059627054999999984,0.19926493300000025,17.0
7,once,auto,cold,1,,20,0.5,0.2,fixed,1000000,190,4561,0.3554069910000006,0.15663401499999985,0.19877297600000077,22.0
8,once,auto,cold,1,,20,0.8,0.1,fixed,1000,190,4561,0.21935028800000023,0.02131449200000013,0.1980357960000001,14.0
8,iterative,auto,warm,1,,20,0.8,0.1,fixed,1000,190,471,0.08016147799999995,0.003793242999999613,0.07636823500000034,14.0
9,once,auto,cold,1,,20,0.8,0.1,fixed,10000,190,4561,0.27908863200000056,0.04683501100000065,0.2322536209999999,6.0
10,once,auto,cold,1,,20,0.8,0.1,fixed,100000,190,4561,0.23428757299999958,0.03396474100000013,0.20032283199999945,9.0
11,once,auto,cold,1,,20,0.8,0.1,fixed,1000000,190,4561,0.2407131119999999,0.04180203599999999,0.1989110759999999,9.0
12,once,auto,cold,1,,20,0.8,0.2,fixed,1000,190,4561,0.22830488799999937,0.02784844000000053,0.20045644799999884,13.0
12,iterative,auto,warm,1,,20,0.8,0.2,fixed,1000,190,509,0.0836619289999998,0.004999526999999837,0.07866240199999996,13.0
13,once,auto,cold,1,,20,0.8,0.2,fixed,10000,190,4561,0.23550713599999984,0.034718248000000784,0.20078888799999906,15.0
14,once,auto,cold,1,,20,0.8,0.2,fixed,100000,190,4561,0.21940726400000088,0.020120165999999884,0.199287098000001,22.0
15,once,auto,cold,1,,20,0.8,0.2,fixed,1000000,190,4561,0.2702509680000009,0.02196716799999976,0.24828380000000116,18.0
16,once,auto,cold,1,,20,0.5,0.1,fixed,1000,190,4561,0.2663290610000004,0.06713768200000025,0.19919137900000017,11.0
16,iterative,auto,warm,1,,20,0.5,0.1,fixed,1000,190,1157,0.13263533900000013,0.018167309999997272,0.11446802900000286,11.0
