solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,50,0.5,0.1,fixed,10,1225,78401,82.107358092,78.725259338,3.3820987539999976,56.00000000000075
0,iterative,dual,warm,50,0.5,0.1,fixed,10,1225,2731,443.349453109,89.51847999400029,353.8309731149997,56.0
0,iterative,dual,cold,50,0.5,0.1,fixed,10,1225,11678,1464.3479226130003,11.826506268002845,1452.5214163449973,55.99999999999997
0,once,auto,cold,50,0.5,0.1,fixed,10,1225,78401,28.45522768500018,25.057454667000002,3.39777301800018,55.999999999997826
0,iterative,auto,warm,50,0.5,0.1,fixed,10,1225,2141,314.1397921810001,35.91612702399402,278.22366515700605,56.0
0,iterative,auto,cold,50,0.5,0.1,fixed,10,1225,2101,279.0570104180001,5.154190768001172,273.90281964999895,56.0
1,once,dual,cold,50,0.5,0.1,fixed,30,1225,78401,85.73503857399965,82.43765855300035,3.2973800209992987,47.99999999999647
1,iterative,dual,warm,50,0.5,0.1,fixed,30,1225,3551,198.92178101299987,42.504383121000046,156.41739789199983,48.0
1,iterative,dual,cold,50,0.5,0.1,fixed,30,1225,2321,105.44863153200004,3.0330015449981147,102.41562998700192,48.0
1,once,auto,cold,50,0.5,0.1,fixed,30,1225,78401,26.464621922999868,23.109653866999906,3.3549680559999615,47.99999999999997
1,iterative,auto,warm,50,0.5,0.1,fixed,30,1225,2471,126.72475021299988,17.620826136000687,109.10392407699919,48.0
1,iterative,auto,cold,50,0.5,0.1,fixed,30,1225,14556,607.1545001059999,6.352801676995114,600.8016984290048,47.999999999999964
2,once,dual,cold,50,0.5,0.1,fixed,100,1225,78401,86.39281045100006,83.08782833099986,3.3049821200002043,70.00000000000338
2,iterative,dual,warm,50,0.5,0.1,fixed,100,1225,23801,725.625468143,443.71384137800214,281.9116267649979,70.0
2,iterative,dual,cold,50,0.5,0.1,fixed,100,1225,25179,301.9952265840002,7.988638618994628,294.00658796500556,70.0000000000001
2,once,auto,cold,50,0.5,0.1,fixed,100,1225,78401,32.67692382400037,29.116306011999768,3.5606178120006007,70.000000000001
2,iterative,auto,warm,50,0.5,0.1,fixed,100,1225,4701,96.67836388100022,32.80780121399948,63.87056266700074,70.0
2,iterative,auto,cold,50,0.5,0.1,fixed,100,1225,12924,170.40122204599993,6.63235515300039,163.76886689299954,70.0
3,once,dual,cold,50,0.5,0.1,fixed,300,1225,78401,85.09267411200017,81.74481717299932,3.347856939000849,62.00000000000093
3,iterative,dual,warm,50,0.5,0.1,fixed,300,1225,59250,7275.314352102,7097.8165201029815,177.49783199901867,61.99999999999852
3,iterative,dual,cold,50,0.5,0.1,fixed,300,1225,28423,120.25288777400056,8.151920061000055,112.1009677130005,61.99999999999961
3,once,auto,cold,50,0.5,0.1,fixed,300,1225,78401,30.09481307399983,26.595832766999592,3.498980307000238,61.999999999999496
3,iterative,auto,warm,50,0.5,0.1,fixed,300,1225,5201,39.14890996699978,14.34225654000511,24.80665342699467,62.0
3,iterative,auto,cold,50,0.5,0.1,fixed,300,1225,19471,87.17919060800159,6.978485409994391,80.2007051980072,61.99999999999999
4,once,dual,cold,50,0.5,0.1,fixed,1000,1225,78401,84.85504726100044,81.51966354499928,3.335383716001161,65.00000000000055
4,iterative,dual,warm,50,0.5,0.1,fixed,1000,1225,59536,2686.357905424,2628.6561158540007,57.701789569999164,64.99999999999888
4,iterative,dual,cold,50,0.5,0.1,fixed,1000,1225,15826,25.57706193499871,3.620873997999297,21.956187936999413,64.99999999999999
4,once,auto,cold,50,0.5,0.1,fixed,1000,1225,78401,32.29018465000081,28.88475651599947,3.4054281340013404,65.00000000000034
4,iterative,auto,warm,50,0.5,0.1,fixed,1000,1225,59335,1330.7273591910016,1270.6735623580062,60.05379683299543,65.00000000000202
4,iterative,auto,cold,50,0.5,0.1,fixed,1000,1225,17221,28.063635074999183,3.718426499010093,24.34520857598909,65.0
