solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,130,0.5,0.1,fixed,3000,0,1,8385,1431041,4275.075221074,4203.156722454,71.91849861999981,413.99999999997084
0,iterative,dual,warm,130,0.5,0.1,fixed,3000,0,0.01,8385,520327,922.1082114810006,338.57687474100385,583.5313367399967,414.0000000000044
1,once,auto,cold,130,0.5,0.1,fixed,3000,1,1,8385,1431041,4439.596851196,4354.768926755001,84.82792444099869,439.00000000000546
1,iterative,dual,warm,130,0.5,0.1,fixed,3000,1,0.1,8385,503487,949.752764023,224.92000990199813,724.8327541210019,438.999999999989
2,once,auto,cold,130,0.5,0.1,fixed,3000,2,1,8385,1431041,4625.852591655999,4552.806065608,73.04652604799958,432.00000000000665
2,iterative,dual,warm,130,0.5,0.1,fixed,3000,2,1,8385,526282,4519.161251925998,365.0792377360103,4154.082014189988,432.00000000000455
3,once,auto,cold,130,0.5,0.1,fixed,10000,0,1,8385,1431041,4505.622425237001,4427.192240336997,78.43018490000395,435.00000000003524
3,iterative,dual,warm,130,0.5,0.1,fixed,10000,0,0.01,8385,525215,541.2830675639998,139.97703195199574,401.30603561200405,435.0000000000018
4,once,auto,cold,130,0.5,0.1,fixed,10000,1,1,8385,1431041,4543.268589618998,4461.9148206909995,81.35376892799832,407.99999999999847
4,iterative,dual,warm,130,0.5,0.1,fixed,10000,1,0.1,8385,505711,462.019478315,80.68952984801581,381.3299484669842,408.00000000000017
5,once,auto,cold,130,0.5,0.1,fixed,10000,2,1,8385,1431041,4307.902785742001,4234.113285651998,73.78950009000255,403.999999999946
5,iterative,dual,warm,130,0.5,0.1,fixed,10000,2,1,8385,39394,139.44590989399876,3.631948440990527,135.81396145300823,404.0
6,once,auto,cold,130,0.5,0.1,fixed,30000,0,1,8385,1431041,4623.750361500999,4546.117038243006,77.63332325799274,438.0000000000167
6,iterative,dual,warm,130,0.5,0.1,fixed,30000,0,0.1,8385,453820,424.03306750200136,46.30108320598811,377.73198429601325,438.00000000000006
7,once,auto,cold,130,0.5,0.1,fixed,30000,1,1,8385,1431041,4913.251855928,4839.139826359002,74.11202956899797,410.0000000000097
7,iterative,dual,warm,130,0.5,0.1,fixed,30000,1,1,8385,539481,667.7308461680004,225.89364881299844,441.837197355002,410.0000000000013
8,once,auto,cold,130,0.5,0.1,fixed,100000,0,1,8385,1431041,4511.069511057001,4436.685992212995,74.38351884400618,419.99999999995146
8,iterative,dual,warm,130,0.5,0.1,fixed,100000,0,0.1,8385,594139,1613.2270185239977,1410.1341680569967,203.09285046700097,419.99999999999636
9,once,auto,cold,130,0.5,0.1,fixed,100000,1,1,8385,1431041,4742.934242886004,4669.491849963,73.44239292300335,422.0000000000029
9,iterative,dual,warm,130,0.5,0.1,fixed,100000,1,1,8385,736253,3593.850585469001,3374.7278455550113,219.1227399139898,422.00000000000125
10,once,auto,cold,130,0.5,0.1,fixed,300000,0,1,8385,1431041,4939.752805645003,4866.146003146001,73.60680249900179,431.99999999997186
10,iterative,dual,warm,130,0.5,0.1,fixed,300000,0,1,8385,899191,4347.015595141995,4207.785347198987,139.23024794300727,431.99999999999903
11,once,auto,cold,130,0.5,0.2,fixed,3000,0,1,8385,1431041,9198.479332627001,9125.140468568992,73.33886405800877,824.0000000000001
11,iterative,dual,warm,130,0.5,0.2,fixed,3000,0,0.01,8385,615406,3288.1650001639937,2702.827896552102,585.3371036118915,824.0000000000102
12,once,auto,cold,130,0.5,0.2,fixed,3000,1,1,8385,1431041,10321.428797967994,10246.153674336005,75.27512363198912,835.0000000000041
12,iterative,dual,warm,130,0.5,0.2,fixed,3000,1,0.1,8385,516483,3923.8143100279995,3146.0109714570717,777.8033385709277,834.9999999999957
13,once,auto,cold,130,0.5,0.2,fixed,3000,2,1,8385,1431041,6483.476276086003,6404.470666292997,79.00560979300644,857.0000000000008
13,iterative,dual,warm,130,0.5,0.2,fixed,3000,2,1,8385,472410,7950.4193389400025,4166.403960857075,3784.015378082928,856.9999999999923
14,once,auto,cold,130,0.5,0.2,fixed,10000,0,1,8385,1431041,10111.789782893,10031.488262405008,80.3015204879921,843.0000000000047
14,iterative,dual,warm,130,0.5,0.2,fixed,10000,0,0.01,8385,623184,2301.4359944440075,1886.4568232949823,414.9791711490252,843.0000000000086
