solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,150,0.5,0.1,fixed,1000,3,1,11175,2205201,2153.806529171,2035.587859407,118.21866976399997,569.0000000000065
0,iterative,dual,warm,150,0.5,0.1,fixed,1000,3,1,11175,16101,1210.8018709869998,531.9114516689997,678.8904193180001,569.0000000000055
1,once,dual,cold,150,0.5,0.1,fixed,1000,2,1,11175,2205201,2170.48146909,2053.671103894,116.81036519599957,560.000000000008
1,iterative,dual,warm,150,0.5,0.1,fixed,1000,2,0.1,11175,15101,570.9820212100003,363.4710176789995,207.51100353100082,559.9999999999969
2,once,dual,cold,150,0.5,0.1,fixed,1000,1,1,11175,2205201,2813.2777988900007,2706.357468208,106.9203306820009,565.9999999999922
2,iterative,dual,warm,150,0.5,0.1,fixed,1000,1,0.01,11175,15101,917.639035577,842.7155712219974,74.92346435500258,566.0000000000022
3,once,dual,cold,150,0.5,0.1,fixed,1000,0,1,11175,2205201,2118.7102041630005,2008.8564596730012,109.85374448999937,571.0000000000623
3,iterative,dual,warm,150,0.5,0.1,fixed,1000,0,0.001,11175,15685,887.3825146519994,762.9972234430024,124.38529120899693,570.9999999999948
4,once,dual,cold,150,0.5,0.1,fixed,3000,2,1,11175,2205201,2237.630860407,2130.807817716999,106.82304269000088,568.9999999999275
4,iterative,dual,warm,150,0.5,0.1,fixed,3000,2,1,11175,22859,985.7081112979995,620.602691009999,365.10542028800046,569.0000000000103
5,once,dual,cold,150,0.5,0.1,fixed,3000,1,1,11175,2205201,2185.6402650319997,2073.263859466,112.37640556599945,566.9999999999811
5,iterative,dual,warm,150,0.5,0.1,fixed,3000,1,0.1,11175,19561,426.43055406799976,261.7477620369973,164.68279203100246,566.9999999999984
6,once,dual,cold,150,0.5,0.1,fixed,3000,0,1,11175,2205201,2393.154616355998,2281.2266092630016,111.92800709299627,521.9999999999877
6,iterative,dual,warm,150,0.5,0.1,fixed,3000,0,0.01,11175,21689,962.475383883997,790.962008129005,171.513375754992,522.000000000002
7,once,dual,cold,150,0.5,0.1,fixed,10000,2,1,11175,2205201,2758.576981344999,2649.7542283680013,108.82275297699744,581.0000000000877
7,iterative,dual,warm,150,0.5,0.1,fixed,10000,2,1,11175,33007,717.1594621730001,507.5211974720005,209.63826470099957,581.0000000000023
8,once,dual,cold,150,0.5,0.1,fixed,10000,1,1,11175,2205201,2644.771715122999,2536.8142405920007,107.9574745309983,600.9999999999565
8,iterative,dual,warm,150,0.5,0.1,fixed,10000,1,0.1,11175,32739,584.022920129999,470.95752101599646,113.0653991140025,601.000000000003
9,once,dual,cold,150,0.5,0.1,fixed,10000,0,1,11175,2205201,2337.995397738003,2220.112507152,117.88289058600276,592.9999999998225
9,iterative,dual,warm,150,0.5,0.1,fixed,10000,0,0.01,11175,30685,631.4261708249978,516.310448237,115.11572258799788,592.999999999994
10,once,dual,cold,150,0.5,0.1,fixed,30000,1,1,11175,2205201,2052.121243540998,1945.3195997770017,106.80164376399625,553.9999999999953
