solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time,dual_0_constraints,dual_0_with_slack,dual_0_no_slack
21,iterative,auto,warm,1,,False,0,0,80,0.5,0.2,fixed,1000,100,100,0,1,,3160,101,0.007012742000370054,0,0,0
21,iterative,auto,warm,1,,False,0,1,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,1101,0.03450231100214296,0,0,0
21,iterative,auto,warm,1,,False,0,2,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,2101,0.07351829899926088,0,0,0
21,iterative,auto,warm,1,,False,0,3,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,3101,2.1101612329985073,0,0,0
21,iterative,auto,warm,1,,False,0,4,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,4101,10.22747868699662,0,0,0
21,iterative,auto,warm,1,,False,0,5,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,5101,23.407153870997718,0,0,0
21,iterative,auto,warm,1,,False,0,6,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,6101,36.23315995899975,0,0,0
21,iterative,auto,warm,1,,False,0,7,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,7101,39.9928777799978,0,0,0
21,iterative,auto,warm,1,,False,0,8,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,8101,32.461510556000576,0,0,0
21,iterative,auto,warm,1,,False,0,9,80,0.5,0.2,fixed,1000,1000,1000,0,1,,3160,9101,7.5643849879998015,0,0,0
21,iterative,auto,warm,1,,True,0,0,80,0.5,0.2,fixed,1000,100,100,0,1,,3160,101,0.007066120000672527,0,0,0
21,iterative,auto,warm,1,,True,0,1,80,0.5,0.2,fixed,1000,1000,1000,89,1,,3160,1012,0.03243853100138949,100,89,11
21,iterative,auto,warm,1,,True,0,2,80,0.5,0.2,fixed,1000,1000,1000,172,1,,3160,1840,0.0342775069984782,540,172,368
21,iterative,auto,warm,1,,True,0,3,80,0.5,0.2,fixed,1000,1000,1000,297,1,,3160,2543,0.41896385899963207,817,297,520
