solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,1,,50,0.5,0.1,fixed,1000,1225,78401,30.621285845,27.189854221000004,3.4314316239999947,71.99999999999916
0,iterative,auto,warm,1,,50,0.5,0.1,fixed,1000,1225,3101,2.2842239980000016,0.9143016469999949,1.3699223510000067,72.00000000000001
1,once,auto,cold,1,,50,0.5,0.1,fixed,10000,1225,78401,31.464627259999993,27.905639461000007,3.5589877989999863,79.00000000001333
1,iterative,auto,warm,1,,50,0.5,0.1,fixed,10000,1225,15457,4.796314963,3.2026169059999887,1.5936980570000117,79.00000000000048
2,once,auto,cold,1,,50,0.5,0.1,fixed,100000,1225,78401,27.782280537999995,24.296631159,3.4856493789999945,60.99999999999975
3,once,auto,cold,1,,50,0.5,0.1,fixed,1000000,1225,78401,31.046341460999997,27.544852175000003,3.5014892859999946,57.00000000000023
4,once,auto,cold,1,,50,0.5,0.2,fixed,1000,1225,78401,30.481465806999978,26.980236907999995,3.501228898999983,126.45985401459852
4,iterative,auto,warm,1,,50,0.5,0.2,fixed,1000,1225,4171,9.484172846999996,7.664859512000021,1.8193133349999755,126.45985401459843
5,once,auto,cold,1,,50,0.5,0.2,fixed,10000,1225,78401,22.483577527000023,18.96752388499999,3.5160536420000312,125.08553326293567
5,iterative,auto,warm,1,,50,0.5,0.2,fixed,10000,1225,15674,20.323788998999987,18.572278700000027,1.7515102989999605,125.08553326293561
6,once,auto,cold,1,,50,0.5,0.2,fixed,100000,1225,78401,36.60425578900001,33.17338979799999,3.4308659910000188,107.99999999999736
7,once,auto,cold,1,,50,0.5,0.2,fixed,1000000,1225,78401,37.681430964000015,34.279441434999995,3.4019895290000193,113.00000000000418
8,once,auto,cold,1,,50,0.8,0.1,fixed,1000,1225,78401,18.214317572000027,14.659242414999994,3.555075157000033,73.00000000000031
