solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,20,0.5,0.1,fixed,1000,0,1,190,4561,0.2798682800000001,0.07001555100000001,0.20985272900000007,12.0
0,iterative,dual,warm,20,0.5,0.1,fixed,1000,0,1,190,1044,0.29846896600000017,0.01926581099999991,0.27920315500000026,12.0
1,once,dual,cold,20,0.5,0.1,fixed,3000,0,1,190,4561,0.37304865900000017,0.17473935699999998,0.1983093020000002,9.999999999999998
1,iterative,dual,warm,20,0.5,0.1,fixed,3000,0,1,190,1438,0.3345977400000004,0.04457330000000015,0.29002444000000027,10.000000000000002
2,once,dual,cold,20,0.5,0.1,fixed,10000,0,1,190,4561,0.3901538570000005,0.19084419300000022,0.19930966400000028,12.516129032258068
2,iterative,dual,warm,20,0.5,0.1,fixed,10000,0,1,190,1394,0.4634114890000003,0.084561581,0.3788499080000003,12.51612903225826
3,once,dual,cold,20,0.5,0.1,fixed,30000,0,1,190,4561,0.27346997499999937,0.07558462199999916,0.1978853530000002,9.0
3,iterative,dual,warm,20,0.5,0.1,fixed,30000,0,1,190,1202,0.30560445299999994,0.020895171000000268,0.2847092819999997,9.0
4,once,dual,cold,20,0.5,0.1,fixed,100000,0,1,190,4561,0.27378610999999964,0.0761164299999999,0.19766967999999974,9.0
4,iterative,dual,warm,20,0.5,0.1,fixed,100000,0,1,190,1134,0.29907501400000047,0.016656322000000223,0.28241869200000025,9.0
5,once,dual,cold,20,0.5,0.1,fixed,300000,0,1,190,4561,0.2723126200000001,0.07323492100000006,0.19907769900000005,13.0
5,iterative,dual,warm,20,0.5,0.1,fixed,300000,0,1,190,966,0.3008567099999997,0.02352752499999955,0.27732918500000014,13.0
6,once,dual,cold,20,0.5,0.2,fixed,1000,0,1,190,4561,0.46177540299999986,0.2641323569999994,0.1976430460000005,20.039215686274506
6,iterative,dual,warm,20,0.5,0.2,fixed,1000,0,1,190,1085,0.3630761369999993,0.08562776300000063,0.27744837399999867,20.039215686274506
7,once,dual,cold,20,0.5,0.2,fixed,3000,0,1,190,4561,0.440977792,0.20646683300000035,0.23451095899999963,21.0
7,iterative,dual,warm,20,0.5,0.2,fixed,3000,0,1,190,896,0.33772380400000124,0.06287764599999868,0.27484615800000256,21.0
8,once,dual,cold,20,0.5,0.2,fixed,10000,0,1,190,4561,0.4307083029999994,0.2340117949999989,0.1966965080000005,14.952380952380945
8,iterative,dual,warm,20,0.5,0.2,fixed,10000,0,1,190,1541,0.6352676750000015,0.13058430400000098,0.5046833710000005,14.952380952380956
9,once,dual,cold,20,0.5,0.2,fixed,30000,0,1,190,4561,0.3725482460000009,0.17609276399999985,0.19645548200000107,14.216867469879505
9,iterative,dual,warm,20,0.5,0.2,fixed,30000,0,1,190,1687,2.7000362439999996,0.16292758400000018,2.5371086599999995,14.216867469879526
10,once,dual,cold,20,0.5,0.2,fixed,100000,0,1,190,4561,0.4185018979999988,0.22251631299999985,0.19598558499999896,18.5263157894737
10,iterative,dual,warm,20,0.5,0.2,fixed,100000,0,1,190,903,0.4135278480000011,0.07508216800000334,0.33844567999999775,18.52631578947368
11,once,dual,cold,20,0.5,0.2,fixed,300000,0,1,190,4561,0.35131732599999843,0.12105202499999912,0.2302653009999993,19.0
11,iterative,dual,warm,20,0.5,0.2,fixed,300000,0,1,190,852,0.30986638199999916,0.03773892099999898,0.2721274610000002,19.000000000000004
12,once,dual,cold,20,0.8,0.1,fixed,1000,0,1,190,4561,0.23318983100000068,0.03642712999999986,0.19676270100000082,11.0
12,iterative,dual,warm,20,0.8,0.1,fixed,1000,0,1,190,522,0.20315339899999962,0.004767775999999557,0.19838562300000007,11.0
13,once,dual,cold,20,0.8,0.1,fixed,3000,0,1,190,4561,0.22866490600000056,0.03287049100000061,0.19579441499999994,6.0
13,iterative,dual,warm,20,0.8,0.1,fixed,3000,0,1,190,511,0.199521472999999,0.00397070600000049,0.19555076699999852,6.0
14,once,dual,cold,20,0.8,0.1,fixed,10000,0,1,190,4561,0.24506525199999984,0.04813447400000115,0.1969307779999987,15.0
14,iterative,dual,warm,20,0.8,0.1,fixed,10000,0,1,190,592,0.2038701869999997,0.0051278190000001445,0.19874236799999956,15.0
15,once,dual,cold,20,0.8,0.1,fixed,30000,0,1,190,4561,0.27715237700000017,0.049302631999999846,0.22784974500000033,10.0
15,iterative,dual,warm,20,0.8,0.1,fixed,30000,0,1,190,774,0.28546827099999916,0.011078728999997622,0.27438954200000154,10.0
16,once,dual,cold,20,0.8,0.1,fixed,100000,0,1,190,4561,0.2177528969999969,0.02072530400000261,0.19702759299999428,10.0
16,iterative,dual,warm,20,0.8,0.1,fixed,100000,0,1,190,490,0.27622614599999906,0.0046372629999993364,0.2715888829999997,10.0
17,once,dual,cold,20,0.8,0.1,fixed,300000,0,1,190,4561,0.23651104999999717,0.030213085999999834,0.20629796399999734,9.0
17,iterative,dual,warm,20,0.8,0.1,fixed,300000,0,1,190,435,0.20152281200000033,0.004093726000000686,0.19742908599999964,9.0
18,once,dual,cold,20,0.8,0.2,fixed,1000,0,1,190,4561,0.22927679300000037,0.02951216199999962,0.19976463100000075,22.0
18,iterative,dual,warm,20,0.8,0.2,fixed,1000,0,1,190,603,0.2088284019999982,0.0049997189999970715,0.20382868300000112,22.0
19,once,dual,cold,20,0.8,0.2,fixed,3000,0,1,190,4561,0.2563823740000011,0.02291993100000056,0.23346244300000052,21.0
19,iterative,dual,warm,20,0.8,0.2,fixed,3000,0,1,190,599,0.42621044899999916,0.010964245000000261,0.4152462039999989,21.0
20,once,dual,cold,20,0.8,0.2,fixed,10000,0,1,190,4561,0.22282360900000242,0.024230428999999276,0.19859318000000314,16.0
20,iterative,dual,warm,20,0.8,0.2,fixed,10000,0,1,190,523,0.2025563890000015,0.003942363000000171,0.19861402600000133,16.0
21,once,dual,cold,20,0.8,0.2,fixed,30000,0,1,190,4561,0.22224038699999937,0.025456101000003173,0.1967842859999962,22.0
21,iterative,dual,warm,20,0.8,0.2,fixed,30000,0,1,190,619,0.2770746289999977,0.00734350199999767,0.269731127,22.0
22,once,dual,cold,20,0.8,0.2,fixed,100000,0,1,190,4561,0.23125696800000028,0.03352629300000132,0.19773067499999897,18.0
22,iterative,dual,warm,20,0.8,0.2,fixed,100000,0,1,190,681,0.28206011099999984,0.00848724200000106,0.2735728689999988,18.0
23,once,dual,cold,20,0.8,0.2,fixed,300000,0,1,190,4561,0.32435319600000057,0.12728036300000056,0.197072833,24.99999999999999
23,iterative,dual,warm,20,0.8,0.2,fixed,300000,0,1,190,1516,2.580310205,0.1157083359999973,2.4646018690000027,25.000000000000007
24,once,dual,cold,20,0.5,0.1,fixed,1000,0,1,190,4561,0.27669061199999945,0.08067819200000059,0.19601241999999885,14.000000000000002
24,iterative,dual,warm,20,0.5,0.1,fixed,1000,0,1,190,1105,0.3063772709999988,0.027066105999995926,0.27931116500000286,14.0
25,once,dual,cold,20,0.5,0.1,fixed,3000,0,1,190,4561,0.24718188900000015,0.051180546000001215,0.19600134299999894,5.0
25,iterative,dual,warm,20,0.5,0.1,fixed,3000,0,1,190,951,0.2852557719999993,0.010828225999997443,0.27442754600000185,5.0
26,once,dual,cold,20,0.5,0.1,fixed,10000,0,1,190,4561,0.35384781099999785,0.1563912149999993,0.19745659599999854,10.999999999999998
26,iterative,dual,warm,20,0.5,0.1,fixed,10000,0,1,190,1460,0.3336091379999999,0.04737271599999815,0.28623642200000177,11.0
27,once,dual,cold,20,0.5,0.1,fixed,30000,0,1,190,4561,0.24355211399999988,0.046539185000000316,0.19701292899999956,5.0
27,iterative,dual,warm,20,0.5,0.1,fixed,30000,0,1,190,856,0.31528146000000135,0.010021563999995209,0.30525989600000614,5.0
28,once,dual,cold,20,0.5,0.1,fixed,100000,0,1,190,4561,0.2502127310000013,0.05456657899999939,0.1956461520000019,6.0
28,iterative,dual,warm,20,0.5,0.1,fixed,100000,0,1,190,1017,0.2886163900000014,0.013341319999994994,0.2752750700000064,6.0
29,once,dual,cold,20,0.5,0.1,fixed,300000,0,1,190,4561,0.3386955560000011,0.14045359500000032,0.1982419610000008,14.999999999999998
29,iterative,dual,warm,20,0.5,0.1,fixed,300000,0,1,190,989,0.31937289100000044,0.042996557999998686,0.27637633300000175,15.0
30,once,dual,cold,20,0.5,0.2,fixed,1000,0,1,190,4561,0.4140444369999976,0.21801549699999967,0.19602893999999793,16.590909090909097
30,iterative,dual,warm,20,0.5,0.2,fixed,1000,0,1,190,960,0.48936526700000016,0.08798629300000016,0.401378974,16.590909090909108
31,once,dual,cold,20,0.5,0.2,fixed,3000,0,1,190,4561,0.44598775999999773,0.24994773200000253,0.1960400279999952,18.812500000000004
31,iterative,dual,warm,20,0.5,0.2,fixed,3000,0,1,190,972,0.5018716730000001,0.1036790080000003,0.39819266499999983,18.8125
32,once,dual,cold,20,0.5,0.2,fixed,10000,0,1,190,4561,0.4425152400000023,0.24140215300000278,0.20111308699999952,20.0
32,iterative,dual,warm,20,0.5,0.2,fixed,10000,0,1,190,1259,1.544395755,0.12040053799998773,1.4239952170000123,20.0
33,once,dual,cold,20,0.5,0.2,fixed,30000,0,1,190,4561,0.4532262640000013,0.25486309500000104,0.19836316900000028,21.250000000000007
33,iterative,dual,warm,20,0.5,0.2,fixed,30000,0,1,190,940,0.3629303730000011,0.08423136300000422,0.27869900999999686,21.250000000000007
34,once,dual,cold,20,0.5,0.2,fixed,100000,0,1,190,4561,0.4128182390000035,0.21520695299999915,0.19761128600000433,13.57142857142857
34,iterative,dual,warm,20,0.5,0.2,fixed,100000,0,1,190,1474,0.4570831609999999,0.11495625299999546,0.34212690800000445,13.571428571428582
35,once,dual,cold,20,0.5,0.2,fixed,300000,0,1,190,4561,0.377209495999999,0.18067808500000382,0.19653141099999516,18.0
35,iterative,dual,warm,20,0.5,0.2,fixed,300000,0,1,190,848,0.5231242819999977,0.06459084499999079,0.4585334370000069,17.999999999999996
36,once,dual,cold,20,0.8,0.1,fixed,1000,0,1,190,4561,0.24716257699999744,0.047680302000003394,0.19948227499999405,9.0
36,iterative,dual,warm,20,0.8,0.1,fixed,1000,0,1,190,480,0.20174882599999933,0.003777415999998368,0.19797141000000096,9.0
37,once,dual,cold,20,0.8,0.1,fixed,3000,0,1,190,4561,0.24567455300000063,0.049332917000000975,0.19634163599999965,6.0
37,iterative,dual,warm,20,0.8,0.1,fixed,3000,0,1,190,697,0.2812598780000002,0.008915079000004766,0.2723447989999954,6.0
38,once,dual,cold,20,0.8,0.1,fixed,10000,0,1,190,4561,0.23103904599999936,0.03169176499999793,0.19934728100000143,9.0
