solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,1,,80,0.5,0.1,fixed,1000,3160,328641,250.919266335,235.305394573,15.613871762000002,162.99999999998866
0,iterative,auto,warm,0.01,,80,0.5,0.1,fixed,1000,3160,5101,13.943724427999996,8.959793026,4.983931401999996,163.00000000000017
0,iterative,auto,warm,0.1,,80,0.5,0.1,fixed,1000,3160,6101,15.632609306000006,10.240675146000001,5.391934160000005,163.00000000000048
0,iterative,auto,warm,1,0.5,80,0.5,0.1,fixed,1000,3160,6099,20.021727113999987,13.362704441000062,6.6590226729999245,162.9999999999981
0,iterative,auto,warm,1,0.9,80,0.5,0.1,fixed,1000,3160,6987,22.411803667000015,15.400891607000005,7.01091206000001,162.99999999999986
1,once,auto,cold,1,,80,0.5,0.1,fixed,10000,3160,328641,283.67902523799995,267.311047478,16.367977759999974,148.9999999999706
1,iterative,auto,warm,0.1,,80,0.5,0.1,fixed,10000,3160,20633,14.657488157999978,8.125932557999818,6.531555600000161,149.0
1,iterative,auto,warm,1,0.5,80,0.5,0.1,fixed,10000,3160,20101,11.109976821000032,6.317973973000107,4.792002847999925,149.00000000000028
1,iterative,auto,warm,1,0.9,80,0.5,0.1,fixed,10000,3160,20635,16.798004292999963,11.126335130999905,5.671669162000057,149.0000000000003
2,once,auto,cold,1,,80,0.5,0.1,fixed,100000,3160,328641,251.48883484500004,235.88479743000005,15.604037414999993,160.00000000000995
2,iterative,auto,warm,1,0.5,80,0.5,0.1,fixed,100000,3160,61324,57.49942113199995,50.94280854600015,6.556612585999801,160.0000000000009
3,once,auto,cold,1,,80,0.5,0.1,fixed,1000000,3160,328641,310.939813912,295.42760473499993,15.512209177000045,153.99999999999
4,once,auto,cold,1,,80,0.5,0.2,fixed,1000,3160,328641,377.9758949950001,362.31812034099994,15.65777465400015,319.999999999997
4,iterative,auto,warm,0.01,,80,0.5,0.2,fixed,1000,3160,8101,142.56782339699998,135.98816695400046,6.5796564429995215,319.99999999999966
4,iterative,auto,warm,0.1,,80,0.5,0.2,fixed,1000,3160,8101,141.94391452599984,136.98041095400004,4.963503571999809,320.00000000000045
4,iterative,auto,warm,1,0.5,80,0.5,0.2,fixed,1000,3160,7853,137.8401104090001,131.2226708820001,6.617439526999988,320.0000000000036
4,iterative,auto,warm,1,0.9,80,0.5,0.2,fixed,1000,3160,8029,162.07390050999993,152.84687159000032,9.227028919999611,320.0000000000002
5,once,auto,cold,1,,80,0.5,0.2,fixed,10000,3160,328641,360.988323475,344.952024658,16.036298816999988,321.9999999999973
5,iterative,auto,warm,0.1,,80,0.5,0.2,fixed,10000,3160,20557,168.88755674200002,161.95341718400005,6.93413955799997,322.0000000000037
5,iterative,auto,warm,1,0.5,80,0.5,0.2,fixed,10000,3160,14056,89.91212066900016,84.46195647900049,5.4501641899996685,322.0000000000246
5,iterative,auto,warm,1,0.9,80,0.5,0.2,fixed,10000,3160,30101,237.80249689899983,231.22847339799955,6.574023501000283,322.00000000001717
6,once,auto,cold,1,,80,0.5,0.2,fixed,100000,3160,328641,201.40940487600028,185.53919398900007,15.870210887000212,335.30808080808083
6,iterative,auto,warm,1,0.5,80,0.5,0.2,fixed,100000,3160,58187,366.6686669180003,359.830767038,6.83789988000035,335.3080808080824
7,once,auto,cold,1,,80,0.5,0.2,fixed,1000000,3160,328641,364.8170271840004,348.7667683230002,16.050258861000202,311.99999999999824
8,once,auto,cold,1,,80,0.8,0.1,fixed,1000,3160,328641,134.03930375399977,118.50962201300035,15.529681740999422,142.00000000000065
8,iterative,auto,warm,0.01,,80,0.8,0.1,fixed,1000,3160,3101,4.3834384649999265,0.0825370809998276,4.300901384000099,142.0
8,iterative,auto,warm,0.1,,80,0.8,0.1,fixed,1000,3160,3101,3.8319562690003295,0.05345951200069976,3.7784967569996297,142.0
8,iterative,auto,warm,1,0.5,80,0.8,0.1,fixed,1000,3160,3101,4.465204043000085,0.07580968100137397,4.389394361998711,142.0
8,iterative,auto,warm,1,0.9,80,0.8,0.1,fixed,1000,3160,3101,4.449464334000368,0.07801205499890784,4.37145227900146,142.0
9,once,auto,cold,1,,80,0.8,0.1,fixed,10000,3160,328641,117.99538909300009,102.75966609499937,15.23572299800071,154.00000000000546
9,iterative,auto,warm,0.1,,80,0.8,0.1,fixed,10000,3160,12094,5.726674120000098,0.4907250229998681,5.23594909700023,154.0
9,iterative,auto,warm,1,0.5,80,0.8,0.1,fixed,10000,3160,11651,4.502082847999191,0.5912397460006105,3.91084310199858,154.0
9,iterative,auto,warm,1,0.9,80,0.8,0.1,fixed,10000,3160,12083,5.161120640000263,0.5066459979998399,4.654474642000423,154.0
10,once,auto,cold,1,,80,0.8,0.1,fixed,100000,3160,328641,146.14119390399992,129.81875244900039,16.322441454999534,180.00000000000125
10,iterative,auto,warm,1,0.5,80,0.8,0.1,fixed,100000,3160,35880,25.369080272000247,20.433557834999192,4.935522437001055,180.0
11,once,auto,cold,1,,80,0.8,0.1,fixed,1000000,3160,328641,132.30703683499996,117.2689421770001,15.038094657999864,148.99999999999753
12,once,auto,cold,1,,80,0.8,0.2,fixed,1000,3160,328641,216.89022389399997,201.5720626759994,15.318161218000569,325.99999999999295
12,iterative,auto,warm,0.01,,80,0.8,0.2,fixed,1000,3160,4101,5.432951396000135,0.16738239500136842,5.265569000998767,326.0
12,iterative,auto,warm,0.1,,80,0.8,0.2,fixed,1000,3160,4101,4.395596102000127,0.10094406000098388,4.294652041999143,326.0
12,iterative,auto,warm,1,0.5,80,0.8,0.2,fixed,1000,3160,4101,4.335438795999835,0.21025379899947438,4.1251849970003605,326.0
12,iterative,auto,warm,1,0.9,80,0.8,0.2,fixed,1000,3160,4101,5.474634574999982,0.19304003900015232,5.2815945359998295,326.0
13,once,auto,cold,1,,80,0.8,0.2,fixed,10000,3160,328641,179.97632980600065,163.86822001699966,16.10810978900099,325.00000000000136
13,iterative,auto,warm,0.1,,80,0.8,0.2,fixed,10000,3160,11337,5.695368890999816,0.6221864239996648,5.0731824670001515,325.0
13,iterative,auto,warm,1,0.5,80,0.8,0.2,fixed,10000,3160,11791,4.702583924000464,0.6132818019996193,4.089302122000845,325.0
13,iterative,auto,warm,1,0.9,80,0.8,0.2,fixed,10000,3160,11325,5.286243546999685,0.5504725009986942,4.735771046000991,325.0
14,once,auto,cold,1,,80,0.8,0.2,fixed,100000,3160,328641,258.3014376310002,242.72618547599996,15.575252155000271,344.0000000000113
14,iterative,auto,warm,1,0.5,80,0.8,0.2,fixed,100000,3160,34089,37.42532000600022,32.36404660300013,5.0612734030000865,344.00000000000136
15,once,auto,cold,1,,80,0.8,0.2,fixed,1000000,3160,328641,164.83639496399974,149.47243724300006,15.363957720999679,305.999999999998
