solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,60,0.5,0.1,fixed,1000,2,1,1770,136881,561.8171996919999,555.624181232,6.193018459999962,101.99999999998954
0,iterative,dual,warm,60,0.5,0.1,fixed,1000,2,1,1770,4101,13.44174830999998,1.2309196280001515,12.210828681999828,102.00000000000003
1,once,dual,cold,60,0.5,0.1,fixed,1000,1,1,1770,136881,596.515458853,590.476869958,6.038588895000089,91.00000000000833
1,iterative,dual,warm,60,0.5,0.1,fixed,1000,1,0.1,1770,4101,8.869714876999979,2.161456132000012,6.708258744999966,91.00000000000014
2,once,dual,cold,60,0.5,0.1,fixed,1000,0,1,1770,136881,553.784192652,547.727687179,6.056505473000016,93.99999999999723
2,iterative,dual,warm,60,0.5,0.1,fixed,1000,0,0.01,1770,4101,8.374342752000075,1.6729098540001814,6.701432897999894,93.99999999999966
3,once,dual,cold,60,0.5,0.1,fixed,3000,1,1,1770,136881,632.9181413860001,626.9039291010001,6.014212284999985,96.0000000000016
3,iterative,dual,warm,60,0.5,0.1,fixed,3000,1,1,1770,6767,10.748025118999976,0.8551807379994898,9.892844381000486,96.0
4,once,dual,cold,60,0.5,0.1,fixed,3000,0,1,1770,136881,562.2464363260001,555.9872694560004,6.259166869999717,91.99999999998033
4,iterative,dual,warm,60,0.5,0.1,fixed,3000,0,0.1,1770,8161,16.455949495000368,2.7522620409999945,13.703687454000374,92.00000000000001
5,once,dual,cold,60,0.5,0.1,fixed,10000,1,1,1770,136881,626.776334356,620.7412468390003,6.035087516999738,90.99999999999002
5,iterative,dual,warm,60,0.5,0.1,fixed,10000,1,1,1770,16451,9.121162471999924,1.409407735000059,7.711754736999865,90.99999999999987
6,once,dual,cold,60,0.5,0.1,fixed,10000,0,1,1770,136881,563.1840248430003,556.9725199719996,6.21150487100067,83.99999999999436
6,iterative,dual,warm,60,0.5,0.1,fixed,10000,0,0.1,1770,20101,11.59136368899999,2.692979188001118,8.898384500998873,83.99999999999999
7,once,dual,cold,60,0.5,0.1,fixed,30000,0,1,1770,136881,593.0364816779993,586.8142408949998,6.222240782999506,73.99999999999997
7,iterative,dual,warm,60,0.5,0.1,fixed,30000,0,1,1770,27607,15.636042310000448,7.633569000000534,8.002473309999914,73.99999999999996
8,once,dual,cold,60,0.5,0.1,fixed,100000,0,1,1770,136881,642.8777317510003,636.8008844980004,6.076847252999869,81.00000000000236
8,iterative,dual,warm,60,0.5,0.1,fixed,100000,0,1,1770,26336,13.45330881099926,5.613524955000685,7.839783855998576,81.0
9,once,dual,cold,60,0.5,0.1,fixed,300000,0,1,1770,136881,558.3074863729998,552.1978850149999,6.1096013579999635,93.00000000001596
9,iterative,dual,warm,60,0.5,0.1,fixed,300000,0,1,1770,26197,23.580961638999725,14.03167844500058,9.549283193999145,93.00000000000047
10,once,dual,cold,60,0.5,0.2,fixed,1000,2,1,1770,136881,676.4387862070007,670.375990302,6.062795905000712,175.99999999999727
10,iterative,dual,warm,60,0.5,0.2,fixed,1000,2,1,1770,6101,40.03253056199992,23.11700096700133,16.91552959499859,175.99999999999753
11,once,dual,cold,60,0.5,0.2,fixed,1000,1,1,1770,136881,607.2812242749997,601.078056333,6.203167941999709,198.1357615894044
11,iterative,dual,warm,60,0.5,0.2,fixed,1000,1,0.1,1770,7154,52.79055804200016,38.18268478400114,14.607873257999017,198.1357615894039
12,once,dual,cold,60,0.5,0.2,fixed,1000,0,1,1770,136881,588.7002641170002,582.4582351589997,6.242028958000446,180.8878504672896
12,iterative,dual,warm,60,0.5,0.2,fixed,1000,0,0.01,1770,6101,33.80021480599953,26.137863017999734,7.662351787999796,180.8878504672898
13,once,dual,cold,60,0.5,0.2,fixed,3000,1,1,1770,136881,576.5608902089989,570.3015045449993,6.2593856639996375,162.00000000000142
13,iterative,dual,warm,60,0.5,0.2,fixed,3000,1,1,1770,7439,21.06446164099907,11.220039210002142,9.844422430996929,162.00000000000466
14,once,dual,cold,60,0.5,0.2,fixed,3000,0,1,1770,136881,556.9954909110002,550.8298897040004,6.165601206999781,175.9999999999998
14,iterative,dual,warm,60,0.5,0.2,fixed,3000,0,0.1,1770,6713,22.702931749001436,9.256380410999554,13.446551338001882,175.99999999999957
15,once,dual,cold,60,0.5,0.2,fixed,10000,1,1,1770,136881,624.3217198380007,618.2665644589997,6.0551553790010075,173.00000000001097
15,iterative,dual,warm,60,0.5,0.2,fixed,10000,1,1,1770,20101,27.69248156700087,19.6875859569991,8.004895610001768,173.00000000000549
16,once,dual,cold,60,0.5,0.2,fixed,10000,0,1,1770,136881,587.1978473070012,581.0819238090007,6.115923498000484,161.53191489361103
16,iterative,dual,warm,60,0.5,0.2,fixed,10000,0,0.1,1770,21429,62.65245543799938,49.60394985200219,13.04850558599719,161.53191489361788
17,once,dual,cold,60,0.5,0.2,fixed,30000,0,1,1770,136881,643.534956984,637.4127650369992,6.122191947000829,168.00000000000134
