solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,min_order,min_proportion,proportion_used,variables,constraints,cpu_time
0,once,dual,cold,0,60,0.5,0.1,fixed,1000,136880,136880,2,1,1,1770,136881,555.624181232
0,iterative,dual,warm,0,60,0.5,0.1,fixed,1000,100,100,2,1,1,1770,101,0.0045859110000492365
0,iterative,dual,warm,1,60,0.5,0.1,fixed,1000,1000,1000,2,1,1,1770,1101,0.03014823500006969
0,iterative,dual,warm,2,60,0.5,0.1,fixed,1000,1000,1000,2,1,1,1770,2101,0.3609545420000586
0,iterative,dual,warm,3,60,0.5,0.1,fixed,1000,1000,1000,2,1,1,1770,3101,0.7719612239999378
0,iterative,dual,warm,4,60,0.5,0.1,fixed,1000,1000,1000,2,1,1,1770,4101,0.06326971600003617
1,once,dual,cold,0,60,0.5,0.1,fixed,1000,136880,136880,1,1,1,1770,136881,590.476869958
1,iterative,dual,warm,0,60,0.5,0.1,fixed,1000,100,100,1,0.1,1,1770,101,0.004915265999898111
1,iterative,dual,warm,1,60,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,1770,1101,0.026645763000033185
1,iterative,dual,warm,2,60,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,1770,2101,0.1579253229999722
1,iterative,dual,warm,3,60,0.5,0.1,fixed,1000,1000,1000,1,0.1,0.1,1770,3101,1.9410474670000895
1,iterative,dual,warm,4,60,0.5,0.1,fixed,1000,1000,1000,1,0.1,1,1770,4101,0.03092231300001913
2,once,dual,cold,0,60,0.5,0.1,fixed,1000,136880,136880,0,1,1,1770,136881,547.727687179
2,iterative,dual,warm,0,60,0.5,0.1,fixed,1000,100,100,0,0.01,1,1770,101,0.004508185000076992
2,iterative,dual,warm,1,60,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.1,1770,1101,0.02840491100005238
2,iterative,dual,warm,2,60,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.1,1770,2101,0.20604282299996157
2,iterative,dual,warm,3,60,0.5,0.1,fixed,1000,1000,1000,0,0.01,0.1,1770,3101,1.4185013020000952
2,iterative,dual,warm,4,60,0.5,0.1,fixed,1000,1000,1000,0,0.01,1,1770,4101,0.01545263299999533
3,once,dual,cold,0,60,0.5,0.1,fixed,3000,136880,136880,1,1,1,1770,136881,626.9039291010001
3,iterative,dual,warm,0,60,0.5,0.1,fixed,3000,100,100,1,1,1,1770,101,0.005059360999894125
3,iterative,dual,warm,1,60,0.5,0.1,fixed,3000,3000,3000,1,1,1,1770,3101,0.40223985000011453
3,iterative,dual,warm,2,60,0.5,0.1,fixed,3000,3000,3000,1,1,1,1770,6101,0.387049186999775
3,iterative,dual,warm,3,60,0.5,0.1,fixed,3000,3000,666,1,1,1,1770,6767,0.060832339999706164
4,once,dual,cold,0,60,0.5,0.1,fixed,3000,136880,136880,0,1,1,1770,136881,555.9872694560004
4,iterative,dual,warm,0,60,0.5,0.1,fixed,3000,100,100,0,0.1,1,1770,101,0.004697799000041414
4,iterative,dual,warm,1,60,0.5,0.1,fixed,3000,3000,3000,0,0.1,1,1770,3101,0.4536121060000369
4,iterative,dual,warm,2,60,0.5,0.1,fixed,3000,3000,3000,0,0.1,1,1770,6101,1.0824049240000022
4,iterative,dual,warm,3,60,0.5,0.1,fixed,3000,3000,1781,0,0.1,1,1770,7882,1.1862323880000076
4,iterative,dual,warm,4,60,0.5,0.1,fixed,3000,3000,279,0,0.1,1,1770,8161,0.025314823999906366
5,once,dual,cold,0,60,0.5,0.1,fixed,10000,136880,136880,1,1,1,1770,136881,620.7412468390003
5,iterative,dual,warm,0,60,0.5,0.1,fixed,10000,100,100,1,1,1,1770,101,0.004761942999721214
5,iterative,dual,warm,1,60,0.5,0.1,fixed,10000,10000,10000,1,1,1,1770,10101,0.6786737840002388
5,iterative,dual,warm,2,60,0.5,0.1,fixed,10000,10000,6350,1,1,1,1770,16451,0.7259720080000989
6,once,dual,cold,0,60,0.5,0.1,fixed,10000,136880,136880,0,1,1,1770,136881,556.9725199719996
