solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
12,iterative,auto,warm,1,,True,0,60,0.5,0.2,fixed,1000,100,100,0,1,,1770,101,0.0049125149998872075
12,iterative,auto,warm,1,,True,1,60,0.5,0.2,fixed,1000,1000,1000,100,1,,1770,1001,0.025728732999823478
12,iterative,auto,warm,1,,True,2,60,0.5,0.2,fixed,1000,1000,1000,631,1,,1770,1370,0.0491608229999656
12,iterative,auto,warm,1,,True,3,60,0.5,0.2,fixed,1000,1000,1000,705,1,,1770,1665,0.06520074900004147
12,iterative,auto,warm,1,,True,4,60,0.5,0.2,fixed,1000,1000,1000,944,1,,1770,1721,0.09063129900005151
12,iterative,auto,warm,1,,True,5,60,0.5,0.2,fixed,1000,1000,1000,914,1,,1770,1807,0.11723234800001592
12,iterative,auto,warm,1,,True,6,60,0.5,0.2,fixed,1000,1000,1000,867,1,,1770,1940,0.28824196899995513
12,iterative,auto,warm,1,,True,7,60,0.5,0.2,fixed,1000,1000,1000,879,1,,1770,2061,0.7470648859998619
12,iterative,auto,warm,1,,True,8,60,0.5,0.2,fixed,1000,1000,1000,880,1,,1770,2181,0.9368495710000388
12,iterative,auto,warm,1,,True,9,60,0.5,0.2,fixed,1000,1000,1000,931,1,,1770,2250,1.261823854000113
12,iterative,auto,warm,1,,True,10,60,0.5,0.2,fixed,1000,1000,1000,946,1,,1770,2304,1.6481031389998861
12,iterative,auto,warm,1,,True,11,60,0.5,0.2,fixed,1000,1000,1000,911,1,,1770,2393,2.0452814220000164
12,iterative,auto,warm,1,,True,12,60,0.5,0.2,fixed,1000,1000,1000,942,1,,1770,2451,2.336745254000107
12,iterative,auto,warm,1,,True,13,60,0.5,0.2,fixed,1000,1000,1000,970,1,,1770,2481,1.9159268020000582
12,iterative,auto,warm,1,,True,14,60,0.5,0.2,fixed,1000,1000,1000,961,1,,1770,2520,1.5070448989999932
12,iterative,auto,warm,1,,True,15,60,0.5,0.2,fixed,1000,1000,1000,992,1,,1770,2528,1.3595444840000255
12,iterative,auto,warm,1,,True,16,60,0.5,0.2,fixed,1000,1000,848,969,1,,1770,2407,1.4013348410001072
12,iterative,auto,warm,1,,True,17,60,0.5,0.2,fixed,1000,1000,784,791,1,,1770,2400,1.3494739960001425
12,iterative,auto,warm,1,,True,18,60,0.5,0.2,fixed,1000,1000,114,721,1,,1770,1793,0.9606103109999822
12,iterative,auto,warm,1,,True,19,60,0.5,0.2,fixed,1000,1000,442,99,1,,1770,2136,1.2082002370000282
12,iterative,auto,warm,1,,True,20,60,0.5,0.2,fixed,1000,1000,228,417,1,,1770,1947,1.1746604140000727
12,iterative,auto,warm,1,,True,21,60,0.5,0.2,fixed,1000,1000,114,217,1,,1770,1844,0.010116034999782642
