solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
17,once,auto,cold,1,,False,0,0,90,0.5,0.2,fixed,1000,469920,469920,0,1,,4005,469921,625.8768373259954
17,iterative,auto,warm,1,,False,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.009418389003258198
17,iterative,auto,warm,1,,False,0,1,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,1101,0.039658920002693776
17,iterative,auto,warm,1,,False,0,2,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,2101,0.053191266997600906
17,iterative,auto,warm,1,,False,0,3,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,3101,0.46406302499963203
17,iterative,auto,warm,1,,False,0,4,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,4101,8.15930119400582
17,iterative,auto,warm,1,,False,0,5,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,5101,21.697051246002957
17,iterative,auto,warm,1,,False,0,6,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,6101,36.58658794500661
17,iterative,auto,warm,1,,False,0,7,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,7101,74.05136712899548
17,iterative,auto,warm,1,,False,0,8,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,8101,90.64124664400151
17,iterative,auto,warm,1,,False,0,9,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,9101,85.89404597199609
17,iterative,auto,warm,1,,False,0,10,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,10101,80.45264820999728
17,iterative,auto,warm,1,,False,0,11,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,11101,40.40778135999426
17,iterative,auto,warm,1,,True,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.009716019994812086
17,iterative,auto,warm,1,,True,0,1,90,0.5,0.2,fixed,1000,1000,1000,86,1,,4005,1015,0.04133948700473411
17,iterative,auto,warm,1,,True,0,2,90,0.5,0.2,fixed,1000,1000,1000,159,1,,4005,1856,0.04173233899928164
17,iterative,auto,warm,1,,True,0,3,90,0.5,0.2,fixed,1000,1000,1000,192,1,,4005,2664,0.21000082200043835
17,iterative,auto,warm,1,,True,0,4,90,0.5,0.2,fixed,1000,1000,1000,564,1,,4005,3100,0.7474625109971385
17,iterative,auto,warm,1,,True,0,5,90,0.5,0.2,fixed,1000,1000,1000,754,1,,4005,3346,2.7674186439980986
17,iterative,auto,warm,1,,True,0,6,90,0.5,0.2,fixed,1000,1000,1000,753,1,,4005,3593,5.5952695310043055
17,iterative,auto,warm,1,,True,0,7,90,0.5,0.2,fixed,1000,1000,1000,786,1,,4005,3807,7.719388796002022
17,iterative,auto,warm,1,,True,0,8,90,0.5,0.2,fixed,1000,1000,1000,790,1,,4005,4017,10.795742144000542
17,iterative,auto,warm,1,,True,0,9,90,0.5,0.2,fixed,1000,1000,1000,831,1,,4005,4186,11.645988571006455
