solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
17,once,auto,cold,1,,False,0,90,0.5,0.2,fixed,1000,4005,469921,648.4046556169997,625.8768373259954,22.527818291004223,431.00000000000114
17,iterative,auto,warm,1,,False,0,90,0.5,0.2,fixed,1000,4005,11101,456.26863454200065,438.4563613010032,17.812273240997456,430.99999999999943
17,iterative,auto,warm,1,,True,0,90,0.5,0.2,fixed,1000,4005,5418,382.9859908979997,327.3653868920155,55.620604005984205,430.9999999999984
17,iterative,auto,warm,1,,True,0.1,90,0.5,0.2,fixed,1000,4005,5691,823.7367913720009,764.3062505739872,59.43054079801368,430.9999999999974
17,iterative,auto,warm,1,,True,0.3,90,0.5,0.2,fixed,1000,4005,4845,1062.6271734580005,997.0506007270378,65.57657273096265,431.0000000000005
