solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
24,once,auto,cold,1,,False,0,90,0.5,0.2,fixed,1000,4005,469921,737.8913363500033,714.834694855992,23.056641494011274,395.0000000000141
24,iterative,auto,warm,1,,False,0,90,0.5,0.2,fixed,1000,4005,9101,210.9727596659941,196.03886979902745,14.933889866966638,395.0000000000023
24,iterative,auto,warm,1,,True,0,90,0.5,0.2,fixed,1000,4005,5535,126.23959151298914,96.05411336399266,30.18547814899648,395.0000000000035
24,iterative,auto,warm,1,,True,0.1,90,0.5,0.2,fixed,1000,4005,6249,223.30340466700727,186.96505564796098,36.33834901904629,394.99999999999886
24,iterative,auto,warm,1,,True,0.3,90,0.5,0.2,fixed,1000,4005,5254,560.8321016720001,498.52455333103717,62.30754834096297,394.99999999991167
