solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
50,iterative,auto,warm,1,,True,0,110,0.5,0.2,fixed,1000,100,100,0,1,,5995,101,0.015625
50,iterative,auto,warm,1,,True,1,110,0.5,0.2,fixed,1000,1000,1000,100,1,,5995,1001,0.015625
50,iterative,auto,warm,1,,True,2,110,0.5,0.2,fixed,1000,1000,1000,1000,1,,5995,1001,0.015625
50,iterative,auto,warm,1,,True,3,110,0.5,0.2,fixed,1000,1000,1000,1000,1,,5995,1001,0.015625
50,iterative,auto,warm,1,,True,4,110,0.5,0.2,fixed,1000,1000,1000,601,1,,5995,1400,0.015625
50,iterative,auto,warm,1,,True,5,110,0.5,0.2,fixed,1000,1000,1000,609,1,,5995,1791,0.03125
50,iterative,auto,warm,1,,True,6,110,0.5,0.2,fixed,1000,1000,1000,355,1,,5995,2436,0.0625
50,iterative,auto,warm,1,,True,7,110,0.5,0.2,fixed,1000,1000,1000,478,1,,5995,2958,0.09375
50,iterative,auto,warm,1,,True,8,110,0.5,0.2,fixed,1000,1000,1000,636,1,,5995,3322,0.109375
50,iterative,auto,warm,1,,True,9,110,0.5,0.2,fixed,1000,1000,1000,756,1,,5995,3566,0.15625
50,iterative,auto,warm,1,,True,10,110,0.5,0.2,fixed,1000,1000,1000,936,1,,5995,3630,0.140625
50,iterative,auto,warm,1,,True,11,110,0.5,0.2,fixed,1000,1000,1000,849,1,,5995,3781,0.3125
50,iterative,auto,warm,1,,True,12,110,0.5,0.2,fixed,1000,1000,1000,863,1,,5995,3918,0.296875
50,iterative,auto,warm,1,,True,13,110,0.5,0.2,fixed,1000,1000,1000,871,1,,5995,4047,0.25
50,iterative,auto,warm,1,,True,14,110,0.5,0.2,fixed,1000,1000,1000,936,1,,5995,4111,0.296875
50,iterative,auto,warm,1,,True,15,110,0.5,0.2,fixed,1000,1000,1000,810,1,,5995,4301,1.21875
50,iterative,auto,warm,1,,True,16,110,0.5,0.2,fixed,1000,1000,1000,828,1,,5995,4473,2.4375
50,iterative,auto,warm,1,,True,17,110,0.5,0.2,fixed,1000,1000,1000,833,1,,5995,4640,2.828125
50,iterative,auto,warm,1,,True,18,110,0.5,0.2,fixed,1000,1000,1000,830,1,,5995,4810,4.546875
50,iterative,auto,warm,1,,True,19,110,0.5,0.2,fixed,1000,1000,1000,842,1,,5995,4968,5.171875
50,iterative,auto,warm,1,,True,20,110,0.5,0.2,fixed,1000,1000,1000,836,1,,5995,5132,8.34375
50,iterative,auto,warm,1,,True,21,110,0.5,0.2,fixed,1000,1000,1000,832,1,,5995,5300,9.71875
50,iterative,auto,warm,1,,True,22,110,0.5,0.2,fixed,1000,1000,1000,822,1,,5995,5478,11.796875
50,iterative,auto,warm,1,,True,23,110,0.5,0.2,fixed,1000,1000,1000,852,1,,5995,5626,13.28125
50,iterative,auto,warm,1,,True,24,110,0.5,0.2,fixed,1000,1000,1000,875,1,,5995,5751,14.53125
50,iterative,auto,warm,1,,True,25,110,0.5,0.2,fixed,1000,1000,1000,888,1,,5995,5863,20.84375
50,iterative,auto,warm,1,,True,26,110,0.5,0.2,fixed,1000,1000,1000,915,1,,5995,5948,22.359375
50,iterative,auto,warm,1,,True,27,110,0.5,0.2,fixed,1000,1000,1000,918,1,,5995,6030,28.5
50,iterative,auto,warm,1,,True,28,110,0.5,0.2,fixed,1000,1000,1000,921,1,,5995,6109,26.59375
50,iterative,auto,warm,1,,True,29,110,0.5,0.2,fixed,1000,1000,1000,964,1,,5995,6145,25.34375
50,iterative,auto,warm,1,,True,30,110,0.5,0.2,fixed,1000,1000,1000,913,1,,5995,6232,26.203125
50,iterative,auto,warm,1,,True,31,110,0.5,0.2,fixed,1000,1000,1000,953,1,,5995,6279,26.421875
50,iterative,auto,warm,1,,True,32,110,0.5,0.2,fixed,1000,1000,1000,942,1,,5995,6337,27.125
50,iterative,auto,warm,1,,True,33,110,0.5,0.2,fixed,1000,1000,1000,943,1,,5995,6394,28.265625
50,iterative,auto,warm,1,,True,34,110,0.5,0.2,fixed,1000,1000,1000,969,1,,5995,6425,29.34375
50,iterative,auto,warm,1,,True,35,110,0.5,0.2,fixed,1000,1000,1000,973,1,,5995,6452,32.390625
50,iterative,auto,warm,1,,True,36,110,0.5,0.2,fixed,1000,1000,1000,970,1,,5995,6482,31.484375
50,iterative,auto,warm,1,,True,37,110,0.5,0.2,fixed,1000,1000,1000,969,1,,5995,6513,34.0625
50,iterative,auto,warm,1,,True,38,110,0.5,0.2,fixed,1000,1000,1000,997,1,,5995,6516,33.546875
50,iterative,auto,warm,1,,True,39,110,0.5,0.2,fixed,1000,1000,1000,970,1,,5995,6546,30.359375
50,iterative,auto,warm,1,,True,40,110,0.5,0.2,fixed,1000,1000,1000,1005,1,,5995,6541,28.9375
50,iterative,auto,warm,1,,True,41,110,0.5,0.2,fixed,1000,1000,1000,1007,1,,5995,6534,33.703125
50,iterative,auto,warm,1,,True,42,110,0.5,0.2,fixed,1000,1000,1000,970,1,,5995,6564,32.0625
50,iterative,auto,warm,1,,True,43,110,0.5,0.2,fixed,1000,1000,1000,990,1,,5995,6574,31.65625
50,iterative,auto,warm,1,,True,44,110,0.5,0.2,fixed,1000,1000,1000,1012,1,,5995,6562,31.671875
50,iterative,auto,warm,1,,True,45,110,0.5,0.2,fixed,1000,1000,1000,989,1,,5995,6573,27.71875
50,iterative,auto,warm,1,,True,46,110,0.5,0.2,fixed,1000,1000,1000,1025,1,,5995,6548,24.875
50,iterative,auto,warm,1,,True,47,110,0.5,0.2,fixed,1000,1000,1000,1023,1,,5995,6525,25.84375
50,iterative,auto,warm,1,,True,48,110,0.5,0.2,fixed,1000,1000,642,988,1,,5995,6179,25.484375
50,iterative,auto,warm,1,,True,49,110,0.5,0.2,fixed,1000,1000,1000,600,1,,5995,6579,28.15625
50,iterative,auto,warm,1,,True,50,110,0.5,0.2,fixed,1000,1000,214,951,1,,5995,5842,25.984375
