solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
32,iterative,auto,warm,1,,True,0,70,0.5,0.2,fixed,1000,100,100,0,1,,2415,101,0.015625
32,iterative,auto,warm,1,,True,1,70,0.5,0.2,fixed,1000,1000,1000,100,1,,2415,1001,0.015625
32,iterative,auto,warm,1,,True,2,70,0.5,0.2,fixed,1000,1000,1000,593,1,,2415,1408,0.03125
32,iterative,auto,warm,1,,True,3,70,0.5,0.2,fixed,1000,1000,1000,697,1,,2415,1711,0.015625
32,iterative,auto,warm,1,,True,4,70,0.5,0.2,fixed,1000,1000,1000,818,1,,2415,1893,0.046875
32,iterative,auto,warm,1,,True,5,70,0.5,0.2,fixed,1000,1000,1000,786,1,,2415,2107,0.140625
32,iterative,auto,warm,1,,True,6,70,0.5,0.2,fixed,1000,1000,1000,815,1,,2415,2292,0.359375
32,iterative,auto,warm,1,,True,7,70,0.5,0.2,fixed,1000,1000,1000,805,1,,2415,2487,0.640625
32,iterative,auto,warm,1,,True,8,70,0.5,0.2,fixed,1000,1000,1000,816,1,,2415,2671,1.171875
32,iterative,auto,warm,1,,True,9,70,0.5,0.2,fixed,1000,1000,1000,867,1,,2415,2804,1.546875
32,iterative,auto,warm,1,,True,10,70,0.5,0.2,fixed,1000,1000,1000,908,1,,2415,2896,2.1875
32,iterative,auto,warm,1,,True,11,70,0.5,0.2,fixed,1000,1000,1000,918,1,,2415,2978,2.625
32,iterative,auto,warm,1,,True,12,70,0.5,0.2,fixed,1000,1000,1000,961,1,,2415,3017,2.6875
32,iterative,auto,warm,1,,True,13,70,0.5,0.2,fixed,1000,1000,1000,951,1,,2415,3066,3.015625
32,iterative,auto,warm,1,,True,14,70,0.5,0.2,fixed,1000,1000,1000,956,1,,2415,3110,3.125
32,iterative,auto,warm,1,,True,15,70,0.5,0.2,fixed,1000,1000,1000,997,1,,2415,3113,2.625
32,iterative,auto,warm,1,,True,16,70,0.5,0.2,fixed,1000,1000,1000,973,1,,2415,3140,2.359375
32,iterative,auto,warm,1,,True,17,70,0.5,0.2,fixed,1000,1000,1000,998,1,,2415,3142,2.1875
32,iterative,auto,warm,1,,True,18,70,0.5,0.2,fixed,1000,1000,926,958,1,,2415,3110,2.046875
32,iterative,auto,warm,1,,True,19,70,0.5,0.2,fixed,1000,1000,532,895,1,,2415,2747,1.96875
32,iterative,auto,warm,1,,True,20,70,0.5,0.2,fixed,1000,1000,402,453,1,,2415,2696,1.984375
