solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,1,,100,0.5,0.1,fixed,10,4950,646801,928.374821804,895.797547828,32.577273976000015,263.00000000000273
0,iterative,auto,warm,0.01,,100,0.5,0.1,fixed,10,4950,4521,274.7956825140001,156.86612666399992,117.92955585000016,262.9999999999886
0,iterative,auto,warm,0.1,,100,0.5,0.1,fixed,10,4950,4521,479.20626762200004,144.78322039000295,334.4230472319971,263.00000000000034
0,iterative,auto,warm,1,0.5,100,0.5,0.1,fixed,10,4950,5501,446.73623111300003,378.5778832449996,68.15834786800042,262.99999999999517
0,iterative,auto,warm,1,0.9,100,0.5,0.1,fixed,10,4950,5480,451.9259109290001,380.8143712810006,71.1115396479995,262.9999999999951
1,once,auto,cold,1,,100,0.5,0.1,fixed,100,4950,646801,797.8617306639999,765.233158516,32.628572147999876,235.99999999999784
1,iterative,auto,warm,0.01,,100,0.5,0.1,fixed,100,4950,5001,83.15783425399968,62.531836786998156,20.625997467001525,235.99999999999625
1,iterative,auto,warm,0.1,,100,0.5,0.1,fixed,100,4950,4901,90.3450607069999,50.98335833499959,39.36170237200031,235.99999999999997
1,iterative,auto,warm,1,0.5,100,0.5,0.1,fixed,100,4950,5441,117.60222652900029,97.17580239899735,20.426424130002943,235.99999999999812
1,iterative,auto,warm,1,0.9,100,0.5,0.1,fixed,100,4950,5501,116.77072332299986,99.67800160299976,17.0927217200001,236.00000000000063
2,once,auto,cold,1,,100,0.5,0.2,fixed,10,4950,646801,1458.9007439350003,1425.073169152,33.82757478300027,505.99999999999477
2,iterative,auto,warm,0.01,,100,0.5,0.2,fixed,10,4950,8201,2691.9621631460004,2488.9964863609757,202.9656767850247,505.9999999999986
2,iterative,auto,warm,0.1,,100,0.5,0.2,fixed,10,4950,7771,2947.5437839769993,2375.7455213830153,571.798262593984,506.00000000000296
2,iterative,auto,warm,1,0.5,100,0.5,0.2,fixed,10,4950,12950,4888.624059281001,4655.523982135988,233.10007714501262,505.999999999999
2,iterative,auto,warm,1,0.9,100,0.5,0.2,fixed,10,4950,9837,3872.538043295999,3650.5368475480664,222.0011957479328,506.0000000000011
3,once,auto,cold,1,,100,0.5,0.2,fixed,100,4950,646801,1332.295590474001,1298.5806402000017,33.71495027399942,515.0000000000022
3,iterative,auto,warm,0.01,,100,0.5,0.2,fixed,100,4950,9001,1218.7382560250007,1190.8882219339903,27.850034091010457,515.0000000000058
3,iterative,auto,warm,0.1,,100,0.5,0.2,fixed,100,4950,7901,936.9152823410004,876.996524249007,59.91875809199337,514.9999999999978
3,iterative,auto,warm,1,0.5,100,0.5,0.2,fixed,100,4950,11492,1571.7083557119986,1537.1531217079973,34.55523400400125,515.0000000000011
3,iterative,auto,warm,1,0.9,100,0.5,0.2,fixed,100,4950,9061,1300.4601605220014,1262.9869061860263,37.47325433597507,514.9999999999997
4,once,auto,cold,1,,100,0.8,0.1,fixed,10,4950,646801,489.61370583199823,456.1700097409994,33.443696090998856,269.0000000000058
4,iterative,auto,warm,0.01,,100,0.8,0.1,fixed,10,4950,2081,56.631015492002916,1.6512599520356162,54.9797555399673,269.0
4,iterative,auto,warm,0.1,,100,0.8,0.1,fixed,10,4950,2111,145.31628415999876,1.474150662037573,143.84213349796119,269.0
4,iterative,auto,warm,1,0.5,100,0.8,0.1,fixed,10,4950,2821,37.919860674999654,9.882211127023766,28.03764954797589,269.0
4,iterative,auto,warm,1,0.9,100,0.8,0.1,fixed,10,4950,2941,40.21582158599995,10.84896267600925,29.366858909990697,269.0
5,once,auto,cold,1,,100,0.8,0.1,fixed,100,4950,646801,439.07744971300053,405.2923927570009,33.78505695599961,259.0000000000005
5,iterative,auto,warm,0.01,,100,0.8,0.1,fixed,100,4950,2301,11.903766512998118,0.28905871600363753,11.61470779699448,259.0
5,iterative,auto,warm,0.1,,100,0.8,0.1,fixed,100,4950,2301,22.519510859001457,0.33634928099854733,22.18316157800291,259.0
5,iterative,auto,warm,1,0.5,100,0.8,0.1,fixed,100,4950,3101,12.423708368998632,1.5197320980005316,10.9039762709981,259.0
5,iterative,auto,warm,1,0.9,100,0.8,0.1,fixed,100,4950,3001,12.553957166997861,1.2647086549914093,11.289248512006452,259.0
6,once,auto,cold,1,,100,0.8,0.2,fixed,10,4950,646801,589.7642907070003,556.012526450002,33.751764256998285,457.9999999999965
6,iterative,auto,warm,0.01,,100,0.8,0.2,fixed,10,4950,2691,78.10160756999903,6.88133377001941,71.22027379997962,458.0
6,iterative,auto,warm,0.1,,100,0.8,0.2,fixed,10,4950,2771,194.4726378310006,6.206673668999429,188.26596416200118,458.0
6,iterative,auto,warm,1,0.5,100,0.8,0.2,fixed,10,4950,3551,80.89779879499838,44.89515693798239,36.00264185701599,458.00000000000057
6,iterative,auto,warm,1,0.9,100,0.8,0.2,fixed,10,4950,3461,74.96349461999853,40.01867084803234,34.944823771966185,457.9999999999983
7,once,auto,cold,1,,100,0.8,0.2,fixed,100,4950,646801,579.7227958909971,547.3064412040003,32.41635468699678,491.99999999998954
7,iterative,auto,warm,0.01,,100,0.8,0.2,fixed,100,4950,3301,18.322434337998857,2.0320229689932603,16.290411369005596,492.0
7,iterative,auto,warm,0.1,,100,0.8,0.2,fixed,100,4950,3201,27.39550990999851,2.105053219012916,25.290456690985593,492.0
7,iterative,auto,warm,1,0.5,100,0.8,0.2,fixed,100,4950,4001,25.93555275900144,13.206469348988321,12.729083410013118,492.0
7,iterative,auto,warm,1,0.9,100,0.8,0.2,fixed,100,4950,4101,29.3921489509994,15.409427716011123,13.982721234988276,492.0
8,once,auto,cold,1,,100,0.5,0.1,fixed,10,4950,646801,906.0904312489984,871.9806473860008,34.109783862997574,251.99999999999346
8,iterative,auto,warm,0.01,,100,0.5,0.1,fixed,10,4950,4761,312.89440309699785,188.29542143298022,124.59898166401763,252.00000000000048
8,iterative,auto,warm,0.1,,100,0.5,0.1,fixed,10,4950,4831,534.2039878290016,185.79821258096854,348.405775248033,252.00000000000435
8,iterative,auto,warm,1,0.5,100,0.5,0.1,fixed,10,4950,5719,501.4182549979996,427.32577681999464,74.09247817800497,251.9999999999993
8,iterative,auto,warm,1,0.9,100,0.5,0.1,fixed,10,4950,5626,497.9179317050002,423.83824207693397,74.07968962806626,251.9999999999971
9,once,auto,cold,1,,100,0.5,0.1,fixed,100,4950,646801,813.3267435439993,779.8511892179995,33.47555432599984,230.9999999999832
9,iterative,auto,warm,0.01,,100,0.5,0.1,fixed,100,4950,5101,88.04718455900002,67.34594551401824,20.701239044981776,231.00000000000023
9,iterative,auto,warm,0.1,,100,0.5,0.1,fixed,100,4950,4901,84.85297300000093,46.02338128801421,38.82959171198672,230.9999999999977
9,iterative,auto,warm,1,0.5,100,0.5,0.1,fixed,100,4950,5624,126.56126156800019,107.06642930400267,19.494832263997523,230.99999999999923
9,iterative,auto,warm,1,0.9,100,0.5,0.1,fixed,100,4950,5601,121.05343407100008,103.64722938797058,17.4062046830295,230.99999999999528
10,once,auto,cold,1,,100,0.5,0.2,fixed,10,4950,646801,1467.5345815800029,1435.4261536119957,32.10842796800716,494.0000000000015
10,iterative,auto,warm,0.01,,100,0.5,0.2,fixed,10,4950,7641,2393.893742578999,2195.9197482270974,197.97399435190164,494.00000000000205
10,iterative,auto,warm,0.1,,100,0.5,0.2,fixed,10,4950,7321,2663.6203931230048,2130.9089059939142,532.7114871290905,494.00000000000284
10,iterative,auto,warm,1,0.5,100,0.5,0.2,fixed,10,4950,12370,4622.0322651390015,4395.528925904175,226.50333923482685,494.00000000000006
10,iterative,auto,warm,1,0.9,100,0.5,0.2,fixed,10,4950,9349,3446.6115184200025,3251.2459516589297,195.36556676107284,493.99999999999756
11,once,auto,cold,1,,100,0.5,0.2,fixed,100,4950,646801,1539.5546777929994,1505.8139479660022,33.74072982699727,494.9999999999991
11,iterative,auto,warm,0.01,,100,0.5,0.2,fixed,100,4950,8101,894.1046809449981,865.33664008302,28.76804086197808,494.99999999999886
11,iterative,auto,warm,0.1,,100,0.5,0.2,fixed,100,4950,7101,643.608490052,587.1474635719933,56.461026480006694,494.9999999999984
11,iterative,auto,warm,1,0.5,100,0.5,0.2,fixed,100,4950,10371,1273.1844357949958,1242.0433782090186,31.14105758597725,494.9999999999984
11,iterative,auto,warm,1,0.9,100,0.5,0.2,fixed,100,4950,8290,978.8165604300011,948.4278111879903,30.388749242010817,494.99999999999653
12,once,auto,cold,1,,100,0.8,0.1,fixed,10,4950,646801,400.1995747769979,368.01665288500226,32.18292189199565,223.00000000000352
12,iterative,auto,warm,0.01,,100,0.8,0.1,fixed,10,4950,1961,53.20788495200395,1.266215821946389,51.94166913005756,223.0
12,iterative,auto,warm,0.1,,100,0.8,0.1,fixed,10,4950,1981,139.14290822399926,1.361379388072237,137.78152883592702,223.0
