solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,1,,20,0.5,0.1,fixed,1000,190,4561,0.26817157300000005,0.055164729999999995,0.21300684300000006,6.0
0,iterative,auto,warm,1,0.5,20,0.5,0.1,fixed,1000,190,890,0.11348042799999991,0.009692097999999927,0.10378832999999998,6.0
1,once,auto,cold,1,,20,0.5,0.1,fixed,10000,190,4561,0.26391252200000004,0.06330187700000023,0.2006106449999998,10.0
2,once,auto,cold,1,,20,0.5,0.1,fixed,100000,190,4561,0.25853245000000014,0.05682710299999982,0.2017053470000003,8.0
3,once,auto,cold,1,,20,0.5,0.1,fixed,1000000,190,4561,0.2731720040000001,0.0713834499999999,0.20178855400000018,6.0
4,once,auto,cold,1,,20,0.5,0.2,fixed,1000,190,4561,0.35026543499999985,0.1087455360000007,0.24151989899999915,20.0
4,iterative,auto,warm,1,0.5,20,0.5,0.2,fixed,1000,190,770,0.13099587600000007,0.028822103999999626,0.10217377200000044,20.0
5,once,auto,cold,1,,20,0.5,0.2,fixed,10000,190,4561,0.2779188939999999,0.06703961599999975,0.21087927800000017,14.0
6,once,auto,cold,1,,20,0.5,0.2,fixed,100000,190,4561,0.40122065599999956,0.20229834600000007,0.1989223099999995,16.696969696969695
7,once,auto,cold,1,,20,0.5,0.2,fixed,1000000,190,4561,0.40182857000000016,0.20478291200000065,0.1970456579999995,17.0
8,once,auto,cold,1,,20,0.8,0.1,fixed,1000,190,4561,0.2392464599999995,0.03222280700000013,0.20702365299999936,11.0
8,iterative,auto,warm,1,0.5,20,0.8,0.1,fixed,1000,190,501,0.08445435600000017,0.004169594999999582,0.08028476100000059,11.0
9,once,auto,cold,1,,20,0.8,0.1,fixed,10000,190,4561,0.2825907990000003,0.03624930099999979,0.2463414980000005,10.0
10,once,auto,cold,1,,20,0.8,0.1,fixed,100000,190,4561,0.22345197900000002,0.02319124100000014,0.20026073799999988,18.0
11,once,auto,cold,1,,20,0.8,0.1,fixed,1000000,190,4561,0.25816893100000016,0.056507884000000175,0.20166104699999998,13.0
12,once,auto,cold,1,,20,0.8,0.2,fixed,1000,190,4561,0.22787590200000007,0.02655705300000033,0.20131884899999974,26.0
12,iterative,auto,warm,1,0.5,20,0.8,0.2,fixed,1000,190,645,0.1041688470000004,0.00976345000000034,0.09440539700000006,26.0
13,once,auto,cold,1,,20,0.8,0.2,fixed,10000,190,4561,0.27586700099999995,0.07496101100000008,0.20090598999999987,22.0
14,once,auto,cold,1,,20,0.8,0.2,fixed,100000,190,4561,0.23138127700000055,0.02963879799999969,0.20174247900000086,24.0
15,once,auto,cold,1,,20,0.8,0.2,fixed,1000000,190,4561,0.28176220799999996,0.04409258400000038,0.23766962399999958,18.0
16,once,auto,cold,1,,20,0.5,0.1,fixed,1000,190,4561,0.25890052799999985,0.062164697000000047,0.1967358309999998,13.0
16,iterative,auto,warm,1,0.5,20,0.5,0.1,fixed,1000,190,1003,0.1263940010000013,0.021093909999999383,0.10530009100000193,13.0
17,once,auto,cold,1,,20,0.5,0.1,fixed,10000,190,4561,0.24199234900000022,0.04612432799999944,0.19586802100000078,8.0
