solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,50,0.5,0.1,fixed,1000,1,1,1225,78401,166.98354700800002,163.623577433,3.359969575000008,46.9999999999997
0,iterative,dual,warm,50,0.5,0.1,fixed,1000,1,1,1225,3195,7.8717354549999925,0.5762522269999693,7.295483228000023,47.0
1,once,dual,cold,50,0.5,0.1,fixed,1000,0,1,1225,78401,167.080133759,163.629067663,3.4510660960000052,47.00000000000185
1,iterative,dual,warm,50,0.5,0.1,fixed,1000,0,0.1,1225,4101,8.255687814999987,1.6276385909999362,6.628049224000051,46.999999999999766
2,once,dual,cold,50,0.5,0.1,fixed,3000,1,1,1225,78401,176.74817016299994,173.35841631200003,3.3897538509999094,61.999999999988084
2,iterative,dual,warm,50,0.5,0.1,fixed,3000,1,1,1225,6287,6.433679562000066,0.5939277329998731,5.839751829000193,62.0
3,once,dual,cold,50,0.5,0.1,fixed,3000,0,1,1225,78401,159.343971421,155.975305682,3.3686657389999937,59.99999999999824
3,iterative,dual,warm,50,0.5,0.1,fixed,3000,0,0.1,1225,6321,6.875921696999967,0.3480787319998626,6.527842965000104,60.0
4,once,dual,cold,50,0.5,0.1,fixed,10000,0,1,1225,78401,167.10807086,163.734184132,3.373886728000002,72.00000000000286
4,iterative,dual,warm,50,0.5,0.1,fixed,10000,0,1,1225,16263,11.220688134000056,5.443068599000071,5.777619534999985,72.00000000000371
5,once,dual,cold,50,0.5,0.1,fixed,30000,0,1,1225,78401,161.716567348,158.34143510399997,3.375132244000042,58.99999999999517
5,iterative,dual,warm,50,0.5,0.1,fixed,30000,0,1,1225,15630,5.867989531000148,1.2692141769996397,4.598775354000509,58.99999999999998
6,once,dual,cold,50,0.5,0.1,fixed,100000,0,1,1225,78401,176.66568646100018,173.26604733599993,3.399639125000249,74.00000000000286
6,iterative,dual,warm,50,0.5,0.1,fixed,100000,0,1,1225,15737,7.871416303999922,3.2067512479998186,4.6646650560001035,73.99999999999997
