solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
21,once,auto,cold,1,,False,0,0,90,0.5,0.2,fixed,1000,469920,469920,0,1,,4005,469921,845.8396327610026
21,iterative,auto,warm,1,,False,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.009803036999073811
21,iterative,auto,warm,1,,False,0,1,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,1101,0.04248553200159222
21,iterative,auto,warm,1,,False,0,2,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,2101,0.08391076399129815
21,iterative,auto,warm,1,,False,0,3,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,3101,0.5113812849886017
21,iterative,auto,warm,1,,False,0,4,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,4101,8.343427963001886
21,iterative,auto,warm,1,,False,0,5,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,5101,23.947769992999383
21,iterative,auto,warm,1,,False,0,6,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,6101,46.422221611996065
21,iterative,auto,warm,1,,False,0,7,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,7101,79.04472383299435
21,iterative,auto,warm,1,,False,0,8,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,8101,105.63238153400016
21,iterative,auto,warm,1,,False,0,9,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,9101,97.64854955198825
21,iterative,auto,warm,1,,False,0,10,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,10101,84.1197895790101
21,iterative,auto,warm,1,,False,0,11,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,11101,1.6096858909877483
21,iterative,auto,warm,1,,True,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.009493823992670514
21,iterative,auto,warm,1,,True,0,1,90,0.5,0.2,fixed,1000,1000,1000,89,1,,4005,1012,0.04356855899095535
21,iterative,auto,warm,1,,True,0,2,90,0.5,0.2,fixed,1000,1000,1000,125,1,,4005,1887,0.07709175800846424
21,iterative,auto,warm,1,,True,0,3,90,0.5,0.2,fixed,1000,1000,1000,210,1,,4005,2677,0.12076524300209712
21,iterative,auto,warm,1,,True,0,4,90,0.5,0.2,fixed,1000,1000,1000,576,1,,4005,3101,0.952521622995846
21,iterative,auto,warm,1,,True,0,5,90,0.5,0.2,fixed,1000,1000,1000,745,1,,4005,3356,2.3316381870099576
21,iterative,auto,warm,1,,True,0,6,90,0.5,0.2,fixed,1000,1000,1000,774,1,,4005,3582,4.744951013009995
