solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,search_proportion_used,current_threshold,variables,constraints,cpu_time
0,once,auto,cold,1,,0,60,0.5,0.1,fixed,1000,136880,136880,1,,1770,136881,53.235374696
0,iterative,auto,warm,1,,0,60,0.5,0.1,fixed,1000,100,100,1,,1770,101,0.005220434000001717
0,iterative,auto,warm,1,,1,60,0.5,0.1,fixed,1000,1000,1000,1,,1770,1101,0.026139421000003438
0,iterative,auto,warm,1,,2,60,0.5,0.1,fixed,1000,1000,1000,1,,1770,2101,0.24932393700001398
0,iterative,auto,warm,1,,3,60,0.5,0.1,fixed,1000,1000,1000,1,,1770,3101,0.43214163000000383
0,iterative,auto,warm,1,,4,60,0.5,0.1,fixed,1000,1000,1000,1,,1770,4101,0.013389129000003663
1,once,auto,cold,1,,0,60,0.5,0.1,fixed,10000,136880,136880,1,,1770,136881,70.803950414
1,iterative,auto,warm,1,,0,60,0.5,0.1,fixed,10000,100,100,1,,1770,101,0.005106038000008084
1,iterative,auto,warm,1,,1,60,0.5,0.1,fixed,10000,10000,10000,1,,1770,10101,1.2888225859999807
1,iterative,auto,warm,1,,2,60,0.5,0.1,fixed,10000,10000,8414,1,,1770,18515,3.8899560780000115
1,iterative,auto,warm,1,,3,60,0.5,0.1,fixed,10000,10000,465,1,,1770,18980,0.13068036999999322
2,once,auto,cold,1,,0,60,0.5,0.1,fixed,100000,136880,136880,1,,1770,136881,62.94713939500002
2,iterative,auto,warm,1,,0,60,0.5,0.1,fixed,100000,100,100,1,,1770,101,0.005388175999996747
2,iterative,auto,warm,1,,1,60,0.5,0.1,fixed,100000,100000,16752,1,,1770,16853,11.463544028000001
2,iterative,auto,warm,1,,2,60,0.5,0.1,fixed,100000,100000,9773,1,,1770,26626,1.515644352999999
3,once,auto,cold,1,,0,60,0.5,0.1,fixed,1000000,136880,136880,1,,1770,136881,69.32705208000002
4,once,auto,cold,1,,0,60,0.5,0.2,fixed,1000,136880,136880,1,,1770,136881,77.22896180999999
4,iterative,auto,warm,1,,0,60,0.5,0.2,fixed,1000,100,100,1,,1770,101,0.004579029000012724
4,iterative,auto,warm,1,,1,60,0.5,0.2,fixed,1000,1000,1000,1,,1770,1101,0.029163027999970836
4,iterative,auto,warm,1,,2,60,0.5,0.2,fixed,1000,1000,1000,1,,1770,2101,0.6467239629999995
4,iterative,auto,warm,1,,3,60,0.5,0.2,fixed,1000,1000,1000,1,,1770,3101,4.397575693999954
4,iterative,auto,warm,1,,4,60,0.5,0.2,fixed,1000,1000,1000,1,,1770,4101,9.632210088999955
4,iterative,auto,warm,1,,5,60,0.5,0.2,fixed,1000,1000,1000,1,,1770,5101,0.11969397600000775
5,once,auto,cold,1,,0,60,0.5,0.2,fixed,10000,136880,136880,1,,1770,136881,90.98666841800002
5,iterative,auto,warm,1,,0,60,0.5,0.2,fixed,10000,100,100,1,,1770,101,0.005193753000014567
5,iterative,auto,warm,1,,1,60,0.5,0.2,fixed,10000,10000,10000,1,,1770,10101,15.226644691000047
5,iterative,auto,warm,1,,2,60,0.5,0.2,fixed,10000,10000,7571,1,,1770,17672,12.773693054999967
5,iterative,auto,warm,1,,3,60,0.5,0.2,fixed,10000,10000,626,1,,1770,18298,0.18786156399994525
6,once,auto,cold,1,,0,60,0.5,0.2,fixed,100000,136880,136880,1,,1770,136881,34.16528590799999
6,iterative,auto,warm,1,,0,60,0.5,0.2,fixed,100000,100,100,1,,1770,101,0.004864968999982011
6,iterative,auto,warm,1,,1,60,0.5,0.2,fixed,100000,100000,16810,1,,1770,16911,27.443466131000037
6,iterative,auto,warm,1,,2,60,0.5,0.2,fixed,100000,100000,9340,1,,1770,26251,40.42381014099999
6,iterative,auto,warm,1,,3,60,0.5,0.2,fixed,100000,100000,95,1,,1770,26346,2.256112909999956
7,once,auto,cold,1,,0,60,0.5,0.2,fixed,1000000,136880,136880,1,,1770,136881,66.81357061699998
8,once,auto,cold,1,,0,60,0.8,0.1,fixed,1000,136880,136880,1,,1770,136881,34.72913955199999
8,iterative,auto,warm,1,,0,60,0.8,0.1,fixed,1000,100,100,1,,1770,101,0.007760279000081027
8,iterative,auto,warm,1,,1,60,0.8,0.1,fixed,1000,1000,1000,1,,1770,1101,0.029594972000040798
8,iterative,auto,warm,1,,2,60,0.8,0.1,fixed,1000,1000,1000,1,,1770,2101,0.008022143999937725
9,once,auto,cold,1,,0,60,0.8,0.1,fixed,10000,136880,136880,1,,1770,136881,35.08324535100007
9,iterative,auto,warm,1,,0,60,0.8,0.1,fixed,10000,100,100,1,,1770,101,0.00629246999994848
9,iterative,auto,warm,1,,1,60,0.8,0.1,fixed,10000,10000,10000,1,,1770,10101,0.7303872150000643
9,iterative,auto,warm,1,,2,60,0.8,0.1,fixed,10000,10000,3039,1,,1770,13140,0.029436193000037747
10,once,auto,cold,1,,0,60,0.8,0.1,fixed,100000,136880,136880,1,,1770,136881,33.63776765700004
10,iterative,auto,warm,1,,0,60,0.8,0.1,fixed,100000,100,100,1,,1770,101,0.005710371999953168
10,iterative,auto,warm,1,,1,60,0.8,0.1,fixed,100000,100000,12974,1,,1770,13075,0.6521083630000248
10,iterative,auto,warm,1,,2,60,0.8,0.1,fixed,100000,100000,4722,1,,1770,17797,0.042558491000022514
11,once,auto,cold,1,,0,60,0.8,0.1,fixed,1000000,136880,136880,1,,1770,136881,31.62879014600003
12,once,auto,cold,1,,0,60,0.8,0.2,fixed,1000,136880,136880,1,,1770,136881,45.91547122099996
12,iterative,auto,warm,1,,0,60,0.8,0.2,fixed,1000,100,100,1,,1770,101,0.006106360999979188
