solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,iterative,auto,warm,0.01,,110,0.5,0.1,fixed,1000,5995,10743,204.864368491,190.245830457,14.618538033999982,335.99999999999886
0,iterative,auto,warm,0.1,,110,0.5,0.1,fixed,1000,5995,10101,89.66259381199998,70.68161330199987,18.98098051000011,336.00000000000057
0,iterative,auto,warm,1,0.5,110,0.5,0.1,fixed,1000,5995,9364,129.075410751,110.04444639299999,19.030964358000006,335.99999999999795
0,iterative,auto,warm,1,0.9,110,0.5,0.1,fixed,1000,5995,10047,127.319216976,107.94670222499997,19.37251475100004,336.00000000000324
1,iterative,auto,warm,0.1,,110,0.5,0.1,fixed,10000,5995,20315,71.95640260099992,60.44808252699988,11.50832007400004,308.99999999999943
1,iterative,auto,warm,1,0.5,110,0.5,0.1,fixed,10000,5995,24543,68.417719756,54.26240608100011,14.155313674999888,309.0000000000026
1,iterative,auto,warm,1,0.9,110,0.5,0.1,fixed,10000,5995,26580,77.47789437199992,60.800495504999844,16.67739886700008,308.99999999999847
2,iterative,auto,warm,0.01,,110,0.5,0.2,fixed,1000,5995,14628,1532.2808831650002,1515.0317436380005,17.24913952699967,585.0000000000002
2,iterative,auto,warm,0.1,,110,0.5,0.2,fixed,1000,5995,12315,839.8138694519998,817.7937776199992,22.020091832000617,585.0000000000014
2,iterative,auto,warm,1,0.5,110,0.5,0.2,fixed,1000,5995,13717,1246.5160094939997,1224.887312723998,21.628696770001625,584.9999999999978
2,iterative,auto,warm,1,0.9,110,0.5,0.2,fixed,1000,5995,13132,1026.0331658169998,998.8995994360012,27.133566380998673,584.9999999999973
3,iterative,auto,warm,0.1,,110,0.5,0.2,fixed,10000,5995,20745,600.0414821889999,588.2304678820001,11.811014306999823,584.9999999999992
3,iterative,auto,warm,1,0.5,110,0.5,0.2,fixed,10000,5995,29253,582.2312225259993,564.1023052210021,18.12891730499723,584.9999999999982
3,iterative,auto,warm,1,0.9,110,0.5,0.2,fixed,10000,5995,25315,449.16445527700034,431.22593707299893,17.93851820400141,584.9999999999974
4,iterative,auto,warm,0.01,,110,0.8,0.1,fixed,1000,5995,5101,13.809554755000136,0.2815469380002469,13.528007816999889,321.0
4,iterative,auto,warm,0.1,,110,0.8,0.1,fixed,1000,5995,4101,11.611259830000563,0.16611242499948276,11.44514740500108,321.0
4,iterative,auto,warm,1,0.5,110,0.8,0.1,fixed,1000,5995,5101,12.989724000999558,0.2368509930001892,12.75287300799937,321.0
4,iterative,auto,warm,1,0.9,110,0.8,0.1,fixed,1000,5995,5101,13.046768596999755,0.29258847199980664,12.754180124999948,321.0
5,iterative,auto,warm,0.1,,110,0.8,0.1,fixed,10000,5995,20101,14.08897421399979,0.8255899469995711,13.26338426700022,313.0
5,iterative,auto,warm,1,0.5,110,0.8,0.1,fixed,10000,5995,20101,14.357833408999795,1.0813309409995782,13.276502468000217,313.0
5,iterative,auto,warm,1,0.9,110,0.8,0.1,fixed,10000,5995,20101,12.765744156000437,0.7896487860007255,11.976095369999712,313.0
6,iterative,auto,warm,0.01,,110,0.8,0.2,fixed,1000,5995,6101,15.337272048999694,0.4387060829985785,14.898565966001115,623.0
6,iterative,auto,warm,0.1,,110,0.8,0.2,fixed,1000,5995,7050,18.997212938000303,0.7860983110012967,18.211114626999006,623.0
6,iterative,auto,warm,1,0.5,110,0.8,0.2,fixed,1000,5995,7101,19.03798137299964,5.458258218000992,13.579723154998646,623.0
6,iterative,auto,warm,1,0.9,110,0.8,0.2,fixed,1000,5995,7291,17.283012431000316,4.4592443159999675,12.823768115000348,623.0
7,iterative,auto,warm,0.1,,110,0.8,0.2,fixed,10000,5995,11063,13.236680498999704,0.3666352480013302,12.870045250998373,614.0
7,iterative,auto,warm,1,0.5,110,0.8,0.2,fixed,10000,5995,10421,12.466506417000346,0.96832110700052,11.498185309999826,614.0
7,iterative,auto,warm,1,0.9,110,0.8,0.2,fixed,10000,5995,10953,12.861781339999652,0.9629835199993977,11.898797820000254,614.0
8,iterative,auto,warm,0.01,,110,0.5,0.1,fixed,1000,5995,10101,120.09811294700012,105.10694038400106,14.991172562999054,273.9999999999973
8,iterative,auto,warm,0.1,,110,0.5,0.1,fixed,1000,5995,8743,71.61464313400029,53.9901485420005,17.62449459199979,274.0000000000016
8,iterative,auto,warm,1,0.5,110,0.5,0.1,fixed,1000,5995,9372,97.68458054500024,83.08938712099825,14.595193424001991,274.000000000002
8,iterative,auto,warm,1,0.9,110,0.5,0.1,fixed,1000,5995,9518,85.86739190099979,71.10765827499927,14.759733626000525,273.9999999999973
9,iterative,auto,warm,0.1,,110,0.5,0.1,fixed,10000,5995,21456,73.79775822200008,62.36955335999937,11.428204862000712,303.99999999999494
9,iterative,auto,warm,1,0.5,110,0.5,0.1,fixed,10000,5995,24261,61.146595939999315,45.597213450999334,15.549382488999981,304.000000000001
9,iterative,auto,warm,1,0.9,110,0.5,0.1,fixed,10000,5995,20953,22.834602920999714,8.364569114000915,14.4700338069988,304.0000000000001
10,iterative,auto,warm,0.01,,110,0.5,0.2,fixed,1000,5995,15101,1916.5554721500002,1902.6466284580001,13.908843692000119,598.0000000000009
10,iterative,auto,warm,0.1,,110,0.5,0.2,fixed,1000,5995,13101,1074.2557477950013,1054.593042022001,19.662705773000198,598.0000000000001
10,iterative,auto,warm,1,0.5,110,0.5,0.2,fixed,1000,5995,15118,1456.8748605910005,1435.6038684790037,21.270992111996748,597.9999999999977
10,iterative,auto,warm,1,0.9,110,0.5,0.2,fixed,1000,5995,13272,1102.251831734,1075.6354312210042,26.616400512995824,598.0000000000009
11,iterative,auto,warm,0.1,,110,0.5,0.2,fixed,10000,5995,30101,885.2805415589992,870.5525609550023,14.727980603996912,602.999999999997
11,iterative,auto,warm,1,0.5,110,0.5,0.2,fixed,10000,5995,30102,733.3709425289999,714.2375402369962,19.133402292003666,603.0
11,iterative,auto,warm,1,0.9,110,0.5,0.2,fixed,10000,5995,30110,775.4269185579997,757.5090352510015,17.917883306998192,603.0000000000034
12,iterative,auto,warm,0.01,,110,0.8,0.1,fixed,1000,5995,4101,11.512704734999716,0.1871321029993851,11.32557263200033,274.0
12,iterative,auto,warm,0.1,,110,0.8,0.1,fixed,1000,5995,4101,11.25129801500043,0.2181747960021312,11.033123218998298,274.0
