solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,80,0.5,0.1,fixed,1000,2,1,3160,328641,65.966104172,51.091777598,14.874326574000001,161.9999999999975
0,iterative,dual,warm,80,0.5,0.1,fixed,1000,2,1,3160,6409,55.958265293,10.017884644999953,45.940380648000044,162.0
1,once,dual,cold,80,0.5,0.1,fixed,1000,1,1,3160,328641,76.80490190100001,62.135350383,14.669551518000006,156.00000000000097
1,iterative,dual,warm,80,0.5,0.1,fixed,1000,1,0.1,3160,6101,28.415295062000013,11.097639996999987,17.317655065000025,155.9999999999997
2,once,dual,cold,80,0.5,0.1,fixed,1000,0,1,3160,328641,71.84879783399998,56.37223678299998,15.476561051000004,146.99999999999653
2,iterative,dual,warm,80,0.5,0.1,fixed,1000,0,0.01,3160,5405,25.672535566000022,7.108156210000061,18.56437935599996,147.00000000000222
3,once,dual,cold,80,0.5,0.1,fixed,3000,2,1,3160,328641,81.59923526,65.97300709599995,15.626228164000054,184.99999999998877
3,iterative,dual,warm,80,0.5,0.1,fixed,3000,2,1,3160,9255,48.705015634000006,19.010602776999974,29.69441285700003,184.99999999999977
4,once,dual,cold,80,0.5,0.1,fixed,3000,1,1,3160,328641,75.12500712499997,59.65180060699993,15.47320651800004,160.99999999999693
4,iterative,dual,warm,80,0.5,0.1,fixed,3000,1,0.1,3160,9101,23.853198144999965,8.009919300000206,15.843278844999759,161.00000000000267
5,once,dual,cold,80,0.5,0.1,fixed,3000,0,1,3160,328641,74.40773561700007,58.95543421499997,15.452301402000103,162.0000000000098
5,iterative,dual,warm,80,0.5,0.1,fixed,3000,0,0.01,3160,9101,21.21034667999993,4.651032567000016,16.559314112999914,162.000000000001
6,once,dual,cold,80,0.5,0.1,fixed,10000,1,1,3160,328641,77.65693793499997,62.15310796699998,15.503829967999991,163.9999999999921
6,iterative,dual,warm,80,0.5,0.1,fixed,10000,1,1,3160,20901,30.70378473900007,6.909271730999876,23.794513008000195,163.99999999999983
7,once,dual,cold,80,0.5,0.1,fixed,10000,0,1,3160,328641,71.59919630799993,56.832949633,14.766246674999934,153.0000000000077
