solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time,dual_0_constraints,dual_0_with_slack,dual_0_no_slack
43,once,auto,cold,1,,False,0,0,130,0.5,0.2,fixed,1000,1431040,1431040,0,1,,8385,1431041,2200.34375,0,0,0
43,iterative,auto,warm,1,,False,0,0,130,0.5,0.2,fixed,1000,100,100,0,1,,8385,101,0.0,0,0,0
43,iterative,auto,warm,1,,False,0,1,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,1101,0.015625,0,0,0
43,iterative,auto,warm,1,,False,0,2,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,2101,0.046875,0,0,0
43,iterative,auto,warm,1,,False,0,3,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,3101,0.03125,0,0,0
43,iterative,auto,warm,1,,False,0,4,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,4101,0.09375,0,0,0
43,iterative,auto,warm,1,,False,0,5,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,5101,0.1875,0,0,0
43,iterative,auto,warm,1,,False,0,6,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,6101,3.625,0,0,0
43,iterative,auto,warm,1,,False,0,7,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,7101,10.453125,0,0,0
43,iterative,auto,warm,1,,False,0,8,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,8101,23.5,0,0,0
43,iterative,auto,warm,1,,False,0,9,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,9101,37.203125,0,0,0
43,iterative,auto,warm,1,,False,0,10,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,10101,53.96875,0,0,0
43,iterative,auto,warm,1,,False,0,11,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,11101,83.0,0,0,0
43,iterative,auto,warm,1,,False,0,12,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,12101,112.578125,0,0,0
43,iterative,auto,warm,1,,False,0,13,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,13101,142.09375,0,0,0
43,iterative,auto,warm,1,,False,0,14,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,14101,181.796875,0,0,0
43,iterative,auto,warm,1,,False,0,15,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,15101,171.859375,0,0,0
43,iterative,auto,warm,1,,False,0,16,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,16101,179.203125,0,0,0
43,iterative,auto,warm,1,,False,0,17,130,0.5,0.2,fixed,1000,1000,1000,0,1,,8385,17101,47.109375,0,0,0
43,iterative,auto,warm,1,,True,0,0,130,0.5,0.2,fixed,1000,100,100,0,1,,8385,101,0.0,0,0,0
43,iterative,auto,warm,1,,True,0,1,130,0.5,0.2,fixed,1000,1000,1000,90,1,,8385,1011,0.03125,100,90,10
43,iterative,auto,warm,1,,True,0,2,130,0.5,0.2,fixed,1000,1000,1000,47,1,,8385,1964,0.046875,1010,47,963
43,iterative,auto,warm,1,,True,0,3,130,0.5,0.2,fixed,1000,1000,1000,125,1,,8385,2839,0.03125,1963,125,1838
43,iterative,auto,warm,1,,True,0,4,130,0.5,0.2,fixed,1000,1000,1000,171,1,,8385,3668,0.09375,1071,171,900
43,iterative,auto,warm,1,,True,0,5,130,0.5,0.2,fixed,1000,1000,1000,283,1,,8385,4385,0.09375,1473,283,1190
43,iterative,auto,warm,1,,True,0,6,130,0.5,0.2,fixed,1000,1000,1000,465,1,,8385,4920,0.140625,1840,465,1375
43,iterative,auto,warm,1,,True,0,7,130,0.5,0.2,fixed,1000,1000,1000,763,1,,8385,5157,0.34375,1905,763,1142
43,iterative,auto,warm,1,,True,0,8,130,0.5,0.2,fixed,1000,1000,1000,699,1,,8385,5458,0.9375,1822,699,1123
43,iterative,auto,warm,1,,True,0,9,130,0.5,0.2,fixed,1000,1000,1000,797,1,,8385,5661,2.5625,1717,797,920
43,iterative,auto,warm,1,,True,0,10,130,0.5,0.2,fixed,1000,1000,1000,861,1,,8385,5800,3.0,1427,861,566
43,iterative,auto,warm,1,,True,0,11,130,0.5,0.2,fixed,1000,1000,1000,786,1,,8385,6014,5.234375,1272,786,486
43,iterative,auto,warm,1,,True,0,12,130,0.5,0.2,fixed,1000,1000,1000,751,1,,8385,6263,6.625,1178,751,427
43,iterative,auto,warm,1,,True,0,13,130,0.5,0.2,fixed,1000,1000,1000,804,1,,8385,6459,9.078125,1154,804,350
43,iterative,auto,warm,1,,True,0,14,130,0.5,0.2,fixed,1000,1000,1000,770,1,,8385,6689,11.671875,1075,770,305
43,iterative,auto,warm,1,,True,0,15,130,0.5,0.2,fixed,1000,1000,1000,803,1,,8385,6886,15.09375,1043,803,240
43,iterative,auto,warm,1,,True,0,16,130,0.5,0.2,fixed,1000,1000,1000,839,1,,8385,7047,15.78125,1030,839,191
43,iterative,auto,warm,1,,True,0,17,130,0.5,0.2,fixed,1000,1000,1000,772,1,,8385,7275,17.875,971,772,199
43,iterative,auto,warm,1,,True,0,18,130,0.5,0.2,fixed,1000,1000,1000,811,1,,8385,7464,21.640625,972,811,161
