solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,1,,20,0.5,0.1,fixed,10,190,4561,0.4120165420000004,0.19564271999999994,0.21637382200000044,12.000000000000036
0,iterative,auto,warm,0.01,,20,0.5,0.1,fixed,10,190,611,0.6424816369999999,0.18316543200000046,0.4593162049999995,12.000000000000002
0,iterative,auto,warm,0.1,,20,0.5,0.1,fixed,10,190,591,0.6127398850000003,0.17526901300000297,0.43747087199999735,12.0
0,iterative,auto,warm,1,0.5,20,0.5,0.1,fixed,10,190,608,0.5637738669999992,0.17659560299999555,0.38717826400000366,11.99999999999989
0,iterative,auto,warm,1,0.9,20,0.5,0.1,fixed,10,190,592,0.5431379230000006,0.17071684899999795,0.3724210740000027,12.000000000000009
1,once,auto,cold,1,,20,0.5,0.1,fixed,100,190,4561,0.26484588300000045,0.06226847099999944,0.202577412000001,5.0
1,iterative,auto,warm,0.1,,20,0.5,0.1,fixed,100,190,435,0.13724503799999965,0.012530116000000646,0.124714921999999,5.0
1,iterative,auto,warm,1,0.5,20,0.5,0.1,fixed,100,190,401,0.1603967129999999,0.01139884300000027,0.14899786999999964,5.0
1,iterative,auto,warm,1,0.9,20,0.5,0.1,fixed,100,190,401,0.10244882499999974,0.011973886999999017,0.09047493800000073,5.0
2,once,auto,cold,1,,20,0.5,0.2,fixed,10,190,4561,0.4190633039999998,0.22073510700000032,0.19832819699999948,20.999999999999993
2,iterative,auto,warm,0.01,,20,0.5,0.2,fixed,10,190,501,0.506474527,0.19319421399999737,0.3132803130000026,20.99999999999993
2,iterative,auto,warm,0.1,,20,0.5,0.2,fixed,10,190,511,0.4849394250000003,0.20890709799999918,0.27603232700000113,21.0
2,iterative,auto,warm,1,0.5,20,0.5,0.2,fixed,10,190,534,0.5424051219999999,0.22572905100000185,0.31667607099999806,21.0
2,iterative,auto,warm,1,0.9,20,0.5,0.2,fixed,10,190,448,0.5059075379999998,0.18668821599999497,0.3192193220000048,21.000000000000014
3,once,auto,cold,1,,20,0.5,0.2,fixed,100,190,4561,0.3707054939999992,0.16645956700000042,0.20424592699999877,13.999999999999996
3,iterative,auto,warm,0.1,,20,0.5,0.2,fixed,100,190,992,0.46532586800000075,0.09175071100000665,0.3735751569999941,14.000000000000007
3,iterative,auto,warm,1,0.5,20,0.5,0.2,fixed,100,190,1096,0.4657569920000011,0.10132521200000255,0.36443177999999854,14.0
3,iterative,auto,warm,1,0.9,20,0.5,0.2,fixed,100,190,1126,0.50171134,0.10657196099999844,0.3951393790000015,14.0
4,once,auto,cold,1,,20,0.8,0.1,fixed,10,190,4561,0.3217461840000002,0.05161031099999924,0.27013587300000097,10.0
4,iterative,auto,warm,0.01,,20,0.8,0.1,fixed,10,190,161,0.11107655999999899,0.006360640999998779,0.10471591900000021,10.0
4,iterative,auto,warm,0.1,,20,0.8,0.1,fixed,10,190,201,0.12188320300000122,0.011165414999997125,0.11071778800000409,10.0
4,iterative,auto,warm,1,0.5,20,0.8,0.1,fixed,10,190,191,0.11322588900000063,0.008821068000003152,0.10440482099999748,10.0
4,iterative,auto,warm,1,0.9,20,0.8,0.1,fixed,10,190,171,0.10627724400000105,0.0075943120000001585,0.09868293200000089,10.0
5,once,auto,cold,1,,20,0.8,0.1,fixed,100,190,4561,0.2519106269999991,0.0476221369999994,0.2042884899999997,8.0
5,iterative,auto,warm,0.1,,20,0.8,0.1,fixed,100,190,293,0.09744702499999924,0.004556236999999186,0.09289078800000006,8.0
5,iterative,auto,warm,1,0.5,20,0.8,0.1,fixed,100,190,249,0.08143506599999917,0.00423902499999862,0.07719604100000055,8.0
5,iterative,auto,warm,1,0.9,20,0.8,0.1,fixed,100,190,301,0.084327720000001,0.004405619000001693,0.0799221009999993,8.0
6,once,auto,cold,1,,20,0.8,0.2,fixed,10,190,4561,0.22759003800000066,0.025515416000001068,0.2020746219999996,17.0
6,iterative,auto,warm,0.01,,20,0.8,0.2,fixed,10,190,191,0.11487851100000057,0.01029206699999996,0.10458644400000061,17.0
6,iterative,auto,warm,0.1,,20,0.8,0.2,fixed,10,190,201,0.11491138300000081,0.010415885999995211,0.1044954970000056,17.0
6,iterative,auto,warm,1,0.5,20,0.8,0.2,fixed,10,190,211,0.18145008699999998,0.013484988999998393,0.1679650980000016,17.0
6,iterative,auto,warm,1,0.9,20,0.8,0.2,fixed,10,190,206,0.11987543099999876,0.015802853000003836,0.10407257799999492,17.0
7,once,auto,cold,1,,20,0.8,0.2,fixed,100,190,4561,0.22968138300000085,0.027961938999998992,0.20171944400000186,19.0
7,iterative,auto,warm,0.1,,20,0.8,0.2,fixed,100,190,301,0.09847954700000017,0.004979648999999142,0.09349989800000102,19.0
7,iterative,auto,warm,1,0.5,20,0.8,0.2,fixed,100,190,287,0.08281936599999895,0.0048907429999989205,0.07792862300000003,19.0
7,iterative,auto,warm,1,0.9,20,0.8,0.2,fixed,100,190,301,0.08517745799999865,0.004934736000000939,0.08024272199999771,19.0
8,once,auto,cold,1,,20,0.5,0.1,fixed,10,190,4561,0.2663143530000003,0.06326461199999933,0.20304974100000095,9.0
8,iterative,auto,warm,0.01,,20,0.5,0.1,fixed,10,190,271,0.1870641769999999,0.03814726800000834,0.14891690899999155,9.0
8,iterative,auto,warm,0.1,,20,0.5,0.1,fixed,10,190,261,0.1847239510000005,0.034933697999997904,0.1497902530000026,9.0
8,iterative,auto,warm,1,0.5,20,0.5,0.1,fixed,10,190,251,0.1554855979999985,0.02651499699999782,0.12897060100000068,9.0
8,iterative,auto,warm,1,0.9,20,0.5,0.1,fixed,10,190,265,0.17886761699999987,0.034436383999999265,0.1444312330000006,9.0
9,once,auto,cold,1,,20,0.5,0.1,fixed,100,190,4561,0.5048285529999994,0.24024276100000108,0.2645857919999983,9.64705882352942
9,iterative,auto,warm,0.1,,20,0.5,0.1,fixed,100,190,735,0.26406451799999964,0.08118110500000064,0.182883412999999,9.647058823529413
9,iterative,auto,warm,1,0.5,20,0.5,0.1,fixed,100,190,656,0.23971758100000073,0.08561963699999708,0.15409794400000365,9.647058823529393
9,iterative,auto,warm,1,0.9,20,0.5,0.1,fixed,100,190,701,0.23962874699999936,0.09587145599999936,0.143757291,9.647058823529413
10,once,auto,cold,1,,20,0.5,0.2,fixed,10,190,4561,0.4423292020000016,0.23778998300000076,0.20453921900000083,17.684210526315795
10,iterative,auto,warm,0.01,,20,0.5,0.2,fixed,10,190,501,0.49269052,0.20304407600000474,0.2896464439999953,17.684210526315802
10,iterative,auto,warm,0.1,,20,0.5,0.2,fixed,10,190,471,0.45853584800000036,0.18806252199998497,0.2704733260000154,17.68421052631579
10,iterative,auto,warm,1,0.5,20,0.5,0.2,fixed,10,190,536,0.5613521950000013,0.23884829699998988,0.32250389800001145,17.68421052631578
10,iterative,auto,warm,1,0.9,20,0.5,0.2,fixed,10,190,469,0.5478549310000034,0.19478776599999037,0.353067165000013,17.684210526315784
11,once,auto,cold,1,,20,0.5,0.2,fixed,100,190,4561,0.46478392400000246,0.2602665850000001,0.20451733900000235,22.888888888888882
11,iterative,auto,warm,0.1,,20,0.5,0.2,fixed,100,190,751,0.2834966979999969,0.09851408899999825,0.18498260899999863,22.888888888888882
11,iterative,auto,warm,1,0.5,20,0.5,0.2,fixed,100,190,734,0.2684223420000009,0.11056142799999336,0.15786091400000757,22.888888888888886
11,iterative,auto,warm,1,0.9,20,0.5,0.2,fixed,100,190,701,0.2979770049999999,0.09509942500000079,0.2028775799999991,22.888888888888886
12,once,auto,cold,1,,20,0.8,0.1,fixed,10,190,4561,0.23241043999999889,0.025507347999997876,0.206903092000001,16.0
12,iterative,auto,warm,0.01,,20,0.8,0.1,fixed,10,190,161,0.09785683999999861,0.005429908999996513,0.0924269310000021,16.0
12,iterative,auto,warm,0.1,,20,0.8,0.1,fixed,10,190,171,0.09509496899999803,0.00584150299999564,0.08925346600000239,16.0
12,iterative,auto,warm,1,0.5,20,0.8,0.1,fixed,10,190,187,0.10295379800000148,0.009673130000003027,0.09328066799999846,16.0
12,iterative,auto,warm,1,0.9,20,0.8,0.1,fixed,10,190,191,0.11327175299999936,0.007267397999996206,0.10600435500000316,16.0
13,once,auto,cold,1,,20,0.8,0.1,fixed,100,190,4561,0.2428288760000008,0.03841375600000063,0.20441512000000017,3.0
13,iterative,auto,warm,0.1,,20,0.8,0.1,fixed,100,190,301,0.0972799980000012,0.004612411000000094,0.0926675870000011,3.0
13,iterative,auto,warm,1,0.5,20,0.8,0.1,fixed,100,190,224,0.08168601800000275,0.004992030000000369,0.07669398800000238,3.0
13,iterative,auto,warm,1,0.9,20,0.8,0.1,fixed,100,190,301,0.08478083199999986,0.00509461500000441,0.07968621699999545,3.0
14,once,auto,cold,1,,20,0.8,0.2,fixed,10,190,4561,0.3006824090000002,0.03870728299999726,0.26197512600000294,12.0
14,iterative,auto,warm,0.01,,20,0.8,0.2,fixed,10,190,201,0.12896518700000215,0.012947730999993468,0.11601745600000868,12.0
14,iterative,auto,warm,0.1,,20,0.8,0.2,fixed,10,190,191,0.11226167900000306,0.010929081000000451,0.1013325980000026,12.0
14,iterative,auto,warm,1,0.5,20,0.8,0.2,fixed,10,190,201,0.11464231899999788,0.011187472000010246,0.10345484699998764,12.0
14,iterative,auto,warm,1,0.9,20,0.8,0.2,fixed,10,190,201,0.1171255180000017,0.012891171999999784,0.10423434600000192,12.0
15,once,auto,cold,1,,20,0.8,0.2,fixed,100,190,4561,0.22867505699999668,0.0249557970000005,0.20371925999999618,20.0
15,iterative,auto,warm,0.1,,20,0.8,0.2,fixed,100,190,301,0.09803048499999889,0.004792033999997614,0.09323845100000128,20.0
15,iterative,auto,warm,1,0.5,20,0.8,0.2,fixed,100,190,301,0.09110135900000316,0.0047706660000024215,0.08633069300000074,20.0
15,iterative,auto,warm,1,0.9,20,0.8,0.2,fixed,100,190,301,0.0839862449999984,0.004799471000001887,0.07918677399999652,20.0
16,once,auto,cold,1,,20,0.5,0.1,fixed,10,190,4561,0.42635573000000093,0.22114057200000303,0.2052151579999979,14.000000000000007
16,iterative,auto,warm,0.01,,20,0.5,0.1,fixed,10,190,573,0.6155632430000004,0.2386243690000036,0.3769388739999968,13.999999999999988
16,iterative,auto,warm,0.1,,20,0.5,0.1,fixed,10,190,552,0.5934410979999996,0.2306198030000033,0.36282129499999627,13.999999999999995
16,iterative,auto,warm,1,0.5,20,0.5,0.1,fixed,10,190,611,0.7222257210000009,0.2649963090000149,0.457229411999986,14.00000000000004
16,iterative,auto,warm,1,0.9,20,0.5,0.1,fixed,10,190,540,0.623412947000002,0.21614989200000423,0.4072630549999978,14.000000000000002
17,once,auto,cold,1,,20,0.5,0.1,fixed,100,190,4561,0.29033578700000007,0.08719193599999997,0.2031438510000001,9.999999999999996
17,iterative,auto,warm,0.1,,20,0.5,0.1,fixed,100,190,401,0.14240883000000082,0.02508600599999511,0.11732282400000571,10.0
17,iterative,auto,warm,1,0.5,20,0.5,0.1,fixed,100,190,441,0.14963500200000013,0.031552402000002644,0.11808259999999748,10.0
17,iterative,auto,warm,1,0.9,20,0.5,0.1,fixed,100,190,501,0.1507353490000014,0.03213463299999475,0.11860071600000666,9.999999999999996
18,once,auto,cold,1,,20,0.5,0.2,fixed,10,190,4561,0.4407569890000005,0.23352114700000115,0.20723584199999934,17.999999999999996
18,iterative,auto,warm,0.01,,20,0.5,0.2,fixed,10,190,611,0.7175455909999968,0.2082080989999966,0.5093374920000002,18.000000000000114
18,iterative,auto,warm,0.1,,20,0.5,0.2,fixed,10,190,591,0.6672785390000016,0.20214235000000969,0.4651361889999919,18.000000000000547
18,iterative,auto,warm,1,0.5,20,0.5,0.2,fixed,10,190,596,0.5802216260000002,0.21553067099999978,0.36469095500000037,18.0
18,iterative,auto,warm,1,0.9,20,0.5,0.2,fixed,10,190,610,0.6336547350000004,0.18859386999999117,0.4450608650000092,17.999999999999993
19,once,auto,cold,1,,20,0.5,0.2,fixed,100,190,4561,0.5609358659999977,0.2934802499999982,0.26745561599999945,19.625000000000007
19,iterative,auto,warm,0.1,,20,0.5,0.2,fixed,100,190,701,0.27773392900000005,0.09925422499999215,0.1784797040000079,19.625000000000007
19,iterative,auto,warm,1,0.5,20,0.5,0.2,fixed,100,190,611,0.26158466100000055,0.10686592400000094,0.1547187369999996,19.625000000000007
19,iterative,auto,warm,1,0.9,20,0.5,0.2,fixed,100,190,601,0.2106677409999982,0.0795999549999955,0.13106778600000268,19.625000000000004
20,once,auto,cold,1,,20,0.8,0.1,fixed,10,190,4561,0.23052308599999805,0.02468369800000403,0.20583938799999402,11.0
20,iterative,auto,warm,0.01,,20,0.8,0.1,fixed,10,190,171,0.11653822599999586,0.0069869959999948605,0.109551230000001,11.0
20,iterative,auto,warm,0.1,,20,0.8,0.1,fixed,10,190,161,0.09571675400000146,0.007228552000007937,0.08848820199999352,11.0
20,iterative,auto,warm,1,0.5,20,0.8,0.1,fixed,10,190,181,0.10850266799999986,0.007763443000001757,0.1007392249999981,11.0
20,iterative,auto,warm,1,0.9,20,0.8,0.1,fixed,10,190,171,0.10825486200000256,0.0074062090000026615,0.1008486529999999,11.0
21,once,auto,cold,1,,20,0.8,0.1,fixed,100,190,4561,0.24692440700000162,0.04126820999999836,0.20565619700000326,10.0
21,iterative,auto,warm,0.1,,20,0.8,0.1,fixed,100,190,201,0.07658933999999817,0.003651826999998775,0.0729375129999994,10.0
21,iterative,auto,warm,1,0.5,20,0.8,0.1,fixed,100,190,201,0.07879974699999792,0.0038836430000017685,0.07491610399999615,10.0
21,iterative,auto,warm,1,0.9,20,0.8,0.1,fixed,100,190,301,0.1453762040000015,0.005699720999999158,0.13967648300000235,10.0
22,once,auto,cold,1,,20,0.8,0.2,fixed,10,190,4561,0.23860517600000009,0.03187789600000457,0.20672727999999552,15.0
22,iterative,auto,warm,0.01,,20,0.8,0.2,fixed,10,190,201,0.1444319390000004,0.012386830000004068,0.13204510899999633,15.0
22,iterative,auto,warm,0.1,,20,0.8,0.2,fixed,10,190,181,0.11510341000000324,0.008407724000015548,0.10669568599998769,15.0
22,iterative,auto,warm,1,0.5,20,0.8,0.2,fixed,10,190,241,0.16603483200000113,0.017775599999986014,0.14825923200001512,15.0
22,iterative,auto,warm,1,0.9,20,0.8,0.2,fixed,10,190,211,0.1217554870000015,0.011184289000013337,0.11057119799998816,15.0
23,once,auto,cold,1,,20,0.8,0.2,fixed,100,190,4561,0.2337822619999983,0.027143398999996293,0.206638863000002,19.0
23,iterative,auto,warm,0.1,,20,0.8,0.2,fixed,100,190,201,0.07529806100000513,0.0035378870000002394,0.0717601740000049,19.0
23,iterative,auto,warm,1,0.5,20,0.8,0.2,fixed,100,190,248,0.08172341000000216,0.005111959000004163,0.076611450999998,19.0
23,iterative,auto,warm,1,0.9,20,0.8,0.2,fixed,100,190,301,0.08492851300000126,0.005505444999997167,0.0794230680000041,19.0
24,once,auto,cold,1,,20,0.5,0.1,fixed,10,190,4561,0.2656233689999965,0.05972108899999995,0.20590227999999655,5.0
24,iterative,auto,warm,0.01,,20,0.5,0.1,fixed,10,190,261,0.24656921500000095,0.031066263000013805,0.21550295199998715,5.0
24,iterative,auto,warm,0.1,,20,0.5,0.1,fixed,10,190,241,0.15006774900000153,0.02338820499998917,0.12667954400001236,5.0
24,iterative,auto,warm,1,0.5,20,0.5,0.1,fixed,10,190,262,0.17853925699999706,0.026734611999991387,0.15180464500000568,5.0
24,iterative,auto,warm,1,0.9,20,0.5,0.1,fixed,10,190,251,0.1588255140000001,0.025201970000011897,0.13362354399998821,5.0
25,once,auto,cold,1,,20,0.5,0.1,fixed,100,190,4561,0.2691485730000025,0.06410527699999591,0.2050432960000066,10.0
