solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,min_order,min_proportion,proportion_used,variables,constraints,cpu_time
0,once,dual,cold,0,40,0.5,0.1,fixed,1000,39520,39520,1,1,1,780,39521,35.564596035
0,iterative,dual,warm,0,40,0.5,0.1,fixed,1000,100,100,1,1,1,780,101,0.0034656580000032022
0,iterative,dual,warm,1,40,0.5,0.1,fixed,1000,1000,1000,1,1,1,780,1101,0.022445582999999658
0,iterative,dual,warm,2,40,0.5,0.1,fixed,1000,1000,1000,1,1,1,780,2101,0.023688755000002004
0,iterative,dual,warm,3,40,0.5,0.1,fixed,1000,1000,214,1,1,1,780,2315,0.003408880999998587
1,once,dual,cold,0,40,0.5,0.1,fixed,1000,39520,39520,0,1,1,780,39521,36.30423305400001
1,iterative,dual,warm,0,40,0.5,0.1,fixed,1000,100,100,0,0.1,1,780,101,0.002765229000004865
1,iterative,dual,warm,1,40,0.5,0.1,fixed,1000,1000,1000,0,0.1,1,780,1101,0.04812064399999372
1,iterative,dual,warm,2,40,0.5,0.1,fixed,1000,1000,1000,0,0.1,1,780,2101,0.2383558770000036
1,iterative,dual,warm,3,40,0.5,0.1,fixed,1000,1000,797,0,0.1,1,780,2898,0.05034717899999919
2,once,dual,cold,0,40,0.5,0.1,fixed,3000,39520,39520,1,1,1,780,39521,36.174892063
2,iterative,dual,warm,0,40,0.5,0.1,fixed,3000,100,100,1,1,1,780,101,0.003632168999999408
2,iterative,dual,warm,1,40,0.5,0.1,fixed,3000,3000,3000,1,1,1,780,3101,0.08824378100000274
2,iterative,dual,warm,2,40,0.5,0.1,fixed,3000,3000,3000,1,1,1,780,6101,0.26976234900000406
2,iterative,dual,warm,3,40,0.5,0.1,fixed,3000,3000,297,1,1,1,780,6398,0.014589994000004936
3,once,dual,cold,0,40,0.5,0.1,fixed,3000,39520,39520,0,1,1,780,39521,36.764497358
3,iterative,dual,warm,0,40,0.5,0.1,fixed,3000,100,100,0,0.1,1,780,101,0.0037893269999926815
3,iterative,dual,warm,1,40,0.5,0.1,fixed,3000,3000,3000,0,0.1,1,780,3101,0.1547024580000027
3,iterative,dual,warm,2,40,0.5,0.1,fixed,3000,3000,3000,0,0.1,1,780,6101,0.0788011170000118
4,once,dual,cold,0,40,0.5,0.1,fixed,10000,39520,39520,0,1,1,780,39521,35.59744180800001
4,iterative,dual,warm,0,40,0.5,0.1,fixed,10000,100,100,0,1,1,780,101,0.0038506790000099045
4,iterative,dual,warm,1,40,0.5,0.1,fixed,10000,10000,4884,0,1,1,780,4985,0.3369324570000174
4,iterative,dual,warm,2,40,0.5,0.1,fixed,10000,10000,3444,0,1,1,780,8429,0.14348914699999682
5,once,dual,cold,0,40,0.5,0.1,fixed,30000,39520,39520,0,1,1,780,39521,35.851376922000014
5,iterative,dual,warm,0,40,0.5,0.1,fixed,30000,100,100,0,1,1,780,101,0.0038500890000250365
5,iterative,dual,warm,1,40,0.5,0.1,fixed,30000,30000,4708,0,1,1,780,4809,0.17268715200000884
5,iterative,dual,warm,2,40,0.5,0.1,fixed,30000,30000,4102,0,1,1,780,8911,0.08219598499999847
6,once,dual,cold,0,40,0.5,0.1,fixed,100000,39520,39520,0,1,1,780,39521,35.14796892199999
6,iterative,dual,warm,0,40,0.5,0.1,fixed,100000,100,100,0,1,1,780,101,0.0035854700000186313
6,iterative,dual,warm,1,40,0.5,0.1,fixed,100000,100000,4658,0,1,1,780,4759,0.19543114499998637
6,iterative,dual,warm,2,40,0.5,0.1,fixed,100000,100000,3902,0,1,1,780,8661,0.06479189300000598
7,once,dual,cold,0,40,0.5,0.1,fixed,300000,39520,39520,0,1,1,780,39521,36.621519062000004
7,iterative,dual,warm,0,40,0.5,0.1,fixed,300000,100,100,0,1,1,780,101,0.0036045859999944696
7,iterative,dual,warm,1,40,0.5,0.1,fixed,300000,300000,4742,0,1,1,780,4843,0.17046585600002118
7,iterative,dual,warm,2,40,0.5,0.1,fixed,300000,300000,4102,0,1,1,780,8945,0.05488657600000124
8,once,dual,cold,0,40,0.5,0.2,fixed,1000,39520,39520,1,1,1,780,39521,38.821471752000036
8,iterative,dual,warm,0,40,0.5,0.2,fixed,1000,100,100,1,1,1,780,101,0.003880524000010155
8,iterative,dual,warm,1,40,0.5,0.2,fixed,1000,1000,1000,1,1,1,780,1101,0.06887557499999275
8,iterative,dual,warm,2,40,0.5,0.2,fixed,1000,1000,1000,1,1,1,780,2101,1.2060322680000013
8,iterative,dual,warm,3,40,0.5,0.2,fixed,1000,1000,1000,1,1,1,780,3101,0.6834945839999591
9,once,dual,cold,0,40,0.5,0.2,fixed,1000,39520,39520,0,1,1,780,39521,39.080918594000025
9,iterative,dual,warm,0,40,0.5,0.2,fixed,1000,100,100,0,0.1,1,780,101,0.003833183999972789
9,iterative,dual,warm,1,40,0.5,0.2,fixed,1000,1000,1000,0,0.1,1,780,1101,0.04642537300003369
9,iterative,dual,warm,2,40,0.5,0.2,fixed,1000,1000,1000,0,0.1,1,780,2101,0.4831078749999733
9,iterative,dual,warm,3,40,0.5,0.2,fixed,1000,1000,220,0,0.1,1,780,2321,0.024971551000021464
10,once,dual,cold,0,40,0.5,0.2,fixed,3000,39520,39520,1,1,1,780,39521,38.43377028599997
10,iterative,dual,warm,0,40,0.5,0.2,fixed,3000,100,100,1,1,1,780,101,0.003636513999992985
10,iterative,dual,warm,1,40,0.5,0.2,fixed,3000,3000,3000,1,1,1,780,3101,1.044180804000007
10,iterative,dual,warm,2,40,0.5,0.2,fixed,3000,3000,3000,1,1,1,780,6101,0.4369116150000423
11,once,dual,cold,0,40,0.5,0.2,fixed,3000,39520,39520,0,1,1,780,39521,39.086100353000006
11,iterative,dual,warm,0,40,0.5,0.2,fixed,3000,100,100,0,0.1,1,780,101,0.003689949999966302
11,iterative,dual,warm,1,40,0.5,0.2,fixed,3000,3000,3000,0,0.1,1,780,3101,1.1928897829999983
11,iterative,dual,warm,2,40,0.5,0.2,fixed,3000,3000,3000,0,0.1,1,780,6101,1.310595185000011
12,once,dual,cold,0,40,0.5,0.2,fixed,10000,39520,39520,0,1,1,780,39521,38.69091629799999
12,iterative,dual,warm,0,40,0.5,0.2,fixed,10000,100,100,0,1,1,780,101,0.00392801199996029
12,iterative,dual,warm,1,40,0.5,0.2,fixed,10000,10000,4840,0,1,1,780,4941,1.6955300729999863
12,iterative,dual,warm,2,40,0.5,0.2,fixed,10000,10000,2396,0,1,1,780,7337,1.4356851999999662
12,iterative,dual,warm,3,40,0.5,0.2,fixed,10000,10000,37,0,1,1,780,7374,0.06368606600005933
13,once,dual,cold,0,40,0.5,0.2,fixed,30000,39520,39520,0,1,1,780,39521,38.410692196000014
13,iterative,dual,warm,0,40,0.5,0.2,fixed,30000,100,100,0,1,1,780,101,0.004095008000035705
13,iterative,dual,warm,1,40,0.5,0.2,fixed,30000,30000,4931,0,1,1,780,5032,1.8516680779999888
13,iterative,dual,warm,2,40,0.5,0.2,fixed,30000,30000,2510,0,1,1,780,7542,1.7292782270000089
13,iterative,dual,warm,3,40,0.5,0.2,fixed,30000,30000,33,0,1,1,780,7575,0.07060399099998449
14,once,dual,cold,0,40,0.5,0.2,fixed,100000,39520,39520,0,1,1,780,39521,36.595926892999955
14,iterative,dual,warm,0,40,0.5,0.2,fixed,100000,100,100,0,1,1,780,101,0.004037847999939004
14,iterative,dual,warm,1,40,0.5,0.2,fixed,100000,100000,4736,0,1,1,780,4837,0.8848202449999008
14,iterative,dual,warm,2,40,0.5,0.2,fixed,100000,100000,2774,0,1,1,780,7611,0.17955391500004225
15,once,dual,cold,0,40,0.5,0.2,fixed,300000,39520,39520,0,1,1,780,39521,37.10824453299995
15,iterative,dual,warm,0,40,0.5,0.2,fixed,300000,100,100,0,1,1,780,101,0.003753092000010838
15,iterative,dual,warm,1,40,0.5,0.2,fixed,300000,300000,4752,0,1,1,780,4853,0.6940250559999868
15,iterative,dual,warm,2,40,0.5,0.2,fixed,300000,300000,2918,0,1,1,780,7771,0.40294795499994507
15,iterative,dual,warm,3,40,0.5,0.2,fixed,300000,300000,38,0,1,1,780,7809,1.2680162670000072
15,iterative,dual,warm,4,40,0.5,0.2,fixed,300000,300000,58,0,1,1,780,7867,0.15895005599998058
16,once,dual,cold,0,40,0.8,0.1,fixed,1000,39520,39520,1,1,1,780,39521,35.438025971
16,iterative,dual,warm,0,40,0.8,0.1,fixed,1000,100,100,1,1,1,780,101,0.003881591999970624
16,iterative,dual,warm,1,40,0.8,0.1,fixed,1000,1000,1000,1,1,1,780,1101,0.013567543000021942
16,iterative,dual,warm,2,40,0.8,0.1,fixed,1000,1000,286,1,1,1,780,1387,0.0026698030000034123
17,once,dual,cold,0,40,0.8,0.1,fixed,1000,39520,39520,0,1,1,780,39521,35.357970672999954
17,iterative,dual,warm,0,40,0.8,0.1,fixed,1000,100,100,0,0.1,1,780,101,0.003938676000075247
17,iterative,dual,warm,1,40,0.8,0.1,fixed,1000,1000,1000,0,0.1,1,780,1101,0.015726057999927434
17,iterative,dual,warm,2,40,0.8,0.1,fixed,1000,1000,462,0,0.1,1,780,1563,0.0030928360000643806
18,once,dual,cold,0,40,0.8,0.1,fixed,3000,39520,39520,1,1,1,780,39521,33.891199685999936
18,iterative,dual,warm,0,40,0.8,0.1,fixed,3000,100,100,1,1,1,780,101,0.0039036650000525697
18,iterative,dual,warm,1,40,0.8,0.1,fixed,3000,3000,3000,1,1,1,780,3101,0.1308513789999779
18,iterative,dual,warm,2,40,0.8,0.1,fixed,3000,3000,879,1,1,1,780,3980,0.008162451999965015
19,once,dual,cold,0,40,0.8,0.1,fixed,3000,39520,39520,0,1,1,780,39521,35.178884179999955
19,iterative,dual,warm,0,40,0.8,0.1,fixed,3000,100,100,0,0.1,1,780,101,0.0037159859999746914
19,iterative,dual,warm,1,40,0.8,0.1,fixed,3000,3000,3000,0,0.1,1,780,3101,0.10254065900005571
19,iterative,dual,warm,2,40,0.8,0.1,fixed,3000,3000,1781,0,0.1,1,780,4882,0.008465363000027537
20,once,dual,cold,0,40,0.8,0.1,fixed,10000,39520,39520,0,1,1,780,39521,33.96276430700004
20,iterative,dual,warm,0,40,0.8,0.1,fixed,10000,100,100,0,1,1,780,101,0.003591628999970453
20,iterative,dual,warm,1,40,0.8,0.1,fixed,10000,10000,3640,0,1,1,780,3741,0.10287987499998508
20,iterative,dual,warm,2,40,0.8,0.1,fixed,10000,10000,1309,0,1,1,780,5050,0.008924092000029304
21,once,dual,cold,0,40,0.8,0.1,fixed,30000,39520,39520,0,1,1,780,39521,39.30827365699997
21,iterative,dual,warm,0,40,0.8,0.1,fixed,30000,100,100,0,1,1,780,101,0.003937394000104177
21,iterative,dual,warm,1,40,0.8,0.1,fixed,30000,30000,3558,0,1,1,780,3659,0.14502848000006452
21,iterative,dual,warm,2,40,0.8,0.1,fixed,30000,30000,790,0,1,1,780,4449,0.006782108999914271
22,once,dual,cold,0,40,0.8,0.1,fixed,100000,39520,39520,0,1,1,780,39521,34.782430482999985
22,iterative,dual,warm,0,40,0.8,0.1,fixed,100000,100,100,0,1,1,780,101,0.004052051999906325
22,iterative,dual,warm,1,40,0.8,0.1,fixed,100000,100000,3934,0,1,1,780,4035,0.13826450099998056
22,iterative,dual,warm,2,40,0.8,0.1,fixed,100000,100000,1417,0,1,1,780,5452,0.008962732999975742
23,once,dual,cold,0,40,0.8,0.1,fixed,300000,39520,39520,0,1,1,780,39521,35.08345163599995
23,iterative,dual,warm,0,40,0.8,0.1,fixed,300000,100,100,0,1,1,780,101,0.0040278259999695365
23,iterative,dual,warm,1,40,0.8,0.1,fixed,300000,300000,3604,0,1,1,780,3705,0.14185163100000864
23,iterative,dual,warm,2,40,0.8,0.1,fixed,300000,300000,1640,0,1,1,780,5345,0.009721817000013289
24,once,dual,cold,0,40,0.8,0.2,fixed,1000,39520,39520,1,1,1,780,39521,34.56720418500004
24,iterative,dual,warm,0,40,0.8,0.2,fixed,1000,100,100,1,1,1,780,101,0.0038370099998701335
24,iterative,dual,warm,1,40,0.8,0.2,fixed,1000,1000,1000,1,1,1,780,1101,0.04493500200010203
24,iterative,dual,warm,2,40,0.8,0.2,fixed,1000,1000,283,1,1,1,780,1384,0.004130119999899762
25,once,dual,cold,0,40,0.8,0.2,fixed,1000,39520,39520,0,1,1,780,39521,35.69301330900021
25,iterative,dual,warm,0,40,0.8,0.2,fixed,1000,100,100,0,0.1,1,780,101,0.00384253000015633
25,iterative,dual,warm,1,40,0.8,0.2,fixed,1000,1000,1000,0,0.1,1,780,1101,0.017208990999961316
25,iterative,dual,warm,2,40,0.8,0.2,fixed,1000,1000,292,0,0.1,1,780,1393,0.0027295380000396108
26,once,dual,cold,0,40,0.8,0.2,fixed,3000,39520,39520,1,1,1,780,39521,35.16289602799998
26,iterative,dual,warm,0,40,0.8,0.2,fixed,3000,100,100,1,1,1,780,101,0.003551079999851936
26,iterative,dual,warm,1,40,0.8,0.2,fixed,3000,3000,3000,1,1,1,780,3101,0.028281307999804994
26,iterative,dual,warm,2,40,0.8,0.2,fixed,3000,3000,148,1,1,1,780,3249,0.004349191000073915
27,once,dual,cold,0,40,0.8,0.2,fixed,3000,39520,39520,0,1,1,780,39521,35.225165926000045
27,iterative,dual,warm,0,40,0.8,0.2,fixed,3000,100,100,0,0.1,1,780,101,0.003361010999924474
27,iterative,dual,warm,1,40,0.8,0.2,fixed,3000,3000,3000,0,0.1,1,780,3101,0.02020772500009116
28,once,dual,cold,0,40,0.8,0.2,fixed,10000,39520,39520,0,1,1,780,39521,35.22869894299993
28,iterative,dual,warm,0,40,0.8,0.2,fixed,10000,100,100,0,1,1,780,101,0.003464517999873351
28,iterative,dual,warm,1,40,0.8,0.2,fixed,10000,10000,4280,0,1,1,780,4381,0.05115795299980164
28,iterative,dual,warm,2,40,0.8,0.2,fixed,10000,10000,226,0,1,1,780,4607,0.016404870000087612
29,once,dual,cold,0,40,0.8,0.2,fixed,30000,39520,39520,0,1,1,780,39521,34.5829546519999
29,iterative,dual,warm,0,40,0.8,0.2,fixed,30000,100,100,0,1,1,780,101,0.003799849999950311
29,iterative,dual,warm,1,40,0.8,0.2,fixed,30000,30000,3666,0,1,1,780,3767,0.02487345000008645
30,once,dual,cold,0,40,0.8,0.2,fixed,100000,39520,39520,0,1,1,780,39521,42.496744789000104
30,iterative,dual,warm,0,40,0.8,0.2,fixed,100000,100,100,0,1,1,780,101,0.003996303999883821
30,iterative,dual,warm,1,40,0.8,0.2,fixed,100000,100000,3694,0,1,1,780,3795,0.19180159300003652
