solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,40,0.5,0.1,fixed,1000,1,1,780,39521,37.307609079,35.564596035,1.7430130440000013,25.000000000000217
0,iterative,dual,warm,40,0.5,0.1,fixed,1000,1,1,780,2315,2.9953809169999985,0.05300887700000345,2.942372039999995,25.0
1,once,dual,cold,40,0.5,0.1,fixed,1000,0,1,780,39521,38.001872694,36.30423305400001,1.6976396399999913,44.00000000000079
1,iterative,dual,warm,40,0.5,0.1,fixed,1000,0,0.1,780,2898,3.6131216839999922,0.33958892900000137,3.273532754999991,44.00000000000002
2,once,dual,cold,40,0.5,0.1,fixed,3000,1,1,780,39521,37.889244492,36.174892063,1.7143524290000016,39.99999999999944
2,iterative,dual,warm,40,0.5,0.1,fixed,3000,1,1,780,6398,3.290424881000007,0.37622829300001115,2.914196587999996,40.00000000000001
3,once,dual,cold,40,0.5,0.1,fixed,3000,0,1,780,39521,38.445649952,36.764497358,1.6811525939999967,45.99999999999961
3,iterative,dual,warm,40,0.5,0.1,fixed,3000,0,0.1,780,6101,2.815356900999973,0.2372929020000072,2.5780639989999656,46.0
4,once,dual,cold,40,0.5,0.1,fixed,10000,0,1,780,39521,37.278671151,35.59744180800001,1.681229342999984,51.99999999999995
4,iterative,dual,warm,40,0.5,0.1,fixed,10000,0,1,780,8429,2.8782749730000035,0.4842722830000241,2.3940026899999793,52.0
5,once,dual,cold,40,0.5,0.1,fixed,30000,0,1,780,39521,37.54953745,35.851376922000014,1.6981605279999883,42.000000000001386
5,iterative,dual,warm,40,0.5,0.1,fixed,30000,0,1,780,8911,2.672017525000001,0.25873322600003235,2.4132842989999688,42.0
6,once,dual,cold,40,0.5,0.1,fixed,100000,0,1,780,39521,36.83182843599997,35.14796892199999,1.6838595139999768,40.0
6,iterative,dual,warm,40,0.5,0.1,fixed,100000,0,1,780,8661,2.6201993710000124,0.263808508000011,2.3563908630000014,40.0
7,once,dual,cold,40,0.5,0.1,fixed,300000,0,1,780,39521,38.32278484200003,36.621519062000004,1.7012657800000284,43.00000000000051
7,iterative,dual,warm,40,0.5,0.1,fixed,300000,0,1,780,8945,2.618152038000005,0.2289570180000169,2.3891950199999883,43.0
8,once,dual,cold,40,0.5,0.2,fixed,1000,1,1,780,39521,40.495239172000026,38.821471752000036,1.6737674199999901,81.30434782608684
8,iterative,dual,warm,40,0.5,0.2,fixed,1000,1,1,780,3101,4.963283038999975,1.9622829509999633,3.001000088000012,81.30434782608705
9,once,dual,cold,40,0.5,0.2,fixed,1000,0,1,780,39521,40.80780166899996,39.080918594000025,1.7268830749999324,60.99999999999887
9,iterative,dual,warm,40,0.5,0.2,fixed,1000,0,0.1,780,2321,3.913122451999982,0.5583379830000013,3.3547844689999806,60.99999999999995
10,once,dual,cold,40,0.5,0.2,fixed,3000,1,1,780,39521,40.118424625000046,38.43377028599997,1.684654339000076,80.00000000000027
10,iterative,dual,warm,40,0.5,0.2,fixed,3000,1,1,780,6101,3.8323584960000403,1.4847289330000422,2.347629562999998,80.0000000000002
