solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
25,once,auto,cold,1,,False,0,0,90,0.5,0.2,fixed,1000,469920,469920,0,1,,4005,469921,646.473870094007
25,iterative,auto,warm,1,,False,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.009994909996748902
25,iterative,auto,warm,1,,False,0,1,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,1101,0.03985396299685817
25,iterative,auto,warm,1,,False,0,2,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,2101,0.05320223799208179
25,iterative,auto,warm,1,,False,0,3,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,3101,0.5509550559945637
25,iterative,auto,warm,1,,False,0,4,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,4101,7.573119509994285
25,iterative,auto,warm,1,,False,0,5,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,5101,20.641444345994387
25,iterative,auto,warm,1,,False,0,6,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,6101,41.11514812600217
25,iterative,auto,warm,1,,False,0,7,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,7101,65.66078778699739
25,iterative,auto,warm,1,,False,0,8,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,8101,98.52215265200357
25,iterative,auto,warm,1,,False,0,9,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,9101,98.61065053800121
25,iterative,auto,warm,1,,False,0,10,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,10101,93.3189779700042
25,iterative,auto,warm,1,,False,0,11,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,11101,65.97202370800369
25,iterative,auto,warm,1,,False,0,12,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,12101,1.1730549560015788
25,iterative,auto,warm,1,,True,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.009436809996259399
25,iterative,auto,warm,1,,True,0,1,90,0.5,0.2,fixed,1000,1000,1000,85,1,,4005,1016,0.03875150499516167
25,iterative,auto,warm,1,,True,0,2,90,0.5,0.2,fixed,1000,1000,1000,125,1,,4005,1891,0.047772271995199844
25,iterative,auto,warm,1,,True,0,3,90,0.5,0.2,fixed,1000,1000,1000,220,1,,4005,2671,0.14545110501057934
25,iterative,auto,warm,1,,True,0,4,90,0.5,0.2,fixed,1000,1000,1000,558,1,,4005,3113,0.8746897779928986
25,iterative,auto,warm,1,,True,0,5,90,0.5,0.2,fixed,1000,1000,1000,778,1,,4005,3335,2.3275619320047554
25,iterative,auto,warm,1,,True,0,6,90,0.5,0.2,fixed,1000,1000,1000,756,1,,4005,3579,4.756027515002643
25,iterative,auto,warm,1,,True,0,7,90,0.5,0.2,fixed,1000,1000,1000,816,1,,4005,3763,7.6645580229960615
25,iterative,auto,warm,1,,True,0,8,90,0.5,0.2,fixed,1000,1000,1000,805,1,,4005,3958,9.666374174004886
25,iterative,auto,warm,1,,True,0,9,90,0.5,0.2,fixed,1000,1000,1000,841,1,,4005,4117,10.248233949998394
25,iterative,auto,warm,1,,True,0,10,90,0.5,0.2,fixed,1000,1000,1000,849,1,,4005,4268,13.117019676996279
25,iterative,auto,warm,1,,True,0,11,90,0.5,0.2,fixed,1000,1000,1000,895,1,,4005,4373,15.390108423001948
25,iterative,auto,warm,1,,True,0,12,90,0.5,0.2,fixed,1000,1000,1000,892,1,,4005,4481,19.063492725996184
25,iterative,auto,warm,1,,True,0,13,90,0.5,0.2,fixed,1000,1000,1000,918,1,,4005,4563,19.046872528997483
25,iterative,auto,warm,1,,True,0,14,90,0.5,0.2,fixed,1000,1000,1000,941,1,,4005,4622,19.13999699499982
25,iterative,auto,warm,1,,True,0,15,90,0.5,0.2,fixed,1000,1000,1000,961,1,,4005,4661,15.6516042919975
25,iterative,auto,warm,1,,True,0,16,90,0.5,0.2,fixed,1000,1000,1000,958,1,,4005,4703,16.443595042001107
25,iterative,auto,warm,1,,True,0,17,90,0.5,0.2,fixed,1000,1000,1000,974,1,,4005,4729,15.17737327699433
