solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,iterative,auto,warm,1.0,0.0,110,0.5,0.1,fixed,1000,5995,11101,135.781741022,99.62778930000002,36.153951721999995,310.0000000000006
1,iterative,auto,warm,1.0,0.0,110,0.5,0.1,fixed,10000,5995,21476,40.24091565000001,26.09347359500001,14.147442055,313.0000000000003
10,iterative,auto,warm,1.0,0.0,110,0.5,0.2,fixed,1000,5995,13529,1124.3026440810002,1081.4671910760007,42.83545300499918,586.0000000000032
11,iterative,auto,warm,1.0,0.0,110,0.5,0.2,fixed,10000,5995,40101,1300.2972412229997,1282.0990230879988,18.198218135000843,588.0000000000024
12,iterative,auto,warm,1.0,0.0,110,0.8,0.1,fixed,1000,5995,5101,18.167226121000567,0.2508162080002876,17.91640991300028,304.0
13,iterative,auto,warm,1.0,0.0,110,0.8,0.1,fixed,10000,5995,16370,11.141659382999933,0.6178101759996935,10.52384920700024,300.0
14,iterative,auto,warm,1.0,0.0,110,0.8,0.2,fixed,1000,5995,8101,32.659382453000035,8.12870334299896,24.530679110001074,650.9999999999994
15,iterative,auto,warm,1.0,0.0,110,0.8,0.2,fixed,10000,5995,10745,11.530392581999875,0.3889287929996499,11.141463789000227,603.0
16,iterative,auto,warm,1.0,0.0,110,0.5,0.1,fixed,1000,5995,10101,112.58732398199936,79.43411278900203,33.153211192997325,283.0000000000004
17,iterative,auto,warm,1.0,0.0,110,0.5,0.1,fixed,10000,5995,20529,42.53891049200047,29.187866352999663,13.351044139000804,314.9999999999947
18,iterative,auto,warm,1.0,0.0,110,0.5,0.2,fixed,1000,5995,13101,970.2354666280008,928.6447021060013,41.590764521999525,602.9999999999981
19,iterative,auto,warm,1.0,0.0,110,0.5,0.2,fixed,10000,5995,26278,503.0412662320005,486.2295256179996,16.811740614000882,606.0000000000011
2,iterative,auto,warm,1.0,0.0,110,0.5,0.2,fixed,1000,5995,12739,712.3991370609999,670.3578367600003,42.04130030099975,565.0000000000006
