solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
13,iterative,auto,warm,1,,True,0,40,0.5,0.2,fixed,1000,100,100,0,1,,780,101,0.004159351999987848
13,iterative,auto,warm,1,,True,1,40,0.5,0.2,fixed,1000,1000,1000,100,1,,780,1001,0.06093852699999047
13,iterative,auto,warm,1,,True,2,40,0.5,0.2,fixed,1000,1000,1000,627,1,,780,1374,0.34843321899998614
13,iterative,auto,warm,1,,True,3,40,0.5,0.2,fixed,1000,1000,1000,757,1,,780,1617,0.52815850799999
13,iterative,auto,warm,1,,True,4,40,0.5,0.2,fixed,1000,1000,1000,962,1,,780,1655,0.6213797519999957
13,iterative,auto,warm,1,,True,5,40,0.5,0.2,fixed,1000,1000,1000,943,1,,780,1712,0.6676925950000054
13,iterative,auto,warm,1,,True,6,40,0.5,0.2,fixed,1000,1000,1000,999,1,,780,1713,0.695279040999992
13,iterative,auto,warm,1,,True,7,40,0.5,0.2,fixed,1000,1000,1000,992,1,,780,1721,0.6962194120000049
13,iterative,auto,warm,1,,True,8,40,0.5,0.2,fixed,1000,1000,1000,983,1,,780,1738,0.8340134949999936
13,iterative,auto,warm,1,,True,9,40,0.5,0.2,fixed,1000,1000,1000,991,1,,780,1747,0.7201160179999988
13,iterative,auto,warm,1,,True,10,40,0.5,0.2,fixed,1000,1000,1000,990,1,,780,1757,0.7505527710000024
13,iterative,auto,warm,1,,True,11,40,0.5,0.2,fixed,1000,1000,1000,997,1,,780,1760,0.6591810580000015
13,iterative,auto,warm,1,,True,12,40,0.5,0.2,fixed,1000,1000,710,983,1,,780,1487,0.5969022590000179
13,iterative,auto,warm,1,,True,13,40,0.5,0.2,fixed,1000,1000,982,718,1,,780,1751,0.8420559669999932
13,iterative,auto,warm,1,,True,14,40,0.5,0.2,fixed,1000,1000,946,888,1,,780,1809,0.7294170659999963
13,iterative,auto,warm,1,,True,15,40,0.5,0.2,fixed,1000,1000,1000,960,1,,780,1849,0.03376072599999702
13,iterative,auto,warm,1,,True,16,40,0.5,0.2,fixed,1000,1000,102,909,1,,780,1042,0.4398233349999998
13,iterative,auto,warm,1,,True,17,40,0.5,0.2,fixed,1000,1000,1000,188,1,,780,1854,0.829931044999995
13,iterative,auto,warm,1,,True,18,40,0.5,0.2,fixed,1000,1000,913,895,1,,780,1872,0.8026871200000016
13,iterative,auto,warm,1,,True,19,40,0.5,0.2,fixed,1000,1000,1000,904,1,,780,1968,0.03126206199999615
13,iterative,auto,warm,1,,True,20,40,0.5,0.2,fixed,1000,1000,128,907,1,,780,1189,0.5802150659999938
13,iterative,auto,warm,1,,True,21,40,0.5,0.2,fixed,1000,1000,1000,220,1,,780,1969,0.8434477020000202
13,iterative,auto,warm,1,,True,22,40,0.5,0.2,fixed,1000,1000,636,956,1,,780,1649,0.7826144839999927
13,iterative,auto,warm,1,,True,23,40,0.5,0.2,fixed,1000,1000,484,651,1,,780,1482,0.7406310289999851
13,iterative,auto,warm,1,,True,24,40,0.5,0.2,fixed,1000,1000,542,489,1,,780,1535,0.763666440999998
13,iterative,auto,warm,1,,True,25,40,0.5,0.2,fixed,1000,1000,556,585,1,,780,1506,0.02668740600000774
13,iterative,auto,warm,1,,True,26,40,0.5,0.2,fixed,1000,1000,66,198,1,,780,1374,0.01662928900000793
